,PON3 (5446)
ACH-000004,-0.212821176929
ACH-000007,-0.20717483300200001
ACH-000009,0.0339806309116
ACH-000011,-0.0755556439451
ACH-000012,0.0135006565741
ACH-000013,-0.125288060946
ACH-000014,-0.241286800286
ACH-000015,-0.141501685823
ACH-000017,0.0165574525409
ACH-000018,-0.00942268402388
ACH-000019,-0.144103654135
ACH-000021,-0.30845740458099996
ACH-000022,-0.154638053125
ACH-000025,-0.043794999655099996
ACH-000028,-0.13562170142899999
ACH-000030,-0.04626804341059999
ACH-000035,-0.204507800459
ACH-000036,-0.124860575431
ACH-000037,0.04958298991619999
ACH-000039,-0.0038714715451299998
ACH-000040,-0.19630882725499998
ACH-000041,-0.35193250741400006
ACH-000042,-0.012875700576
ACH-000045,-0.10110116705399999
ACH-000047,-0.153194944986
ACH-000052,-0.129986560221
ACH-000053,-0.0608135984123
ACH-000054,-0.20188740533900001
ACH-000055,-0.0268247485708
ACH-000060,0.00972311638026
ACH-000067,-0.114723421001
ACH-000070,-0.229276768262
ACH-000075,0.147772825214
ACH-000078,0.0958096361362
ACH-000082,-0.172901672436
ACH-000085,-0.07659711412819999
ACH-000086,0.1526158503
ACH-000087,-0.0817517186752
ACH-000092,0.0509909542827
ACH-000095,-0.111392983315
ACH-000097,-0.0833677681039
ACH-000098,-0.12717862673900002
ACH-000099,-0.135816499912
ACH-000108,-0.110066540438
ACH-000113,-0.0994520964805
ACH-000115,-0.0819500082298
ACH-000116,-0.148899017526
ACH-000118,-0.177099071066
ACH-000120,-0.14693796920399999
ACH-000123,0.0501806551554
ACH-000127,-0.09769510933879999
ACH-000128,-0.13178163239600002
ACH-000132,0.047808814718000005
ACH-000133,-0.0774452896425
ACH-000137,-0.210991171479
ACH-000138,-0.10383530804300001
ACH-000142,0.034068597060799996
ACH-000143,-0.0900856320939
ACH-000146,0.0153441641251
ACH-000148,-0.0587203369613
ACH-000150,-0.09222573756789999
ACH-000152,-0.09150411878039999
ACH-000153,-0.0667245614011
ACH-000159,-0.163606578279
ACH-000160,-0.165036203616
ACH-000163,0.0826220891995
ACH-000167,-0.13218952817
ACH-000168,-0.21421629539200002
ACH-000169,0.100299754526
ACH-000178,-0.0199899374194
ACH-000182,-0.00386272373701
ACH-000183,0.0394383704655
ACH-000188,-0.060419734633
ACH-000189,0.0961459677977
ACH-000190,-0.046857390856
ACH-000198,-0.160362558915
ACH-000204,-0.21995599826200002
ACH-000206,-0.0221167936411
ACH-000207,0.321467617916
ACH-000211,-0.14003913207399998
ACH-000215,0.037058834835
ACH-000221,-0.206560094923
ACH-000222,-0.42062913593
ACH-000223,-0.0499402249253
ACH-000226,-0.06516027778580001
ACH-000227,-0.061872696308699994
ACH-000228,-0.10163575911900001
ACH-000231,-0.101859043488
ACH-000232,-0.271746816695
ACH-000233,-0.00289257982011
ACH-000234,-0.105796429747
ACH-000235,-0.117415987594
ACH-000237,-0.07067530773950001
ACH-000238,-0.0676849146592
ACH-000243,-0.24118546419700002
ACH-000244,-0.314765294187
ACH-000246,-0.218693445544
ACH-000248,0.025973193950099997
ACH-000250,-0.18042803406
ACH-000251,-0.42429885736100004
ACH-000253,-0.1225517075
ACH-000255,-0.135979212594
ACH-000256,-0.0917439418974
ACH-000257,-0.0471962745808
ACH-000258,-0.102140096315
ACH-000259,-0.13950908599700002
ACH-000260,-0.0654344878737
ACH-000261,-0.150884806042
ACH-000262,-0.339021205404
ACH-000263,0.043483152757900004
ACH-000264,-0.18571223146699997
ACH-000265,-0.07204586018550001
ACH-000266,-0.155644218574
ACH-000272,-0.0426551923937
ACH-000273,-0.198428026107
ACH-000274,-0.018138578024599998
ACH-000277,-0.0852535291185
ACH-000278,-0.17894617362399998
ACH-000279,-0.165822058748
ACH-000280,-0.08906894146960001
ACH-000281,-0.331566332173
ACH-000288,-0.08529188725160002
ACH-000291,-0.012772399326799999
ACH-000293,-0.146562004893
ACH-000294,0.012375217636899999
ACH-000295,-0.09122146056569999
ACH-000296,-0.118246454081
ACH-000302,0.0529895034836
ACH-000304,-0.00213020602072
ACH-000307,-0.0018816819811099997
ACH-000308,-0.0905338446171
ACH-000310,-0.07352173513169999
ACH-000311,-0.21405907985800002
ACH-000312,-0.141690223188
ACH-000315,-0.196292801149
ACH-000316,-0.17080932361600001
ACH-000317,-0.340940499971
ACH-000318,-0.20310955156899999
ACH-000319,-0.08780068942819999
ACH-000320,-0.298466622331
ACH-000322,0.0915960857947
ACH-000323,-0.187347624624
ACH-000324,-0.053553811713699995
ACH-000329,0.10812604256
ACH-000330,-0.17750965386
ACH-000331,-0.0502576589465
ACH-000332,-0.107048949066
ACH-000334,0.021880802792700004
ACH-000335,-0.306241341585
ACH-000336,0.322800113818
ACH-000337,-0.12484048324899999
ACH-000339,-0.129454823396
ACH-000341,-0.0624323289123
ACH-000348,-0.058705138558400004
ACH-000350,0.041922237367
ACH-000352,-0.0638534822601
ACH-000356,-0.10081047244100001
ACH-000361,-0.215764440484
ACH-000362,-0.186303053121
ACH-000363,0.06884266938080001
ACH-000364,-0.135972451021
ACH-000365,-0.21063838471299998
ACH-000366,-0.19181648070799998
ACH-000368,-0.0833994101369
ACH-000374,-0.205464517635
ACH-000375,-0.160710105799
ACH-000376,-0.102341182683
ACH-000381,-0.21498878628100002
ACH-000383,-0.23676808343400002
ACH-000387,-0.016432275142
ACH-000389,0.08713601823449998
ACH-000390,-0.011742803381299998
ACH-000393,-0.254749977557
ACH-000395,-0.11948861883300001
ACH-000397,-0.131194416042
ACH-000401,-0.383261543059
ACH-000402,0.39517282951099997
ACH-000403,-0.022238711024099998
ACH-000404,-0.295938429497
ACH-000406,-0.130386444784
ACH-000407,-0.0586626242792
ACH-000408,-0.35060108487400005
ACH-000410,-0.0912059803447
ACH-000411,-0.0573423328752
ACH-000414,-0.1392552655
ACH-000415,-0.11280374525800001
ACH-000416,-0.11020876712899999
ACH-000420,0.056598204401199996
ACH-000421,-0.0549064439019
ACH-000424,-0.118025544152
ACH-000425,-0.220011649421
ACH-000426,-0.06856844190240001
ACH-000427,0.0499113807731
ACH-000433,-0.0239133092074
ACH-000436,-0.23300382669300002
ACH-000444,-0.0759077763767
ACH-000445,0.0760357821539
ACH-000448,-0.156434931108
ACH-000450,-0.23509148137299998
ACH-000452,-0.150826791652
ACH-000454,0.037119650729199996
ACH-000458,-0.00398232662711
ACH-000459,-0.175006761897
ACH-000460,-0.18512357929099998
ACH-000461,-0.284360909988
ACH-000463,-0.13576659378699998
ACH-000464,0.193765188946
ACH-000466,-0.0731206914428
ACH-000467,-0.14927859371
ACH-000468,-0.17330863622
ACH-000469,-0.261935321953
ACH-000470,-0.012585130275600001
ACH-000471,-0.0412528118712
ACH-000472,-0.17180049399099998
ACH-000473,-0.0436580330715
ACH-000475,-0.0887194479525
ACH-000476,-0.340667764706
ACH-000477,0.16060388415899998
ACH-000480,0.14137001144000003
ACH-000481,-0.0674179894258
ACH-000483,0.0393366514516
ACH-000484,0.150534151853
ACH-000485,-0.131542961045
ACH-000486,-0.118018408559
ACH-000487,-0.0431365115295
ACH-000488,-0.1387247843
ACH-000490,0.0285674631007
ACH-000491,-0.242491494813
ACH-000495,-0.060298287060599996
ACH-000496,-0.0630541970032
