,SPTSSA (171546)
ACH-000317,-0.752382403731
ACH-000318,-0.27097960405099997
ACH-000319,-0.802006264314
ACH-000320,-0.415075825753
ACH-000322,-0.39408327369999996
ACH-000323,-0.367792529129
ACH-000324,-0.753563184251
ACH-000329,-0.410257042032
ACH-000330,-0.300005548244
ACH-000331,-0.510157849406
ACH-000332,-0.268399259803
ACH-000334,-0.38940763285400004
ACH-000335,-0.664784602016
ACH-000336,-0.805822136075
ACH-000337,-1.27143234807
ACH-000339,-0.8239937778640001
ACH-000341,-0.34028786164499997
ACH-000348,-0.826992839595
ACH-000350,-0.207485480132
ACH-000352,-0.32738383750100003
ACH-000356,-0.391070604425
ACH-000361,-0.329417794737
ACH-000362,-1.22692160663
ACH-000363,-0.40561030809299997
ACH-000364,-0.611754322077
ACH-000365,-0.311229148316
ACH-000366,-0.298729211696
ACH-000368,-0.46047592553499994
ACH-000374,-0.45781867595700004
ACH-000375,-0.315049521084
ACH-000376,-0.414188521396
ACH-000381,-0.609782491824
ACH-000383,-0.9402328498289999
ACH-000387,-0.172822453899
ACH-000389,-0.721325151707
ACH-000390,-0.39065117668399996
ACH-000393,-0.715282883546
ACH-000395,-0.897317918169
ACH-000397,-0.819855222678
ACH-000401,-0.7088747661839999
ACH-000402,-0.416722541874
ACH-000403,-0.8853940396100001
ACH-000404,-0.771137109644
ACH-000406,-0.435016163574
ACH-000407,-0.871491558017
ACH-000408,-0.52274634253
ACH-000410,-0.5120942262529999
ACH-000411,-0.946594971551
ACH-000414,-0.642402764235
ACH-000415,-0.297612287093
ACH-000416,-0.354023512173
ACH-000420,-0.9375492423720001
ACH-000421,-0.5056081091929999
ACH-000424,-0.5723156647259999
ACH-000425,-0.516797757958
ACH-000426,-0.9183427446060001
ACH-000427,-0.517452063516
ACH-000433,-0.7666658703210001
ACH-000436,-0.46294512113499997
ACH-000444,-0.577277594524
ACH-000445,-0.57489234657
ACH-000448,-0.45943692703199995
ACH-000450,-0.547099486012
ACH-000452,-0.521536589881
ACH-000454,-0.7098932524959999
ACH-000458,-0.21868420529
ACH-000459,-0.43280298040799997
ACH-000460,-0.831761068999
ACH-000461,-0.49140124965899995
ACH-000463,-0.399062531359
ACH-000464,0.0189745851755
ACH-000466,-1.2383303866
ACH-000467,-0.552897934395
ACH-000468,-0.5177124168389999
ACH-000469,-0.884566651807
ACH-000470,-0.28657849743
ACH-000471,-1.0707609544499999
ACH-000472,-0.44123238110699997
ACH-000473,-0.0269311990745
ACH-000475,-0.7079340028100001
ACH-000476,-0.54961158866
ACH-000477,-0.843955601724
ACH-000480,-0.47739106777199997
ACH-000481,-0.424493136855
ACH-000483,-0.07597789891250001
ACH-000484,-0.122385199709
ACH-000485,-0.413762693513
ACH-000486,-0.504290205774
ACH-000487,-0.513474638988
ACH-000488,-0.474995171394
ACH-000490,-0.41269120556500005
ACH-000491,-0.430084009662
ACH-000495,-1.1935739728599999
ACH-000496,-0.507337969698
ACH-000499,-0.443863493366
ACH-000500,-0.46762162287500003
ACH-000502,-0.447000639324
ACH-000503,-1.05880426088
ACH-000505,-0.37153333271
ACH-000507,-0.603897337258
ACH-000510,-0.28675303511399997
ACH-000511,-1.2186852550700003
ACH-000512,-0.765083588778
ACH-000516,-0.636611915037
ACH-000517,-0.716892043072
ACH-000518,-0.563009265613
ACH-000520,-0.685811434602
ACH-000521,-0.6320895010199999
ACH-000522,-0.674227687439
ACH-000524,-0.691566937799
ACH-000527,-0.562032607895
ACH-000528,-0.567914961323
ACH-000537,-0.371841106983
ACH-000541,-0.96844373235
ACH-000542,-0.8141760909389999
ACH-000544,-0.950605471709
ACH-000545,-0.6349023366800001
ACH-000547,-0.9505132995360001
ACH-000548,-1.0250186655700002
ACH-000549,-0.8070013887980001
ACH-000550,-0.511272025466
ACH-000552,-0.295009363781
ACH-000556,-0.47319023252400005
ACH-000557,-1.69263975162
ACH-000570,-0.30928210842
ACH-000571,-0.851609503071
ACH-000573,-0.5446904526290001
ACH-000576,-0.5028324158749999
ACH-000580,-0.614557995072
ACH-000584,-0.72053074422
ACH-000585,-0.295218240748
ACH-000588,-1.0396749083399999
ACH-000589,-0.152165987465
ACH-000591,-0.426184278073
ACH-000593,-0.287188689074
ACH-000600,-0.538436821291
ACH-000601,-0.450407707188
ACH-000604,-0.461118065523
ACH-000605,-0.260776830646
ACH-000606,-0.709781787834
ACH-000608,-1.41772655956
ACH-000614,-0.658818373588
ACH-000616,-0.618056070629
ACH-000618,-0.324126109051
ACH-000619,-1.03854556078
ACH-000620,-0.789007942115
ACH-000621,-0.150410046304
ACH-000622,-0.36412792235
ACH-000623,-0.648930089667
ACH-000624,-0.542894982842
ACH-000627,-0.8064500549629999
ACH-000630,-0.970260098662
ACH-000632,-0.37493445199600006
ACH-000633,-0.613370162919
ACH-000637,-0.622617202238
ACH-000638,-0.55702464809
ACH-000646,-0.19212064638300003
ACH-000647,-0.408258006628
ACH-000648,-0.682254884919
ACH-000649,-1.22209632719
ACH-000651,-0.378198581718
ACH-000652,-0.40336274861999993
ACH-000653,-0.47926997159199997
ACH-000657,-0.328206105405
ACH-000658,-0.703799797274
ACH-000661,-0.110593123903
ACH-000662,-0.38144777467299995
ACH-000663,-0.67908322637
ACH-000665,-0.479505954472
ACH-000671,-1.6027141577200001
ACH-000673,-0.400295253105
ACH-000676,-0.464014536144
ACH-000677,-0.429940462083
ACH-000681,-0.573875480608
ACH-000682,-0.208122261532
ACH-000683,-0.0869100948401
ACH-000684,-1.23742787877
ACH-000688,-0.983792250397
ACH-000693,-0.48315511615699996
ACH-000694,-0.513683394368
ACH-000695,-0.38788786893
ACH-000696,-0.937875359586
ACH-000697,-0.8820963306049999
ACH-000699,-0.599324027859
ACH-000701,-0.644256071916
ACH-000706,-0.584058048044
ACH-000711,-0.733768882007
ACH-000713,-0.474975426558
ACH-000714,-0.51300632687
ACH-000718,-0.535889786854
ACH-000720,-0.6414669344039999
ACH-000721,-0.152726483952
ACH-000724,-1.2255814400799998
ACH-000725,-0.0868310389669
ACH-000732,-0.719658505404
ACH-000734,-0.217664899549
ACH-000735,-0.5475724632460001
ACH-000736,-0.170090422209
ACH-000738,-0.858743498474
ACH-000746,-0.256174475937
ACH-000747,-0.644373514013
ACH-000748,-0.497713714511
ACH-000753,-0.7812626355600001
ACH-000756,-0.454015994052
ACH-000757,-0.493365824475
ACH-000758,-0.796109849687
ACH-000760,-0.384466614975
ACH-000763,-0.506529357046
ACH-000764,-0.468892218612
ACH-000765,-0.803052316102
ACH-000766,-0.836637459189
ACH-000767,-0.17892229949000002
ACH-000768,-0.785759927763
ACH-000769,-0.343001834938
ACH-000770,-0.8608004039659999
ACH-000771,-0.8637816598989999
ACH-000773,-0.7011354742820001
ACH-000776,-0.510058160798
ACH-000777,-0.476233054928
ACH-000778,-0.600544257313
ACH-000781,-0.26888140457299997
ACH-000782,-0.652840644492
ACH-000783,-0.32637633901999996
ACH-000784,-0.483141835307
ACH-000785,-0.035612679347699995
ACH-000787,-0.517420157438
ACH-000788,-0.476042542733
ACH-000791,-0.6674019928989999
ACH-000792,-0.8281469468989999
ACH-000794,-1.33483195625
ACH-000796,-0.698258980048
ACH-000799,-0.5818018601100001
ACH-000800,-0.647754248655
ACH-000802,-0.36158026536300003
ACH-000804,-0.488793968566
ACH-000805,-0.392015272975
ACH-000809,-0.388696520906
ACH-000810,-0.267386251864
ACH-000811,-0.19111062213399999
ACH-000817,-0.722270595627
ACH-000819,-0.219688467549
ACH-000820,-0.6465376205210001
ACH-000821,-0.2753888177
ACH-000822,-0.465426581861
ACH-000823,-0.675527544591
ACH-000824,-0.7353931896279999
ACH-000827,-0.5651151447199999
ACH-000829,-0.8572576891600001
ACH-000831,-0.47473654075000005
ACH-000832,-0.763101306564
ACH-000833,-0.317217028595
ACH-000834,-0.44844197868999996
ACH-000835,-0.782999164057
ACH-000836,-0.820877027324
ACH-000837,-0.411112152123
ACH-000838,-1.29528862987
ACH-000839,-1.08283804577
ACH-000840,-1.06861940307
ACH-000841,-0.570690887518
ACH-000843,-0.8318936892450001
ACH-000846,-0.545461488671
ACH-000847,-0.349385651228
ACH-000848,-0.460825891247
ACH-000849,-0.42976387264700006
ACH-000851,-0.708597554753
ACH-000855,-0.46346491292499997
ACH-000856,-1.02760945924
ACH-000858,-0.33888358901199994
ACH-000859,-0.523342817596
ACH-000861,-0.8738563086059999
ACH-000862,-0.0848659398571
ACH-000865,-0.29116897321999996
ACH-000866,-0.404402973052
ACH-000867,-0.581320294885
ACH-000869,-0.377296819667
ACH-000872,-0.308395453981
ACH-000873,-0.474256902148
ACH-000876,-0.35393308815200003
ACH-000878,-0.748961793827
ACH-000880,-0.918732663638
ACH-000881,-0.637412640736
ACH-000882,-0.9499010352349999
ACH-000884,-0.314214331362
ACH-000885,-0.662425016345
ACH-000887,-0.701416347376
ACH-000888,-0.5481184995880001
ACH-000889,-0.506540707319
ACH-000890,-0.642490194454
ACH-000896,-0.7907734415279999
ACH-000898,-0.471456601187
ACH-000900,-0.44314868982
ACH-000901,-0.291547778595
ACH-000905,-0.6967612379350001
ACH-000906,-0.372859359013
ACH-000907,-0.755768543725
ACH-000910,-0.177296193519
ACH-000911,-0.64350902194
ACH-000912,-0.864961762025
ACH-000913,-0.625729650125
ACH-000915,-0.9632999737890001
ACH-000916,-0.154761662884
ACH-000917,-0.737390825071
ACH-000921,-0.629491317117
ACH-000924,-0.548205688921
ACH-000926,-0.574125441885
ACH-000928,-1.01444594142
ACH-000929,-0.31993135840799997
ACH-000932,-0.459976384395
ACH-000935,-0.8754324070389999
ACH-000936,-0.671656626992
ACH-000937,-0.327431069926
ACH-000938,-0.506724992238
ACH-000939,-0.462577080635
ACH-000941,-0.47310535363000006
ACH-000943,-0.39773799318899994
ACH-000946,-0.7678553003280001
ACH-000947,-0.40180756556599995
ACH-000948,-0.653127417879
ACH-000950,-0.635205029525
ACH-000953,-0.360458487722
ACH-000957,-0.58451706444
ACH-000958,-0.521035291306
ACH-000960,-0.49288995208400005
ACH-000963,-0.430510148671
ACH-000968,-0.647965606812
ACH-000969,-0.335289907297
ACH-000973,-0.418948045123
ACH-000974,-0.387161625566
ACH-000975,-0.721255759854
ACH-000976,-0.799710130886
ACH-000978,-0.439408649463
ACH-000980,-0.28665675943700003
ACH-000984,-0.158269571392
ACH-000986,-0.320368979912
ACH-000988,-0.7693351482549999
ACH-000993,-0.501633350412
ACH-000994,-0.5726919557519999
ACH-000996,-0.373088527659
ACH-001001,-0.406869906371
ACH-001020,-0.79431801993
ACH-001028,-0.276034233486
ACH-001031,0.282791051818
ACH-001038,-0.311802741098
ACH-001048,-0.7528331698180001
ACH-001050,-0.705040533338
ACH-001053,-0.46061953350699997
ACH-001054,-0.5036347994579999
ACH-001061,-0.399709495567
ACH-001067,-0.550663444321
ACH-001075,-0.377048148157
ACH-001096,-0.350605633697
ACH-001128,-0.435608110294
ACH-001134,-0.751150135385
ACH-001151,-0.405569656973
ACH-001163,-0.461049581351
ACH-001164,-0.546716171002
ACH-001173,-0.452748767228
ACH-001183,-0.215183465921
ACH-001184,-0.187820693263
ACH-001190,-0.559751815675
ACH-001192,-0.549683761741
ACH-001193,-0.291890372243
ACH-001196,-0.684305984222
ACH-001197,-0.44399385535400004
ACH-001205,-0.787484242642
ACH-001211,-0.315652665031
ACH-001212,-0.08807330530400001
ACH-001228,-0.293181721512
ACH-001232,-0.910854075152
ACH-001239,-0.30779695028
ACH-001274,-0.818306619868
ACH-001275,-0.440920973025
ACH-001277,-0.449724584695
ACH-001278,-0.28360118474199997
ACH-001280,-0.5560975162640001
ACH-001283,-0.5401277414500001
ACH-001289,-0.25140339850000004
ACH-001295,-0.326053584228
ACH-001300,-0.292653302222
ACH-001301,-0.564668999551
ACH-001302,-0.29893144714000003
ACH-001303,-0.599531209537
ACH-001306,-0.657249099957
ACH-001318,-0.174771813251
ACH-001322,-0.125691517981
ACH-001328,-0.667354811576
ACH-001332,-0.378582875229
ACH-001333,-0.56955371239
ACH-001336,-0.420174643776
ACH-001340,-0.771513431696
ACH-001346,-0.587946056002
ACH-001353,-1.1047190612
ACH-001354,-0.380185930657
ACH-001367,-0.341681831926
ACH-001368,-0.309244920872
ACH-001374,-0.584117660036
ACH-001375,-0.513803502315
ACH-001377,-0.36270504524
ACH-001380,-0.602657980653
ACH-001391,-0.512003693504
ACH-001407,-0.5645714890219999
ACH-001408,-0.301657649293
ACH-001413,-0.5830662148
ACH-001430,-0.222669051234
ACH-001431,-0.488216570828
ACH-001450,-0.295298395737
ACH-001496,-0.639312290251
ACH-001500,-0.44849814096999996
ACH-001521,-0.40606111228299996
ACH-001523,-0.500296963781
ACH-001532,-0.555346743909
ACH-001536,-0.706038006082
ACH-001550,-0.617750020885
ACH-001552,-0.549730217286
ACH-001554,-0.7751660599519999
ACH-001645,-0.397798388581
ACH-001654,-0.403847734255
ACH-001715,-0.800589608548
ACH-001735,-0.82950567605
ACH-001736,-0.537779960265
ACH-001737,-1.6819320983700001
ACH-001740,-0.316871459807
ACH-001745,-0.349154474106
ACH-001750,-0.51914804403
ACH-001765,-0.386578000233
ACH-001956,-0.394161507449
ACH-001957,-0.425835265977
