,CCP110 (9738)
ACH-000459,-0.420111224921
ACH-000460,-0.338876059448
ACH-000461,-0.259394124981
ACH-000463,-0.580795364447
ACH-000464,-0.40664634168499997
ACH-000466,-0.419654029847
ACH-000467,-0.445092239867
ACH-000468,-0.35207596432899996
ACH-000469,-0.427680869375
ACH-000470,-0.657751570937
ACH-000471,-0.316479121153
ACH-000472,-0.645379142705
ACH-000473,-0.654231997266
ACH-000475,-0.781638189865
ACH-000476,-0.26106344242
ACH-000477,-0.520395459478
ACH-000480,-1.0122340742799998
ACH-000481,-0.574643410713
ACH-000483,-0.42742791040100003
ACH-000484,-0.479992927738
ACH-000485,-0.17308244075100002
ACH-000486,-0.490246949799
ACH-000487,-0.293197668502
ACH-000488,-0.44254570397799997
ACH-000490,-0.644262960421
ACH-000491,-0.229478847016
ACH-000495,-0.475679666189
ACH-000496,-0.795140900291
ACH-000499,-0.7974711931559999
ACH-000500,-0.618839276258
ACH-000502,-0.459461751899
ACH-000503,-0.38040849014600003
ACH-000505,-0.448940570893
ACH-000507,-0.635847986081
ACH-000510,-0.62409482492
ACH-000511,-0.453454981549
ACH-000512,-0.0923871146284
ACH-000516,-0.473930621389
ACH-000517,-0.25157170264
ACH-000518,-0.29590303453600003
ACH-000520,-0.560411895827
ACH-000521,-0.450434159023
ACH-000522,-0.724991930272
ACH-000524,-0.23062185579999997
ACH-000527,-0.330693813213
ACH-000528,-0.776862912563
ACH-000537,-0.6301411852619999
ACH-000541,-0.39961900787199994
ACH-000542,-0.556787972718
ACH-000544,-0.551281250042
ACH-000545,-0.666936597915
ACH-000547,-0.441806679664
ACH-000548,-0.608323951897
ACH-000549,-0.535806796357
ACH-000550,-0.754871250847
ACH-000552,-0.277522276455
ACH-000556,-0.375771143619
ACH-000557,-0.19101430198600003
ACH-000570,-0.355297345823
ACH-000571,-0.316061044451
ACH-000573,-0.543237445868
ACH-000576,-0.356225057368
ACH-000580,-0.574012264289
ACH-000584,-0.810139739962
ACH-000585,-0.9689167708319999
ACH-000588,-0.10438406960100001
ACH-000589,-0.531991192822
ACH-000591,-0.251432764135
ACH-000593,-0.269103560634
ACH-000600,-0.509997456795
ACH-000601,-0.587354760586
ACH-000604,-0.525089222514
ACH-000605,-0.493246144958
ACH-000606,-0.7557646741930001
ACH-000608,-0.130327628736
ACH-000614,-0.440736524313
ACH-000616,-0.51035493519
ACH-000618,-0.519873205688
ACH-000619,-0.462538457233
ACH-000620,-0.500606938619
ACH-000621,-0.534433416084
ACH-000622,-0.282190521239
ACH-000623,-0.265035704821
ACH-000624,-0.23407506654399998
ACH-000627,-0.29753526979600003
ACH-000630,-0.5778527946750001
ACH-000632,-0.644977158591
ACH-000633,-0.161310323773
ACH-000637,-0.7367128438799999
ACH-000638,-0.608733431956
ACH-000646,-0.1892379384
ACH-000647,-0.330338537549
ACH-000648,-0.365809512286
ACH-000649,-0.375009169608
ACH-000651,-0.196210259447
ACH-000652,-0.499675330218
ACH-000653,-0.263641312899
ACH-000657,-0.557110325616
ACH-000658,-0.306200310833
ACH-000661,-0.6965838836339999
ACH-000662,-0.134543663989
ACH-000663,-0.546961285101
ACH-000665,-0.411124378317
ACH-000671,-0.455706293809
ACH-000673,-0.481869479382
ACH-000676,-0.49021701176700005
ACH-000677,-0.44530768068599996
ACH-000681,-0.53908902307
ACH-000682,-0.240845546052
ACH-000683,-0.626224346656
ACH-000684,-0.626252874159
ACH-000688,-0.31169726894600003
ACH-000693,-0.529035143623
ACH-000694,-0.48911660472199997
ACH-000695,-0.8334443106649999
ACH-000696,-0.445757179307
ACH-000697,-0.525612021499
ACH-000699,-0.427560160459
ACH-000701,-0.199329635274
ACH-000706,-0.494122308778
ACH-000711,-0.31450517774799996
ACH-000713,-0.653394589863
ACH-000714,-0.23516989956700002
ACH-000718,-0.350481256099
ACH-000720,-0.41279629657600003
ACH-000721,-0.452643393432
ACH-000724,-0.429741144247
ACH-000725,-0.691511198449
ACH-000732,-0.651519280941
ACH-000734,-0.5584220499970001
ACH-000735,-0.293121290544
ACH-000736,-0.278559535485
ACH-000738,-0.194558502544
ACH-000746,-0.27726554577199997
ACH-000747,-0.727995534834
ACH-000748,-0.469135365269
ACH-000753,-0.505505469764
ACH-000756,-0.153448051538
ACH-000757,-0.572611082632
ACH-000758,-0.12483417872000001
ACH-000760,-0.411526619378
ACH-000763,-0.09570437769860002
ACH-000764,-0.43976412747599997
ACH-000765,-0.496657218642
ACH-000766,-0.330370939905
ACH-000767,-0.282876836723
ACH-000768,-0.548907973799
ACH-000769,-0.637412838248
ACH-000770,-0.527672564446
ACH-000771,-0.35678926199100003
ACH-000773,-0.15610261039
ACH-000776,-0.345335617187
ACH-000777,-0.271232861767
ACH-000778,-0.607904234153
ACH-000781,-0.547960286501
ACH-000782,-0.40307529684
ACH-000783,-0.681242149654
ACH-000784,-0.729829570854
ACH-000785,-0.7297287663750001
ACH-000787,-0.700366392785
ACH-000788,-0.633290348037
ACH-000791,-0.529662438795
ACH-000792,-0.473600214436
ACH-000794,-0.526693870879
ACH-000796,-0.5752850455290001
ACH-000799,-0.613388639604
ACH-000800,-0.292636684341
ACH-000802,-0.604377529856
ACH-000804,-0.326625887665
ACH-000805,-0.6290259997100001
ACH-000809,-0.331663266627
ACH-000810,-0.746715509134
ACH-000811,-0.410696924338
ACH-000817,-0.490916686157
ACH-000819,-0.28258662960700004
ACH-000820,-0.666551673746
ACH-000821,-0.310139819439
ACH-000822,-0.399586580507
ACH-000823,-0.615664602812
ACH-000824,-0.280779646047
ACH-000827,-0.566076911605
ACH-000829,-0.477335452091
ACH-000831,-0.6171896461249999
ACH-000832,-0.707378177503
ACH-000833,-0.6287132656509999
ACH-000834,-0.583571991424
ACH-000835,-0.544383676955
ACH-000836,-0.606262678041
ACH-000837,-0.48558501918499997
ACH-000838,-0.384470540741
ACH-000839,-0.375695449984
ACH-000840,-0.341692411211
ACH-000841,-0.5480664600249999
ACH-000843,-0.614967127652
ACH-000846,-0.47139614577
ACH-000847,-0.508852700382
ACH-000848,-0.45973270474600003
ACH-000849,-0.525955315935
ACH-000851,-0.524535791752
ACH-000855,-0.449080692449
ACH-000856,-0.685310441504
ACH-000858,-0.282189299628
ACH-000859,-0.47295304747
ACH-000861,-0.533616860513
ACH-000862,-0.411893449763
ACH-000865,-0.298801652317
ACH-000866,-0.668178329215
ACH-000867,-0.284759513052
ACH-000869,-0.9924428093080001
ACH-000872,-0.632694484786
ACH-000873,-0.274019890379
ACH-000876,-0.310238065701
ACH-000878,-0.29199094661499997
ACH-000880,-0.531600888021
ACH-000881,-0.353936045496
ACH-000882,-0.630669943222
ACH-000884,-0.341690577629
ACH-000885,-0.715961438509
ACH-000887,-0.274742156605
ACH-000888,-0.54477295936
ACH-000889,-0.532203654593
ACH-000890,-0.6372899212600001
ACH-000896,-0.35487888820600005
ACH-000898,-0.540059533477
ACH-000900,-0.587119983647
ACH-000901,-0.606606587303
ACH-000905,-0.788879352185
ACH-000906,-0.760429717245
ACH-000907,-0.534516238919
ACH-000910,-0.585020460599
ACH-000911,-0.390168440908
ACH-000912,-0.45974307386299995
ACH-000913,-0.320428864633
ACH-000915,-0.38588015038
ACH-000916,-0.44824826775300003
ACH-000917,-0.7972211783650001
ACH-000921,-0.634763842531
ACH-000924,-0.37435141428900004
ACH-000926,-0.376247008763
ACH-000928,-0.37833255776
ACH-000929,-0.774488894481
ACH-000932,-0.7434969177099999
ACH-000935,-0.9180537753650001
ACH-000936,-0.424036939125
ACH-000937,-0.14911396925599998
ACH-000938,-0.257280039779
ACH-000939,-0.549378233645
ACH-000941,-0.679001402984
ACH-000943,-0.5615398193460001
ACH-000946,-0.35462543353799997
ACH-000947,-0.431594560674
ACH-000948,-0.518249037381
ACH-000950,-0.386946728028
ACH-000953,-0.006723927788399999
ACH-000957,-0.441662177073
ACH-000958,-0.5355033468020001
ACH-000960,-0.539777512382
ACH-000963,-0.546992651318
ACH-000968,-0.7430660861409999
ACH-000969,-0.584070405249
ACH-000973,-0.49429674327
ACH-000974,-0.291494134119
ACH-000975,-0.641737901247
ACH-000976,-0.9372578820309999
ACH-000978,-0.978263141701
ACH-000980,-0.276597802758
ACH-000984,-0.419617843711
ACH-000986,-0.747855067509
ACH-000988,-0.556752263691
ACH-000993,-0.6554577490519999
ACH-000994,-0.438578202388
ACH-000996,-0.442172544947
ACH-001001,-0.6308863407140001
ACH-001020,-0.556521036501
ACH-001028,-0.384876773763
ACH-001031,-0.493578690235
ACH-001038,-0.527743657865
ACH-001048,-0.392122931101
ACH-001050,-0.637147868305
ACH-001053,-0.4844593105899999
ACH-001054,-0.46827723508999997
ACH-001061,-0.464602498035
ACH-001067,-0.660838413039
ACH-001075,-0.52129000572
ACH-001096,-0.385732950771
ACH-001128,-0.717527046339
ACH-001134,-0.417744906099
ACH-001151,-0.457907278519
ACH-001163,-0.368912729833
ACH-001164,-0.5329114047869999
ACH-001173,-0.592277222345
ACH-001183,-0.7913381597579999
ACH-001184,-0.5847471652130001
ACH-001190,-0.679062596863
ACH-001192,-0.356206233521
ACH-001193,-0.286982645775
ACH-001196,-0.576987135614
ACH-001197,-0.221994077813
ACH-001205,-0.686325018372
ACH-001211,-0.855284989247
ACH-001212,-0.558420147586
ACH-001228,-0.38428716878200003
ACH-001232,-0.36558072976800005
ACH-001239,-0.547282747975
ACH-001274,-0.6780365719949999
ACH-001275,-0.693123397748
ACH-001277,-0.472704340379
ACH-001278,-0.494006404367
ACH-001280,-0.505699730779
ACH-001283,-0.412604636756
ACH-001289,-0.27267567480599997
ACH-001295,-0.697330251559
ACH-001300,-0.29207237821
ACH-001301,-0.448550628944
ACH-001302,0.033743940798499995
ACH-001303,-0.48337207552699996
ACH-001306,-0.555330863184
ACH-001318,-0.40608536471999995
ACH-001322,-0.600303619044
ACH-001328,-0.28181301551
ACH-001332,-0.428378121096
ACH-001333,-0.693783633495
ACH-001336,-0.662709629965
ACH-001340,-0.215359454815
ACH-001346,-0.557873512567
ACH-001353,-0.336084461255
ACH-001354,-0.451072630645
ACH-001367,-0.249560353792
ACH-001368,-0.467364858215
ACH-001374,-0.7101921671979999
ACH-001375,-0.247589094011
ACH-001377,-0.688452956433
ACH-001380,-0.640193296782
ACH-001391,-0.375220484243
ACH-001407,-0.676439366118
ACH-001408,-0.511325292447
ACH-001413,-0.934844716611
ACH-001430,-0.278474519565
ACH-001431,-0.59772846818
ACH-001450,-0.223622690966
ACH-001496,-0.667125960329
ACH-001500,-0.675878197876
ACH-001521,-0.810734671213
ACH-001523,-0.44991611810800003
ACH-001532,-0.7263566269589999
ACH-001536,-0.49952768952200005
ACH-001550,-0.456355311511
ACH-001552,-0.246953445044
ACH-001554,-0.720430803184
ACH-001645,-0.638057946952
ACH-001654,-0.249701226706
ACH-001715,-0.454791299892
ACH-001735,-0.43443308219899995
ACH-001736,-0.34876668176200004
ACH-001737,0.030770849183900002
ACH-001740,-0.6376926937349999
ACH-001745,-0.680022054861
ACH-001750,-0.700032996389
ACH-001765,-0.394188232459
ACH-001956,-0.280433916732
ACH-001957,-0.609928028629
