,SCARB1 (949)
ACH-000335,-0.37234284619099994
ACH-000336,0.17041382913699998
ACH-000337,-0.157273072105
ACH-000339,-0.23893368533000003
ACH-000341,-0.022717848608900002
ACH-000348,-0.276074733466
ACH-000350,-0.22012505886
ACH-000352,-0.07696489998539999
ACH-000356,-0.21927866596999998
ACH-000361,-0.253296177053
ACH-000362,-0.167049351829
ACH-000363,-0.0752662812962
ACH-000364,-0.20570944277800002
ACH-000365,-0.20409437679200002
ACH-000366,-0.319042231936
ACH-000368,-0.20739081662099998
ACH-000374,-0.18096443891199998
ACH-000375,-0.171187969846
ACH-000376,-0.135960680927
ACH-000381,-0.279228552728
ACH-000383,-0.40625050336499996
ACH-000387,-0.081524834581
ACH-000389,-0.27897804632
ACH-000390,-0.09856682139720001
ACH-000393,-0.439577297275
ACH-000395,-0.34174697625399997
ACH-000397,-0.178411940101
ACH-000401,-0.257142165383
ACH-000402,0.0512453737302
ACH-000403,-0.269764227936
ACH-000404,-0.594143111691
ACH-000406,-0.27426860423
ACH-000407,-0.379211582975
ACH-000408,-0.355609555709
ACH-000410,-0.36857634797399996
ACH-000411,-0.13545249199200002
ACH-000414,-0.260315597068
ACH-000415,-0.252845974262
ACH-000416,-0.28302081852600003
ACH-000420,-0.34218613319700003
ACH-000421,-0.325639521205
ACH-000424,-0.493360982958
ACH-000425,-0.213921953799
ACH-000426,-0.23025732204799998
ACH-000427,-0.35344754401199996
ACH-000433,-0.424174083635
ACH-000436,-0.219317332696
ACH-000444,-0.22255833706
ACH-000445,-0.410148158127
ACH-000448,-0.20192784115200002
ACH-000450,0.0219307386327
ACH-000452,-0.185054635253
ACH-000454,-0.24677956812100002
ACH-000458,-0.25304293232700004
ACH-000459,0.014190494687000002
ACH-000460,-0.105864581643
ACH-000461,-0.277945502047
ACH-000463,-0.345437445911
ACH-000464,-0.306921907775
ACH-000466,-0.21050923451099998
ACH-000467,-0.37283510549099996
ACH-000468,-0.401656972985
ACH-000469,-0.12142570962600001
ACH-000470,-0.354444716171
ACH-000471,-0.24965408403099998
ACH-000472,-0.211109862174
ACH-000473,-0.10843348000900001
ACH-000475,-0.295155810372
ACH-000476,-0.351245346365
ACH-000477,-0.108417258684
ACH-000480,-0.19242818390299998
ACH-000481,-0.31347584136
ACH-000483,-0.020575790077400003
ACH-000484,-0.216537214767
ACH-000485,-0.312931775291
ACH-000486,-0.295866035879
ACH-000487,-0.23241494311299998
ACH-000488,-0.2629705225
ACH-000490,-0.300859361292
ACH-000491,-0.6542919575199999
ACH-000495,-0.534177581004
ACH-000496,-0.295046394292
ACH-000499,-0.386487569502
ACH-000500,-0.8574871403380001
ACH-000502,-0.334542745598
ACH-000503,-0.329171869717
ACH-000505,-0.324077780441
ACH-000507,-0.5645968189180001
ACH-000510,-0.242895876895
ACH-000511,-0.20080219883699998
ACH-000512,-0.381708980335
ACH-000516,-0.223963335698
ACH-000517,-0.177508924863
ACH-000518,-0.151918133374
ACH-000520,-0.407033625942
ACH-000521,-0.34950901233000004
ACH-000522,-0.198297749919
ACH-000524,-0.257691649756
ACH-000527,-0.179575181395
ACH-000528,-0.17396844198300002
ACH-000537,-0.413891744534
ACH-000541,-0.6928519710619999
ACH-000542,-0.163327113747
ACH-000544,-0.342952669981
ACH-000545,-0.196316645665
ACH-000547,-0.147303859487
ACH-000548,-0.162609629884
ACH-000549,-0.353795231909
ACH-000550,-0.578908470643
ACH-000552,-0.344508014485
ACH-000556,-0.11723241775800002
ACH-000557,-0.23857683949099998
ACH-000570,-0.23100588567699998
ACH-000571,-0.170176041568
ACH-000573,-0.171604122733
ACH-000576,-0.25983945689300003
ACH-000580,-0.570038033261
ACH-000584,-0.11697580124000001
ACH-000585,-0.385976543821
ACH-000588,-0.0587687628336
ACH-000589,-0.294113126875
ACH-000591,-0.291323508249
ACH-000593,-0.489535409154
ACH-000600,-0.242182762304
ACH-000601,-0.251745141243
ACH-000604,-0.42517322850999995
ACH-000605,-0.255913544551
ACH-000606,-0.329822948204
ACH-000608,-0.31883927754999997
ACH-000614,-0.5026921755470001
ACH-000616,-0.334000826175
ACH-000618,-0.324942409292
ACH-000619,-0.125873384758
ACH-000620,-0.279006666174
ACH-000621,-0.254031112409
ACH-000622,-0.25205563086599997
ACH-000623,-0.240220086145
ACH-000624,-0.178505458222
ACH-000627,-0.256233135945
ACH-000630,-0.25826260229000003
ACH-000632,-0.217712167356
ACH-000633,-0.216915471726
ACH-000637,-0.0467275657895
ACH-000638,-0.355982656743
ACH-000646,-0.09159890829980001
ACH-000647,-0.058960134703900005
ACH-000648,-0.148995662054
ACH-000649,-0.209268427766
ACH-000651,-0.14346632874600002
ACH-000652,-0.525751616917
ACH-000653,-0.0894953346938
ACH-000657,-0.217273047487
ACH-000658,0.0265289865234
ACH-000661,-0.015961835570200002
ACH-000662,-0.20906078949499998
ACH-000663,-0.363560151474
ACH-000665,-0.355694862325
ACH-000671,-0.284555374217
ACH-000673,-0.31383079838100003
ACH-000676,-0.265394870903
ACH-000677,-0.21974683911600001
ACH-000681,-0.37260233238799995
ACH-000682,-0.261606435539
ACH-000683,-0.24324570952
ACH-000684,-0.19468208550000002
ACH-000688,-0.0798559490255
ACH-000693,-0.315107779001
ACH-000694,-0.41123769547300004
ACH-000695,-0.208393698036
ACH-000696,-0.237255250588
ACH-000697,-0.349996254474
ACH-000699,-0.247619180413
ACH-000701,0.0279299777771
ACH-000706,-0.156772195902
ACH-000711,-0.0975092860239
ACH-000713,-0.199989929159
ACH-000714,-0.294857978596
ACH-000718,-0.397624874412
ACH-000720,-0.12045155419600001
ACH-000721,-0.28554998822
ACH-000724,-0.122296411391
ACH-000725,-0.254682091489
ACH-000732,-0.24014367935800002
ACH-000734,-0.34174576698200004
ACH-000735,-0.194762386258
ACH-000736,-0.158598145782
ACH-000738,-0.323364094658
ACH-000746,-0.22863878183000003
ACH-000747,-0.284261391967
ACH-000748,-0.25805525446
ACH-000753,-0.273124545356
ACH-000756,-0.24985640127300002
ACH-000757,-0.47060596561800005
ACH-000758,-0.15849907279300002
ACH-000760,-0.393415501465
ACH-000763,-0.08045239212560001
ACH-000764,-0.342603474938
ACH-000765,-0.334007412708
ACH-000766,-0.34993351262500005
ACH-000767,-0.145598394496
ACH-000768,-0.385602100924
ACH-000769,-0.23410135626200002
ACH-000770,-0.275985266219
ACH-000771,-0.08702456148250001
ACH-000773,-0.289077321382
ACH-000776,-0.349509474796
ACH-000777,-0.181742686645
ACH-000778,-0.24242874984
ACH-000781,-0.211879368424
ACH-000782,-0.33025140414799997
ACH-000783,-0.377437634875
ACH-000784,-0.140409806548
ACH-000785,-0.336422543267
ACH-000787,-0.135870826232
ACH-000788,-0.248472063693
ACH-000791,-0.334228641506
ACH-000792,-0.351569456204
ACH-000794,-0.23396475383200002
ACH-000796,-0.284743387061
ACH-000799,-0.5036846798260001
ACH-000800,-0.25073339396600003
ACH-000802,-0.329268745528
ACH-000804,-0.201874825125
ACH-000805,-0.148646921776
ACH-000809,-0.534570451143
ACH-000810,-0.15311487336500001
ACH-000811,-0.250772173706
ACH-000817,-0.324940255003
ACH-000819,-0.105873915261
ACH-000820,-0.400758192204
ACH-000821,-0.17498935321400003
ACH-000822,-0.0947950349525
ACH-000823,-0.38155292964299997
ACH-000824,-0.1923831295
ACH-000827,-0.08548577445800001
ACH-000829,-0.109504864241
ACH-000831,-0.29496543696
ACH-000832,-0.444500470439
ACH-000833,-0.7665717666609999
ACH-000834,-0.34426156145000003
ACH-000835,-0.175432779672
ACH-000836,-0.24645807414999998
ACH-000837,-0.273175286986
ACH-000838,-0.047347321222
ACH-000839,-0.345243171071
ACH-000840,-0.047156486590400004
ACH-000841,-0.298710752328
ACH-000843,-0.09532224684389999
ACH-000846,-0.20001383289500002
ACH-000847,0.124154041462
ACH-000848,-0.141760951459
ACH-000849,-0.334460505976
ACH-000851,-0.238785989702
ACH-000855,-0.0349835549992
ACH-000856,-0.41285759212300005
ACH-000858,-0.056319240632100004
ACH-000859,-0.0455453582317
ACH-000861,-0.0350187629375
ACH-000862,-0.30900879764
ACH-000865,-0.148397667703
ACH-000866,-0.31213935057799996
ACH-000867,-0.27980937280900003
ACH-000869,-0.0536739519764
ACH-000872,-0.197559171151
ACH-000873,0.185188458202
ACH-000876,-0.15309944396400002
ACH-000878,-0.308493900342
ACH-000880,-0.186042029931
ACH-000881,-0.123192022796
ACH-000882,-0.0552101796678
ACH-000884,-0.394377784149
ACH-000885,-0.237186738899
ACH-000887,-0.37479825557700003
ACH-000888,-0.347357096526
ACH-000889,-0.20888972539099998
ACH-000890,-0.05902398494490001
ACH-000896,-0.20051319718
ACH-000898,-0.284653757249
ACH-000900,-0.484049752791
ACH-000901,-0.324082380691
ACH-000905,-0.272503673668
ACH-000906,-0.248948852266
ACH-000907,-0.10389566397700001
ACH-000910,-0.508432671075
ACH-000911,-0.0983879894288
ACH-000912,-0.3175143982
ACH-000913,-0.22636492044700002
ACH-000915,-0.323459778875
ACH-000916,0.549986627305
ACH-000917,-0.340240380309
ACH-000921,-0.21638989926
ACH-000924,-0.263938909684
ACH-000926,-0.20790885734900003
ACH-000928,-0.23725978858000002
ACH-000929,-0.6281731063579999
ACH-000932,-0.184160445936
ACH-000935,-0.19396642180100002
ACH-000936,-0.08573569439260001
ACH-000937,-0.288590120831
ACH-000938,-0.199371111373
ACH-000939,-0.289203426424
ACH-000941,-0.227365795014
ACH-000943,-0.30163979070999997
ACH-000946,-0.153903743884
ACH-000947,-0.260523595226
ACH-000948,-0.167267942563
ACH-000950,-0.100120072917
ACH-000953,-0.26973830931299997
ACH-000957,-0.0516586533121
ACH-000958,-0.462752055194
ACH-000960,-0.23485078124000003
ACH-000963,-0.057490973538699995
ACH-000968,-0.258370152186
ACH-000969,-0.184971884837
ACH-000973,-0.31995838415600003
ACH-000974,-0.242449444028
ACH-000975,-0.368245697963
ACH-000976,-0.398328790252
ACH-000978,-0.052372197556099995
ACH-000980,-0.12252263227099999
ACH-000984,-0.206260957977
ACH-000986,-0.27884535543
ACH-000988,-0.056168756073199995
ACH-000993,-0.202821134147
ACH-000994,-0.35475398917400003
ACH-000996,-0.330592565904
ACH-001001,-0.29501197491000003
ACH-001020,-0.438954168384
ACH-001028,-0.234789886341
ACH-001031,-0.212031311946
ACH-001038,-0.168571763231
ACH-001048,-0.16562773093699998
ACH-001050,-0.321837288251
ACH-001053,-0.289592917818
ACH-001054,-0.316727252581
ACH-001061,-0.265847468227
ACH-001067,-0.38842808137900003
ACH-001075,-0.315733678181
ACH-001096,-0.260792076222
ACH-001128,-0.358522588381
ACH-001134,-0.133253453883
ACH-001151,-0.27078114428800004
ACH-001163,-0.271811721679
ACH-001164,0.043392383395800004
ACH-001173,-0.31882356930399997
ACH-001183,-0.18555651881299998
ACH-001184,-0.225082048234
ACH-001190,-0.19057672022100003
ACH-001192,-0.347030103373
ACH-001193,-0.265885941254
ACH-001196,-0.12261136801200001
ACH-001197,-0.336781969485
ACH-001205,-0.0038141226927600005
ACH-001211,-0.031889908778
ACH-001212,-0.5779183637349999
ACH-001228,-0.48293164562700003
ACH-001232,-0.342195492444
ACH-001239,-0.1983637233
ACH-001274,-0.0773559524677
ACH-001275,-0.031113791669999998
ACH-001277,-0.287391416977
ACH-001278,-0.155200447727
ACH-001280,-0.443595224502
ACH-001283,-0.230603213556
ACH-001289,-0.302272428799
ACH-001295,-0.21729527871800003
ACH-001300,-0.267613299303
ACH-001301,-0.107616640142
ACH-001302,-0.252872283429
ACH-001303,-0.33915555514300005
ACH-001306,-0.149210684421
ACH-001318,-0.06238365128330001
ACH-001322,-0.303317513566
ACH-001328,-0.352801166943
ACH-001332,-0.335573045189
ACH-001333,0.112568103809
ACH-001336,-0.07924579085139999
ACH-001340,-0.273870035795
ACH-001346,0.0032754090885500006
ACH-001353,-0.23695894793299999
ACH-001354,0.0621543905327
ACH-001367,-0.22543160758699998
ACH-001368,-0.271093324063
ACH-001374,-0.49550806258999996
ACH-001375,-0.14929093037
ACH-001377,-0.291271760213
ACH-001380,-0.409862387117
ACH-001391,-0.620864671885
ACH-001407,-0.120966953537
ACH-001408,-0.225823896776
ACH-001413,-0.531874937447
ACH-001430,-0.08351322581939999
ACH-001431,-0.061521694322800004
ACH-001450,0.042791235415000003
ACH-001496,-0.300688563741
ACH-001500,-0.283686350114
ACH-001521,-0.318320138501
ACH-001523,-0.314329971603
ACH-001532,-0.0629827933784
ACH-001536,-0.059160624383500005
ACH-001550,-0.334940165916
ACH-001552,-0.23053419171700001
ACH-001554,-0.148667049917
ACH-001645,-0.247125817306
ACH-001654,-0.221536230471
ACH-001715,-0.347633099667
ACH-001735,-0.263333592799
ACH-001736,-0.11016482730900001
ACH-001737,-0.764804552645
ACH-001740,-0.238634407535
ACH-001745,-0.251094957422
ACH-001750,-0.312670052486
ACH-001765,-0.153440190615
ACH-001956,-0.353607812545
ACH-001957,-0.349280627859
