,ATP5L2 (267020)
ACH-000332,-0.33393432509300003
ACH-000334,0.23229160739399998
ACH-000335,-0.40782083664200003
ACH-000336,0.0797069029633
ACH-000337,-0.208851515833
ACH-000339,-0.131069543632
ACH-000341,-0.425864624437
ACH-000348,-0.0169896532017
ACH-000350,-0.295802171334
ACH-000352,0.08019478780789999
ACH-000356,-0.17131882741999999
ACH-000361,-0.25357247136100003
ACH-000362,-0.47200123403800004
ACH-000363,-0.285854527776
ACH-000364,-0.39607251122000003
ACH-000365,-0.329963004204
ACH-000366,-0.101984403126
ACH-000368,-0.486313783915
ACH-000374,-0.35609588339599996
ACH-000375,-0.0827376824605
ACH-000376,-0.243313598785
ACH-000381,-0.339247391414
ACH-000383,-0.173416364421
ACH-000387,-0.18952972953299999
ACH-000389,-0.30193459653099997
ACH-000390,-0.170655081851
ACH-000393,-0.32577016564100003
ACH-000395,-0.146283842475
ACH-000397,-0.18801091445300003
ACH-000401,-0.166439983086
ACH-000402,-0.286315030842
ACH-000403,-0.257676976402
ACH-000404,-0.179447163331
ACH-000406,-0.266258151596
ACH-000407,-0.22421239873399998
ACH-000408,-0.383982113476
ACH-000410,-0.154010865617
ACH-000411,-0.151093615813
ACH-000414,-0.369084709586
ACH-000415,-0.30781984296
ACH-000416,-0.319073286839
ACH-000420,-0.189185692326
ACH-000421,-0.20597366461
ACH-000424,-0.327283063499
ACH-000425,-0.247431216862
ACH-000426,-0.227283358985
ACH-000427,-0.382923220192
ACH-000433,0.00786808004993
ACH-000436,-0.310880794169
ACH-000444,-0.237798654801
ACH-000445,-0.0368291341792
ACH-000448,-0.257759382511
ACH-000450,0.15775222631400002
ACH-000452,-0.364407712183
ACH-000454,-0.275788666211
ACH-000458,-0.198478903769
ACH-000459,-0.152793253582
ACH-000460,-0.290505268441
ACH-000461,-0.248938095827
ACH-000463,-0.245441610741
ACH-000464,-0.08263944817489999
ACH-000466,-0.20174157936099998
ACH-000467,-0.134750709378
ACH-000468,-0.38644286139899997
ACH-000469,-0.254978819877
ACH-000470,-0.42952252697300003
ACH-000471,-0.35488438639
ACH-000472,-0.263897420375
ACH-000473,-0.203957617866
ACH-000475,-0.308033987036
ACH-000476,-0.263363434235
ACH-000477,-0.0905582041141
ACH-000480,-0.315060323126
ACH-000481,-0.23227619031100002
ACH-000483,-0.522799411114
ACH-000484,-0.303077255259
ACH-000485,-0.09660773848960001
ACH-000486,-0.340480798817
ACH-000487,0.00647730916127
ACH-000488,-0.31490869314
ACH-000490,-0.385756502647
ACH-000491,-0.189075519511
ACH-000495,-0.49469984748199997
ACH-000496,-0.28724552766
ACH-000499,-0.407863018038
ACH-000500,-0.289864122349
ACH-000502,-0.288929482955
ACH-000503,-0.026250958992499997
ACH-000505,-0.120036475764
ACH-000507,-0.12326342506400001
ACH-000510,-0.21843562961899998
ACH-000511,-0.218905947634
ACH-000512,-0.295650686921
ACH-000516,-0.49703728479599996
ACH-000517,-0.35087956479000004
ACH-000518,-0.259572791463
ACH-000520,-0.30891967741099996
ACH-000521,-0.24722392150400002
ACH-000522,-0.17785283202500002
ACH-000524,-0.44365288281599996
ACH-000527,-0.31249364205499996
ACH-000528,-0.225199787711
ACH-000537,-0.327946366182
ACH-000541,-0.6515370215190001
ACH-000542,-0.221527914064
ACH-000544,-0.17501207475900002
ACH-000545,-0.26736613089600003
ACH-000547,-0.537484230621
ACH-000548,-0.08264001736830001
ACH-000549,-0.326710620143
ACH-000550,-0.36032502403800004
ACH-000552,-0.0405154341756
ACH-000556,-0.288845183241
ACH-000557,-0.20449497144099998
ACH-000570,-0.299565047636
ACH-000571,-0.335150420313
ACH-000573,-0.276004788671
ACH-000576,-0.0994981019399
ACH-000580,-0.14942095041200001
ACH-000584,-0.253285356656
ACH-000585,-0.17265529917999997
ACH-000588,-0.301301730188
ACH-000589,-0.216071643108
ACH-000591,-0.352070901436
ACH-000593,-0.263084209269
ACH-000600,-0.39272308927
ACH-000601,-0.260962872369
ACH-000604,-0.25129453483
ACH-000605,-0.498180410497
ACH-000606,-0.321798614036
ACH-000608,-0.477409268589
ACH-000614,-0.391219609552
ACH-000616,-0.24315139630399998
ACH-000618,-0.0887028369612
ACH-000619,-0.38541041043200003
ACH-000620,-0.0953055785479
ACH-000621,-0.196200775867
ACH-000622,-0.265700467496
ACH-000623,-0.48114122181599994
ACH-000624,-0.198908433249
ACH-000627,-0.265420258753
ACH-000630,-0.34528834459200003
ACH-000632,-0.213016227928
ACH-000633,-0.5691617388310001
ACH-000637,-0.316001308266
ACH-000638,-0.35330139378700004
ACH-000646,-0.206947326699
ACH-000647,-0.31481374818700003
ACH-000648,-0.33163495941
ACH-000649,-0.14295600864
ACH-000651,-0.350220983461
ACH-000652,-0.151371493262
ACH-000653,-0.327242017058
ACH-000657,-0.32373507669199997
ACH-000658,-0.25181255641100003
ACH-000661,-0.0077763172097200005
ACH-000662,-0.16927792596400001
ACH-000663,-0.348402583226
ACH-000665,-0.31790351342900003
ACH-000671,-0.344355503329
ACH-000673,-0.272366757157
ACH-000676,-0.19800289968899998
ACH-000677,-0.308026058382
ACH-000681,-0.30935106475699997
ACH-000682,-0.26619693237500003
ACH-000683,-0.199077795524
ACH-000684,-0.49372433123000004
ACH-000688,-0.174085366351
ACH-000693,-0.267553025046
ACH-000694,-0.20198931074700002
ACH-000695,-0.34161597143399997
ACH-000696,-0.32107227529800003
ACH-000697,-0.13522512507
ACH-000699,-0.325448454996
ACH-000701,-0.380032280273
ACH-000706,-0.101141160416
ACH-000711,-0.19429063441599997
ACH-000713,-0.20919087575800002
ACH-000714,-0.244976141996
ACH-000718,-0.388603609191
ACH-000720,-0.333969564436
ACH-000721,-0.284950715346
ACH-000724,-0.218158893881
ACH-000725,-0.514050149502
ACH-000732,-0.149708459298
ACH-000734,-0.364550721379
ACH-000735,-0.287542467452
ACH-000736,-0.164869511767
ACH-000738,-0.48741581043300003
ACH-000746,-0.30351232554499996
ACH-000747,-0.318792926944
ACH-000748,-0.30083913583099997
ACH-000753,-0.16244585872300002
ACH-000756,-0.190911617236
ACH-000757,-0.351864348589
ACH-000758,-0.353324239581
ACH-000760,-0.39219912879100005
ACH-000763,-0.350023368908
ACH-000764,-0.35285235178900004
ACH-000765,-0.152848508266
ACH-000766,-0.332743251187
ACH-000767,-0.478920631436
ACH-000768,-0.180165363376
ACH-000769,-0.240814694872
ACH-000770,-0.310869183813
ACH-000771,-0.36157514703000004
ACH-000773,-0.30963343624
ACH-000776,-0.240498416104
ACH-000777,-0.0707414589104
ACH-000778,-0.2177273304
ACH-000781,-0.347956417864
ACH-000782,-0.168135613518
ACH-000783,-0.308981412779
ACH-000784,-0.214794570241
ACH-000785,-0.34747601067
ACH-000787,-0.307917560416
ACH-000788,-0.247057043822
ACH-000791,-0.47052388481000007
ACH-000792,-0.091340381978
ACH-000794,-0.1388866929
ACH-000796,-0.14210749705
ACH-000799,-0.459892896963
ACH-000800,-0.32105116638799996
ACH-000802,-0.344919485854
ACH-000804,-0.254328735088
ACH-000805,-0.38854116706299996
ACH-000809,-0.26274429009399997
ACH-000810,-0.215405201821
ACH-000811,-0.28523563893599996
ACH-000817,-0.109756930448
ACH-000819,-0.222441280361
ACH-000820,-0.28348408233000005
ACH-000821,-0.496847180017
ACH-000822,-0.229032973207
ACH-000823,-0.242749409471
ACH-000824,-0.19777636401
ACH-000827,-0.120684496749
ACH-000829,-0.497139869574
ACH-000831,-0.34196172102399996
ACH-000832,-0.293314508184
ACH-000833,-0.346415677566
ACH-000834,-0.296319340051
ACH-000835,-0.27228247218
ACH-000836,-0.16715082747
ACH-000837,-0.17656343735999996
ACH-000838,-0.00670558588994
ACH-000839,-0.35239253863000003
ACH-000840,-0.054264056339600006
ACH-000841,-0.350205617777
ACH-000843,0.012217371843
ACH-000846,-0.263094028901
ACH-000847,0.108941832939
ACH-000848,-0.314989975628
ACH-000849,-0.0670762136377
ACH-000851,-0.320784258406
ACH-000855,-0.150504278606
ACH-000856,-0.21728542261300002
ACH-000858,-0.368253277179
ACH-000859,-0.249228415742
ACH-000861,-0.31695250505399997
ACH-000862,-0.254201951604
ACH-000865,-0.192682662466
ACH-000866,-0.39338159474699996
ACH-000867,-0.16804120265500003
ACH-000869,-0.250271949886
ACH-000872,-0.21964356824900003
ACH-000873,-0.0906131660995
ACH-000876,-0.22582487364300002
ACH-000878,-0.048308520565099995
ACH-000880,-0.265302529678
ACH-000881,-0.29122909166
ACH-000882,-0.137555786602
ACH-000884,-0.28091181695399997
ACH-000885,-0.24451605896200002
ACH-000887,-0.108510439777
ACH-000888,-0.277401652365
ACH-000889,-0.260506899452
ACH-000890,-0.49115305141599996
ACH-000896,-0.270237621776
ACH-000898,-0.301028496516
ACH-000900,-0.462328873363
ACH-000901,-0.167368513423
ACH-000905,-0.131643942523
ACH-000906,-0.303353895305
ACH-000907,-0.176003847723
ACH-000910,-0.205216972136
ACH-000911,-0.130713330903
ACH-000912,-0.273116338427
ACH-000913,-0.164099687446
ACH-000915,-0.305099383426
ACH-000916,-0.53430135624
ACH-000917,-0.26843084555700003
ACH-000921,-0.120862573641
ACH-000924,-0.0925490555715
ACH-000926,-0.342211500275
ACH-000928,-0.19562541806699998
ACH-000929,0.0971289353617
ACH-000932,-0.110491545057
ACH-000935,-0.33750357218000004
ACH-000936,-0.335171388744
ACH-000937,-0.230625923121
ACH-000938,-0.037621175635599996
ACH-000939,-0.0860877150671
ACH-000941,-0.207970536903
ACH-000943,-0.284405881919
ACH-000946,-0.5244871713600001
ACH-000947,-0.23811928545000002
ACH-000948,-0.131556977997
ACH-000950,-0.008896416714270002
ACH-000953,-0.199064471016
ACH-000957,-0.454334359059
ACH-000958,-0.0929381258747
ACH-000960,-0.224539647463
ACH-000963,-0.486334966832
ACH-000968,-0.238916314846
ACH-000969,-0.193118610627
ACH-000973,-0.367851911026
ACH-000974,-0.227329322133
ACH-000975,-0.11054316660499999
ACH-000976,-0.237718787667
ACH-000978,-0.08735031059630001
ACH-000980,-0.48917653144699996
ACH-000984,-0.126880974967
ACH-000986,-0.305918230298
ACH-000988,-0.488242487671
ACH-000993,-0.295840735697
ACH-000994,-0.342638869221
ACH-000996,-0.273718498228
ACH-001001,-0.355535406172
ACH-001020,-0.250067180774
ACH-001028,-0.195826374292
ACH-001031,-0.0294906943536
ACH-001038,-0.297300397958
ACH-001048,-0.321032948417
ACH-001050,-0.293951872134
ACH-001053,-0.38628594850000003
ACH-001054,-0.320715343178
ACH-001061,-0.24425151582
ACH-001067,-0.40384427727600003
ACH-001075,0.00762416753758
ACH-001096,-0.19401356735800002
ACH-001128,-0.6577054721660001
ACH-001134,-0.310069852059
ACH-001151,-0.188662537729
ACH-001163,-0.325627545006
ACH-001164,-0.31167246833900003
ACH-001173,-0.234758113495
ACH-001183,-0.230849626463
ACH-001184,-0.148049088134
ACH-001190,-0.5248443520480001
ACH-001192,-0.297425887511
ACH-001193,0.0008502180985560001
ACH-001196,-0.483084130556
ACH-001197,-0.358678865995
ACH-001205,-0.38228832819700004
ACH-001211,-0.08993904112579999
ACH-001212,0.115217105993
ACH-001228,-0.281871954006
ACH-001232,-0.204079008724
ACH-001239,-0.33447505518000004
ACH-001274,-0.10372134513900001
ACH-001275,-0.00465150431359
ACH-001277,-0.22849944626999996
ACH-001278,-0.17630655208
ACH-001280,-0.202252624791
ACH-001283,-0.462491785767
ACH-001289,-0.10349388863600001
ACH-001295,-0.468530106093
ACH-001300,-0.246638267604
ACH-001301,-0.37248544979500003
ACH-001302,-0.263550842872
ACH-001303,-0.0840325029785
ACH-001306,-0.164797443104
ACH-001318,-0.255172369512
ACH-001322,-0.0889186944515
ACH-001328,-0.30739052914299997
ACH-001332,-0.40287888061399996
ACH-001333,-0.420537251586
ACH-001336,-0.211483212463
ACH-001340,-0.285607996995
ACH-001346,-0.255711225314
ACH-001353,-0.08706155817870001
ACH-001354,-0.23609326243599998
ACH-001367,0.045403294748800005
ACH-001368,-0.295090121428
ACH-001374,-0.208807931851
ACH-001375,-0.203886023925
ACH-001377,-0.284396632131
ACH-001380,-0.106594812718
ACH-001391,-0.47355813812700004
ACH-001407,-0.24425309324499997
ACH-001408,-0.271429387884
ACH-001413,-0.32765968474199997
ACH-001430,-0.074870030235
ACH-001431,-0.23913343888500002
ACH-001450,-0.327090323753
ACH-001496,-0.322804708077
ACH-001500,-0.282573262893
ACH-001521,-0.37093052253700004
ACH-001523,-0.306369054571
ACH-001532,-0.163672308146
ACH-001536,-0.35764147350000003
ACH-001550,-0.263760595444
ACH-001552,-0.100841430715
ACH-001554,-0.28774230108000004
ACH-001645,-0.421050723135
ACH-001654,-0.209508888653
ACH-001715,-0.659128456928
ACH-001735,-0.369526720947
ACH-001736,-0.16903406394499998
ACH-001737,-0.641050930749
ACH-001740,-0.19126881986699998
ACH-001745,-0.34040324242299996
ACH-001750,-0.40544144936800003
ACH-001765,-0.343956275129
ACH-001956,-0.21362279761
ACH-001957,-0.324153927141
