,TMED8 (283578)
ACH-000004,-0.169152893015
ACH-000007,-0.302107256707
ACH-000009,-0.13603123677999998
ACH-000011,0.15067838028
ACH-000012,-0.00320597819775
ACH-000013,-0.09586377872610001
ACH-000014,0.0628221017272
ACH-000015,-0.0044951762580600005
ACH-000017,-0.19071691361499998
ACH-000018,0.20831002599800003
ACH-000019,-0.301417906217
ACH-000021,0.11039208412000001
ACH-000022,-0.0620328932961
ACH-000025,0.000698007268209
ACH-000028,-0.120943788166
ACH-000030,0.0260024914831
ACH-000035,-0.048432879404
ACH-000036,-0.0652598969404
ACH-000037,0.06559207251230001
ACH-000039,-0.22048404125799997
ACH-000040,-0.04527929259480001
ACH-000041,-0.0544278059987
ACH-000042,0.0943194309485
ACH-000045,-0.10612765642100001
ACH-000047,-0.00639337384206
ACH-000052,-0.106344274636
ACH-000053,-0.08779027487389998
ACH-000054,-0.136280370723
ACH-000055,-0.00957232408859
ACH-000060,-0.243489251482
ACH-000067,0.00749423897791
ACH-000070,-0.171462491216
ACH-000075,-0.09313336174339998
ACH-000078,-0.292338843066
ACH-000082,-0.200022282481
ACH-000085,0.0953886063821
ACH-000086,-0.07576181907589999
ACH-000087,-0.25153407028200003
ACH-000092,-0.0785629349559
ACH-000095,-0.24233269180300002
ACH-000097,0.013106428020200001
ACH-000098,-0.0516748346148
ACH-000099,-0.124785165645
ACH-000108,0.123246426737
ACH-000113,0.0512924057713
ACH-000115,0.00206926178865
ACH-000116,-0.011576630644100002
ACH-000118,-0.10939799545800001
ACH-000120,0.146796559111
ACH-000123,-0.250582390882
ACH-000127,0.0463563056527
ACH-000128,0.0564905231066
ACH-000132,0.0107425795025
ACH-000133,-0.0389141424832
ACH-000137,0.011174021222700002
ACH-000138,0.045623785667900006
ACH-000142,-0.07684782256589999
ACH-000143,-0.12801842760600002
ACH-000146,-0.045224178089
ACH-000148,0.0223136004794
ACH-000150,-0.10999124952299999
ACH-000152,-0.0693293945089
ACH-000153,0.18140331479000002
ACH-000159,-0.0263886277403
ACH-000160,-0.08516738919960001
ACH-000163,0.0216109653682
ACH-000167,-0.008526585702770002
ACH-000168,-0.109973866955
ACH-000169,-0.008606953259010001
ACH-000178,-0.0453647780236
ACH-000182,0.024946022480200003
ACH-000183,-0.023658669837599997
ACH-000188,-0.040479909206599995
ACH-000189,-0.057789794703000004
ACH-000190,0.16233249201199998
ACH-000198,0.0935461384114
ACH-000204,0.0488462871514
ACH-000206,0.056829534130800004
ACH-000207,-0.297878224136
ACH-000211,-0.21816311583200002
ACH-000215,0.028762728365099997
ACH-000221,0.19480791297400002
ACH-000222,-0.287463342522
ACH-000223,-0.049788775822300006
ACH-000226,-0.0669805196629
ACH-000227,-0.350239993092
ACH-000228,0.0350046774102
ACH-000231,0.00647953683512
ACH-000232,-0.009291925265
ACH-000233,0.0369189372959
ACH-000234,0.10170932457800001
ACH-000235,-0.0857122291507
ACH-000237,0.11693179974199999
ACH-000238,-0.0403493886021
ACH-000243,-0.142371241416
ACH-000244,0.129941558418
ACH-000246,-0.0247403490352
ACH-000248,-0.263774381246
ACH-000250,-0.0282214846124
ACH-000251,0.0335838362045
ACH-000253,0.0359844294253
ACH-000255,0.00840508484752
ACH-000256,-0.112979605671
ACH-000257,-0.18685723524300002
ACH-000258,0.0851046721751
ACH-000259,0.060302910279099994
ACH-000260,-0.161438803536
ACH-000261,-0.0386186754513
ACH-000262,0.193135557029
ACH-000263,-0.08808935508199998
ACH-000264,0.00703533335996
ACH-000265,-0.013244866506299998
ACH-000266,0.023456915016
ACH-000272,-0.0411179670639
ACH-000273,-0.0073005835264300005
ACH-000274,0.0225509354018
ACH-000277,-0.0820127339359
ACH-000278,0.055353303676699994
ACH-000279,0.0569578399606
ACH-000280,-0.0133236866267
ACH-000281,-0.029565752061900003
ACH-000288,-0.023662820993
ACH-000291,-0.0783410658683
ACH-000293,0.246688773495
ACH-000294,0.0278882489077
ACH-000295,0.13363762301100002
ACH-000296,0.0290937677415
ACH-000302,-0.0399412973805
ACH-000304,-0.186072414402
ACH-000307,-0.0175556615625
ACH-000308,-0.0259135057468
ACH-000310,-0.22744206424199997
ACH-000311,-0.03861870484780001
ACH-000312,0.00615528795535
ACH-000315,-0.132120285268
ACH-000316,-0.0663375629093
ACH-000317,-0.165970152872
ACH-000318,0.17085736439
ACH-000319,0.0324394708392
ACH-000320,0.120081219093
ACH-000322,-0.212768537201
ACH-000323,-0.218774001897
ACH-000324,-0.0659418320571
ACH-000329,-0.0790179600969
ACH-000330,-0.12396887962000001
ACH-000331,-0.0151289634935
ACH-000332,-0.0212949130339
ACH-000334,0.6809334470589999
ACH-000335,0.321473863246
