,SAP130 (79595)
ACH-000004,-0.478685396022
ACH-000007,-0.739307683687
ACH-000009,-0.583203003371
ACH-000011,-0.628032121329
ACH-000012,-0.6586981056319999
ACH-000013,-0.406323242566
ACH-000014,-0.489238224449
ACH-000015,-0.482075048217
ACH-000017,-0.556293017552
ACH-000018,-0.590023776558
ACH-000019,-0.6347086337619999
ACH-000021,-0.346591052671
ACH-000022,-0.38219921468900003
ACH-000025,-0.40323246015299996
ACH-000028,-0.507406624614
ACH-000030,-0.577761484582
ACH-000035,-0.815951146415
ACH-000036,-0.328094164663
ACH-000037,-0.978270598848
ACH-000039,-0.640325925309
ACH-000040,-0.321973786918
ACH-000041,-0.500336151177
ACH-000042,-0.618905805546
ACH-000045,-0.772264834143
ACH-000047,-0.33184924898400003
ACH-000052,-0.432739186174
ACH-000053,-0.466391691359
ACH-000054,-0.591562683071
ACH-000055,-0.18601959195
ACH-000060,-0.307379861105
ACH-000067,-0.462779186101
ACH-000070,-0.560006089047
ACH-000075,-0.5003827570830001
ACH-000078,-0.568433801932
ACH-000082,-0.956319290731
ACH-000085,-1.11999031343
ACH-000086,-0.326027657425
ACH-000087,-0.6832876188060001
ACH-000092,-0.716698340555
ACH-000095,-0.549154665421
ACH-000097,-0.41073522414499997
ACH-000098,-0.524443659384
ACH-000099,-0.652480521564
ACH-000108,-0.630275126483
ACH-000113,-0.544678472519
ACH-000115,-1.1626573293
ACH-000116,-0.598335687762
ACH-000118,-0.554559243419
ACH-000120,-0.67678742616
ACH-000123,-0.519981488358
ACH-000127,-0.42863237538800003
ACH-000128,-0.47290479503
ACH-000132,-0.570533309699
ACH-000133,-0.338334808624
ACH-000137,-0.49908501287600004
ACH-000138,-0.38260062076800005
ACH-000142,-0.6153427904600001
ACH-000143,-0.40184459152199997
ACH-000146,-0.44379872229500006
ACH-000148,-0.500376604432
ACH-000150,-0.524564575565
ACH-000152,-0.0426354111405
ACH-000153,-0.7522525415539999
ACH-000159,-0.927814386876
ACH-000160,-0.06301633884840001
ACH-000163,-0.557761082448
ACH-000167,-0.19854013981600002
ACH-000168,-0.355771565611
ACH-000169,-0.351646263975
ACH-000178,-0.687471327395
ACH-000182,-0.574829810031
ACH-000183,-0.500979216403
ACH-000188,-0.397825851946
ACH-000189,-0.46214966926299994
ACH-000190,-0.131138760596
ACH-000198,-0.44003505647600005
ACH-000204,-0.592378885243
ACH-000206,-0.06704467448559999
ACH-000207,-0.04126937643780001
ACH-000211,-0.524058806958
ACH-000215,-0.429493157481
ACH-000221,-0.581984138338
ACH-000222,-0.53215446177
ACH-000223,-0.642139718005
ACH-000226,-0.684519975152
ACH-000227,-0.815771461061
ACH-000228,-0.618883806805
ACH-000231,-0.39552015918899996
ACH-000232,-0.135243000549
ACH-000233,-0.550126361383
ACH-000234,-0.5772649986399999
ACH-000235,-0.643992292125
ACH-000237,-0.368843639931
ACH-000238,-0.488439982698
ACH-000243,-0.7126630343529999
ACH-000244,-0.46402215321400003
ACH-000246,-0.731098169692
ACH-000248,-0.698940501874
ACH-000250,-0.484999395286
ACH-000251,-0.625017808869
ACH-000253,-0.5341943134830001
ACH-000255,-0.48865244362800003
ACH-000256,-0.472527170329
ACH-000257,-0.5900701392750001
ACH-000258,-0.433999015123
ACH-000259,-0.763364928792
ACH-000260,-0.642700942673
ACH-000261,-0.548729909651
ACH-000262,-0.279061433137
ACH-000263,-1.21945439426
ACH-000264,-0.593811874355
ACH-000265,-0.478041354225
ACH-000266,-0.528041426215
ACH-000272,-0.262688965436
ACH-000273,-0.35570477946900003
ACH-000274,-0.71743953509
ACH-000277,0.0305469687535
ACH-000278,-0.480598082884
