,STRAP (11171)
ACH-000215,-1.1590728466
ACH-000221,-0.711895526533
ACH-000222,-0.9201799587180001
ACH-000223,-1.09825027531
ACH-000226,-1.12936756125
ACH-000227,-1.08755058277
ACH-000228,-0.837467378394
ACH-000231,-0.9604585098620001
ACH-000232,-1.1413228042299999
ACH-000233,-1.26188129114
ACH-000234,-0.837346066047
ACH-000235,-0.879869408614
ACH-000237,-0.8409798248170001
ACH-000238,-1.09693543031
ACH-000243,-1.1797314266399999
ACH-000244,-1.0623741181100002
ACH-000246,-1.15609647964
ACH-000248,-1.05529393297
ACH-000250,-0.907266610104
ACH-000251,-1.28292589634
ACH-000253,-1.10214006058
ACH-000255,-0.8247519720100001
ACH-000256,-1.04934646407
ACH-000257,-0.6397451487129999
ACH-000258,-0.999742962122
ACH-000259,-0.88050936619
ACH-000260,-1.08087996626
ACH-000261,-1.11528026459
ACH-000262,-0.907687162113
ACH-000263,-1.11009923468
ACH-000264,-0.597615428415
ACH-000265,-0.651960328841
ACH-000266,-0.899268437437
ACH-000272,-0.8565308921989999
ACH-000273,-1.4882521054799998
ACH-000274,-1.02054262701
ACH-000277,-0.9072323639000001
ACH-000278,-0.366867170415
ACH-000279,-1.1519936964700002
ACH-000280,-0.787500427984
ACH-000281,-0.956590289881
ACH-000288,-0.8453567089820001
ACH-000291,-0.615972748948
ACH-000293,-1.0110205921100002
ACH-000294,-1.2473944584299999
ACH-000295,-1.20967971541
ACH-000296,-0.29211995041
ACH-000302,-0.0236277703548
ACH-000304,-1.03600543082
ACH-000307,-1.16582222481
ACH-000308,-0.9282941037829999
ACH-000310,-0.743732059748
ACH-000311,-1.08670268997
ACH-000312,-0.617353465891
ACH-000315,-1.13895965349
ACH-000316,-0.975895605354
ACH-000317,-1.7184061512
ACH-000318,-0.962276898909
ACH-000319,-0.558545526693
ACH-000320,-0.978102114321
ACH-000322,-0.8042009455069999
ACH-000323,-0.8470683874189999
ACH-000324,-0.5635289367199999
ACH-000329,-0.8080277015999999
ACH-000330,-1.02918233229
ACH-000331,-0.939211099801
ACH-000332,-0.904408109562
ACH-000334,-0.6982526283409999
ACH-000335,-1.08392719545
ACH-000336,-0.577414427612
ACH-000337,-1.0253638989
ACH-000339,-1.11694054333
ACH-000341,-0.5502449529169999
ACH-000348,-0.8104139582100001
ACH-000350,-0.5455789720759999
ACH-000352,-0.587920038217
ACH-000356,-0.9358017177590001
ACH-000361,-0.814587960745
ACH-000362,-1.1596875663700001
ACH-000363,-1.4871180215900002
ACH-000364,-1.08936340345
ACH-000365,-1.13949652128
ACH-000366,-0.154908508493
ACH-000368,-1.16879793736
ACH-000374,-0.586452167728
ACH-000375,-0.9012083982469999
ACH-000376,-1.04726002255
ACH-000381,-0.34349717254900003
ACH-000383,-0.8311404442739999
ACH-000387,-1.0449964731
ACH-000389,-0.794927011239
ACH-000390,-1.21638531662
ACH-000393,-0.8322403315100001
ACH-000395,-1.10508484189
ACH-000397,-0.824991936446
ACH-000401,-0.987094748812
ACH-000402,-0.937304607913
ACH-000403,-1.06604636912
ACH-000404,-1.74238804468
ACH-000406,-0.9386676338400001
ACH-000407,-1.10311206039
ACH-000408,-0.869510384823
ACH-000410,-0.556066729515
ACH-000411,-0.807973114719
ACH-000414,-0.80205391172
ACH-000415,-1.3309423718
ACH-000416,-0.9635427447480001
ACH-000420,-0.642278757092
ACH-000421,-0.7003687203010001
ACH-000424,-0.9651581984119999
ACH-000425,-0.623154185425
ACH-000426,-0.9793852643150001
ACH-000427,-0.6216072086810001
ACH-000433,-0.993970483231
ACH-000436,-1.12523059953
ACH-000444,-0.758210459515
ACH-000445,-0.9466083207100001
ACH-000448,-1.02187821006
ACH-000450,-1.27468953363
ACH-000452,-1.07858134029
ACH-000454,-1.0199466807700002
ACH-000458,-1.14496210215
ACH-000459,-0.840154866503
ACH-000460,-0.604756986377
ACH-000461,-0.390536332288
ACH-000463,-0.656882177031
ACH-000464,-0.844171153328
ACH-000466,-0.99314270317
ACH-000467,-0.81909813318
ACH-000468,-1.48570757069
ACH-000469,-1.27873286453
ACH-000470,-0.978081966039
ACH-000471,-0.236890800755
ACH-000472,-1.02599452163
ACH-000473,-0.9139204173219999
ACH-000475,-0.536130638594
ACH-000476,-0.513290392265
ACH-000477,-1.36115513732
ACH-000480,-0.735578035932
ACH-000481,-0.464946422651
ACH-000483,-0.67729279917
ACH-000484,-1.26149321813
ACH-000485,-1.1693469422
ACH-000486,-1.0008994192899998
ACH-000487,-1.09801786246
ACH-000488,-0.939230672816
ACH-000490,-1.01834426666
ACH-000491,-1.17257315527
ACH-000495,-1.22318319881
ACH-000496,-1.08228600938
ACH-000499,-0.7733528263420001
ACH-000500,-1.31362784381
ACH-000502,-1.13554605396
ACH-000503,-1.0792553565
ACH-000505,-0.995196678157
ACH-000507,-1.00651116471
ACH-000510,-0.73903586435
ACH-000511,-0.668859284981
ACH-000512,-0.9174747645479999
ACH-000516,-0.385393239614
ACH-000517,-0.632302532979
ACH-000518,-0.625774353942
ACH-000520,-0.9825763347509999
ACH-000521,-1.0313645447700002
ACH-000522,-1.1015508456799998
ACH-000524,-0.911107190218
ACH-000527,-0.372100667246
ACH-000528,-1.16388884877
ACH-000537,-1.03654143322
ACH-000541,-1.13110556381
ACH-000542,-0.849512016366
ACH-000544,-1.00629182796
ACH-000545,-1.15325345851
ACH-000547,-1.0950787988200001
ACH-000548,-1.17578621613
ACH-000549,-0.825479586689
ACH-000550,-1.19218515016
ACH-000552,-1.0560822104
ACH-000556,-0.40322666563299997
ACH-000557,-0.059500483544
ACH-000570,-0.625868352645
ACH-000571,-1.5001886749899997
ACH-000573,-0.52098600913
ACH-000576,-1.08493572062
ACH-000580,-1.52034782745
ACH-000584,-0.641210575668
ACH-000585,-1.4618916480200002
ACH-000588,-1.02685059593
ACH-000589,-1.21093859586
ACH-000591,-1.33205885674
ACH-000593,-0.813799574648
ACH-000600,-0.895976447254
ACH-000601,-0.686113202779
ACH-000604,-0.493638932575
ACH-000605,-0.26790648261100003
ACH-000606,-1.25766800229
ACH-000608,-0.57653774268
ACH-000614,-1.29155982466
ACH-000616,-1.04398812279
ACH-000618,-1.02867998818
ACH-000619,-0.981101801991
ACH-000620,-1.17013986377
ACH-000621,-0.198801868284
ACH-000622,-1.1779596989899999
ACH-000623,-1.1292889447
ACH-000624,-0.9160986757870001
ACH-000627,-0.901173138879
ACH-000630,-0.834348580034
ACH-000632,-0.991122194862
ACH-000633,-0.744163225539
ACH-000637,-0.850567206894
ACH-000638,-0.996288142956
ACH-000646,-0.10737309964700001
ACH-000647,-0.871336667386
ACH-000648,-0.958014693661
ACH-000649,-0.998472706964
ACH-000651,-0.776842197139
ACH-000652,-1.05110499076
ACH-000653,-1.3647719144600001
ACH-000657,-0.903136933065
ACH-000658,-1.23483077195
ACH-000661,-1.4055638771399999
ACH-000662,-1.02879662984
ACH-000663,0.00474804195689
ACH-000665,-1.16817929713
ACH-000671,-0.797522018128
ACH-000673,-0.585990482313
ACH-000676,-1.08745623054
ACH-000677,-0.789905040702
ACH-000681,-1.0358459360799999
ACH-000682,-0.959719924902
ACH-000683,-0.8747464923489999
ACH-000684,-1.10703801569
ACH-000688,-0.8503004875489999
ACH-000693,-1.02481328015
ACH-000694,-0.838190551654
ACH-000695,-1.16017595402
ACH-000696,-0.734007178126
ACH-000697,-1.00756170507
ACH-000699,-0.613913404887
ACH-000701,-0.648799788394
ACH-000706,-0.870070139655
ACH-000711,-0.641070389234
ACH-000713,-0.969323509551
ACH-000714,-1.26448735632
ACH-000718,-1.0839680660200002
ACH-000720,-0.819787394455
ACH-000721,-0.695564335129
ACH-000724,-0.472282272293
ACH-000725,-0.6767421577680001
ACH-000732,-0.9270117076559999
ACH-000734,-0.778531206095
ACH-000735,-1.21898692683
ACH-000736,-0.6404142921029999
ACH-000738,-0.9530358499189999
ACH-000746,-0.654740130369
ACH-000747,-0.925909842876
ACH-000748,-0.8546069577040001
ACH-000753,-0.467796996095
ACH-000756,-0.640687860531
ACH-000757,-0.69749287517
ACH-000758,-0.927399681488
ACH-000760,-1.17102272165
ACH-000763,-1.35227377632
ACH-000764,-0.8898979626100001
ACH-000765,-1.02463532771
ACH-000766,-1.25992777858
ACH-000767,-0.48952353599799997
ACH-000768,-1.20825151548
ACH-000769,-1.05861182319
ACH-000770,-0.835272655213
ACH-000771,-0.9313529439470001
ACH-000773,-1.06805986949
ACH-000776,-1.06721770713
ACH-000777,-1.32892661801
ACH-000778,-0.58685635464
ACH-000781,-0.977902090069
ACH-000782,-0.9641890047249999
ACH-000783,-1.3264170388
ACH-000784,-1.27315486979
ACH-000785,-0.7437234796459999
ACH-000787,-1.03908661536
ACH-000788,-0.9529487569689999
ACH-000791,-1.13696340536
ACH-000792,-0.830577249137
ACH-000794,-1.18860078222
ACH-000796,-1.06489351903
ACH-000799,-0.77800000993
ACH-000800,-0.399889554914
ACH-000802,-1.1226038310600002
ACH-000804,-1.18389248457
ACH-000805,-0.8719282473700001
ACH-000809,-1.20582823047
ACH-000810,-1.59855961724
ACH-000811,-0.7362447497579999
ACH-000817,-1.04459498392
ACH-000819,-0.6864925416869999
ACH-000820,-1.07128356326
ACH-000821,-0.658222853824
ACH-000822,-1.30794145013
ACH-000823,-1.2289349387700002
ACH-000824,-0.8006382298970001
ACH-000827,-0.823495654447
ACH-000829,-1.02485222009
ACH-000831,-0.899755197707
ACH-000832,-0.92598380485
ACH-000833,-0.896404187793
ACH-000834,-1.15859765477
ACH-000835,-0.8811038513349999
ACH-000836,-1.10473001715
ACH-000837,-0.556589509406
ACH-000838,-1.19535363955
ACH-000839,-0.951052332098
ACH-000840,-1.17937130611
ACH-000841,-1.13291145491
ACH-000843,-1.19440725036
ACH-000846,-0.710102395386
ACH-000847,-1.0820563911399999
ACH-000848,-0.562570751409
ACH-000849,-0.754085624771
ACH-000851,-0.6344960285100001
ACH-000855,-1.02348688674
ACH-000856,-0.903335482841
ACH-000858,-1.28679540691
ACH-000859,-0.937438454633
ACH-000861,-0.919308036826
ACH-000862,-0.9250627756990001
ACH-000865,-1.13734277509
ACH-000866,-0.8742951087690001
ACH-000867,-0.63564465588
ACH-000869,-0.9558839126019999
ACH-000872,-1.2426581968600001
ACH-000873,-0.912039321853
ACH-000876,-1.17548548359
ACH-000878,-0.807489432399
ACH-000880,-0.355769021696
ACH-000881,-1.07081976055
ACH-000882,-1.173309839
ACH-000884,-0.10521188351399999
ACH-000885,-0.833386503811
ACH-000887,-0.673523359859
ACH-000888,-0.540244297661
ACH-000889,-0.469266522678
ACH-000890,-1.07492284931
ACH-000896,-0.758497986408
ACH-000898,-0.586123715232
ACH-000900,-0.590740976142
ACH-000901,-0.557049105348
ACH-000905,-1.0133329832100002
ACH-000906,-0.427278195653
ACH-000907,-1.1598828615899999
ACH-000910,-1.38265303239
ACH-000911,-0.96259222436
ACH-000912,-1.2226760430799999
ACH-000913,-1.27802890609
ACH-000915,-1.0921282028200001
ACH-000916,-1.2966132887000001
ACH-000917,-1.07605923325
ACH-000921,-0.840344142305
ACH-000924,-0.644089928641
ACH-000926,-0.82320342411
ACH-000928,-0.859130558805
ACH-000929,-1.13196659735
ACH-000932,-0.891619428232
ACH-000935,-1.0253472327200002
ACH-000936,-0.761537578758
ACH-000937,-1.12928892606
ACH-000938,-1.08547575562
ACH-000939,-0.87933581366
ACH-000941,-0.311304144142
ACH-000943,-0.936235051581
ACH-000946,-1.02346874386
ACH-000947,-0.57945945239
ACH-000948,-0.8592196406620001
ACH-000950,-1.38342350544
ACH-000953,-1.21164555839
ACH-000957,-1.0551986882200002
ACH-000958,-1.19134200741
ACH-000960,-1.2061427737100001
ACH-000963,-1.2535679947799998
ACH-000968,-0.989436083461
ACH-000969,-0.8332707116779999
ACH-000973,-0.310087499645
ACH-000974,-0.901518604458
ACH-000975,-1.10481681858
ACH-000976,-0.8934912039949999
ACH-000978,-0.618317351388
ACH-000980,-0.28303197925900003
ACH-000984,-1.08632026385
ACH-000986,-1.02786089166
ACH-000988,-1.43828846447
ACH-000993,-0.620514361198
ACH-000994,-0.485242602727
ACH-000996,-1.2571075586799998
ACH-001001,-0.678752888354
ACH-001020,-0.8744157831389999
ACH-001028,-0.473339561558
ACH-001031,-1.31611767003
ACH-001038,-0.9434710363609999
ACH-001048,-0.9392160878460001
ACH-001050,-1.0227889305
ACH-001053,-0.915608299195
ACH-001054,-0.997046073858
ACH-001061,-0.857643233
ACH-001067,-0.698911496946
ACH-001075,-0.886705555045
ACH-001096,-0.785812358203
ACH-001128,-0.848800115141
ACH-001134,-1.1362990715799999
ACH-001151,-0.815572067881
ACH-001163,-0.790286646889
ACH-001164,-0.797349557983
ACH-001173,-1.06888745715
ACH-001183,-1.14186691021
ACH-001184,-1.22905489562
ACH-001190,-0.7924492773019999
ACH-001192,-0.818640387068
ACH-001193,-1.22847053629
ACH-001196,-1.04105294144
ACH-001197,-1.22427247739
ACH-001205,-0.534675664147
ACH-001211,-1.10948007146
ACH-001212,-0.5877990677130001
ACH-001228,-1.39360228883
ACH-001232,-1.13395489953
ACH-001239,-1.1682386550700001
ACH-001274,-0.953022671591
ACH-001275,-0.9341754676809999
ACH-001277,-0.994622018161
ACH-001278,0.08916078058900001
ACH-001280,-0.828466166901
ACH-001283,-0.591100734243
ACH-001289,-0.876504059062
ACH-001295,-0.731240871776
ACH-001300,-0.604069306426
ACH-001301,-0.6847405716480001
ACH-001302,-1.11400688072
ACH-001303,-0.368872488517
ACH-001306,-0.475693017525
ACH-001318,-0.678899458618
ACH-001322,-0.968186681039
ACH-001328,-0.6987578082170001
ACH-001332,-1.01598602549
ACH-001333,-0.7324284857310001
ACH-001336,-1.22587845951
ACH-001340,-0.833559275274
ACH-001346,-0.966476147018
ACH-001353,-1.2792486511799999
ACH-001354,-0.715251933433
ACH-001367,-0.8273375739800001
ACH-001368,-0.168524970775
ACH-001374,-0.826392311074
ACH-001375,-0.913947451084
ACH-001377,-1.1241205187299999
ACH-001380,-0.973497282388
ACH-001391,-1.20043734338
ACH-001407,-1.03896436589
ACH-001408,-1.17634529121
ACH-001413,-0.600101356283
ACH-001430,-0.950927009963
ACH-001431,-0.992403700451
ACH-001450,-1.3865717794799999
ACH-001496,-1.0538737791700001
ACH-001500,-1.19610143895
ACH-001521,-1.12160890295
ACH-001523,-1.27605223019
ACH-001532,-0.843948377438
ACH-001536,-1.0065357370899999
ACH-001550,-0.628391164934
ACH-001552,-0.9395160991600001
ACH-001554,-0.952594575556
ACH-001645,-0.9073604367360001
ACH-001654,-0.854994923154
ACH-001715,-1.17903185812
ACH-001735,-1.03472674209
ACH-001736,-1.2558584233499999
ACH-001737,-0.559626702498
ACH-001740,-1.0145513705700002
ACH-001745,-1.20940496525
ACH-001750,-0.7352723334000001
ACH-001765,-1.2468986316
ACH-001956,-1.25271518684
ACH-001957,-1.29062232597
