,ANKRD13B (124930)
ACH-000004,0.254477118307
ACH-000007,0.274108338719
ACH-000009,0.0994778897456
ACH-000011,0.104914870699
ACH-000012,0.23944935580899998
ACH-000013,0.14311931746200002
ACH-000014,0.160814013719
ACH-000015,0.264723871247
ACH-000017,0.00189426216376
ACH-000018,0.289942667536
ACH-000019,-0.34359842638800003
ACH-000021,0.16549150613500002
ACH-000022,0.171792523017
ACH-000025,0.297454236794
ACH-000028,0.198177881584
ACH-000030,0.11962506490599999
ACH-000035,-0.00847788763654
ACH-000036,0.18321257735100002
ACH-000037,0.12554409498
ACH-000039,0.0104713394025
ACH-000040,0.102065068086
ACH-000041,0.216307916764
ACH-000042,0.13386490228700001
ACH-000045,0.27313512904599996
ACH-000047,0.197396950315
ACH-000052,0.261737659839
ACH-000053,0.0833264463057
ACH-000054,0.34447931715700003
ACH-000055,-0.0262246226895
ACH-000060,0.108060283653
ACH-000067,-0.019028653822000002
ACH-000070,0.332934863277
ACH-000075,0.33851468847099997
ACH-000078,0.326425444113
ACH-000082,0.11513211420700001
ACH-000085,0.356175717535
ACH-000086,0.14457797319399998
ACH-000087,0.169123483667
ACH-000092,0.252950821911
ACH-000095,0.103022179339
ACH-000097,0.0588505001866
ACH-000098,0.201629012028
ACH-000099,0.24697762819400002
ACH-000108,0.08790475991900001
ACH-000113,0.106964514164
ACH-000115,0.030849051971900004
ACH-000116,0.184923342977
ACH-000118,-0.00397936040817
ACH-000120,0.323168262136
ACH-000123,0.277962294971
ACH-000127,0.23519010364100001
ACH-000128,0.339025645372
ACH-000132,0.161442297125
ACH-000133,0.136422172677
ACH-000137,0.0731496599381
ACH-000138,0.163208056601
ACH-000142,0.138582939466
ACH-000143,0.00664690212588
ACH-000146,0.19410511410300002
ACH-000148,0.0579417215901
ACH-000150,0.267900753286
ACH-000152,0.180003807584
ACH-000153,0.210097567854
ACH-000159,0.106033038583
ACH-000160,0.192308114006
ACH-000163,0.217422212517
ACH-000167,0.158724145719
ACH-000168,0.315103358438
ACH-000169,0.146137370523
ACH-000178,0.25050439426800003
ACH-000182,0.190495571018
ACH-000183,0.17354595764199998
ACH-000188,0.34563078801700003
ACH-000189,0.24252073495499998
ACH-000190,0.14770109033
ACH-000198,0.19889809582600002
ACH-000204,0.08912000070699999
ACH-000206,0.359477059618
ACH-000207,0.16600989086100001
ACH-000211,0.25495644917599997
ACH-000215,0.283235549171
ACH-000221,0.0642383597904
ACH-000222,0.0197021135724
ACH-000223,0.146751227646
ACH-000226,0.19705206443700002
ACH-000227,0.475988141948
ACH-000228,-0.015541604476600001
ACH-000231,0.133782338738
ACH-000232,0.10338347608699999
ACH-000233,0.253964519593
ACH-000234,0.303922521279
ACH-000235,0.066747529238
ACH-000237,0.127193413814
ACH-000238,0.227993897459
ACH-000243,0.139784107815
ACH-000244,0.030238652483900005
ACH-000246,0.273287806802
