,ITGA11 (22801)
ACH-000004,-0.07489709323189998
ACH-000007,-0.165570673821
ACH-000009,-0.28808554441100004
ACH-000011,0.0618296855377
ACH-000012,-0.144214931919
ACH-000013,-0.203084487604
ACH-000014,-0.13179295065500002
ACH-000015,-0.167403710283
ACH-000017,-0.317399335659
ACH-000018,-0.21740336331500001
ACH-000019,-0.156554694515
ACH-000021,-0.134877017128
ACH-000022,-0.250985044731
ACH-000025,-0.0454202058177
ACH-000028,-0.21772524903
ACH-000030,-0.23745030785500001
ACH-000035,-0.352797657389
ACH-000036,-0.021825802346099998
ACH-000037,0.0541369676335
ACH-000039,-0.12064120916400001
ACH-000040,0.0462693289664
ACH-000041,-0.21979564307100002
ACH-000042,-0.22151399426899998
ACH-000045,-0.21824873180799997
ACH-000047,-0.115556637706
ACH-000052,-0.106692825741
ACH-000053,-0.19332933361
ACH-000054,-0.0664346097293
ACH-000055,0.0684674785189
ACH-000060,-0.09726549350260001
ACH-000067,-0.07839237516910001
ACH-000070,-0.144506882131
ACH-000075,-0.09540287377389998
ACH-000078,-0.0566779818331
ACH-000082,-0.165294178506
ACH-000085,-0.0795665566253
ACH-000086,0.0355442224568
ACH-000087,-0.12968138457
ACH-000092,-0.110667316589
ACH-000095,-0.210360793077
ACH-000097,-0.147006451504
ACH-000098,-0.0982377836039
ACH-000099,-0.21507178180199998
ACH-000108,-0.110239059769
ACH-000113,-0.23416095168499998
ACH-000115,-0.0577992427781
ACH-000116,-0.284588045289
ACH-000118,-0.08689623557060001
ACH-000120,-0.187384662058
ACH-000123,-0.160357600796
ACH-000127,-0.147585001914
ACH-000128,-0.143607034794
ACH-000132,-0.20656566446400002
ACH-000133,-0.08909908357460002
ACH-000137,-0.224411461738
ACH-000138,-0.06664164397580001
ACH-000142,-0.329688376686
ACH-000143,-0.390842420332
ACH-000146,-0.20240110503800002
ACH-000148,-0.248566427038
ACH-000150,-0.21160035744300001
ACH-000152,-0.155211367265
ACH-000153,-0.268773202421
ACH-000159,-0.19809051670699998
ACH-000160,-0.259640033225
ACH-000163,-0.111961563182
ACH-000167,-0.20779816749299998
ACH-000168,-0.327076350471
ACH-000169,-0.33920192119000003
ACH-000178,-0.21992746945
ACH-000182,-0.289649911488
ACH-000183,-0.286704383993
ACH-000188,-0.12325339886
ACH-000189,0.0880025794822
ACH-000190,-0.263610748435
ACH-000198,-0.355266110779
ACH-000204,-0.391424375243
ACH-000206,-0.241110547297
ACH-000207,-0.210219761274
ACH-000211,-0.0659738369858
ACH-000215,-0.0126870403067
ACH-000221,-0.19691086614999997
ACH-000222,-0.161319631667
ACH-000223,-0.245879078934
ACH-000226,-0.201232726587
ACH-000227,-0.376057196629
ACH-000228,-0.338911490867
ACH-000231,-0.349931527986
ACH-000232,-0.0600366752255
ACH-000233,-0.28529428976300003
ACH-000234,-0.181668593635
ACH-000235,-0.24685613744100002
ACH-000237,-0.312033058897
ACH-000238,-0.33432715847600003
ACH-000243,-0.21582424804900002
ACH-000244,-0.227952410482
ACH-000246,-0.17823689921900002
ACH-000248,-0.163258886194
ACH-000250,-0.20398481898499998
ACH-000251,-0.616276993737
ACH-000253,-0.152390325834
ACH-000255,-0.148616707555
ACH-000256,-0.0202147960999
ACH-000257,-0.028033919238200002
ACH-000258,-0.150665492876
ACH-000259,-0.165636845165
ACH-000260,-0.253050711104
ACH-000261,-0.0989887633702
ACH-000262,-0.12336398722200001
ACH-000263,-0.291781885754
ACH-000264,-0.13911784008
ACH-000265,-0.20540571408799999
ACH-000266,-0.228590139987
ACH-000272,-0.18158067454399998
ACH-000273,-0.19902412175999998
ACH-000274,-0.307871390212
ACH-000277,-0.13760912026900002
ACH-000278,-0.13376855513900002
ACH-000279,-0.20031157901799998
ACH-000280,-0.189755904973
ACH-000281,-0.579731184344
ACH-000288,-0.168919913827
ACH-000291,-0.17836521680999998
ACH-000293,-0.0984333938454
ACH-000294,-0.324958176348
ACH-000295,-0.215544973563
ACH-000296,-0.218176645372
ACH-000302,-0.20894512515500002
ACH-000304,-0.431657790854
ACH-000307,-0.171025488607
ACH-000308,-0.152088069791
ACH-000310,-0.194811939326
ACH-000311,-0.294037807401
ACH-000312,-0.282833061152
ACH-000315,-0.044234395261399995
ACH-000316,-0.109813166516
ACH-000317,-0.20754201618299997
ACH-000318,-0.305604205844
ACH-000319,-0.125369385755
ACH-000320,-0.12497915518300001
ACH-000322,-0.18574608195599998
ACH-000323,-0.08959081519210002
ACH-000324,-0.11069749558700001
ACH-000329,-0.154728838579
ACH-000330,-0.3196052025
ACH-000331,-0.0555238164839
ACH-000332,-0.18501176859700003
ACH-000334,-0.1788214808
ACH-000335,-0.115331536405
ACH-000336,-0.166107962378
ACH-000337,-0.24926960664099998
ACH-000339,-0.072011475532
ACH-000341,-0.07796351683889999
ACH-000348,-0.175617233908
ACH-000350,-0.337393411611
ACH-000352,-0.445014315436
ACH-000356,-0.0716124511885
ACH-000361,-0.054427716211599995
ACH-000362,-0.0707561847815
ACH-000363,-0.33971163782700003
ACH-000364,-0.0473447788394
ACH-000365,-0.210338851172
ACH-000366,-0.13661967033800002
ACH-000368,-0.310796511616
ACH-000374,-0.316645349287
ACH-000375,-0.348630458804
ACH-000376,-0.28524116696999996
ACH-000381,-0.177072353263
ACH-000383,-0.143506422312
ACH-000387,-0.10762967417199999
ACH-000389,-0.0584977041574
ACH-000390,-0.262341056468
ACH-000393,-0.22454806889000004
ACH-000395,-0.0352018500794
ACH-000397,-0.169889671301
ACH-000401,-0.164357679178
ACH-000402,-0.201730502784
ACH-000403,-0.03866152498
ACH-000404,0.00121552388723
ACH-000406,-0.214115086792
ACH-000407,-0.284593976275
ACH-000408,-0.242170228806
ACH-000410,-0.251506202596
ACH-000411,-0.05815397957719999
ACH-000414,-0.13407363343
ACH-000415,-0.171259171978
ACH-000416,-0.0641946593004
ACH-000420,0.04995727315330001
ACH-000421,-0.17270995151500002
ACH-000424,-0.391452566692
