,CFHR4 (10877)
ACH-000004,0.10363859755799999
ACH-000007,0.11650500485899999
ACH-000009,-0.044791081990300005
ACH-000011,0.182727199899
ACH-000012,0.119348645418
ACH-000013,0.124212391304
ACH-000014,0.010718066671200002
ACH-000015,0.297277263801
ACH-000017,0.188420108655
ACH-000018,0.055684866003
ACH-000019,0.38201115635899996
ACH-000021,0.0344481997761
ACH-000022,0.061036903819900006
ACH-000025,0.223429402759
ACH-000028,0.0899656791237
ACH-000030,0.112331561334
ACH-000035,-0.00949514417818
ACH-000036,0.26052280579799997
ACH-000037,0.21744118794300002
ACH-000039,0.23859812350200002
ACH-000040,0.136592912944
ACH-000041,0.06979928457380001
ACH-000042,0.208866327681
ACH-000045,0.038153384542800005
ACH-000047,0.08625472571159999
ACH-000052,-0.200044289225
ACH-000053,0.120409157283
ACH-000054,-0.00218787948073
ACH-000055,0.304984791069
ACH-000060,0.281520250749
ACH-000067,0.10565305208100001
ACH-000070,0.152755490203
ACH-000075,0.016249226455
ACH-000078,0.16379297998700001
ACH-000082,0.122117179212
ACH-000085,0.16806151741
ACH-000086,0.182040099817
ACH-000087,0.32505083008200003
ACH-000092,0.24752280254200001
ACH-000095,0.13105274789000002
ACH-000097,0.350947327088
ACH-000098,0.181578559347
ACH-000099,0.27919555708599997
ACH-000108,-0.08475155082699999
ACH-000113,0.15815381131200001
ACH-000115,0.137642812088
ACH-000116,0.161321412216
ACH-000118,0.173894931149
ACH-000120,0.160962883199
ACH-000123,0.096313445752
ACH-000127,0.13795698305600002
ACH-000128,0.364582676011
ACH-000132,0.136782312712
ACH-000133,0.0884601608502
ACH-000137,0.0856233279705
ACH-000138,0.0830181458763
ACH-000142,0.295354412156
ACH-000143,0.21469582594
ACH-000146,0.224349332281
ACH-000148,0.0425053260066
ACH-000150,0.223161586702
ACH-000152,0.175072860267
ACH-000153,0.328852226284
ACH-000159,0.217264088428
ACH-000160,0.206662538341
ACH-000163,0.244787126446
ACH-000167,0.0634301193574
ACH-000168,0.136653022171
