,IL17RB (55540)
ACH-000004,-0.049166174553699996
ACH-000007,0.0512139301835
ACH-000009,-0.277774352353
ACH-000011,-0.101496652444
ACH-000012,-0.200545282461
ACH-000013,-0.025127617919999998
ACH-000014,-0.07535248607999999
ACH-000015,-0.319648567733
ACH-000017,-0.22920159855900002
ACH-000018,-0.260226386184
ACH-000019,0.0659896819439
ACH-000021,-0.156243189177
ACH-000022,-0.135016735354
ACH-000025,-0.150041387107
ACH-000028,-0.171593034858
ACH-000030,-0.15087148192
ACH-000035,-0.0036385314256
ACH-000036,-0.135257191024
ACH-000037,-0.05902289561099999
ACH-000039,-0.20624259566
ACH-000040,-0.24575164852200002
ACH-000041,-0.023331369738599998
ACH-000042,-0.13765415707
ACH-000045,-0.267689759295
ACH-000047,-0.0597745363825
ACH-000052,0.0666042880536
ACH-000053,-0.191675247134
ACH-000054,-0.156628448504
ACH-000055,-0.10437687722899999
ACH-000060,0.12977425610999999
ACH-000067,-0.27801132804400003
ACH-000070,-0.134457756347
ACH-000075,-0.339167557477
ACH-000078,-0.142915335126
ACH-000082,-0.126884015845
ACH-000085,0.0188796082619
ACH-000086,-0.0380817649904
ACH-000087,0.0352460359577
ACH-000092,-0.21483112678000002
ACH-000095,-0.148276646747
ACH-000097,-0.0122564846929
ACH-000098,-0.14331735847899998
ACH-000099,-0.236198802256
ACH-000108,-0.156963717439
ACH-000113,-0.18828662280000003
ACH-000115,-0.130580598046
ACH-000116,-0.120622324581
ACH-000118,-0.134063712892
ACH-000120,-0.0638503368867
ACH-000123,-0.21118317409
ACH-000127,-0.241220935196
ACH-000128,-0.152791532664
ACH-000132,-0.112946312712
ACH-000133,-0.16091818421700002
ACH-000137,-0.06216802875249999
ACH-000138,0.00632740546305
ACH-000142,-0.172807605839
ACH-000143,-0.16611182707699998
ACH-000146,-0.11560461484699999
ACH-000148,-0.05340130627180001
ACH-000150,-0.312744567912
ACH-000152,-0.141249422908
ACH-000153,-7.84423617815e-05
ACH-000159,-0.155321678041
ACH-000160,-0.0947884143703
ACH-000163,-0.050465474790699995
ACH-000167,-0.0676209826441
ACH-000168,-0.138243816348
ACH-000169,-0.19458787075999998
ACH-000178,-0.23890853271200002
ACH-000182,-0.0539725930945
ACH-000183,-0.212450998547
ACH-000188,-0.156824400521
ACH-000189,-0.0889009074524
ACH-000190,-0.12428543735
ACH-000198,-0.19776915717000002
ACH-000204,-0.306722047908
ACH-000206,-0.08110761455149999
ACH-000207,-0.295031926549
ACH-000211,-0.115189900437
ACH-000215,-0.104483148627
ACH-000221,-0.0652546145604
ACH-000222,-0.0548633618306
ACH-000223,0.0230667043477
ACH-000226,-0.11044644624000002
ACH-000227,-0.308538057217
ACH-000228,-0.0303536795329
ACH-000231,-0.0980428629628
ACH-000232,-0.202410727067
ACH-000233,0.00423485865363
ACH-000234,-0.204933668046
ACH-000235,-0.0394550238613
ACH-000237,-0.024869150245799998
ACH-000238,-0.142748335077
ACH-000243,-0.07576484052789999
ACH-000244,-0.051960539331400005
ACH-000246,-0.0361535830359
ACH-000248,-0.139278609794
ACH-000250,-0.19995868674000003
ACH-000251,0.0300731127318
ACH-000253,-0.0651882687736
ACH-000255,-0.170548332161
ACH-000256,-0.126245767953
ACH-000257,-0.170999033178
ACH-000258,-0.13189933872600001
ACH-000259,-0.133129211123
ACH-000260,-0.18723638173300003
ACH-000261,-0.132403577926
ACH-000262,-0.19245664559
ACH-000263,-0.418515785067
ACH-000264,-0.10562908497099999
ACH-000265,-0.22890801310699999
ACH-000266,-0.044290472071500005
ACH-000272,-0.167252866192
ACH-000273,-0.0642292511867
ACH-000274,-0.16138310148499999
ACH-000277,-0.116502156316
ACH-000278,0.147117697311
ACH-000279,-0.178068603311
ACH-000280,-0.252742935059
ACH-000281,-0.17478675298000002
ACH-000288,-0.102703361258
ACH-000291,-0.15867485332800002
ACH-000293,0.013381440519700001
ACH-000294,-0.323093918554
ACH-000295,-0.378911444777
ACH-000296,-0.06278704179530001
ACH-000302,-0.12570453888699998
ACH-000304,0.0062146015422899995
ACH-000307,-0.198983246298
ACH-000308,-0.09507171806800001
ACH-000310,-0.221310311468
ACH-000311,-0.0181847699016
ACH-000312,0.00290145037832
ACH-000315,0.0186371448278
ACH-000316,-0.0711757003632
ACH-000317,-0.23759272215
ACH-000318,-0.0748066999225
ACH-000319,-0.12231052752299999
ACH-000320,-0.21108393447700002
ACH-000322,-0.0497621227982
ACH-000323,-0.159821855865
