,UBE3A (7337)
ACH-000004,0.0415355637162
ACH-000007,-0.386077535443
ACH-000009,-0.210401910194
ACH-000011,-0.159451180006
ACH-000012,0.009891978532299998
ACH-000013,0.033069860876500004
ACH-000014,0.0733057314562
ACH-000015,-0.00837288346361
ACH-000017,-0.19084054830299998
ACH-000018,0.0485150923231
ACH-000019,-0.07875630018799999
ACH-000021,0.122564759427
ACH-000022,-0.0866234810351
ACH-000025,-0.08307212608219999
ACH-000028,0.0271075107851
ACH-000030,-0.039571415302499996
ACH-000035,0.09882391133269999
ACH-000036,0.124670406952
ACH-000037,-0.248117066622
ACH-000039,0.24940885532200002
ACH-000040,0.0762299675455
ACH-000041,0.0801440269006
ACH-000042,0.156271207586
ACH-000045,-0.11046726903899999
ACH-000047,0.05582320950669999
ACH-000052,-0.310266292478
ACH-000053,-0.239487814924
ACH-000054,0.0919302551169
ACH-000055,-0.152360922155
ACH-000060,0.09278220731100001
ACH-000067,-0.12475836134000001
ACH-000070,-0.025498210136500003
ACH-000075,0.36356420637599995
ACH-000078,-0.0278064918486
ACH-000082,-0.133411461155
ACH-000085,-0.182384354346
ACH-000086,-0.126404133317
ACH-000087,0.0521931228524
ACH-000092,-0.140969602793
ACH-000095,-0.0061838475762799995
ACH-000097,-0.12248531978
ACH-000098,-0.0318629673498
ACH-000099,0.0160246753218
ACH-000108,0.125288701783
ACH-000113,-0.0323581793863
ACH-000115,-0.434158341518
ACH-000116,0.126902006575
ACH-000118,0.0158086306441
ACH-000120,0.0243090709926
ACH-000123,-0.20930065315000002
ACH-000127,0.0920829108849
ACH-000128,-0.156727415694
ACH-000132,-0.128273930441
ACH-000133,-0.0520155046348
ACH-000137,0.0034664160892099996
ACH-000138,0.133841458987
ACH-000142,0.283713383676
ACH-000143,0.056436581621
ACH-000146,-0.150701995024
ACH-000148,-0.0465494471957
ACH-000150,-0.128389730396
ACH-000152,0.021312540481599997
ACH-000153,-0.0628672954309
ACH-000159,-0.0093532758516
ACH-000160,-0.027992822843400003
ACH-000163,0.232926402058
ACH-000167,0.12472768304000001
ACH-000168,0.029313136669
ACH-000169,-0.0762906079241
ACH-000178,-0.121012310793
ACH-000182,0.0202045246089
ACH-000183,-0.18339539762
ACH-000188,-0.139939077223
ACH-000189,0.07450809720210001
ACH-000190,-0.11102474643600001
ACH-000198,-0.172379439932
ACH-000204,0.09706095697860001
ACH-000206,-0.046485174411399995
ACH-000207,-0.0968067472813
ACH-000211,-0.0683979930669
ACH-000215,0.00189146905617
ACH-000221,-0.0543817027073
ACH-000222,0.311973733085
ACH-000223,-0.081830379059
ACH-000226,-0.30609503145
ACH-000227,-0.135574100728
ACH-000228,-0.0967758189503
ACH-000231,-0.0132163667821
ACH-000232,0.0539363812754
ACH-000233,-0.17418501982999998
ACH-000234,0.0477924127432
ACH-000235,-0.112621319804
ACH-000237,-0.0681841653145
ACH-000238,-0.018101785510700002
ACH-000243,-0.0336307211098
ACH-000244,-0.22714231391399997
ACH-000246,0.034445146710099996
ACH-000248,-0.056873005430699994
ACH-000250,0.051187036333699996
ACH-000251,-0.0426590489167
ACH-000253,-0.00841756425308
ACH-000255,-0.21534516771099999
ACH-000256,-0.101468163755
ACH-000257,-0.030886503683700002
ACH-000258,0.0200003812502
ACH-000259,0.09922529317610002
ACH-000260,-0.0910691635114
ACH-000261,-0.179581691208
ACH-000262,-0.165583393935
ACH-000263,-0.13971670212600001
ACH-000264,0.00029206818739
ACH-000265,-0.140765870869
ACH-000266,0.00768627710915
ACH-000272,-0.19709322908
ACH-000273,0.09922320343689998
ACH-000274,-0.37895799245800005
ACH-000277,-0.167285532078
ACH-000278,0.05163569250580001
ACH-000279,0.15208811693399998
ACH-000280,0.062855067378
ACH-000281,0.0390365143557
ACH-000288,0.0459448326788
ACH-000291,0.202618015607
ACH-000293,-0.136784400908
ACH-000294,-0.0801676958907
ACH-000295,-0.117075792581
ACH-000296,-0.022545495780599997
ACH-000302,-0.0355907046293
ACH-000304,-0.14249931149599998
ACH-000307,0.057235732841300006
ACH-000308,0.0326542080209
ACH-000310,-0.200530776682
ACH-000311,-0.15049184095999998
ACH-000312,0.106494209733
ACH-000315,-0.113847735365
ACH-000316,0.140100671852
ACH-000317,0.0345201140105
ACH-000318,-0.23121732665300002
ACH-000319,-0.08301117344289999
ACH-000320,-0.0345925513102
ACH-000322,0.058160054744300006
ACH-000323,-0.236332275124
ACH-000324,-0.0836321942067
ACH-000329,-0.103346206674
ACH-000330,-0.13874690594900002
ACH-000331,0.0041383296532100005
ACH-000332,0.058477668776799996
ACH-000334,-0.263898056579
ACH-000335,0.14825543779
ACH-000336,-0.177859100797
ACH-000337,0.132952282353
ACH-000339,-0.149776376271
ACH-000341,-0.122075400676
ACH-000348,0.0954245905752
ACH-000350,-0.26514455721
ACH-000352,-0.0350183240263
ACH-000356,-0.17413702045499999
ACH-000361,-0.008196879446760001
ACH-000362,0.015562493427200001
ACH-000363,-0.239168868772
ACH-000364,-0.11147438648600001
ACH-000365,-0.0394467508698
ACH-000366,0.12633355531999999
ACH-000368,-0.0433773045862
ACH-000374,-0.143211339164
ACH-000375,0.11747437292000001
ACH-000376,-0.20280393715599998
ACH-000381,-0.07499165237210001
ACH-000383,-0.153095373177
ACH-000387,0.0719548783728
ACH-000389,-0.142923056287
ACH-000390,-0.268714700865
ACH-000393,-0.14093253079600002
ACH-000395,0.10155309805400001
ACH-000397,0.123466727818
ACH-000401,0.0438937282778
ACH-000402,-0.18455643401
ACH-000403,-0.145792609481
ACH-000404,-0.178227450391
ACH-000406,-0.00482308667573
ACH-000407,-0.243748092931
ACH-000408,-0.021322007091599995
ACH-000410,0.0573547368095
ACH-000411,0.0353947834099
ACH-000414,-0.094297035193
ACH-000415,0.123096174151
ACH-000416,-0.049932830947900006
ACH-000420,-0.235141421635
ACH-000421,0.0262441261735
ACH-000424,0.126376661807
ACH-000425,-0.0680653529075
ACH-000426,-0.099273727994
ACH-000427,-0.024829096113400003
ACH-000433,0.133468474942
ACH-000436,-0.0680106180718
ACH-000444,0.031386551148
ACH-000445,-0.0159024444444
ACH-000448,-0.130066835271
ACH-000450,-0.08458686229980002
ACH-000452,-0.0576380151603
ACH-000454,0.107376885024
ACH-000458,-0.252499550329
ACH-000459,0.016223200913100002
ACH-000460,-0.018722068414200002
ACH-000461,-0.150766202649
ACH-000463,0.012677394520499999
ACH-000464,-0.23630135124200002
ACH-000466,0.07566161081730001
ACH-000467,0.150631642961
ACH-000468,0.115830384333
ACH-000469,-0.132087089787
ACH-000470,-0.009171793413540002
ACH-000471,-0.0255825177374
ACH-000472,-0.0598297903222
ACH-000473,0.14090290910599998
ACH-000475,-0.054961221763
ACH-000476,0.0667815191494
ACH-000477,-0.41271257028700004
ACH-000480,-0.118530549649
ACH-000481,-0.28867207421999996
ACH-000483,-0.200562596032
ACH-000484,-0.044028522441
ACH-000485,0.025261215281599997
ACH-000486,-0.0527859608015
ACH-000487,0.023389727985299997
ACH-000488,0.0691668603958
ACH-000490,-0.743321019037
ACH-000491,-0.154275726344
ACH-000495,-0.267077583472
ACH-000496,-0.0794709201901
ACH-000499,-0.07976871330060001
ACH-000500,0.07238847728589999
ACH-000502,0.039954661081500004
ACH-000503,-0.0434435852602
ACH-000505,0.058769058100899996
ACH-000507,0.046788619395900004
ACH-000510,0.0951689906811
ACH-000511,-0.127716601458
ACH-000512,0.19604782122499997
ACH-000516,-0.012105389632700001
ACH-000517,-0.215823059716
ACH-000518,0.0269759628504
ACH-000520,-0.20657496613600002
ACH-000521,0.0805367124153
ACH-000522,-0.12967600442399999
ACH-000524,-0.13294255626499998
ACH-000527,-0.04481701863319999
ACH-000528,-0.010313606333299998
ACH-000537,-0.0623113808586
ACH-000541,-0.039450692823900006
ACH-000542,-0.10952877538799999
ACH-000544,-0.010530110611700002
ACH-000545,-0.22964443197599999
ACH-000547,-0.237426355016
ACH-000548,0.0135470253382
ACH-000549,0.015498509777
ACH-000550,-0.155921028172
ACH-000552,0.08932905977710001
ACH-000556,-0.775871056431
ACH-000557,0.256966573268
ACH-000570,-0.190910838215
ACH-000571,0.0718900420623
ACH-000573,0.023126781173
ACH-000576,-0.047627388009599994
ACH-000580,-0.030173541181299997
ACH-000584,0.136501608958
ACH-000585,-0.08813077146460001
ACH-000588,-0.167456142775
ACH-000589,-0.04894344237769999
ACH-000591,-0.04650682881419999
ACH-000593,-0.07691298306649999
ACH-000600,-0.076226659741
ACH-000601,-0.022173040693599995
ACH-000604,-0.132766340865
ACH-000605,0.125358391707
ACH-000606,-0.174575535796
ACH-000608,-0.10458409965399999
ACH-000614,-0.152817206549
ACH-000616,0.186215111023
ACH-000618,0.0332708791487
ACH-000619,-0.128201028835
ACH-000620,-0.126339039322
ACH-000621,-0.031708654057400004
ACH-000622,-0.0356702359583
ACH-000623,-0.0769033761852
ACH-000624,-0.34843054644599997
ACH-000627,0.175847304461
ACH-000630,-0.0161876594867
ACH-000632,-0.267913074661
ACH-000633,-0.0452418211918
ACH-000637,-0.102370275219
ACH-000638,-0.0636851224546
ACH-000646,0.0457895663351
ACH-000647,-0.0119096593287
ACH-000648,-0.208538083292
ACH-000649,-0.07047791603550001
ACH-000651,0.0170858423305
ACH-000652,-0.12211152947699999
ACH-000653,-0.19557860393800003
ACH-000657,-0.11093627445
ACH-000658,0.0172882288497
ACH-000661,0.0325123374284
ACH-000662,0.24549676147500002
ACH-000663,-0.06764139306030001
ACH-000665,-0.17552209547699998
ACH-000671,0.0793436464305
ACH-000673,-0.13507429544000002
ACH-000676,-0.0502275245349
ACH-000677,-0.17159721485100002
ACH-000681,-0.19600357927200002
ACH-000682,0.137523705691
ACH-000683,0.0372584074692
ACH-000684,-0.0747457557533
ACH-000688,-0.161573815869
ACH-000693,-0.0812480053727
ACH-000694,-0.120705152707
ACH-000695,0.00339012506958
ACH-000696,-0.042687572679199995
ACH-000697,-0.118935757682
ACH-000699,0.030446413428000002
ACH-000701,0.0159399299188
ACH-000706,-0.20055540712
ACH-000711,-0.07748569986
ACH-000713,-0.254750918286
ACH-000714,-0.0814844143686
ACH-000718,-0.277222774063
ACH-000720,0.0813635991564
ACH-000721,0.026466020983099997
ACH-000724,-0.312591659738
ACH-000725,-0.012336978513
ACH-000732,-0.137758628352
ACH-000734,0.011223657234200001
ACH-000735,-0.12139182242100001
ACH-000736,-0.0509685103145
ACH-000738,-0.166412739206
ACH-000746,-0.15631500577500002
ACH-000747,-0.0286343678266
ACH-000748,-0.309012262064
ACH-000753,-0.0581052985746
ACH-000756,-0.072996967625
ACH-000757,-0.336911795378
ACH-000758,-0.22801675562600002
ACH-000760,-0.041027912515
ACH-000763,-0.00111891486956
ACH-000764,0.236528213807
ACH-000765,-0.065463000494
ACH-000766,-0.13782533778699999
ACH-000767,-0.207985331754
ACH-000768,0.032578002477000004
ACH-000769,-0.145300230678
ACH-000770,0.0039147118111
ACH-000771,0.0014140728833900002
ACH-000773,-0.25266665049000003
ACH-000776,0.0295419876504
ACH-000777,0.0417920960219
ACH-000778,-0.228794785031
ACH-000781,-0.102638484394
ACH-000782,-0.168961355435
ACH-000783,0.118363087793
ACH-000784,-0.021601476417299998
ACH-000785,-0.040414477243699995
ACH-000787,-0.0693926850512
ACH-000788,0.0310790017052
ACH-000791,-0.201329983343
ACH-000792,0.0249198652332
ACH-000794,-0.0777050365343
ACH-000796,-0.12356537086100002
ACH-000799,-0.0837099623263
ACH-000800,-0.34036345920199995
ACH-000802,-0.15047137979800002
ACH-000804,-0.13109154533
ACH-000805,-0.09404958832289999
ACH-000809,-0.18986554007800002
ACH-000810,-0.229777043824
ACH-000811,-0.175097031191
ACH-000817,-0.173984224791
ACH-000819,-0.0432436127585
ACH-000820,-0.206970238814
ACH-000821,-0.225982587339
ACH-000822,-0.08146827269830001
ACH-000823,0.18132628967599998
ACH-000824,0.00514369759227
ACH-000827,-0.0288181096138
ACH-000829,-0.244237476782
ACH-000831,-0.12359290232100001
ACH-000832,-0.22208124234499999
ACH-000833,0.0316909559963
ACH-000834,0.13516533918600002
ACH-000835,-0.0131971064561
ACH-000836,-0.11518009483200001
ACH-000837,0.0835397299558
ACH-000838,-0.287873282115
ACH-000839,0.00797258050742
ACH-000840,-0.236812043618
ACH-000841,-0.0253552751724
ACH-000843,0.0239449514035
ACH-000846,0.158607925991
ACH-000847,0.232536888384
ACH-000848,0.061279768957000005
ACH-000849,-0.06937681264260001
ACH-000851,0.16616187711799998
ACH-000855,0.33921748931699996
ACH-000856,-0.133814634685
ACH-000858,-0.0237626022908
ACH-000859,-0.233600291662
ACH-000861,-0.0742555909878
ACH-000862,0.0143206972276
ACH-000865,0.0229654000293
ACH-000866,-0.0020750373805399997
ACH-000867,-0.00656504587223
ACH-000869,-0.254122361684
ACH-000872,-0.229538289703
ACH-000873,-0.12019444662499999
ACH-000876,-0.028592103421099996
ACH-000878,0.18877223219300002
ACH-000880,-0.0464258261625
ACH-000881,0.126539100638
ACH-000882,0.229096430138
