,SREBF1 (6720)
ACH-000004,-0.7837955355349999
ACH-000007,-0.7444732690520001
ACH-000009,-0.638037280753
ACH-000011,-0.42815699086
ACH-000012,-0.9063964968279999
ACH-000013,-0.333878330329
ACH-000014,-0.7807002222589999
ACH-000015,-0.725761513953
ACH-000017,-0.215426032775
ACH-000018,-1.07797004771
ACH-000019,-0.300296734495
ACH-000021,-0.545663500083
ACH-000022,-0.640792382446
ACH-000025,-1.25536767679
ACH-000028,-0.247412839995
ACH-000030,-1.25824816793
ACH-000035,-0.369319962075
ACH-000036,-0.670838912798
ACH-000037,-0.606167676553
ACH-000039,-0.18310207066300002
ACH-000040,-0.8200857767219999
ACH-000041,-0.28084248803399997
ACH-000042,-0.764472671663
ACH-000045,-0.816975994787
ACH-000047,-0.643622158347
ACH-000052,-0.364462916743
ACH-000053,-0.15312425554099998
ACH-000054,-0.6099167673879999
ACH-000055,-0.08120200910400001
ACH-000060,-0.475565894342
ACH-000067,-0.552542052408
ACH-000070,-0.412192198341
ACH-000075,-0.777649731487
ACH-000078,-0.207047516629
ACH-000082,-0.34699184960999996
ACH-000085,-0.5740516522300001
ACH-000086,-0.9870500115180001
ACH-000087,-0.413449221936
ACH-000092,-0.367874563553
ACH-000095,-0.223319497841
ACH-000097,-0.43517280355099996
ACH-000098,-0.684451657954
ACH-000099,-0.1307690588
ACH-000108,-0.7608394927169999
ACH-000113,-0.173332927509
ACH-000115,-0.32766363199000004
ACH-000116,-0.45457775318000004
ACH-000118,-1.17376748484
ACH-000120,0.0160074645607
ACH-000123,-0.33750834490500004
ACH-000127,-1.14772488016
ACH-000128,-0.12036233856100001
ACH-000132,-0.238310265573
ACH-000133,-0.485689772781
ACH-000137,-0.22370317587900002
ACH-000138,-0.92092385825
ACH-000142,-0.35799943604900003
ACH-000143,-0.315838041388
ACH-000146,-0.8277756945229999
ACH-000148,-0.108269713455
ACH-000150,-0.7851797392700001
ACH-000152,-0.39854897464199995
ACH-000153,-0.9506436915790001
ACH-000159,-0.39458978144900003
ACH-000160,-0.288192797894
ACH-000163,-0.912314354281
ACH-000167,-0.674443769304
ACH-000168,-0.367303583319
ACH-000169,-0.317388541566
ACH-000178,-0.628666114162
ACH-000182,-0.953773045855
ACH-000183,-0.446963818036
ACH-000188,-0.569990908303
ACH-000189,-0.324294328466
ACH-000190,-0.897251416047
ACH-000198,-0.308721556989
ACH-000204,-0.584805980816
ACH-000206,-0.91496828279
ACH-000207,-0.8276572103300001
ACH-000211,-0.20585250103799999
ACH-000215,-0.305899967104
ACH-000221,-0.8852749899600001
ACH-000222,-0.17829363872600001
ACH-000223,-0.37307524924400004
ACH-000226,-0.287141625502
ACH-000227,-0.48364396725500003
ACH-000228,-0.261638709274
ACH-000231,-0.41263818245899997
ACH-000232,-0.238563025353
ACH-000233,-0.32906521753
ACH-000234,-0.33625910946599996
ACH-000235,-0.29052734306999994
ACH-000237,-0.115635044842
ACH-000238,-1.0086400774700002
ACH-000243,-0.7101503313969999
ACH-000244,-0.370161945556
ACH-000246,-0.238626584392
ACH-000248,-0.115271136079
ACH-000250,-0.915863822359
ACH-000251,-0.8197941849670001
ACH-000253,-0.43035327506399995
ACH-000255,-0.667218094716
ACH-000256,-0.338350023275
ACH-000257,-0.687559480039
ACH-000258,-0.527366985244
ACH-000259,-0.156688134158
ACH-000260,-0.220609013968
ACH-000261,-0.288051813013
ACH-000262,-1.0789349934299999
ACH-000263,-0.753526092267
ACH-000264,-0.311265764826
ACH-000265,-1.21514483739
ACH-000266,-0.642548665861
ACH-000272,-1.06495920125
ACH-000273,-0.599580556052
ACH-000274,-0.327716967019
ACH-000277,-0.640237320559
ACH-000278,-0.340824484337
ACH-000279,-0.35692269543399996
ACH-000280,-0.184383512547
ACH-000281,-0.329032318528
ACH-000288,-0.441691719859
ACH-000291,-0.907697827535
ACH-000293,-0.46243983044200004
ACH-000294,-1.7495011183099998
ACH-000295,-0.507730401052
ACH-000296,-0.26476244320000003
ACH-000302,-0.0461447548061
ACH-000304,-0.182319860013
ACH-000307,-0.45580400675899996
ACH-000308,-0.195069768011
ACH-000310,-0.324097478394
ACH-000311,-0.307395892438
ACH-000312,-0.191613873825
ACH-000315,-0.40033465136600005
ACH-000316,-0.820493420462
ACH-000317,-0.200858856902
ACH-000318,-0.957595061552
ACH-000319,-0.238444806816
ACH-000320,-0.42601501889399995
ACH-000322,-0.556275592805
ACH-000323,-0.37367913829099997
ACH-000324,-0.60259159056
ACH-000329,-0.205846829416
ACH-000330,-0.18480807183200001
ACH-000331,-0.701646595449
ACH-000332,-0.908644053846
ACH-000334,-0.576177183704
ACH-000335,-0.945897770827
ACH-000336,0.19097018636799998
ACH-000337,-1.21967711575
ACH-000339,-0.711081285001
ACH-000341,-0.09094274374399999
ACH-000348,-0.358700581571
ACH-000350,-0.36369168345700004
ACH-000352,-0.40980699909400004
ACH-000356,-0.820436783937
ACH-000361,-1.2340794928799999
ACH-000362,-1.06083013544
ACH-000363,-0.230468658419
ACH-000364,-0.241621496842
ACH-000365,-0.24262382293600002
ACH-000366,-0.166244416555
ACH-000368,-0.5275349860840001
ACH-000374,-0.274543867846
ACH-000375,-0.08608334191610001
ACH-000376,-0.7114105344600001
ACH-000381,-0.7167506654119999
ACH-000383,-0.34374095371799995
ACH-000387,-1.16262713789
ACH-000389,-0.506515893623
ACH-000390,-0.6659904489940001
ACH-000393,-0.256581445352
ACH-000395,-0.844284265369
ACH-000397,-0.577844284642
ACH-000401,-0.266345000988
ACH-000402,-0.798575911088
ACH-000403,-0.730743808309
ACH-000404,0.0427446456119
ACH-000406,-0.22252875228100003
ACH-000407,-0.42512218586499995
ACH-000408,-1.12505327651
ACH-000410,-0.16449882914
ACH-000411,-0.5875843077399999
ACH-000414,-0.132238049503
ACH-000415,-0.765911985812
ACH-000416,-0.32382878737599996
ACH-000420,-0.33878318750799996
ACH-000421,-0.13654165816299998
ACH-000424,-0.468705434906
ACH-000425,-0.42591330226499996
ACH-000426,-0.291044779358
ACH-000427,-0.46354113846600004
ACH-000433,-0.650097141844
ACH-000436,-0.381421154396
ACH-000444,-0.789845691372
ACH-000445,-0.603706037815
ACH-000448,-0.121319628544
ACH-000450,-0.43923229368600003
ACH-000452,-0.268321778096
ACH-000454,-0.850796792089
ACH-000458,-0.309488792218
ACH-000459,-0.47701115376599995
ACH-000460,-0.90215887006
ACH-000461,-0.47476600697099997
ACH-000463,-0.707551967904
ACH-000464,-0.430618855333
ACH-000466,-1.14489632585
ACH-000467,-0.728310252694
ACH-000468,-0.441019532907
ACH-000469,-0.405636286553
ACH-000470,-0.40450195564499997
ACH-000471,-0.7883180811949999
ACH-000472,-0.25548075100900003
ACH-000473,-0.58476616937
ACH-000475,-0.27381726355
ACH-000476,-0.318507156374
ACH-000477,-0.226690042663
ACH-000480,-0.22451664485800002
ACH-000481,-0.43325340452399996
ACH-000483,-0.20381642625799998
