,UCK1 (83549)
ACH-000004,-0.292994350489
ACH-000007,-0.188503002367
ACH-000009,-0.389470346964
ACH-000011,-0.162487860098
ACH-000012,-0.34901473256800003
ACH-000013,-0.223274993729
ACH-000014,-0.0924395610623
ACH-000015,-0.311540958296
ACH-000017,-0.277231418916
ACH-000018,-0.13001241519200002
ACH-000019,-0.46889856462800006
ACH-000021,-0.254556277522
ACH-000022,-0.162046032884
ACH-000025,-0.46055813705700005
ACH-000028,-0.14979945430400002
ACH-000030,-0.266213230628
ACH-000035,-0.226281659168
ACH-000036,-0.0730958144868
ACH-000037,-0.09782276811610001
ACH-000039,0.08737400549560001
ACH-000040,-0.18085388659600002
ACH-000041,-0.273986526577
ACH-000042,-0.249882038346
ACH-000045,-0.144507057616
ACH-000047,-0.33982197711999995
ACH-000052,-0.0861195895914
ACH-000053,-0.192178171404
ACH-000054,-0.40195403202
ACH-000055,-0.33890173221600006
ACH-000060,-0.405393495359
ACH-000067,-0.273016769177
ACH-000070,-0.192812847696
ACH-000075,-0.3168052756
ACH-000078,-0.32998243580200004
ACH-000082,-0.305581822352
ACH-000085,0.034482170959000004
ACH-000086,-0.238003966985
ACH-000087,-0.37989749983800003
ACH-000092,-0.34980227652199997
ACH-000095,-0.302863057389
ACH-000097,-0.23129125594500002
ACH-000098,-0.280735932653
ACH-000099,-0.286851992294
ACH-000108,-0.304781280226
ACH-000113,-0.41654367929499997
ACH-000115,-0.355717325753
ACH-000116,-0.21093437421300001
ACH-000118,-0.29553739538400003
ACH-000120,-0.404997310574
ACH-000123,-0.164959690724
ACH-000127,-0.197048572539
ACH-000128,-0.22440681048500002
ACH-000132,-0.41398810160599997
ACH-000133,-0.175487174605
ACH-000137,-0.257085192883
ACH-000138,-0.190420137335
ACH-000142,-0.186435168135
ACH-000143,-0.0822978934073
ACH-000146,-0.22451965129299997
ACH-000148,-0.174126965233
ACH-000150,-0.187072314888
ACH-000152,-0.18696282816399998
ACH-000153,-0.23061221999200002
ACH-000159,-0.398983111256
ACH-000160,-0.224669639432
ACH-000163,-0.226927341491
ACH-000167,-0.65459525628
ACH-000168,-0.12335837760299999
ACH-000169,-0.33125233344300004
ACH-000178,-0.30348097083500003
ACH-000182,-0.22533979286800002
ACH-000183,-0.428027613661
ACH-000188,-0.391716306153
ACH-000189,-0.157040443713
ACH-000190,0.022460235142799996
ACH-000198,-0.23313464512499998
ACH-000204,-0.560716635317
ACH-000206,-0.406792168565
ACH-000207,-0.437714303885
ACH-000211,-0.195222020763
ACH-000215,-0.213303317395
ACH-000221,-0.191500701801
ACH-000222,-0.131455843203
ACH-000223,-0.390632677125
ACH-000226,-0.19162427051699998
ACH-000227,-0.558734109538
ACH-000228,-0.40232183948100003
ACH-000231,-0.23061999641199998
ACH-000232,-0.185155585
ACH-000233,-0.23338241525800002
ACH-000234,-0.439959963888
ACH-000235,-0.225896413732
ACH-000237,-0.362081343203
ACH-000238,-0.18957281419
ACH-000243,-0.263495057679
ACH-000244,-0.24506006244399997
ACH-000246,-0.210934583908
ACH-000248,-0.286407763102
ACH-000250,-0.375236136372
ACH-000251,0.144869143922
ACH-000253,-0.196514975311
ACH-000255,-0.214076631111
ACH-000256,-0.189497334976
ACH-000257,0.139823569348
ACH-000258,-0.134219085968
ACH-000259,-0.300845660574
ACH-000260,-0.224172576016
ACH-000261,-0.252228057832
ACH-000262,-0.279720221194
ACH-000263,-0.113294893651
ACH-000264,-0.21421989047200002
ACH-000265,-0.251053156186
ACH-000266,-0.329384598152
ACH-000272,-0.225920437284
ACH-000273,-0.361916573545
ACH-000274,-0.206562033759
ACH-000277,-0.430412934263
ACH-000278,-0.317174494777
ACH-000279,-0.0947776210833
ACH-000280,-0.677483899425
ACH-000281,-0.277364423951
ACH-000288,-0.11648088902999999
ACH-000291,-0.144832194482
ACH-000293,-0.12307604055
ACH-000294,-0.296265900019
ACH-000295,-0.265834678895
ACH-000296,-0.252676883365
ACH-000302,-0.214996283512
ACH-000304,-0.396669629133
ACH-000307,-0.14062012412699998
ACH-000308,-0.28920160665
ACH-000310,-0.468038804719
ACH-000311,-0.25339952222
ACH-000312,-0.397568095103
ACH-000315,-0.374828112024
ACH-000316,-0.448758621289
ACH-000317,-0.294019011092
ACH-000318,-0.32144877953400003
ACH-000319,-0.164579931052
ACH-000320,-0.35503691972900003
ACH-000322,-0.22767586178000004
ACH-000323,-0.117685052926
ACH-000324,-0.363361913059
ACH-000329,-0.20573417767700003
ACH-000330,0.0813660793088
ACH-000331,-0.28931614536899997
ACH-000332,-0.287549321285
ACH-000334,-0.308148120055
ACH-000335,-0.479703313605
ACH-000336,-0.417319483162
ACH-000337,-0.0876419107506
ACH-000339,-0.243808649828
ACH-000341,-0.327979876431
ACH-000348,-0.33596799527099996
ACH-000350,-0.0891561742667
ACH-000352,-0.272702867294
ACH-000356,0.156340644309
ACH-000361,-0.0016228844059
ACH-000362,-0.12554935766300002
ACH-000363,-0.246491965629
ACH-000364,-0.164741211073
ACH-000365,-0.120671773912
ACH-000366,-0.301225256787
ACH-000368,-0.0680098633655
ACH-000374,-0.146869460652
ACH-000375,-0.0544541882477
ACH-000376,-0.308919867432
ACH-000381,-0.41557420284100005
ACH-000383,-0.214266426842
ACH-000387,-0.139236398776
ACH-000389,-0.262287959209
ACH-000390,-0.0521607308636
ACH-000393,-0.37966916664300004
ACH-000395,-0.359112302288
ACH-000397,-0.273127814861
ACH-000401,-0.125270172891
ACH-000402,-0.279907960754
ACH-000403,-0.312870704544
ACH-000404,-0.0863155698737
ACH-000406,-0.201604343602
ACH-000407,-0.44272663695799996
ACH-000408,-0.134739857819
ACH-000410,-0.154662249263
ACH-000411,-0.161128670916
ACH-000414,-0.221194990977
ACH-000415,-0.0897661094135
ACH-000416,-0.295351354072
ACH-000420,-0.191714547315
ACH-000421,-0.113386266223
ACH-000424,-0.21316118937800002
ACH-000425,-0.195416417975
ACH-000426,-0.229662851977
ACH-000427,-0.24195211080499998
ACH-000433,-0.123703569827
ACH-000436,-0.11559152398499999
ACH-000444,-0.267572606465
ACH-000445,-0.06716070287499999
ACH-000448,-0.262965843904
ACH-000450,-0.20824781920000002
ACH-000452,-0.21159742680799998
ACH-000454,-0.19276230246
ACH-000458,-0.27500538693599996
ACH-000459,0.00820503357776
ACH-000460,-0.233002817989
ACH-000461,-0.217176487823
ACH-000463,-0.102992148891
ACH-000464,-0.187607616266
ACH-000466,-0.287037955525
ACH-000467,-0.13570022027200002
ACH-000468,-0.264780173259
ACH-000469,-0.19078021056299999
ACH-000470,-0.493516900876
ACH-000471,-0.432382667413
ACH-000472,-0.293354301829
ACH-000473,-0.187022504351
ACH-000475,-0.257869097732
ACH-000476,-0.227788771192
ACH-000477,-0.0568942757527
ACH-000480,-0.183061729162
ACH-000481,-0.292644879262
ACH-000483,-0.17459394792
ACH-000484,-0.211658743991
ACH-000485,-0.16793128279300001
ACH-000486,-0.132787388325
ACH-000487,-0.296334312193
ACH-000488,-0.31158355460799997
ACH-000490,-0.313502937007
ACH-000491,-0.226154286112
ACH-000495,0.0558233791852
ACH-000496,-0.232861981801
ACH-000499,-0.253219602392
ACH-000500,-0.460671213442
ACH-000502,-0.179647831719
ACH-000503,-0.369033338612
ACH-000505,-0.150390954362
ACH-000507,-0.16371481829
ACH-000510,-0.24724393462900002
ACH-000511,-0.359524895697
ACH-000512,-0.598042973256
ACH-000516,-0.340966966114
ACH-000517,-0.324917659069
ACH-000518,-0.155569639636
ACH-000520,-0.26713776927
ACH-000521,-0.247259727813
ACH-000522,-0.313720053053
ACH-000524,-0.27363851216999996
ACH-000527,-0.24348400737599998
ACH-000528,-0.313675240025
ACH-000537,-0.238628010419
ACH-000541,0.166718925158
ACH-000542,-0.206850164437
ACH-000544,-0.199127569479
ACH-000545,-0.146105356284
ACH-000547,0.018414244549
ACH-000548,-0.342095233601
ACH-000549,-0.264978269772
ACH-000550,-0.35713255952
ACH-000552,-0.132227563624
ACH-000556,-0.256232818724
ACH-000557,-0.29187762298000003
ACH-000570,-0.22161115710299997
ACH-000571,-0.202977709127
ACH-000573,-0.218683403436
ACH-000576,-0.45413457645800004
ACH-000580,-0.262336740383
ACH-000584,-0.230250012991
ACH-000585,-0.245700625181
ACH-000588,-0.006182715835739999
ACH-000589,-0.235573104152
ACH-000591,-0.260630831766
ACH-000593,-0.33706341798199996
ACH-000600,-0.232904081288
ACH-000601,-0.296152844129
ACH-000604,-0.00315876757265
ACH-000605,-0.23756071668099998
ACH-000606,-0.21952467696800002
ACH-000608,-0.10711230942399999
ACH-000614,-0.164849826838
ACH-000616,-0.24276751404199998
ACH-000618,-0.08511281969869999
ACH-000619,-0.46037522809799997
ACH-000620,-0.279709690881
ACH-000621,-0.4444548908
ACH-000622,-0.5806775007930001
ACH-000623,-0.16652027079700002
ACH-000624,-0.184926704729
ACH-000627,-0.278489786646
ACH-000630,-0.255742426412
ACH-000632,-0.295918077622
ACH-000633,-0.21999560446400002
ACH-000637,-0.33900561284
ACH-000638,-0.0986492084592
ACH-000646,-0.300545244892
ACH-000647,-0.270329254115
ACH-000648,-0.487777442089
ACH-000649,-0.199954927188
ACH-000651,-0.33514734923
ACH-000652,-0.464405493134
ACH-000653,-0.281215525792
ACH-000657,-0.445225715127
ACH-000658,-0.566801043979
ACH-000661,-0.129342367193
ACH-000662,-0.413937761529
ACH-000663,-0.186934430507
ACH-000665,-0.276554712538
ACH-000671,-0.027378540164799996
ACH-000673,-0.217419272321
ACH-000676,-0.28659751316599996
ACH-000677,-0.10388284011900001
ACH-000681,-0.321347932941
ACH-000682,-0.312337995312
ACH-000683,-0.370624894589
ACH-000684,-0.00799196779967
ACH-000688,-0.415598686734
ACH-000693,-0.287004987409
ACH-000694,-0.0830491460058
ACH-000695,-0.25544499621399996
ACH-000696,-0.35894989863399995
ACH-000697,-0.20020214338599998
ACH-000699,-0.23275887448399998
ACH-000701,-0.35069019959200004
ACH-000706,-0.27641981120000003
ACH-000711,-0.251488116328
ACH-000713,-0.29180875801600004
ACH-000714,-0.238036157254
ACH-000718,-0.657114409058
ACH-000720,-0.231758990759
ACH-000721,-0.317914528386
ACH-000724,-0.11160811854000001
ACH-000725,-0.19029943449
ACH-000732,-0.123941493976
ACH-000734,-0.287921072659
ACH-000735,-0.467900516932
ACH-000736,-0.184941559102
ACH-000738,-0.47245510076
ACH-000746,0.109943108564
ACH-000747,-0.362263715132
ACH-000748,-0.312492212348
ACH-000753,-0.152683469348
ACH-000756,-0.07853161537969999
ACH-000757,-0.40074804990099994
ACH-000758,-0.0678143828706
ACH-000760,-0.307385589094
ACH-000763,-0.435664104307
ACH-000764,-0.20939167335099998
ACH-000765,-0.09960203752910002
ACH-000766,-0.122978358149
ACH-000767,-0.322161887524
