,SSR3 (6747)
ACH-000004,-0.0275718726792
ACH-000007,-0.576314338482
ACH-000009,-0.20480657771699998
ACH-000011,-0.33294667444000003
ACH-000012,-0.0162770743181
ACH-000013,0.00341412546394
ACH-000014,-0.503396920809
ACH-000015,-0.289022985979
ACH-000017,-0.241458505174
ACH-000018,-0.25534407746800003
ACH-000019,-0.10853872996
ACH-000021,-0.13661677404
ACH-000022,-0.185208027768
ACH-000025,-0.135022728397
ACH-000028,-0.143372111238
ACH-000030,-0.0861707282734
ACH-000035,-0.0946164135651
ACH-000036,-0.07633136450450001
ACH-000037,0.0952915964173
ACH-000039,-0.315691529802
ACH-000040,-0.322813214356
ACH-000041,-0.10283650957399999
ACH-000042,-0.255552304336
ACH-000045,0.08463766021460001
ACH-000047,-0.170624369045
ACH-000052,-0.256989264468
ACH-000053,0.154630694008
ACH-000054,-0.14093906400999998
ACH-000055,0.0445977879072
ACH-000060,-0.285299712469
ACH-000067,-0.325550763814
ACH-000070,-0.218618398766
ACH-000075,-0.356015862917
ACH-000078,-0.200662575808
ACH-000082,-0.0982735310221
ACH-000085,-0.09584161089479999
ACH-000086,-0.0999324928998
ACH-000087,-0.208977455779
ACH-000092,-0.335776322577
ACH-000095,0.000680830311109
ACH-000097,-0.260193226452
ACH-000098,-0.08413709596300001
ACH-000099,-0.105497876078
ACH-000108,-0.31565976525199996
ACH-000113,-0.189568828757
ACH-000115,-0.31548246856199996
ACH-000116,-0.000926461615695
ACH-000118,-0.06296072300859999
ACH-000120,0.0127955555901
ACH-000123,-0.330712918568
ACH-000127,0.0616950742459
ACH-000128,-0.224329278611
ACH-000132,-0.0382788036065
ACH-000133,-0.13527087848799998
ACH-000137,-0.212628586648
ACH-000138,-0.09081863181870001
ACH-000142,-0.33968593465499997
ACH-000143,-0.113613114141
ACH-000146,-0.00249571579659
ACH-000148,-0.031420024529300004
ACH-000150,-0.200816107021
ACH-000152,-0.28746963976
ACH-000153,0.134101479626
ACH-000159,-0.0741573173543
ACH-000160,-0.200936983567
ACH-000163,-0.10505668447699999
ACH-000167,0.0280913187401
ACH-000168,-0.11217582591900001
ACH-000169,-0.142777070513
ACH-000178,-0.142120811482
ACH-000182,-0.18957308781399998
ACH-000183,0.122947941753
ACH-000188,-0.167977979129
ACH-000189,-0.29105712665
ACH-000190,-0.441685328811
ACH-000198,0.0236443899375
ACH-000204,-0.0167841472514
ACH-000206,0.0504801978459
ACH-000207,-0.49598853749099997
ACH-000211,-0.25242148669500003
ACH-000215,-0.172427231657
ACH-000221,-0.170086656609
ACH-000222,-0.40959130275300004
ACH-000223,-0.17579454486499999
ACH-000226,-0.124752251745
ACH-000227,0.162745195742
ACH-000228,-0.212149582108
ACH-000231,-0.137927356314
ACH-000232,-0.23074095265099998
ACH-000233,0.23270143066500001
ACH-000234,-0.183890383279
ACH-000235,-0.10020216030300001
ACH-000237,-0.22919132415600002
ACH-000238,-0.22057657526000002
ACH-000243,-0.180563496501
ACH-000244,0.11768966869000001
ACH-000246,-0.347850194983
ACH-000248,-0.39721942692400003
ACH-000250,0.00775848514159
ACH-000251,0.07462909872769999
ACH-000253,-0.164450226791
ACH-000255,-0.101640472312
ACH-000256,-0.189848721336
ACH-000257,0.07518250809560001
ACH-000258,-0.06784434478080001
ACH-000259,-0.134697590536
ACH-000260,-0.21645671089899998
ACH-000261,-0.11708346827999999
ACH-000262,-0.21766549654800002
ACH-000263,-0.133921118446
ACH-000264,0.0521050473384
ACH-000265,0.0143386977294
ACH-000266,-0.22036098254900002
ACH-000272,-0.52549977617
ACH-000273,0.0677259450588
ACH-000274,-0.297482402257
ACH-000277,-0.26016324398699997
ACH-000278,-0.0960512500541
ACH-000279,-0.181117717081
ACH-000280,-0.254246398954
ACH-000281,-0.154429523218
ACH-000288,-0.152691965146
ACH-000291,-0.041678857582900006
ACH-000293,0.0151519756023
ACH-000294,0.0985031805228
ACH-000295,-0.046641935495100005
ACH-000296,-0.43591594392300004
ACH-000302,-0.183032212212
ACH-000304,-0.354463974849
ACH-000307,-0.367727812721
ACH-000308,0.0609149393169
ACH-000310,-0.0447673085776
ACH-000311,-0.23362675245499998
ACH-000312,-0.227586601452
ACH-000315,-0.0483075543124
ACH-000316,-0.46673976481799995
ACH-000317,-0.269917852364
ACH-000318,-0.411421147832
ACH-000319,-0.246445543653
ACH-000320,0.0567694492499
ACH-000322,-0.132491628982
ACH-000323,-0.192650412566
ACH-000324,-0.367482408143
ACH-000329,-0.255275149065
ACH-000330,-0.30148082824
ACH-000331,-0.5919424611940001
ACH-000332,-0.2459569495
ACH-000334,-0.201963342266
ACH-000335,-0.26394475658000005
ACH-000336,-0.187831005101
ACH-000337,0.182270086948
ACH-000339,-0.18354294052200001
ACH-000341,-0.35911521109800004
ACH-000348,-0.149954378201
ACH-000350,0.0271947109994
ACH-000352,-0.14894142623
ACH-000356,-0.160982678397
ACH-000361,-0.0593234901344
ACH-000362,0.31795919839000003
ACH-000363,0.255396392413
ACH-000364,-0.221083953154
ACH-000365,0.251445203565
ACH-000366,-0.170357298056
ACH-000368,-0.235776213318
ACH-000374,-0.38053809941
ACH-000375,-0.0260847831498
ACH-000376,-0.2259244498
ACH-000381,-0.22958225646699998
ACH-000383,-0.10074020303799999
ACH-000387,0.10858452250999999
ACH-000389,-0.0850263677737
ACH-000390,-0.2435090169
ACH-000393,-0.0813404255121
ACH-000395,-0.40719482840899995
ACH-000397,-0.103480226962
ACH-000401,0.10594058217499999
ACH-000402,-0.176188334923
ACH-000403,-0.096085533675
ACH-000404,-0.362946480376
ACH-000406,-0.0260671990787
ACH-000407,-0.388828341683
ACH-000408,-0.07467590266
ACH-000410,-0.061068079249800004
ACH-000411,-0.399734809235
ACH-000414,-0.292046549438
ACH-000415,-0.154547912341
ACH-000416,-0.213478570073
ACH-000420,-0.294701751711
ACH-000421,-0.219741826939
ACH-000424,-0.19222278900800002
ACH-000425,0.041149729271
ACH-000426,0.0362875931971
ACH-000427,-0.261411965396
ACH-000433,-0.110543845154
ACH-000436,0.131318218607
ACH-000444,-0.351669389293
ACH-000445,-0.22426774149300002
ACH-000448,-0.215834115326
ACH-000450,-0.282285571653
ACH-000452,-0.234923336737
ACH-000454,-0.261911248634
ACH-000458,-0.206136585048
ACH-000459,0.11831565130999999
ACH-000460,-0.468737650088
ACH-000461,-0.308762243041
ACH-000463,-0.113634955582
ACH-000464,-0.0759141188863
ACH-000466,-0.286951500975
ACH-000467,-0.0306984955742
ACH-000468,-0.0309481269121
ACH-000469,-0.190800653947
ACH-000470,-0.312216108097
ACH-000471,-0.556906000244
ACH-000472,-0.122910500126
ACH-000473,-0.180960043283
ACH-000475,-0.30806450116399997
ACH-000476,-0.0439892991246
ACH-000477,-0.173624733815
ACH-000480,-0.103644137549
ACH-000481,-0.00908355403406
ACH-000483,-0.483466193468
ACH-000484,-0.14581640248
ACH-000485,-0.266313305006
ACH-000486,-0.0999107652558
ACH-000487,-0.294886967889
ACH-000488,-0.16884794463199998
