,CREBBP (1387)
ACH-000253,-0.42313728892499997
ACH-000255,0.348336486706
ACH-000256,0.11900023222999999
ACH-000257,-0.0791125334517
ACH-000258,-0.811641065911
ACH-000259,-0.0640469588213
ACH-000260,-0.318366607624
ACH-000261,-1.23058769846
ACH-000262,-0.282577060011
ACH-000263,-0.502747198786
ACH-000264,-0.301438435309
ACH-000265,-0.290806803633
ACH-000266,0.30464714476
ACH-000272,-0.213988240454
ACH-000273,-0.060028202330900005
ACH-000274,-0.050205817053699996
ACH-000277,-0.772911790591
ACH-000278,0.623002874424
ACH-000279,-0.273427367104
ACH-000280,-0.460890104017
ACH-000281,0.20925240917800003
ACH-000288,-0.132043660723
ACH-000291,-0.685124118217
ACH-000293,-0.414895001503
ACH-000294,-0.09153247333720001
ACH-000295,-0.562474990052
ACH-000296,-0.839029941344
ACH-000302,0.226762033031
ACH-000304,-0.010580732855400002
ACH-000307,-0.42238668484700004
ACH-000308,-0.10289654057
ACH-000310,0.33684175562799995
ACH-000311,0.41253364413800003
ACH-000312,-0.0937797648312
ACH-000315,-0.586543390929
ACH-000316,-0.15433253599400001
ACH-000317,-0.11451213577
ACH-000318,-0.38747885623800005
ACH-000319,-0.162172193518
ACH-000320,-0.36915011780900003
ACH-000322,-0.146549917358
ACH-000323,-0.8696631257870001
ACH-000324,-0.39679744954
ACH-000329,-0.198962519558
ACH-000330,-0.330787855188
ACH-000331,-0.0333519006871
ACH-000332,-0.689473170014
ACH-000334,-0.173744903492
ACH-000335,-0.059234199137
ACH-000336,-0.681759191109
ACH-000337,0.538520852187
ACH-000339,-0.152090577732
ACH-000341,0.150763841746
ACH-000348,-0.361652737822
ACH-000350,-0.635841013667
ACH-000352,-0.639107127788
ACH-000356,-0.107237367838
ACH-000361,-0.410952286751
ACH-000362,-0.04976808518080001
ACH-000363,-0.484177538683
ACH-000364,0.227267365471
ACH-000365,0.23944395568500002
ACH-000366,-0.0982592153709
ACH-000368,-0.3132357427
ACH-000374,0.040301827582300005
ACH-000375,-0.195573478801
ACH-000376,-0.379650010396
ACH-000381,-0.0197273311096
ACH-000383,-0.445623993216
ACH-000387,-0.225938777037
ACH-000389,-1.08036393407
ACH-000390,0.0512165946406
ACH-000393,-0.440152165814
ACH-000395,-0.108649932905
ACH-000397,-0.285521977461
ACH-000401,-0.231251711754
ACH-000402,-0.284791418661
ACH-000403,-0.209194311659
ACH-000404,0.41082734895000006
ACH-000406,-0.20657237784000002
ACH-000407,-0.246306578109
ACH-000408,0.113866735188
ACH-000410,0.0052199070956
ACH-000411,-0.41873144318000005
ACH-000414,-0.324547389561
ACH-000415,-0.369438649032
ACH-000416,-0.303664034558
ACH-000420,-0.227281994633
ACH-000421,-0.226358232321
ACH-000424,-0.046146426986300004
ACH-000425,-0.0809420346554
ACH-000426,-1.6619170439
ACH-000427,-0.19307533281599998
ACH-000433,-0.390463081369
ACH-000436,-0.352224915691
ACH-000444,-0.961387678516
ACH-000445,-0.389864311261
ACH-000448,-0.306393353618
ACH-000450,-0.421840456897
ACH-000452,-1.0609222491099999
ACH-000454,0.15143983505300002
ACH-000458,-0.434408799349
ACH-000459,-0.658647427603
ACH-000460,-0.396521923324
ACH-000461,-0.45008020840499996
ACH-000463,-0.19652839909400002
ACH-000464,-0.43676133759999997
ACH-000466,-0.495867554356
ACH-000467,-0.27911800882300003
ACH-000468,0.206533876064
ACH-000469,-0.00138558515702
ACH-000470,-0.10987937597400001
ACH-000471,-0.568102571038
ACH-000472,-0.22335611963399998
ACH-000473,-0.134035458936
ACH-000475,-0.16578991795
ACH-000476,0.0635831051201
ACH-000477,-0.00520587448507
ACH-000480,-0.493884451781
ACH-000481,-0.0786534986437
ACH-000483,-1.0585610041700002
ACH-000484,-0.770477885893
ACH-000485,0.0724098834358
ACH-000486,-0.558779117721
ACH-000487,0.511695529621
ACH-000488,-0.465377758056
ACH-000490,0.0788274475666
ACH-000491,-0.29221156469
ACH-000495,-0.131522172593
ACH-000496,-0.11099996639799999
ACH-000499,-0.14843950101700001
ACH-000500,-0.6374919900399999
ACH-000502,-0.192971686461
ACH-000503,0.0152833569817
ACH-000505,-0.0337498331945
ACH-000507,-0.16089168762800002
ACH-000510,-0.22158823540800002
ACH-000511,-0.0394551852671
ACH-000512,-0.29473702963000004
ACH-000516,-0.653842973982
ACH-000517,0.46263392503899997
ACH-000518,-0.133508940938
ACH-000520,0.018313110872
ACH-000521,0.027893440037599998
ACH-000522,0.0596118111324
ACH-000524,-0.20930108889600002
ACH-000527,-0.473001299067
ACH-000528,-0.246203111905
ACH-000537,0.040682075016
ACH-000541,-0.388423979004
ACH-000542,-0.184721362406
ACH-000544,-0.07023716036189999
ACH-000545,-0.447828443064
ACH-000547,-0.382226378815
ACH-000548,-0.40680756920500005
ACH-000549,-0.356473442911
ACH-000550,-0.217616504554
ACH-000552,-0.0455756046616
ACH-000556,-1.3246030671200002
ACH-000557,0.182205814242
ACH-000570,-0.5391018471010001
ACH-000571,-0.42581398916
ACH-000573,-0.439260170849
ACH-000576,-0.636931887687
ACH-000580,-0.5120946649729999
ACH-000584,-0.165359714623
ACH-000585,-0.338609711721
ACH-000588,-1.0376734468200002
ACH-000589,-0.463052459277
ACH-000591,-0.00837902760854
ACH-000593,-0.0391778415448
ACH-000600,0.148061642966
ACH-000601,-0.351722081168
ACH-000604,-0.678199353412
ACH-000605,-0.16621720062
ACH-000606,-0.15640728928300002
ACH-000608,-0.427942383863
ACH-000614,0.40326821381
ACH-000616,-0.293237268784
ACH-000618,-0.0958978384812
ACH-000619,-0.307086874655
ACH-000620,-1.31526386028
ACH-000621,-0.489371597866
ACH-000622,-0.34669029924999994
ACH-000623,-0.347738537742
ACH-000624,-0.220527038541
ACH-000627,-0.009548902535850001
ACH-000630,-0.42210090326899996
ACH-000632,0.0182459054562
ACH-000633,-0.505701985291
ACH-000637,-0.7202159783419999
ACH-000638,-0.337912625493
ACH-000646,-0.127033228546
ACH-000647,-0.645161728246
ACH-000648,-0.674220734577
ACH-000649,-0.039821509928599993
ACH-000651,-0.00408307200561
ACH-000652,-0.0746520710659
ACH-000653,-0.40359231893200004
ACH-000657,-0.24032897063499997
ACH-000658,-1.29581855253
ACH-000661,0.203439084052
ACH-000662,-0.633017925416
ACH-000663,-0.18013395763300002
ACH-000665,0.296128669965
ACH-000671,-0.0876470146373
ACH-000673,-0.778936882456
ACH-000676,-0.152543350523
ACH-000677,0.297822778031
ACH-000681,0.182685024872
ACH-000682,-0.28345981445999996
ACH-000683,-0.168022949949
ACH-000684,-0.318299292937
ACH-000688,0.330010374123
ACH-000693,-0.364815221114
ACH-000694,-0.0633457833116
ACH-000695,-0.47545486216000005
ACH-000696,-0.23741305085
ACH-000697,-0.0873684394217
ACH-000699,-0.46354659282399996
ACH-000701,-0.128894691338
ACH-000706,-0.170208379514
ACH-000711,-0.307588557468
ACH-000713,-1.1795923279
ACH-000714,-0.601215913097
ACH-000718,-0.289645167317
ACH-000720,0.18306167045299998
ACH-000721,-0.37148978972900004
ACH-000724,0.403920774988
ACH-000725,-0.624485702701
ACH-000732,-0.334290877139
ACH-000734,-0.318854957069
ACH-000735,-0.467666320525
ACH-000736,-0.0376709875547
ACH-000738,-0.349221879877
ACH-000746,-0.38715837037699996
ACH-000747,-0.611733102982
ACH-000748,-0.0596384312452
ACH-000753,-0.108653185451
ACH-000756,-0.590785538137
ACH-000757,0.00343011652565
ACH-000758,-0.8281280062209999
ACH-000760,0.00723951750929
ACH-000763,-1.09239803559
ACH-000764,-0.009601315156700001
ACH-000765,-0.21785041884300002
ACH-000766,-0.636324163549
ACH-000767,-0.331542546739
ACH-000768,-0.164451103222
ACH-000769,-0.345195652952
ACH-000770,-0.21753010950399998
ACH-000771,-0.36648336435999995
ACH-000773,-0.333317168787
ACH-000776,-0.211114807095
ACH-000777,-0.273024546131
ACH-000778,-0.0255062326702
ACH-000781,-0.242118209954
ACH-000782,-0.538127127784
ACH-000783,-1.1310785563099999
ACH-000784,-0.221531234437
ACH-000785,-0.17340450732
ACH-000787,0.272159349151
ACH-000788,-0.0774676215859
ACH-000791,-0.548208118147
ACH-000792,-0.260621399762
ACH-000794,-0.12368062025399999
ACH-000796,-0.5921733660499999
ACH-000799,-0.053388931068199995
ACH-000800,-0.07274189919889999
ACH-000802,-0.0130375148205
ACH-000804,-0.5693214835779999
ACH-000805,-0.422174394336
ACH-000809,-0.137559887698
ACH-000810,-0.134630343003
ACH-000811,-0.221680918302
ACH-000817,-0.128123367364
ACH-000819,-0.504639059262
ACH-000820,-1.00689202903
ACH-000821,-0.120122399056
ACH-000822,0.142968013832
ACH-000823,-0.185071502262
ACH-000824,-0.10573948836100001
ACH-000827,0.129605847483
ACH-000829,-0.40895482168200004
ACH-000831,-0.18664960663
ACH-000832,0.08942820419530001
ACH-000833,-0.381436503086
ACH-000834,-0.020020695037099998
ACH-000835,-0.008372120067649999
ACH-000836,-0.205077919181
ACH-000837,-0.10972271027000001
ACH-000838,0.23576199142499998
ACH-000839,0.240174538563
ACH-000840,-0.906202227253
ACH-000841,-0.287021876431
ACH-000843,-0.0971127871507
ACH-000846,-0.577001543759
ACH-000847,-0.023426277161500003
ACH-000848,-0.18302008386
ACH-000849,-0.303761859322
ACH-000851,-0.434717446294
ACH-000855,-0.046792161578199994
ACH-000856,-0.5112495560600001
ACH-000858,-0.134558598651
ACH-000859,-0.11057655019899999
ACH-000861,-0.029267761919900003
ACH-000862,-0.138013043465
ACH-000865,-0.0432150841349
ACH-000866,-0.13209729101099998
ACH-000867,-0.38191907792199997
ACH-000869,0.038616640505
ACH-000872,-0.639246670296
ACH-000873,-0.17837996974599998
ACH-000876,-0.149154566392
ACH-000878,-0.612027597356
ACH-000880,-1.2120177848
ACH-000881,0.0360764623157
ACH-000882,-0.024640555184
ACH-000884,-0.0733097950836
ACH-000885,-0.42610962873400005
ACH-000887,-0.291607078561
ACH-000888,-0.616860926829
ACH-000889,-0.414128431051
ACH-000890,-0.18544952324499997
ACH-000896,-1.2807273236499999
ACH-000898,-0.320367065894
ACH-000900,-0.507940927918
ACH-000901,-0.0866350685685
ACH-000905,0.20675276115200003
ACH-000906,0.0670447623338
ACH-000907,-0.274994384681
ACH-000910,-0.505946477226
ACH-000911,-0.8821870011030001
ACH-000912,-0.363288749396
ACH-000913,-0.351418527913
ACH-000915,-0.24491326070500002
ACH-000916,-0.763350244374
ACH-000917,-0.273570115311
ACH-000921,0.07902568769019999
ACH-000924,-0.184676454907
ACH-000926,-0.525683326371
ACH-000928,-0.04297758543480001
ACH-000929,-0.214596657435
ACH-000932,-0.235312782271
ACH-000935,0.00416601270336
ACH-000936,-0.712802018766
ACH-000937,-0.26545408695
ACH-000938,-0.625763133184
ACH-000939,0.044304974565199995
ACH-000941,-0.337565541074
ACH-000943,-0.8982545487450001
ACH-000946,-0.115110940909
ACH-000947,-0.14049470087899998
ACH-000948,-0.48361388146799994
ACH-000950,-0.0519428832558
ACH-000953,-0.200491107242
ACH-000957,-0.27229734973299996
ACH-000958,-0.619798124995
ACH-000960,-0.88221040764
ACH-000963,0.0409069408483
ACH-000968,-0.06660780664009999
ACH-000969,-0.564117402212
ACH-000973,-1.1313929847700002
ACH-000974,-0.042154683000800004
ACH-000975,-0.11005875497199999
ACH-000976,-0.506745415685
ACH-000978,-0.135908550216
ACH-000980,-1.03630671865
ACH-000984,-0.577932942972
ACH-000986,-0.27548462329
ACH-000988,-0.561717503733
ACH-000993,-0.252520539143
ACH-000994,-0.30816288388
ACH-000996,-0.288801324957
ACH-001001,-0.164644680695
ACH-001020,0.02486804981
ACH-001028,-0.181796202923
ACH-001031,-0.704542016634
ACH-001038,0.00103004085934
ACH-001048,-0.501002467203
ACH-001050,-0.150865307058
ACH-001053,-0.39195910038099996
ACH-001054,0.152614642888
ACH-001061,-0.360158860325
ACH-001067,-0.29735315536400003
ACH-001075,-0.415935076323
ACH-001096,-0.8105353912790001
ACH-001128,1.40087191033
ACH-001134,-0.09460609914780001
ACH-001151,-0.35185251546400004
ACH-001163,0.036972633887
ACH-001164,-0.40059954061999997
ACH-001173,-0.0955143196335
ACH-001183,0.17551408048300002
ACH-001184,-0.42917276310999997
ACH-001190,-0.33652142915399996
ACH-001192,-0.0731713017563
ACH-001193,-0.165795651226
ACH-001196,-0.7120562558750001
ACH-001197,-0.023752467659400003
ACH-001205,-0.0124058636454
ACH-001211,-0.0559259496968
ACH-001212,-0.308550992869
ACH-001228,-0.36747874693800003
ACH-001232,0.44151003548199996
ACH-001239,0.06768774103
ACH-001274,-0.23241044124200003
ACH-001275,-0.338262608866
ACH-001277,-0.516528215358
ACH-001278,-0.19152148344
ACH-001280,-1.22684797517
ACH-001283,0.175216302914
ACH-001289,-0.14666509465500002
ACH-001295,-0.0509098878632
ACH-001300,0.581533844711
ACH-001301,0.0710333007049
ACH-001302,0.023430487226800002
ACH-001303,0.862434928493
ACH-001306,-0.501822289111
ACH-001318,-0.402794359667
ACH-001322,-0.0349040919893
ACH-001328,-0.0324758782657
ACH-001332,0.239834693629
ACH-001333,0.025594091344599997
ACH-001336,-0.575055963446
ACH-001340,-0.39999573522200005
ACH-001346,0.252299031543
ACH-001353,0.11441330578
ACH-001354,-0.137434119794
ACH-001367,-0.271497450941
ACH-001368,-0.26766569166299997
ACH-001374,-0.7421439222399999
ACH-001375,-0.214096566777
ACH-001377,0.021574982085500002
ACH-001380,-0.253106100701
ACH-001391,-0.37719124943000004
ACH-001407,0.383858212213
ACH-001408,-0.331649761405
ACH-001413,-0.296603712049
ACH-001430,-0.49694384477700004
ACH-001431,0.7853985009550001
ACH-001450,0.095061491458
ACH-001496,-0.118806756804
ACH-001500,0.18652741967999997
ACH-001521,-0.37002037573299995
ACH-001523,-0.185941949075
ACH-001532,-0.9156184288670001
ACH-001536,-0.291001667967
ACH-001550,0.19158874769900003
ACH-001552,-0.215948648837
ACH-001554,0.0889322418282
ACH-001645,-0.14231992143799999
ACH-001654,-0.250247498542
ACH-001715,-0.339165389946
ACH-001735,-0.30270936296100004
ACH-001736,0.120118700338
ACH-001737,-0.714897445564
ACH-001740,-0.237618105229
ACH-001745,-0.12231710148700001
ACH-001750,-0.212103699767
ACH-001765,-0.875121292827
ACH-001956,-0.0118890826492
ACH-001957,0.043155172040599994
