,NXN (64359)
ACH-000004,0.0674054052511
ACH-000007,-0.158702668256
ACH-000009,-0.258917705041
ACH-000011,0.0348925135536
ACH-000012,-0.108497111895
ACH-000013,-0.058030403725
ACH-000014,-0.287757198895
ACH-000015,-0.043197716209
ACH-000017,-0.10169428278300001
ACH-000018,-0.06989442152769999
ACH-000019,-0.0952729714274
ACH-000021,-0.0015277984311400001
ACH-000022,-0.131923572436
ACH-000025,-0.131643767522
ACH-000028,-0.09678014123050001
ACH-000030,-0.12114536570999998
ACH-000035,0.019461955933700002
ACH-000036,-0.121020515407
ACH-000037,-0.011029267239000001
ACH-000039,0.023022231968400003
ACH-000040,-0.204011170475
ACH-000041,0.046208623145
ACH-000042,-0.155212528036
ACH-000045,-0.20264334056400002
ACH-000047,-0.183649784497
ACH-000052,-0.18817774905499998
ACH-000053,-0.12764400568
ACH-000054,0.00429041560694
ACH-000055,-0.212769353156
ACH-000060,-0.0952131398547
ACH-000067,-0.134543067674
ACH-000070,-0.309095702418
ACH-000075,0.018358506438
ACH-000078,-0.036602445922900004
ACH-000082,-0.0327117732593
ACH-000085,-0.013822176877600002
ACH-000086,-0.140731770584
ACH-000087,-0.24776151684099998
ACH-000092,0.0471375018374
ACH-000095,-0.227146434342
ACH-000097,-0.0761637742463
ACH-000098,-0.14968980832599998
ACH-000099,-0.124663694597
ACH-000108,0.0203369735484
ACH-000113,-0.126863873158
ACH-000115,-0.109857553541
ACH-000116,-0.082402237564
ACH-000118,-0.08696984951379999
ACH-000120,-0.138172544458
ACH-000123,-0.030042137796099995
ACH-000127,-0.08963467821650001
ACH-000128,-0.10505449106
ACH-000132,-0.128898751544
ACH-000133,-0.013357515531200001
ACH-000137,-0.19720395418499997
ACH-000138,-0.056354046044199996
ACH-000142,-0.0314541192288
ACH-000143,0.0749826684336
ACH-000146,-0.0909097689966
ACH-000148,-0.241594442414
ACH-000150,-0.156270777331
ACH-000152,-0.201828759179
ACH-000153,-0.265447610986
ACH-000159,-0.207881999895
ACH-000160,-0.215159192502
ACH-000163,-0.0435890722012
ACH-000167,-0.230476708615
ACH-000168,-0.33205682752099996
ACH-000169,-0.22628291245999999
ACH-000178,-0.0268489147457
ACH-000182,0.057366498617199994
ACH-000183,-0.330382998918
ACH-000188,-0.0305083772156
ACH-000189,0.0521027776175
ACH-000190,0.121782275234
ACH-000198,-0.08350484294510001
ACH-000204,-0.370003245282
ACH-000206,-0.188106192977
ACH-000207,0.07912933713419999
ACH-000211,-0.0753057180843
ACH-000215,-0.157181348709
ACH-000221,-0.0336982637541
ACH-000222,0.0556283808019
ACH-000223,-0.114716443332
ACH-000226,-0.0056933098542899995
ACH-000227,-0.117615663623
ACH-000228,-0.126266874223
ACH-000231,0.0667065562851
ACH-000232,-0.046296802323099996
ACH-000233,-0.40724428040399996
ACH-000234,-0.29073672461800004
ACH-000235,0.0015926286513599998
ACH-000237,0.0565267013683
ACH-000238,-0.154163423759
ACH-000243,-0.0129995288734
ACH-000244,-0.27003487696999995
ACH-000246,-0.0307577393457
ACH-000248,-0.0408002835638
ACH-000250,-0.0707587912037
ACH-000251,0.21803494474500001
ACH-000253,0.0398276962009
ACH-000255,0.0245526975778
ACH-000256,-0.047026291300599994
ACH-000257,-0.0791417831805
ACH-000258,-0.148742170459
ACH-000259,0.0899914457974
ACH-000260,-0.0387854372068
ACH-000261,-0.251474417692
ACH-000262,-0.047847395478300005
ACH-000263,0.15605180239299998
ACH-000264,-0.211725474465
ACH-000265,0.0130298117234
ACH-000266,0.0380880811397
ACH-000272,-0.028521018407900004
ACH-000273,-0.258136396564
ACH-000274,-0.20975531971500003
ACH-000277,-0.0646602051626
ACH-000278,-0.0125142177736
ACH-000279,-0.108498940869
ACH-000280,-0.224405997067
ACH-000281,-0.13064680552400001
ACH-000288,-0.085255188672
ACH-000291,-0.16649265627999998
ACH-000293,-0.179763422971
ACH-000294,0.0177179715478
ACH-000295,-0.10491592939300001
ACH-000296,-0.217489592698
ACH-000302,0.0426139148282
ACH-000304,-0.553738893762
ACH-000307,-0.0185155685707
ACH-000308,0.0407670757791
ACH-000310,-0.053532073877499996
ACH-000311,-0.029735461216599996
ACH-000312,0.0129330899649
ACH-000315,0.027116585987
ACH-000316,-0.2194649172
ACH-000317,0.126658407267
ACH-000318,-0.0641674257573
ACH-000319,0.0889921647291
ACH-000320,0.220456599985
ACH-000322,0.22954524776000002
ACH-000323,0.042148732408300006
ACH-000324,-0.137561889927
ACH-000329,0.00802608007897
ACH-000330,-0.0353289869383
ACH-000331,-0.130911311587
ACH-000332,0.008374608042050001
ACH-000334,-0.203069352659
ACH-000335,0.0893760126476
ACH-000336,-1.04429037086e-05
ACH-000337,-0.19262785214699998
ACH-000339,-0.0656077273873
ACH-000341,-0.15249636809
ACH-000348,-0.148058261783
ACH-000350,-0.17923107841400002
ACH-000352,-0.00826528955219
ACH-000356,-0.0551766597138
ACH-000361,-0.0207780017257
ACH-000362,-0.154853366597
ACH-000363,-0.188873646864
ACH-000364,-0.0613173546368
ACH-000365,-0.0741451325248
ACH-000366,-0.20644157806
ACH-000368,-0.108505091952
ACH-000374,-0.0167936278067
ACH-000375,-0.17909158159000002
ACH-000376,-0.17706074548099998
ACH-000381,-0.14064030104800002
ACH-000383,-0.018949972201200004
ACH-000387,0.09008529728939998
ACH-000389,0.0531096156191
ACH-000390,-0.08647240931510002
ACH-000393,-0.035834932168300006
ACH-000395,-0.150291897816
ACH-000397,-0.20571677703299998
ACH-000401,0.242025647778
ACH-000402,-0.194988145045
ACH-000403,0.018700465433200003
ACH-000404,-0.35267750435199996
ACH-000406,-0.0305342047324
ACH-000407,-0.232394344077
ACH-000408,-0.0975338517442
ACH-000410,-0.048483971060000006
ACH-000411,-0.21646080881700003
ACH-000414,-0.033489833940400004
ACH-000415,-0.0768242163546
ACH-000416,-0.0656598016418
ACH-000420,-0.0731853600995
ACH-000421,-0.295926304828
ACH-000424,0.15490279007000002
ACH-000425,0.0257780485325
ACH-000426,-0.112518015385
ACH-000427,-0.185805735211
ACH-000433,0.231108904932
ACH-000436,-0.10515496617999999
ACH-000444,-0.09596794755830002
ACH-000445,-0.27340804196199997
ACH-000448,-0.19357983425900002
ACH-000450,-0.3149517572
ACH-000452,-0.0250118762125
ACH-000454,-0.022155746270699998
ACH-000458,-0.222342340281
ACH-000459,-0.0297506294184
ACH-000460,0.00545273355143
ACH-000461,-0.0268411199489
ACH-000463,-0.18821365773499998
ACH-000464,-0.246518144668
ACH-000466,-0.272969357312
ACH-000467,-0.03670835025619999
ACH-000468,-0.196530911584
ACH-000469,-0.133772631162
ACH-000470,0.00123935399411
ACH-000471,-0.09211682644269999
ACH-000472,-0.0381744172857
ACH-000473,0.14160383021
ACH-000475,-0.0792784382602
ACH-000476,-0.13848586712400002
ACH-000477,0.12792256571
ACH-000480,-0.0637419147627
ACH-000481,-0.101895575567
ACH-000483,-0.167780943395
ACH-000484,-0.495145981527
ACH-000485,-0.0423795992326
ACH-000486,0.018309497361099998
ACH-000487,-0.0880863674783
ACH-000488,0.0026608456914499995
ACH-000490,-0.0282116590902
ACH-000491,-0.196379158957
ACH-000495,0.0751951817402
ACH-000496,-0.182228718475
ACH-000499,-0.0604914307274
ACH-000500,0.320288387861
ACH-000502,0.0342082120675
ACH-000503,-0.196433293226
ACH-000505,-0.195085733963
ACH-000507,-0.115322213945
ACH-000510,-0.10001181210000001
ACH-000511,0.029670086038199997
ACH-000512,-0.137994811767
ACH-000516,-0.233647152259
ACH-000517,-0.100029457729
ACH-000518,-0.11186920322499999
ACH-000520,-0.00780391351212
ACH-000521,-0.09819988063210001
ACH-000522,0.00416231344603
ACH-000524,-0.13387352308800002
ACH-000527,-0.0667208435347
ACH-000528,-0.0535606513615
ACH-000537,-0.263122950757
ACH-000541,0.0538842898998
ACH-000542,-0.142257189177
ACH-000544,-0.00834479117004
ACH-000545,-0.0285933190412
ACH-000547,-0.049245740778
ACH-000548,-0.0637467702159
ACH-000549,-0.0323537551999
ACH-000550,-0.20342520708099998
ACH-000552,-0.135903694135
ACH-000556,-0.09462954881439999
ACH-000557,-0.14492028908
ACH-000570,-0.07937788314830001
ACH-000571,-0.177021644892
ACH-000573,0.00399171498061
ACH-000576,-0.31467274545400004
ACH-000580,-0.0604888235733
ACH-000584,-0.0441015762223
ACH-000585,-0.08292691771960001
ACH-000588,-0.037505885030800004
ACH-000589,0.0799161906266
ACH-000591,-0.08391925124010001
ACH-000593,-0.167162548854
ACH-000600,0.017536323499
ACH-000601,-0.0946958082255
ACH-000604,-0.0329955613552
ACH-000605,-0.13693434387800002
ACH-000606,-0.00017222134813
ACH-000608,-0.13638252987500002
ACH-000614,-0.19994441574000002
ACH-000616,0.07623183679710001
ACH-000618,0.122682366566
ACH-000619,0.026775054145499997
ACH-000620,-0.09865150923089999
ACH-000621,-0.0914056679147
ACH-000622,-0.238286620967
ACH-000623,-0.26381148464000004
ACH-000624,-0.071323287569
ACH-000627,-0.05379719876709999
ACH-000630,-0.053412171847099996
ACH-000632,-0.206411036859
ACH-000633,-0.015311454557399998
ACH-000637,0.139703510382
ACH-000638,0.0930401785788
ACH-000646,-0.00934305646459
ACH-000647,0.0243097863137
