,POT1 (25913)
ACH-000330,-0.044461000991400004
ACH-000331,-0.5310827407109999
ACH-000332,-0.593046871699
ACH-000334,-0.6902568739720001
ACH-000335,-0.897161064947
ACH-000336,-0.578330671083
ACH-000337,-0.476907940084
ACH-000339,-0.7087019001389999
ACH-000341,-0.648602067717
ACH-000348,-0.6397618453930001
ACH-000350,-0.797997950968
ACH-000352,-0.0542376210071
ACH-000356,-0.767971900445
ACH-000361,-0.631217648642
ACH-000362,-0.797216413538
ACH-000363,-0.239166106237
ACH-000364,-0.697712849103
ACH-000365,-0.8198242111990001
ACH-000366,-0.9983485333159999
ACH-000368,-0.9360252687360001
ACH-000374,-0.577942854451
ACH-000375,-0.765089758123
ACH-000376,-0.8117704211229999
ACH-000381,-0.5932170889989999
ACH-000383,-0.44684207619599997
ACH-000387,-0.707346999005
ACH-000389,-0.6882478784170001
ACH-000390,-0.499912691372
ACH-000393,-0.47308879728200004
ACH-000395,-0.401519348349
ACH-000397,-0.768346480795
ACH-000401,-0.9995269053720001
ACH-000402,-0.419191832244
ACH-000403,-0.990668549533
ACH-000404,-0.551855808029
ACH-000406,-0.858572729737
ACH-000407,-0.645920970771
ACH-000408,-0.6568073680259999
ACH-000410,-0.6891550598430001
ACH-000411,-0.7393844128589999
ACH-000414,-0.587525419525
ACH-000415,-0.454485690433
ACH-000416,-0.95130944604
ACH-000420,-0.863488258907
ACH-000421,-0.29083417857
ACH-000424,-0.436796130376
ACH-000425,-0.552225043738
ACH-000426,-0.7256076942280001
ACH-000427,-0.674954051867
ACH-000433,-0.672666223205
ACH-000436,-0.7318859833
ACH-000444,-0.766123883036
ACH-000445,-0.876325660064
ACH-000448,-0.647743718675
ACH-000450,-0.7251061100399999
ACH-000452,-0.480614653739
ACH-000454,-0.37017906241
ACH-000458,-0.876434794911
ACH-000459,-0.584824686062
ACH-000460,-0.730753594883
ACH-000461,-0.615708232394
ACH-000463,-0.5735379058569999
ACH-000464,-0.8947006640009999
ACH-000466,-0.6762725257709999
ACH-000467,-0.842950585855
ACH-000468,-0.603697064526
ACH-000469,-0.876380161548
ACH-000470,-0.9490076659890001
ACH-000471,-0.7556846546610001
ACH-000472,-0.596362542697
ACH-000473,-0.528393814585
ACH-000475,-0.33696533448
ACH-000476,-0.24312437950399998
ACH-000477,-0.966374259643
ACH-000480,-0.15870832552300002
ACH-000481,-0.44016737677199996
ACH-000483,-0.35113260032899996
ACH-000484,-1.02298744414
ACH-000485,-0.6543415232159999
ACH-000486,-0.712137045842
ACH-000487,-0.5927662741399999
ACH-000488,-0.267609801715
ACH-000490,-0.735666153746
ACH-000491,-0.513867769231
ACH-000495,-0.712126671856
ACH-000496,-0.357846160816
ACH-000499,-0.5865792084179999
ACH-000500,-0.450591229599
ACH-000502,-0.852044932741
ACH-000503,-0.362223519287
ACH-000505,-0.659014066092
ACH-000507,-0.352642755269
ACH-000510,-0.293308376121
ACH-000511,-0.7246164735449999
ACH-000512,-0.7399869176180001
ACH-000516,-0.239073996512
ACH-000517,-0.680945911627
ACH-000518,-0.9455135287559999
ACH-000520,-0.625197176838
ACH-000521,-1.00476014299
ACH-000522,-0.411480719213
ACH-000524,-0.323357325647
ACH-000527,-0.528983402877
ACH-000528,-0.312832997557
ACH-000537,-0.424614710943
ACH-000541,-0.060436485197400004
ACH-000542,-1.03176002387
ACH-000544,-0.44159811685
ACH-000545,-0.623270137433
ACH-000547,-0.7438560720370001
ACH-000548,-0.740676490764
ACH-000549,-0.637796111783
ACH-000550,-0.835272493534
ACH-000552,-0.618124952553
ACH-000556,-0.18867219305799998
ACH-000557,-0.726345072858
ACH-000570,-1.13977455845
ACH-000571,-1.0545384037999999
ACH-000573,-0.42025986337899995
ACH-000576,-0.7573484893960001
ACH-000580,-0.492362696743
ACH-000584,-0.416169375648
ACH-000585,-1.1729644526
ACH-000588,-0.914912178183
ACH-000589,-0.349900169719
ACH-000591,-0.610571060784
ACH-000593,-0.5560530257680001
ACH-000600,-0.463042774253
ACH-000601,-0.7125071734739999
ACH-000604,-0.711286218615
ACH-000605,-0.778033031489
ACH-000606,-0.5780667367719999
ACH-000608,-0.708036018197
ACH-000614,-0.753255689219
ACH-000616,-0.545485623861
ACH-000618,-0.511105484206
ACH-000619,-0.5335529278360001
ACH-000620,-0.24276571019200002
ACH-000621,-0.32139687156999996
ACH-000622,-0.6057301509309999
ACH-000623,-1.01083192575
ACH-000624,-0.135262592336
ACH-000627,-0.6499476669950001
ACH-000630,-0.406062358651
ACH-000632,-0.542397271804
ACH-000633,-0.859865572913
ACH-000637,-0.18051244789999998
ACH-000638,-0.697532815553
ACH-000646,-0.427307066914
ACH-000647,-0.36252519083800006
ACH-000648,-0.879731926063
ACH-000649,-0.655819721087
ACH-000651,-0.866598999382
ACH-000652,-0.7369568170190001
ACH-000653,-0.8737981968549999
ACH-000657,-0.7327080577680001
ACH-000658,-0.620603931924
ACH-000661,-0.8028126867479999
ACH-000662,-0.142523745519
ACH-000663,-0.5153043374549999
ACH-000665,-0.308777748713
ACH-000671,-0.31595936498300004
ACH-000673,-0.46922354364600005
ACH-000676,-0.706405662156
ACH-000677,-0.368968634325
ACH-000681,-0.5502158695
ACH-000682,-0.937889072236
ACH-000683,-0.729786314323
ACH-000684,-0.733393344928
ACH-000688,-0.92471283698
ACH-000693,-0.554855731807
ACH-000694,-0.6757024078720001
ACH-000695,-1.04976570312
ACH-000696,-0.775697514876
ACH-000697,-0.506170708161
ACH-000699,-0.46273294263899994
ACH-000701,-1.03845237939
ACH-000706,-0.428204577096
ACH-000711,-0.159272093251
ACH-000713,-0.531650247825
ACH-000714,-0.473835041019
ACH-000718,-0.51431942527
ACH-000720,-0.49930942172
ACH-000721,-0.746773827794
ACH-000724,-0.36145183047300006
ACH-000725,-0.319147112133
ACH-000732,-0.607508505149
ACH-000734,-0.7080465693260001
ACH-000735,-0.570281921836
ACH-000736,-0.457941101019
ACH-000738,-0.350975841296
ACH-000746,-0.24345530889699998
ACH-000747,-0.13265123051
ACH-000748,-0.7674066562
ACH-000753,-0.5382239711860001
ACH-000756,-0.6858309294030001
ACH-000757,-0.190193501103
ACH-000758,-0.217706307155
ACH-000760,-0.643182011018
ACH-000763,-0.628405108401
ACH-000764,-0.43731648928000005
ACH-000765,-0.444138629261
ACH-000766,-0.9672947080050001
ACH-000767,-0.300686761538
ACH-000768,-0.521380861123
ACH-000769,-0.50216135593
ACH-000770,-0.655098074369
ACH-000771,-0.7199452565760001
ACH-000773,-0.7566271529430001
ACH-000776,-0.63467766639
ACH-000777,-1.29477082757
ACH-000778,-0.805679499584
ACH-000781,-0.452806710568
ACH-000782,-0.551085728029
ACH-000783,-0.949923056144
ACH-000784,-0.43241054263400003
ACH-000785,-0.649140580559
ACH-000787,-0.621250824929
ACH-000788,-0.7693351262260001
ACH-000791,-0.718226348742
ACH-000792,-0.6755398347939999
ACH-000794,-1.1486282803499999
ACH-000796,-0.822933812199
ACH-000799,-0.428531250293
ACH-000800,-0.6917873091779999
ACH-000802,-0.7335477400139999
ACH-000804,-0.7697610694220001
ACH-000805,-0.5798769019309999
ACH-000809,-0.62102933331
ACH-000810,-1.01168241774
ACH-000811,-0.27367840683899997
ACH-000817,-0.7167147610600001
ACH-000819,-0.314216995563
ACH-000820,-0.380344263455
ACH-000821,-0.254845597162
ACH-000822,-0.333701720895
ACH-000823,-0.6773867030230001
ACH-000824,-0.6825663777259999
ACH-000827,-0.271568100145
ACH-000829,-0.6239607601039999
ACH-000831,-0.638836630341
ACH-000832,-0.2845807603
ACH-000833,-0.5370049618230001
ACH-000834,-0.711549362171
ACH-000835,-0.566113057227
ACH-000836,-0.166850696582
ACH-000837,-0.442253364975
ACH-000838,-0.890933069778
ACH-000839,-0.7514420990009999
ACH-000840,-0.661570390028
ACH-000841,-0.541295644088
ACH-000843,-0.749444454279
ACH-000846,-0.0934109920032
ACH-000847,-0.578037592565
ACH-000848,-0.381594510833
ACH-000849,-0.796120420449
ACH-000851,-0.463956666454
ACH-000855,-0.24451265210200002
ACH-000856,-0.736545599272
ACH-000858,-0.379831540069
ACH-000859,-0.628961749555
ACH-000861,-0.635274516775
ACH-000862,-0.436678279063
ACH-000865,-0.7165570155259999
ACH-000866,-0.7498012039830001
ACH-000867,-0.016318566615
ACH-000869,-0.508984783527
ACH-000872,-0.536110902818
ACH-000873,-0.68571048134
ACH-000876,-0.690842656585
ACH-000878,-0.720053380903
ACH-000880,-0.819843833777
ACH-000881,-0.810333218126
ACH-000882,-0.665119979414
ACH-000884,-0.596667617819
ACH-000885,-0.7535994202680001
ACH-000887,-0.528508877999
ACH-000888,-0.675502535489
ACH-000889,-0.442356178005
ACH-000890,-0.499442800135
ACH-000896,-0.296664781843
ACH-000898,-0.6852233766
ACH-000900,-0.417606478362
ACH-000901,-0.7311584813420001
ACH-000905,-0.682289886406
ACH-000906,-0.7881429603560001
ACH-000907,-0.778053602644
ACH-000910,-0.18887262392499998
ACH-000911,-0.39009735293700004
ACH-000912,-0.206038342898
ACH-000913,-0.885873022085
ACH-000915,-0.716592320414
ACH-000916,-0.35384736613300005
ACH-000917,-1.03227381525
ACH-000921,-0.486398695841
ACH-000924,-0.510986010149
ACH-000926,-0.76645087966
ACH-000928,-0.5016739553630001
ACH-000929,-0.7460853135340001
ACH-000932,-0.662593757388
ACH-000935,-0.678845931215
ACH-000936,-0.759560655347
ACH-000937,-1.06504424887
ACH-000938,-0.956525973039
ACH-000939,0.08848944022949999
ACH-000941,-0.516184983882
ACH-000943,-0.686397209993
ACH-000946,-0.832729269241
ACH-000947,-0.887068271713
ACH-000948,-0.533235259702
ACH-000950,-0.48386075747
ACH-000953,-1.1063282485700001
ACH-000957,-0.699051478769
ACH-000958,-0.77475146138
ACH-000960,-1.0020283893700002
ACH-000963,-0.695979995024
ACH-000968,-0.7743526717739999
ACH-000969,-0.522634678892
ACH-000973,-0.73197022044
ACH-000974,-1.1374062258
ACH-000975,-0.19039753124699998
ACH-000976,-0.495702057338
ACH-000978,-0.224442902152
ACH-000980,-1.12667473833
ACH-000984,-0.603012480239
ACH-000986,-0.0799294784133
ACH-000988,-0.474271452501
ACH-000993,-0.534438570921
ACH-000994,-0.393349685977
ACH-000996,-0.700647134438
ACH-001001,-0.28166159216200004
ACH-001020,-0.122500882714
ACH-001028,-0.741406618163
ACH-001031,-0.529152254431
ACH-001038,-0.8706796879880001
ACH-001048,-0.647152005422
ACH-001050,-0.673126548817
ACH-001053,-0.427769284816
ACH-001054,-0.6968223639259999
ACH-001061,-0.721995695228
ACH-001067,-0.626468254962
ACH-001075,-0.702809956867
ACH-001096,-1.00425435948
ACH-001128,0.44910005761699995
ACH-001134,-0.657756954179
ACH-001151,-0.6752402169600001
ACH-001163,-0.393805538444
ACH-001164,-0.561393507132
ACH-001173,0.0490313266043
ACH-001183,-0.9513477291419999
ACH-001184,-1.0852831301399999
ACH-001190,-0.588862306349
ACH-001192,-0.902303638582
ACH-001193,-0.880685063331
ACH-001196,-0.419883295254
ACH-001197,-0.821149356759
ACH-001205,-0.899893920819
ACH-001211,-0.36943268125
ACH-001212,-0.632353347953
ACH-001228,-0.573672077667
ACH-001232,-0.762218218253
ACH-001239,-0.9944899827220001
ACH-001274,-0.827587712067
ACH-001275,-0.595070030835
ACH-001277,-0.482574350081
ACH-001278,-0.46365453925
ACH-001280,-0.614488874039
ACH-001283,-0.39083458349699995
ACH-001289,-0.74691992345
ACH-001295,-0.161428704958
ACH-001300,-0.691235962429
ACH-001301,-0.8275723777740001
ACH-001302,-0.872048775499
ACH-001303,-0.39446290818499996
ACH-001306,-0.304033705419
ACH-001318,-0.487005655788
ACH-001322,-0.843590850384
ACH-001328,-0.850719699068
ACH-001332,-0.6144206985289999
ACH-001333,-0.317938727051
ACH-001336,-0.56263697408
ACH-001340,-0.631884438309
ACH-001346,-0.467138307258
ACH-001353,-0.529676938432
ACH-001354,-0.6618494657280001
ACH-001367,-0.762014009984
ACH-001368,-0.5463694454779999
ACH-001374,-1.05774300309
ACH-001375,-1.07658813445
ACH-001377,-0.914173842519
ACH-001380,-0.39048009256800004
ACH-001391,-0.380699648939
ACH-001407,-0.728282545473
ACH-001408,-0.693473690438
ACH-001413,-0.507899513232
ACH-001430,-0.616787835959
ACH-001431,-0.694989606786
ACH-001450,-0.930851889029
ACH-001496,-0.200299017362
ACH-001500,-0.0683195919715
ACH-001521,-0.593131263107
ACH-001523,-0.282156634852
ACH-001532,-0.7851068958390001
ACH-001536,-0.913073216824
ACH-001550,-0.37932951953500005
ACH-001552,-0.837129830616
ACH-001554,-0.712477411556
ACH-001645,-0.610402505016
ACH-001654,-0.884418212965
ACH-001715,-0.466895703948
ACH-001735,-0.8227427928669999
ACH-001736,-0.886768598469
ACH-001737,-0.344909244542
ACH-001740,-0.8836245989460001
ACH-001745,-0.757456943444
ACH-001750,-0.5705852970709999
ACH-001765,-0.992097983531
ACH-001956,-0.650007631717
ACH-001957,-0.260276277014
