,HENMT1 (113802)
ACH-000600,-0.0844669244892
ACH-000601,-0.087769063113
ACH-000604,-0.202430178181
ACH-000605,-0.287737430807
ACH-000606,-0.0704398399676
ACH-000608,-0.0536413336396
ACH-000614,-0.103255775846
ACH-000616,-0.247207436473
ACH-000618,-0.20454510794199998
ACH-000619,-0.23341902506099999
ACH-000620,-0.154005394997
ACH-000621,-0.17476916426
ACH-000622,-0.17792391665399998
ACH-000623,-0.112164669856
ACH-000624,-0.138017074813
ACH-000627,-0.0871511521925
ACH-000630,-0.07721117206469999
ACH-000632,-0.10726826338300001
ACH-000633,0.0686849412542
ACH-000637,0.16152836042000002
ACH-000638,-0.227355869716
ACH-000646,0.062348654614099996
ACH-000647,-0.10594562116
ACH-000648,-0.166174984068
ACH-000649,-0.140550397352
ACH-000651,-0.034446963081199995
ACH-000652,-0.361764703821
ACH-000653,-0.204967515753
ACH-000657,-0.11874035091299999
ACH-000658,-0.0794211744779
ACH-000661,0.0622254429153
ACH-000662,0.241257354209
ACH-000663,0.0673719637441
ACH-000665,-0.173034544505
ACH-000671,-0.0611496234825
ACH-000673,-0.056413884759
ACH-000676,-0.294206080557
ACH-000677,-0.0376553254651
ACH-000681,0.0327183600781
ACH-000682,-0.103253766344
ACH-000683,-0.0677822918767
ACH-000684,-0.0652051636882
ACH-000688,0.0897390730394
ACH-000693,-0.161188181053
ACH-000694,-0.03831531191780001
ACH-000695,-0.369780430595
ACH-000696,-0.275604590744
ACH-000697,-0.40480509447499996
ACH-000699,-0.0701231747094
ACH-000701,-0.249699810128
ACH-000706,0.10127591174
ACH-000711,-0.00858104623647
ACH-000713,-0.430337655919
ACH-000714,-0.039463496898
ACH-000718,0.047867002846400004
ACH-000720,-0.10145016340299999
ACH-000721,-0.19540831602400002
ACH-000724,0.011133678133000001
ACH-000725,-0.22959513411899998
ACH-000732,-0.502477838599
ACH-000734,-0.179279560271
ACH-000735,-0.062275286937
ACH-000736,-0.0881276036312
ACH-000738,-0.194668943557
ACH-000746,-0.0331599634513
ACH-000747,-0.07546061578510001
ACH-000748,-0.09126507439369999
ACH-000753,-0.13655411791799998
ACH-000756,-0.0719976261566
ACH-000757,-0.196124146447
ACH-000758,-0.229572621147
ACH-000760,-0.102061867773
ACH-000763,-0.027685940218799998
ACH-000764,-0.360527372713
ACH-000765,-0.400131197587
ACH-000766,-0.104930727159
ACH-000767,-0.119132891162
ACH-000768,0.0425262295245
ACH-000769,-0.16565496345
ACH-000770,0.0022784627940300004
ACH-000771,-0.10057041880899999
ACH-000773,-0.0790594890201
ACH-000776,-0.08534195718979999
ACH-000777,-0.0646237695359
ACH-000778,-0.229251038928
ACH-000781,-0.0272181317618
ACH-000782,-0.00230753550966
ACH-000783,-0.31284024098
ACH-000784,-0.160697473159
ACH-000785,-0.11353771519000001
ACH-000787,-0.0556665694764
ACH-000788,-0.0906517679444
ACH-000791,-0.31364441748599997
ACH-000792,-0.111845583544
ACH-000794,-0.106944632173
ACH-000796,-0.11208519390900001
ACH-000799,-0.519011773739
ACH-000800,0.30402984674100003
ACH-000802,-0.014916361838200002
ACH-000804,-0.208866483857
ACH-000805,-0.0989007246141
ACH-000809,-0.0740278466242
ACH-000810,-0.20685540722600002
ACH-000811,-0.208769784703
ACH-000817,0.16787034579100002
ACH-000819,-0.055049126220300004
ACH-000820,0.362538928342
ACH-000821,-0.070182292269
ACH-000822,0.011446785584200002
ACH-000823,-0.090938729454
ACH-000824,0.04466117385869999
ACH-000827,-0.0894727206133
ACH-000829,-0.0362178277679
ACH-000831,-0.23195446414999998
ACH-000832,-0.157331423326
ACH-000833,-0.27288016376999996
ACH-000834,-0.140573713508
ACH-000835,-0.0823176066224
ACH-000836,-0.188202341808
ACH-000837,-0.133128368568
ACH-000838,0.073948034629
ACH-000839,-0.331697744161
ACH-000840,-0.0694649962948
ACH-000841,-0.336993337177
ACH-000843,-0.228918613081
ACH-000846,-0.282877442656
ACH-000847,-0.146535044743
ACH-000848,0.0323843827606
ACH-000849,-0.288575446166
ACH-000851,-0.165812190494
ACH-000855,-0.111720557542
ACH-000856,-0.200813129366
ACH-000858,-0.0832046282787
ACH-000859,0.0135538718962
ACH-000861,-0.24158115678199998
ACH-000862,-0.158427119107
ACH-000865,-0.0387019464827
ACH-000866,-0.0706755160769
ACH-000867,-0.128392789556
ACH-000869,-0.256692095593
ACH-000872,-0.266126017626
ACH-000873,-0.241839242417
ACH-000876,-0.205541523684
ACH-000878,-0.0325896583458
ACH-000880,-0.0347692219684
ACH-000881,-0.0479470621861
ACH-000882,-0.11851439135299999
ACH-000884,-0.0023631781426399997
ACH-000885,-0.0852652094778
ACH-000887,-0.153318797822
ACH-000888,0.0575348037953
ACH-000889,-0.139610477445
ACH-000890,-0.140887826697
ACH-000896,-0.111457633594
ACH-000898,-0.0787155932742
ACH-000900,0.0277184396096
ACH-000901,-0.0350481893395
ACH-000905,-0.156971543363
ACH-000906,-0.185992748121
ACH-000907,0.0519441858858
ACH-000910,0.0579040043183
ACH-000911,-0.150524974222
ACH-000912,-0.12875915353
ACH-000913,-0.275336422899
ACH-000915,-0.131455268629
ACH-000916,0.187457634597
ACH-000917,-0.07278085153639999
ACH-000921,-0.0114528496074
ACH-000924,-0.0658162512881
ACH-000926,-0.160030585439
ACH-000928,-0.21592887579300002
ACH-000929,-0.399582252914
ACH-000932,-0.161470493815
ACH-000935,-0.08385714930169999
ACH-000936,-0.160446746932
ACH-000937,-0.0443676532276
ACH-000938,-0.08508901691469999
ACH-000939,-0.108481712092
ACH-000941,-0.013301189524700002
ACH-000943,-0.194103020093
ACH-000946,-0.08444936859369999
ACH-000947,-0.0572141958928
ACH-000948,-0.201791508009
ACH-000950,-0.07624102891689999
ACH-000953,-0.13066969593699998
ACH-000957,-0.10224396043
ACH-000958,-0.445163396324
ACH-000960,-0.11586534828400001
ACH-000963,-0.412607017134
ACH-000968,-0.10484109889900001
ACH-000969,-0.10782867909499999
ACH-000973,-0.164259254075
ACH-000974,-0.00828939736952
ACH-000975,-0.32932180317
ACH-000976,-0.146002536129
ACH-000978,0.119967456116
ACH-000980,-0.131452711301
ACH-000984,-0.28639448956999997
ACH-000986,-0.254200318113
ACH-000988,-0.0756708658025
ACH-000993,0.0445489581512
ACH-000994,-0.17784438712
ACH-000996,-0.258706105867
ACH-001001,-0.07848893713989999
ACH-001020,-0.334064564522
ACH-001028,-0.124466868233
ACH-001031,0.0189846865453
ACH-001038,-0.00350373057179
ACH-001048,-0.123048340702
ACH-001050,-0.126619140427
ACH-001053,-0.163806455018
ACH-001054,-0.06543446319019999
ACH-001061,-0.13241811618899998
ACH-001067,-0.025994769958700002
ACH-001075,-0.11394403467
ACH-001096,-0.20174880059
ACH-001128,-0.00391047841962
ACH-001134,-0.156421531739
ACH-001151,-0.026588011817
ACH-001163,-0.073266884294
ACH-001164,-0.0648959907481
ACH-001173,-0.00988966241132
ACH-001183,-0.109296882493
ACH-001184,-0.289868034138
ACH-001190,-0.135884905404
ACH-001192,-0.22695257991700002
ACH-001193,-0.296911536323
ACH-001196,-0.0288585886441
ACH-001197,0.115094436878
ACH-001205,-0.102416089344
ACH-001211,-0.037099484729900004
ACH-001212,-0.287502186951
ACH-001228,-0.139195710004
ACH-001232,-0.10850357194700001
ACH-001239,-0.10771423382300001
ACH-001274,-0.0896109142322
ACH-001275,0.00837995297255
ACH-001277,-0.154791410771
ACH-001278,-0.326061563339
ACH-001280,0.36434567190300005
ACH-001283,-0.0281954597761
ACH-001289,-0.46408322907399996
ACH-001295,-0.11325368897600001
ACH-001300,0.0385439166169
ACH-001301,-0.205438008815
ACH-001302,-0.0119052229835
ACH-001303,0.018062829585400002
ACH-001306,-0.23507157649799998
ACH-001318,-0.0325413187793
ACH-001322,-0.036718099155300006
ACH-001328,-0.142309835712
ACH-001332,-0.398682788059
ACH-001333,-0.20756346405200002
ACH-001336,0.0709921163059
ACH-001340,-0.12035969764599999
ACH-001346,-0.290919103355
ACH-001353,-0.1705623688
ACH-001354,-0.222398660189
ACH-001367,-0.359384070278
ACH-001368,-0.208403766701
ACH-001374,-0.0176019925024
ACH-001375,-0.205956281697
ACH-001377,-0.054830050581300006
ACH-001380,-0.0926619775742
ACH-001391,0.00670257861838
ACH-001407,-0.215664139611
ACH-001408,-0.0313398555937
ACH-001413,-0.18167979481600002
ACH-001430,0.0572718993688
ACH-001431,-0.24971245152600002
ACH-001450,-0.284980703181
ACH-001496,-0.181532796536
ACH-001500,-0.167725820892
ACH-001521,0.09512745029
ACH-001523,0.0407084923873
ACH-001532,-0.0483247838418
ACH-001536,-0.115439507464
ACH-001550,0.110138110926
ACH-001552,-0.29929716504799997
ACH-001554,-0.10822608863
ACH-001645,-0.04746157382680001
ACH-001654,0.0163268915002
ACH-001715,-0.19306957269299999
ACH-001735,-0.114455946374
ACH-001736,-0.0762416826936
ACH-001737,0.895063513853
ACH-001740,0.234534408238
ACH-001745,-0.0734039689773
ACH-001750,-0.148344679004
ACH-001765,-0.0356601005941
ACH-001956,-0.027066163496699998
ACH-001957,-0.016821129740899998
