,PTCD1 (26024)
ACH-000732,-0.577239305752
ACH-000734,-0.8358630178219999
ACH-000735,-0.562159916107
ACH-000736,-0.600705941621
ACH-000738,-0.846393587431
ACH-000746,-0.8127438749510001
ACH-000747,-0.700566675703
ACH-000748,-0.11587258367900001
ACH-000753,-0.649958320479
ACH-000756,-0.171567992493
ACH-000757,-0.518749354132
ACH-000758,-0.73512141838
ACH-000760,-0.578751550522
ACH-000763,-0.239548526935
ACH-000764,-0.389301820106
ACH-000765,-0.558649363486
ACH-000766,-0.306766315938
ACH-000767,-0.64391306419
ACH-000768,-0.35832935686800005
ACH-000769,-0.600809089269
ACH-000770,-0.325190784926
ACH-000771,-0.615765124941
ACH-000773,-0.0861113401665
ACH-000776,-0.50077768618
ACH-000777,-0.462222747058
ACH-000778,-0.600553318593
ACH-000781,-0.407183396744
ACH-000782,-0.552003757898
ACH-000783,-0.525692963963
ACH-000784,-0.724342159991
ACH-000785,-0.554652703986
ACH-000787,-0.432187169089
ACH-000788,-0.30312424737300003
ACH-000791,-0.41061087742700003
ACH-000792,-0.33145871934500004
ACH-000794,-0.315672765758
ACH-000796,-0.40649806094
ACH-000799,-0.6628925810040001
ACH-000800,-0.356318233147
ACH-000802,-0.514483759826
ACH-000804,-0.0429932712579
ACH-000805,-0.40546937798
ACH-000809,-0.6298912810580001
ACH-000810,-0.518320808339
ACH-000811,-0.37930546789399994
ACH-000817,-0.418398050379
ACH-000819,-0.562514025801
ACH-000820,-0.683967552161
ACH-000821,-0.13026565991699998
ACH-000822,-0.22191232722399998
ACH-000823,-0.599903690995
ACH-000824,-0.294034877698
ACH-000827,-0.244107473483
ACH-000829,-0.487795640431
ACH-000831,-0.661406832449
ACH-000832,-0.665124143627
ACH-000833,-0.536616947881
ACH-000834,-0.58763745757
ACH-000835,-0.627378843518
ACH-000836,-0.516242127756
ACH-000837,-0.512396682952
ACH-000838,-0.55303633202
ACH-000839,-0.406862973711
ACH-000840,-0.528101931402
ACH-000841,-0.48157872939900004
ACH-000843,-0.5480297228000001
ACH-000846,-0.493100217877
ACH-000847,-0.653108883953
ACH-000848,-0.615774969607
ACH-000849,-0.6450147366350001
ACH-000851,-0.692817496477
ACH-000855,-0.751772158794
ACH-000856,-0.5816865135
ACH-000858,-0.6994743209569999
ACH-000859,-0.36443456608
ACH-000861,-0.395320728957
ACH-000862,-0.381453681891
ACH-000865,-0.697604375903
ACH-000866,-0.5117505149880001
ACH-000867,-0.286618581754
ACH-000869,-0.575057847087
ACH-000872,-0.428851500212
ACH-000873,-0.626530684085
ACH-000876,-0.552685761282
ACH-000878,-0.38848787666900003
ACH-000880,-0.77602141212
ACH-000881,-0.468036768085
ACH-000882,-0.5356856984889999
ACH-000884,-0.533530168298
ACH-000885,-0.830896232778
ACH-000887,-0.472941469912
ACH-000888,-0.497308021579
ACH-000889,-0.6989137147229999
ACH-000890,-0.45861368069200004
ACH-000896,-0.46763816957500004
ACH-000898,-0.36112183373499995
ACH-000900,-0.591288189507
ACH-000901,-0.46338167857100004
ACH-000905,-0.489098067459
ACH-000906,-0.603455625916
ACH-000907,-0.704830377272
ACH-000910,-0.8389332197149999
ACH-000911,-0.769021579398
ACH-000912,-0.37578074214900004
ACH-000913,-0.401535644289
ACH-000915,-0.502420752254
ACH-000916,-0.747630000745
ACH-000917,-0.372410284853
ACH-000921,-0.6268624038080001
ACH-000924,-0.995588224232
ACH-000926,-0.27733368678000003
ACH-000928,-0.384064134857
ACH-000929,-0.5565974271540001
ACH-000932,-0.576648381371
ACH-000935,-0.6161899200150001
ACH-000936,-0.743066564543
ACH-000937,-0.4743543981
ACH-000938,-0.608375404326
ACH-000939,-0.691475389647
ACH-000941,-0.494387513209
ACH-000943,-0.480572262549
ACH-000946,-0.37136061874399995
ACH-000947,-0.881210694332
ACH-000948,-0.51073527433
ACH-000950,-0.40075301316699996
ACH-000953,-0.261676354728
ACH-000957,-0.540479800965
ACH-000958,-0.450987656224
ACH-000960,-0.299360720971
ACH-000963,-0.507455178238
ACH-000968,-0.45414592841799994
ACH-000969,-0.580556489181
ACH-000973,-0.5057664979290001
ACH-000974,-0.47175772248899994
ACH-000975,-0.352383413483
ACH-000976,-0.275334073773
ACH-000978,-0.444310413076
ACH-000980,-0.553841352013
ACH-000984,-0.497560357389
ACH-000986,-0.475645600206
ACH-000988,-0.289091888621
ACH-000993,-0.36589748211199996
ACH-000994,-0.7153208595039999
ACH-000996,-0.283293406234
ACH-001001,-0.702130881779
ACH-001020,-0.768289231366
ACH-001028,-0.5746273081600001
ACH-001031,-0.7093063374490001
ACH-001038,-0.561603678663
ACH-001048,-0.289954797799
ACH-001050,-0.165100433659
ACH-001053,-0.415979132751
ACH-001054,-0.7205775373219999
ACH-001061,-0.599212200013
ACH-001067,-0.599908240721
ACH-001075,-0.347406132825
ACH-001096,-0.554632639587
ACH-001128,-0.8486610320479999
ACH-001134,-0.44935631993600006
ACH-001151,-0.201398214302
ACH-001163,-0.8887802708560001
ACH-001164,-0.364076292371
ACH-001173,-0.804919214281
ACH-001183,-0.40313522050899997
ACH-001184,-0.311729776488
ACH-001190,-0.560275425967
ACH-001192,-0.456619658326
ACH-001193,-0.7506757162890001
ACH-001196,-0.41228422337
ACH-001197,-0.53634919033
ACH-001205,-0.562345815665
ACH-001211,-0.477353080005
ACH-001212,-0.629561812244
ACH-001228,-0.341243104089
ACH-001232,-0.397352886553
ACH-001239,-0.302685853007
ACH-001274,-0.39084806044799997
ACH-001275,-0.588990195531
ACH-001277,-0.562738993183
ACH-001278,-0.69937886066
ACH-001280,-0.607854856942
ACH-001283,-0.49875613335100005
ACH-001289,-0.5743742672559999
ACH-001295,0.0420286759411
ACH-001300,-0.29839234877799997
ACH-001301,-0.384096503214
ACH-001302,-0.169269917146
ACH-001303,0.0007723504001699999
ACH-001306,-0.423580545797
ACH-001318,-0.688726591948
ACH-001322,-0.483225536601
ACH-001328,-0.6937836887659999
ACH-001332,-0.921231779985
ACH-001333,-0.6469954269870001
ACH-001336,-0.509544622991
ACH-001340,-0.232169343317
ACH-001346,-0.7540910155730001
ACH-001353,-0.134708674911
ACH-001354,-0.332374060993
ACH-001367,-0.719866555903
ACH-001368,-0.495003433758
ACH-001374,-0.1416856139
ACH-001375,-0.415778196034
ACH-001377,-0.46175958699600006
ACH-001380,-0.644840285911
ACH-001391,-0.305460028484
ACH-001407,-0.206842890942
ACH-001408,-0.614991171848
ACH-001413,-0.432250976162
ACH-001430,-0.38921835263000004
ACH-001431,-0.292331918814
ACH-001450,-0.676995927457
ACH-001496,-0.681225920863
ACH-001500,-0.75234688397
ACH-001521,-0.47880800646399996
ACH-001523,-0.602283430257
ACH-001532,-0.529577683178
ACH-001536,-0.31177117836
ACH-001550,-0.699349596947
ACH-001552,-0.33701690589100003
ACH-001554,-0.42844084285899997
ACH-001645,-0.401568540849
ACH-001654,-0.52175592315
ACH-001715,-0.390455184001
ACH-001735,-0.19943590420899998
ACH-001736,-0.6850190702519999
ACH-001737,-0.0279630793056
ACH-001740,-0.37016619601899997
ACH-001745,-0.28897549112
ACH-001750,-0.42948171623099995
ACH-001765,-0.546803092612
ACH-001956,-0.10751778987199999
ACH-001957,-0.306412202525
