,PMEPA1 (56937)
ACH-000004,0.06960778498100001
ACH-000007,0.08251015259200001
ACH-000009,0.0452940960606
ACH-000011,-0.153230103651
ACH-000012,0.142057460332
ACH-000013,-0.0429287457173
ACH-000014,-0.05395638542330001
ACH-000015,-0.0342931937865
ACH-000017,-0.329888345332
ACH-000018,-0.0723022788957
ACH-000019,-0.409103549987
ACH-000021,0.10152594001800001
ACH-000022,-0.0834853894244
ACH-000025,-0.0211593307607
ACH-000028,-0.34679710765199995
ACH-000030,-0.14487280877699998
ACH-000035,0.10542912053999999
ACH-000036,-0.0903891317157
ACH-000037,-0.199856979391
ACH-000039,0.0214367110781
ACH-000040,0.09228507952649999
ACH-000041,-0.06719435684569999
ACH-000042,-0.0602118679257
ACH-000045,-0.0294951525294
ACH-000047,0.109282510958
ACH-000052,-0.10356035710200001
ACH-000053,-0.0513338132261
ACH-000054,0.0251682141021
ACH-000055,0.160599063083
ACH-000060,-0.060376602714
ACH-000067,0.0010848503725499998
ACH-000070,0.0663715874547
ACH-000075,0.0656028995983
ACH-000078,0.240178487857
ACH-000082,-0.04271904799409999
ACH-000085,-0.184328307892
ACH-000086,0.0803811563191
ACH-000087,-0.0576689263666
ACH-000092,0.10411664127900001
ACH-000095,0.0116364409585
ACH-000097,-0.332472522195
ACH-000098,-0.0104133109393
ACH-000099,0.08627403483999999
ACH-000108,0.0306638024843
ACH-000113,-0.11287896139900001
ACH-000115,-0.297840129782
ACH-000116,0.140966663908
ACH-000118,0.0222620463826
ACH-000120,-0.129415070113
ACH-000123,-0.0041798613950500005
ACH-000127,0.0285412001063
ACH-000128,-0.0414351131541
ACH-000132,-0.024253275155599996
ACH-000133,0.0407901297866
ACH-000137,0.00800662401756
ACH-000138,0.07397248237760001
ACH-000142,0.104478995179
ACH-000143,0.048566088149499996
ACH-000146,0.015145546365799999
ACH-000148,-0.13439595141
ACH-000150,-0.012887088545799999
ACH-000152,-0.291949790333
ACH-000153,-0.06769155606409999
ACH-000159,-0.187262756508
ACH-000160,-0.028374302269099996
ACH-000163,-0.13218783364
ACH-000167,0.0629862331293
ACH-000168,-0.0178654849388
ACH-000169,0.09474781474739999
ACH-000178,-0.0143779561533
ACH-000182,-0.0777179969484
ACH-000183,-0.139587905959
ACH-000188,0.0795262399933
ACH-000189,0.00198800366652
ACH-000190,0.178148738595
ACH-000198,-0.022498617488099996
ACH-000204,-0.03266187955
ACH-000206,-0.10820614148499999
ACH-000207,-0.10417904599899999
ACH-000211,0.07103037981610001
ACH-000215,0.00664860636968
ACH-000221,-0.0642745222744
ACH-000222,0.051086111245999995
ACH-000223,-0.0603007897545
ACH-000226,-0.0315079985557
ACH-000227,0.306107491034
ACH-000228,0.184094423009
ACH-000231,-0.141348088714
ACH-000232,-0.0541159348176
ACH-000233,0.0323546968832
ACH-000234,-0.08575394791169999
ACH-000235,-0.0763633424511
ACH-000237,0.10149343351
ACH-000238,-0.00636269062834
ACH-000243,-0.00732850836234
ACH-000244,-0.0179800395886
ACH-000246,-0.139168916192
ACH-000248,-0.247579544619
ACH-000250,0.00100035147727
ACH-000251,0.10936657431399999
ACH-000253,0.0187498131463
ACH-000255,0.046454717835099996
ACH-000256,-0.09153619038310001
ACH-000257,0.0954998241304
ACH-000258,-0.35200449828900005
ACH-000259,-0.061746695658
ACH-000260,-0.010604073684100001
ACH-000261,0.0265660996631
ACH-000262,-0.11929665712000001
ACH-000263,-0.146561475643
ACH-000264,-0.169093512282
ACH-000265,-0.010996494974799998
ACH-000266,-0.0433297754012
ACH-000272,0.0194478947144
ACH-000273,0.043726404407099996
ACH-000274,-0.013888725052499998
ACH-000277,-0.300514470245
ACH-000278,0.004419620728550001
ACH-000279,-0.0208264715131
ACH-000280,-0.0644178073604
ACH-000281,0.0776016696297
ACH-000288,0.0556612831026
ACH-000291,-0.0770659694236
ACH-000293,0.0476080588693
ACH-000294,-0.023522405367
ACH-000295,0.00514995643937
ACH-000296,0.057560134453600004
ACH-000302,0.008516564139499999
ACH-000304,-0.0643651244847
ACH-000307,0.020780511873400003
ACH-000308,-0.052938374038
ACH-000310,0.123531962118
ACH-000311,-0.10831777752999999
