,ZMIZ2 (83637)
ACH-000004,-0.0362297344035
ACH-000007,-0.38744966607500003
ACH-000009,-0.014743505801899998
ACH-000011,0.13147639156
ACH-000012,-0.0009669804846779999
ACH-000013,0.0457618908053
ACH-000014,-0.0840798141936
ACH-000015,0.004393601483
ACH-000017,0.222414719274
ACH-000018,-0.0780964848526
ACH-000019,-0.141196285845
ACH-000021,0.167196729152
ACH-000022,-0.0654122190164
ACH-000025,-0.09958914602360001
ACH-000028,0.15599145425799998
ACH-000030,-0.021010609928000003
ACH-000035,-0.213476058567
ACH-000036,0.0514280257667
ACH-000037,-0.180937376109
ACH-000039,-0.0964902738285
ACH-000040,0.0472632539788
ACH-000041,-0.22506100354800002
ACH-000042,-0.142371254064
ACH-000045,-0.102454802481
ACH-000047,-0.062215167353
ACH-000052,-0.16925994796799998
ACH-000053,-0.221393717505
ACH-000054,-0.113427192928
ACH-000055,-0.12207013873
ACH-000060,-0.244623922698
ACH-000067,0.294320727918
ACH-000070,0.059892291768
ACH-000075,0.0667997402481
ACH-000078,0.07505432272080001
ACH-000082,-0.205828650916
ACH-000085,-0.11087771980200001
ACH-000086,0.0786434249776
ACH-000087,0.0325128003961
ACH-000092,0.013193945640399999
ACH-000095,-0.00925434440493
ACH-000097,-0.0513693678443
ACH-000098,0.028533443317
ACH-000099,-0.0176085993578
ACH-000108,-0.0031826667151700003
ACH-000113,0.0320620653258
ACH-000115,-0.302036158085
ACH-000116,0.000300034417379
ACH-000118,0.171091310863
ACH-000120,-0.0354726268505
ACH-000123,-0.11645616918
ACH-000127,0.041778262463
ACH-000128,-0.0171545512686
ACH-000132,0.26387197379
ACH-000133,-0.0382683609147
ACH-000137,0.175771806125
ACH-000138,0.0544115700479
ACH-000142,0.0474220200701
ACH-000143,-0.0786692610975
ACH-000146,0.0534155238134
ACH-000148,0.0905751932336
ACH-000150,0.334535111242
ACH-000152,-0.12730978681
ACH-000153,-0.0997721223255
ACH-000159,-0.107607561435
ACH-000160,0.334061873767
ACH-000163,0.10760935957800001
ACH-000167,0.303353327819
ACH-000168,0.09643620582910001
ACH-000169,-0.0334031278072
ACH-000178,-0.06609916735669999
ACH-000182,0.0280587978342
ACH-000183,-0.0957655590677
ACH-000188,0.0397130859073
ACH-000189,0.100695571437
ACH-000190,0.280624375645
ACH-000198,-0.0341731493021
ACH-000204,-0.0667198345249
ACH-000206,0.0392397012137
ACH-000207,-0.262752981295
ACH-000211,-0.0439810703628
ACH-000215,0.111501513732
ACH-000221,-0.187063071729
ACH-000222,-0.143164973592
ACH-000223,0.0188987725607
ACH-000226,0.19161776345800002
ACH-000227,0.13239619249600001
ACH-000228,-0.185044995273
ACH-000231,0.07863888434510001
ACH-000232,0.0962969883588
ACH-000233,-0.0341765543768
ACH-000234,0.201058795701
ACH-000235,-0.054208136176500006
ACH-000237,0.0838969382577
ACH-000238,0.0394579649169
ACH-000243,0.021415010425
ACH-000244,-0.18654283548
ACH-000246,-0.00485024979486
ACH-000248,0.19625476852600002
ACH-000250,-0.00026827256251
ACH-000251,0.31707597229
ACH-000253,-0.053145926885400006
ACH-000255,-0.0060793236938399995
ACH-000256,-0.0274976353664
ACH-000257,-0.172267778021
ACH-000258,-0.106976288301
ACH-000259,0.14330801957999997
ACH-000260,0.043673123240800006
ACH-000261,-0.223983416933
ACH-000262,-0.189719354445
ACH-000263,0.0155708994031
ACH-000264,-0.104210310919
ACH-000265,0.209016814006
ACH-000266,-0.022623016553000003
ACH-000272,0.053246699103699995
ACH-000273,0.126821805298
ACH-000274,0.0627824398201
ACH-000277,0.0532557932472
ACH-000278,0.25356751773200004
ACH-000279,0.0380402826817
ACH-000280,0.156817984341
ACH-000281,-0.221259426386
ACH-000288,-0.11023940744100001
ACH-000291,-0.007891842758560001
ACH-000293,0.0312890788627
ACH-000294,0.041356673179699995
ACH-000295,0.180798992322
ACH-000296,-0.119893596594
ACH-000302,-0.0228843600746
ACH-000304,-0.178697773992
ACH-000307,-0.0184129259976
ACH-000308,-0.00355128172447
ACH-000310,0.0360272115205
ACH-000311,0.165376578331
ACH-000312,0.0417338592467
ACH-000315,-0.220943732925
ACH-000316,0.10140114207999999
ACH-000317,0.393529764726
ACH-000318,0.13369952613299999
ACH-000319,-0.021614374046
ACH-000320,0.20962841843
ACH-000322,0.0222164113517
ACH-000323,-0.00444228175782
ACH-000324,0.0569529106721
ACH-000329,-0.00521465680013
ACH-000330,0.0338373155053
ACH-000331,0.121382024197
ACH-000332,0.0527959974469
ACH-000334,-0.0784391191743
ACH-000335,0.165770314298
ACH-000336,-0.254476995957
ACH-000337,-0.0975641395609
ACH-000339,0.0622934197112
ACH-000341,-0.15243135668899999
ACH-000348,0.00158118468279
ACH-000350,-0.217998184375
ACH-000352,-0.0296789646367
ACH-000356,-0.08151516485460002
ACH-000361,0.00707307038723
ACH-000362,-0.0413667762425
ACH-000363,-0.16296316419600002
ACH-000364,-0.162690457025
ACH-000365,-0.374343652385
ACH-000366,0.0344543334884
ACH-000368,-0.148572391652
ACH-000374,0.0336079828168
ACH-000375,0.11073223712099999
ACH-000376,-0.017690007355400002
ACH-000381,-0.0475061871189
ACH-000383,0.043168230271500005
ACH-000387,-0.0320558413454
ACH-000389,-0.40153980458000005
ACH-000390,-0.0317842629257
ACH-000393,-0.11776921599099999
ACH-000395,-0.302878492637
ACH-000397,-0.13941772756100002
ACH-000401,0.304089714588
ACH-000402,-0.0818213792614
ACH-000403,-0.0391049415413
ACH-000404,-0.164825461293
ACH-000406,0.0154914189028
ACH-000407,0.0773132359426
ACH-000408,-0.16798494887899998
ACH-000410,0.188439931177
ACH-000411,0.0364903310108
ACH-000414,0.040669170362
ACH-000415,-0.0031176212412600004
ACH-000416,-0.00122531066833
ACH-000420,0.139551404498
ACH-000421,-0.034226032647099995
ACH-000424,0.0613802561711
ACH-000425,-0.17252406890500002
ACH-000426,-0.316873486287
ACH-000427,0.131313528223
ACH-000433,0.118858487627
ACH-000436,-0.44130219343500005
ACH-000444,-0.0386205662758
ACH-000445,0.275304078757
ACH-000448,-0.200610207254
ACH-000450,-0.40657746715099996
ACH-000452,-0.165631486959
ACH-000454,-0.10659926292300001
ACH-000458,0.034006961895499996
ACH-000459,0.102005638583
ACH-000460,-0.202438475578
ACH-000461,-0.13021182270099999
ACH-000463,-0.055324855792899995
ACH-000464,0.044107121977699996
ACH-000466,0.0782640738478
ACH-000467,-0.242437086583
ACH-000468,0.0926379836879
ACH-000469,0.019616261167
ACH-000470,-0.169141850052
ACH-000471,0.145771529931
ACH-000472,-0.104068670947
ACH-000473,-0.014017181500899999
ACH-000475,-0.0137825608605
ACH-000476,-0.280791913321
ACH-000477,-0.280982208718
ACH-000480,0.19998565005
ACH-000481,-0.014282964794999999
ACH-000483,0.09268388102229999
ACH-000484,0.0228744211823
ACH-000485,-0.129609728264
ACH-000486,0.13485274521500001
ACH-000487,0.00960320126212
ACH-000488,0.07487921712580001
ACH-000490,-0.0543029737419
ACH-000491,-0.265488549324
ACH-000495,-0.0193924760553
ACH-000496,0.040637428089400005
ACH-000499,0.214956893859
ACH-000500,0.167621252556
ACH-000502,-0.0634771687241
ACH-000503,-0.030337381178
ACH-000505,0.0700668436167
ACH-000507,-0.000747863840991
ACH-000510,-0.0823699334984
ACH-000511,0.0673359942673
ACH-000512,0.134611591565
ACH-000516,0.114900300042
ACH-000517,0.0742033379977
ACH-000518,0.106605923294
ACH-000520,0.0595982975716
ACH-000521,-0.0174603930908
ACH-000522,-0.0780421771735
ACH-000524,-0.0683468706752
ACH-000527,-0.074867126869
ACH-000528,-0.067071615289
ACH-000537,-0.0777323592469
ACH-000541,-0.25323255263300004
ACH-000542,-0.004369138774189999
ACH-000544,-0.20840707987100002
ACH-000545,0.04534832919969999
ACH-000547,-0.13138987420999998
ACH-000548,0.127634556331
ACH-000549,-0.133143869951
ACH-000550,-0.11228531959
ACH-000552,0.0740058932758
ACH-000556,0.0186278435005
ACH-000557,0.149253409862
ACH-000570,0.0394160075917
ACH-000571,-0.064860252389
ACH-000573,0.147949754898
ACH-000576,0.03512578368930001
ACH-000580,0.05578084208430001
ACH-000584,0.155492933849
ACH-000585,0.0971730519922
ACH-000588,-0.262071234249
ACH-000589,0.0092933867613
ACH-000591,-0.09438116169410002
ACH-000593,-0.0626603364916
ACH-000600,0.0574626051534
ACH-000601,-0.00710752066129
ACH-000604,0.0654769227518
ACH-000605,0.08177859085469999
ACH-000606,-0.052083761952
ACH-000608,-0.0633932296517
ACH-000614,-0.220971991556
ACH-000616,-0.0720057206283
ACH-000618,-0.08115825905230001
ACH-000619,0.0586289277321
ACH-000620,-0.0514418446531
ACH-000621,-0.179180145522
