,RHBDD2 (57414)
ACH-000004,0.20884231970400002
ACH-000007,-0.0518644998949
ACH-000009,0.40912792659
ACH-000011,0.220223916066
ACH-000012,-0.0411245886661
ACH-000013,0.12470564139399999
ACH-000014,0.33920555761
ACH-000015,0.281434894198
ACH-000017,0.24052805023600002
ACH-000018,0.237298193212
ACH-000019,0.30349450971999997
ACH-000021,-0.26799684215799996
ACH-000022,-0.0756960600787
ACH-000025,0.204139600955
ACH-000028,0.016803574786700002
ACH-000030,0.202808441862
ACH-000035,0.028461475461599998
ACH-000036,0.0668697417349
ACH-000037,0.0480689823131
ACH-000039,0.416694417526
ACH-000040,0.134419892543
ACH-000041,0.403455845222
ACH-000042,0.0744405935586
ACH-000045,0.06759412474330001
ACH-000047,0.015677005618200002
ACH-000052,-0.19813662413
ACH-000053,0.23698466715799998
ACH-000054,0.16824616663
ACH-000055,0.124344395184
ACH-000060,0.17546794581500003
ACH-000067,0.09368838647489998
ACH-000070,0.259367729921
ACH-000075,-0.0622780462578
ACH-000078,0.145745078878
ACH-000082,-0.0674491943105
ACH-000085,0.268922756528
ACH-000086,0.25238460473700003
ACH-000087,0.020723709486
ACH-000092,0.134076499231
ACH-000095,0.07290711880060001
ACH-000097,0.0149845447751
ACH-000098,0.0448525005565
ACH-000099,0.0858122979394
ACH-000108,0.120277003831
ACH-000113,0.228927886737
ACH-000115,0.13630217660399999
ACH-000116,0.14295883812100002
ACH-000118,0.031803166137799994
ACH-000120,-0.015393757699799998
ACH-000123,0.07069959539310001
ACH-000127,0.0519085676187
ACH-000128,-0.08701171956550001
ACH-000132,0.119316606697
ACH-000133,0.263326123932
ACH-000137,0.44859222172799995
ACH-000138,0.150682215784
ACH-000142,0.252969956338
ACH-000143,-0.0987121768254
ACH-000146,-0.029752666879199998
ACH-000148,0.17827040571199998
ACH-000150,0.26122336269900004
ACH-000152,0.117816297019
ACH-000153,-0.07747528399
ACH-000159,0.06286466239749999
ACH-000160,0.113503440339
ACH-000163,-0.0798152599191
ACH-000167,0.357856790059
ACH-000168,-0.0182020862765
ACH-000169,-0.0550453630109
ACH-000178,0.0913949696587
ACH-000182,0.205305615315
ACH-000183,0.236730946241
ACH-000188,0.18504416962200002
ACH-000189,0.324507382874
ACH-000190,-0.216542509575
ACH-000198,-0.0345835059152
ACH-000204,0.216422071481
ACH-000206,0.119478564735
ACH-000207,0.022194142000099996
ACH-000211,0.08674125507110002
ACH-000215,0.155638491581
ACH-000221,-0.118418197532
ACH-000222,0.10431051899
ACH-000223,0.21132207820300003
ACH-000226,0.0974855476834
ACH-000227,0.18387425292100001
ACH-000228,0.333720615441
ACH-000231,0.199382169742
ACH-000232,0.0165422923388
ACH-000233,0.19796370959000004
ACH-000234,0.208517306398
ACH-000235,0.0334532534283
ACH-000237,-0.0754902345098
ACH-000238,0.214845376064
ACH-000243,-0.120184227319
ACH-000244,-0.038844499636800006
ACH-000246,0.21870333366099998
ACH-000248,0.187189939058
ACH-000250,0.132244996391
ACH-000251,0.321215036739
ACH-000253,0.0995510153964
ACH-000255,0.0136012303981
ACH-000256,0.115675422863
ACH-000257,0.156770188138
ACH-000258,-0.24910220239999997
ACH-000259,0.0727730161482
ACH-000260,0.132054539321
ACH-000261,0.220522026164
ACH-000262,-0.0407347993831
ACH-000263,0.176565229298
ACH-000264,0.016278406555700002
ACH-000265,0.0698856109279
ACH-000266,0.054170218398299996
ACH-000272,0.0988062507646
ACH-000273,0.100369036251
ACH-000274,0.17533759705200003
ACH-000277,0.196592714832
ACH-000278,-0.127407971877
ACH-000279,0.012080631105
ACH-000280,0.013676208649
ACH-000281,0.142280985315
ACH-000288,0.0873657396334
ACH-000291,0.22663892806400002
ACH-000293,-0.0443166945639
ACH-000294,-0.031918321303
ACH-000295,0.0333663939042
ACH-000296,0.174278665918
ACH-000302,0.0385724525712
ACH-000304,-0.179586779089
ACH-000307,0.129075808209
ACH-000308,0.137614064175
ACH-000310,0.146164734341
ACH-000311,-0.166567295882
ACH-000312,0.019861200058099996
ACH-000315,0.302901611678
ACH-000316,0.21586121961399998
ACH-000317,-0.0307456421716
ACH-000318,-0.144039474513
ACH-000319,0.00400671014268
ACH-000320,-0.00112120581224
ACH-000322,0.128142938137
ACH-000323,0.0720766978536
ACH-000324,0.111287345721
ACH-000329,0.182457837837
ACH-000330,-0.176876820512
ACH-000331,0.117379609317
ACH-000332,-0.051055409303900005
ACH-000334,0.228090045898
ACH-000335,-0.0049724484823
ACH-000336,0.34292561579899994
ACH-000337,-0.0691184346733
ACH-000339,0.0376434892094
ACH-000341,0.277577410691
ACH-000348,0.22701991960700002
ACH-000350,0.421014711413
ACH-000352,0.24890691176600002
ACH-000356,0.10720902971000001
ACH-000361,0.20186600993
ACH-000362,0.0204757333235
ACH-000363,-0.197238258213
ACH-000364,0.225073427044
ACH-000365,0.0379694092068
ACH-000366,-0.022752589589299998
ACH-000368,0.26211685036800003
ACH-000374,-0.10028618671700001
ACH-000375,0.127251237135
ACH-000376,0.012629571535399998
ACH-000381,0.0945795135135
ACH-000383,0.00865084951119
ACH-000387,0.059904753140599995
ACH-000389,0.128521104932
ACH-000390,0.133593694145
ACH-000393,-0.011827877838700002
ACH-000395,0.29837918271499997
ACH-000397,0.218487852651
ACH-000401,0.138994754698
ACH-000402,-0.22803485190099998
ACH-000403,0.0952690943066
ACH-000404,0.129434595206
ACH-000406,0.0701483031127
ACH-000407,0.304303924969
ACH-000408,-0.11938826373400001
ACH-000410,0.0135162699764
ACH-000411,0.265920914584
ACH-000414,-0.0363965591371
ACH-000415,0.00187059448198
ACH-000416,0.048590933867300005
ACH-000420,0.20471548221799998
ACH-000421,0.0310902246205
ACH-000424,-0.00573806090566
ACH-000425,0.268822228137
ACH-000426,0.228738270042
ACH-000427,0.08470475185360002
ACH-000433,0.169632817709
ACH-000436,-0.100877710897
ACH-000444,0.070014433507
ACH-000445,0.236355920893
ACH-000448,0.026549912749099996
ACH-000450,0.40632069142099997
ACH-000452,-0.184411169584
ACH-000454,0.306346902784
ACH-000458,-0.00270191481943
ACH-000459,-0.16585108469
ACH-000460,0.19683659324900002
ACH-000461,0.17808177966299998
ACH-000463,0.078900432418
ACH-000464,0.17323229316799998
ACH-000466,0.0661408278686
ACH-000467,-0.00465320542595
ACH-000468,0.0461423058382
ACH-000469,-0.115493915259
ACH-000470,-0.0772717743861
ACH-000471,0.00819414505884
ACH-000472,-0.0246383376843
ACH-000473,0.22988099792
ACH-000475,0.13142904129799998
ACH-000476,0.190761217162
ACH-000477,0.665937505803
ACH-000480,0.169171192276
ACH-000481,0.0386602107376
ACH-000483,-0.100969936042
ACH-000484,0.017698479209599997
ACH-000485,0.204833036954
ACH-000486,0.199749947663
ACH-000487,0.133920284606
ACH-000488,-0.06998885645410001
ACH-000490,0.14797847880200002
ACH-000491,0.19620279813000002
ACH-000495,-0.011264380981000001
ACH-000496,-0.0776777438223
ACH-000499,-0.0288558841086
ACH-000500,-0.136198437991
ACH-000502,0.0871491239855
ACH-000503,0.0981481612734
ACH-000505,0.17240572259599998
ACH-000507,0.08844564703610001
ACH-000510,0.214547148793
ACH-000511,0.229868038656
ACH-000512,0.0138634913075
ACH-000516,0.257917348727
ACH-000517,0.188871461093
ACH-000518,0.103528887018
ACH-000520,-0.09556748442350001
ACH-000521,0.149002394203
ACH-000522,0.006671677548819999
ACH-000524,0.20338474885000002
ACH-000527,0.0276360671509
ACH-000528,0.191785318815
ACH-000537,0.122094609364
ACH-000541,-0.198619967363
ACH-000542,-0.0855135270518
ACH-000544,-0.0017243083091199997
ACH-000545,0.103362562069
ACH-000547,0.197125446188
ACH-000548,0.199786468431
ACH-000549,-0.067168018639
ACH-000550,0.12107716042899999
ACH-000552,0.209232557075
ACH-000556,0.102023831747
ACH-000557,0.14906565848300002
ACH-000570,0.0615128505224
ACH-000571,0.0434657302545
ACH-000573,0.041806688183699994
ACH-000576,0.0745068218065
ACH-000580,0.33183819508400003
ACH-000584,0.07601540242660002
ACH-000585,0.029843002297400004
ACH-000588,0.346296039579
ACH-000589,-0.00037757466907900004
ACH-000591,0.091188769639
ACH-000593,0.199296184616
ACH-000600,0.125863171946
ACH-000601,0.099756417797
ACH-000604,-0.0556849967478
ACH-000605,0.11147300493699999
ACH-000606,0.18434312049499998
ACH-000608,0.188242002936
ACH-000614,-0.0314664517902
ACH-000616,-0.0580149131176
ACH-000618,0.00371433931469
ACH-000619,-0.0328433336046
ACH-000620,0.120834965865
ACH-000621,-0.0810952799635
ACH-000622,-0.0975745655253
ACH-000623,0.06533198355150001
ACH-000624,0.07470359144330001
ACH-000627,0.123199358247
ACH-000630,0.0672111319886
ACH-000632,0.145258046884
ACH-000633,0.34711590037
ACH-000637,-0.0584659039944
ACH-000638,-0.0655866577889
ACH-000646,0.0585790402873
ACH-000647,0.276314119506
ACH-000648,-0.043461584525800005
ACH-000649,0.0215568973158
ACH-000651,0.097743849864
ACH-000652,0.239729121859
ACH-000653,0.0862031283097
ACH-000657,0.07364740175989999
ACH-000658,-0.0940961162139
ACH-000661,0.162006759381
ACH-000662,-0.231475092406
ACH-000663,0.104965853806
ACH-000665,0.0338925376915
ACH-000671,0.398504408291
ACH-000673,0.11382996986600001
ACH-000676,0.04757209625059999
ACH-000677,-0.0295204095321
ACH-000681,-0.19496849054
ACH-000682,-0.0314222299987
ACH-000683,0.119803083535
ACH-000684,0.19752230950199998
ACH-000688,0.311571949331
ACH-000693,0.0566621879713
ACH-000694,0.06947806529360001
ACH-000695,0.220643723915
ACH-000696,0.11100155567600001
ACH-000697,-0.00918148250684
ACH-000699,0.00622094433556
