,TCEB3CL2 (100506888)
ACH-000004,0.515133551552
ACH-000007,0.24784720652
ACH-000009,0.421107311219
ACH-000011,0.114651199055
ACH-000012,0.266285134243
ACH-000013,0.315233669989
ACH-000014,0.21823596612100002
ACH-000015,0.175125932348
ACH-000017,0.362531785096
ACH-000018,0.124352033325
ACH-000019,0.152097079131
ACH-000021,0.38269215633500003
ACH-000022,0.36698653752
ACH-000025,-0.00544429793555
ACH-000028,0.112638076436
ACH-000030,0.253825201843
ACH-000035,0.40063314310500003
ACH-000036,0.216311711271
ACH-000037,0.406257629123
ACH-000039,0.27257999587299997
ACH-000040,0.280190865242
ACH-000041,0.437819836975
ACH-000042,0.267069121368
ACH-000045,0.291012952025
ACH-000047,0.305439463167
ACH-000052,0.33810809242600004
ACH-000053,0.372955419068
ACH-000054,0.178969419633
ACH-000055,0.364239171242
ACH-000060,0.21065892790100002
ACH-000067,0.297413620148
ACH-000070,0.04897315652459999
ACH-000075,-0.0103736620756
ACH-000078,0.36754796883100005
ACH-000082,0.167496378151
ACH-000085,0.209340037804
ACH-000086,0.277341587436
ACH-000087,0.21911687400899998
ACH-000092,0.26668364977200004
ACH-000095,0.515612146405
ACH-000097,0.150815659245
ACH-000098,0.33633970798199997
ACH-000099,0.203507647405
ACH-000108,0.261860764817
ACH-000113,0.21314788811299998
ACH-000115,0.166573331644
ACH-000116,0.20579304718
ACH-000118,0.317670358842
ACH-000120,0.436367546871
ACH-000123,0.40971614393399997
ACH-000127,0.241222285738
ACH-000128,0.221931912676
ACH-000132,0.402451291354
ACH-000133,0.555568554915
ACH-000137,0.227611497707
ACH-000138,0.251492742245
ACH-000142,0.271903840419
ACH-000143,0.13597762568900001
ACH-000146,0.293095393921
ACH-000148,0.24309989178000002
ACH-000150,0.30409424023000003
ACH-000152,0.368668936113
ACH-000153,0.268031902384
ACH-000159,0.252526515762
ACH-000160,0.884938569051
ACH-000163,0.254303200614
ACH-000167,0.447121159061
ACH-000168,0.226749747167
ACH-000169,0.166985791322
ACH-000178,0.08893116785760001
ACH-000182,0.17291177574799999
ACH-000183,0.34140014594400003
ACH-000188,0.26533888878199996
ACH-000189,0.0753381377348
ACH-000190,0.32326060033000004
ACH-000198,0.329610343837
ACH-000204,0.36165629104900004
ACH-000206,0.38832757099799997
ACH-000207,0.125039568763
ACH-000211,0.08513139458310001
ACH-000215,0.245140783298
ACH-000221,0.220017409798
ACH-000222,0.323940716537
ACH-000223,0.315659635959
ACH-000226,0.30346229800999996
ACH-000227,0.39430491105800003
ACH-000228,0.174962584754
ACH-000231,0.187999564042
ACH-000232,0.144307759274
ACH-000233,0.10683676715500001
ACH-000234,0.21430771188099998
ACH-000235,0.15139559416099999
ACH-000237,0.0810564586189
ACH-000238,0.309905773309
ACH-000243,0.390192062222
ACH-000244,0.5018587323899999
ACH-000246,-0.0197069838892
ACH-000248,0.397601623049
ACH-000250,0.16372315078
ACH-000251,0.340767823343
ACH-000253,0.148986368618
ACH-000255,0.160463393334
ACH-000256,0.218377901146
ACH-000257,0.5398693696060001
ACH-000258,0.159338202973
ACH-000259,0.15999584776599998
ACH-000260,0.33788728587800004
ACH-000261,-0.046100030126599995
ACH-000262,0.1519059026
ACH-000263,0.249154622374
ACH-000264,0.261148995152
ACH-000265,0.439600057156
ACH-000266,0.210558010845
ACH-000272,0.3635113966
ACH-000273,0.18639917963
ACH-000274,0.264776160842
ACH-000277,0.399611377373
ACH-000278,0.0542649907247
ACH-000279,0.488756857969
ACH-000280,0.0700698518789
ACH-000281,0.133195273888
ACH-000288,0.359173499917
ACH-000291,0.274942138599
ACH-000293,0.17489616606800001
ACH-000294,0.37013590297
ACH-000295,0.382842188539
ACH-000296,0.42717752577600004
ACH-000302,0.205857673022
ACH-000304,0.32407053471
ACH-000307,0.129456838616
ACH-000308,0.279059781416
ACH-000310,0.323414111068
ACH-000311,0.30502397909400003
ACH-000312,0.22679959496899998
ACH-000315,0.280916220271
ACH-000316,0.270414363796
ACH-000317,0.450387568499
ACH-000318,0.45676574496000005
ACH-000319,0.296793443225
ACH-000320,0.303617254635
ACH-000322,0.0724633846512
ACH-000323,0.296943160175
ACH-000324,0.173650503477
ACH-000329,0.408337157682
ACH-000330,0.289319231971
ACH-000331,0.287600883016
ACH-000332,0.274583645493
ACH-000334,0.152331549287
ACH-000335,0.385200679771
ACH-000336,0.17238343921399998
ACH-000337,-0.0741644054153
ACH-000339,0.29423434501400003
ACH-000341,0.361426589067
ACH-000348,0.34386285448200005
ACH-000350,0.245851015324
ACH-000352,0.127401279019
ACH-000356,0.44606626955300005
ACH-000361,0.043689411385199994
ACH-000362,0.38902262019699996
ACH-000363,0.316247484934
ACH-000364,0.20042391946600002
ACH-000365,0.5910458533290001
ACH-000366,0.254241628612
ACH-000368,0.290990972263
ACH-000374,0.37819706686399995
ACH-000375,0.305912182786
ACH-000376,0.28628105392299996
ACH-000381,0.324689135097
ACH-000383,0.22598289146899997
ACH-000387,0.42194571275700005
ACH-000389,0.19072379996199998
ACH-000390,0.24555711547800002
ACH-000393,0.158423296114
ACH-000395,0.310741504102
ACH-000397,0.0881814000384
ACH-000401,0.274142343988
ACH-000402,0.716406595213
ACH-000403,0.174912911105
ACH-000404,0.28722074032699996
ACH-000406,0.264552161198
ACH-000407,0.302414407966
ACH-000408,0.11770369119799999
ACH-000410,0.22890069167399998
ACH-000411,0.10008374468299999
ACH-000414,0.274818558794
ACH-000415,0.167337360646
ACH-000416,0.159834638474
ACH-000420,0.43607240684799997
ACH-000421,0.09605586477269999
ACH-000424,0.41369719782799996
ACH-000425,0.110602051667
ACH-000426,0.04633343673069999
ACH-000427,0.10509117964800001
ACH-000433,0.38224808081999995
ACH-000436,0.110553159045
ACH-000444,-0.180696970201
ACH-000445,0.219227642322
ACH-000448,0.24035052071199997
ACH-000450,0.299817868339
ACH-000452,0.132747090465
ACH-000454,0.41682891780599995
ACH-000458,0.11758515253799999
ACH-000459,0.11305086610500001
ACH-000460,0.291623718737
ACH-000461,0.24656648689599997
ACH-000463,0.13240466690400002
ACH-000464,0.255457802371
ACH-000466,0.10947776006400001
ACH-000467,0.202288164683
ACH-000468,0.197540286472
ACH-000469,0.22885985551100002
ACH-000470,0.284952680273
ACH-000471,0.28921197326
ACH-000472,-0.0669983827665
ACH-000473,0.231418481523
ACH-000475,0.22704583469700002
ACH-000476,0.0890253130662
ACH-000477,0.282220338435
ACH-000480,0.0270527286007
ACH-000481,0.291042390152
ACH-000483,0.318261713235
ACH-000484,0.39169771701899997
ACH-000485,0.193879616938
ACH-000486,0.303755651678
ACH-000487,0.25634091959000005
ACH-000488,0.22669925111900002
ACH-000490,0.286870810594
ACH-000491,0.292501753263
ACH-000495,0.333702233437
ACH-000496,0.46044750281
ACH-000499,0.325030089387
ACH-000500,0.243505872194
ACH-000502,0.22814586389400002
ACH-000503,-0.044811884008
ACH-000505,0.113086564821
ACH-000507,0.161405364237
ACH-000510,0.350127679656
ACH-000511,0.25528760786800003
ACH-000512,0.156408549954
ACH-000516,0.325038875477
ACH-000517,0.0747822992539
ACH-000518,0.200979389421
ACH-000520,0.157532126481
ACH-000521,0.363710496175
ACH-000522,0.286404906011
ACH-000524,0.301645609355
ACH-000527,0.230305515429
ACH-000528,0.38160581014399997
ACH-000537,0.264739859206
ACH-000541,0.26713149750799997
ACH-000542,0.230692148156
ACH-000544,0.292037243816
ACH-000545,0.164143522719
ACH-000547,-0.116536220061
ACH-000548,0.132605989706
ACH-000549,0.251992324027
ACH-000550,0.274448623472
ACH-000552,0.231811996996
ACH-000556,0.0331860378331
ACH-000557,0.33710792520599997
ACH-000570,0.19636282705299998
ACH-000571,0.148816910609
ACH-000573,0.249598899967
ACH-000576,0.23531694741599998
ACH-000580,0.38226309901100003
ACH-000584,0.22564244621
ACH-000585,0.161862544431
ACH-000588,0.453770127611
ACH-000589,0.15412352384199998
ACH-000591,0.474142091407
ACH-000593,0.394691978525
ACH-000600,0.0632541487837
ACH-000601,0.363203396732
ACH-000604,0.279132024393
ACH-000605,0.201205919243
ACH-000606,0.229415779855
ACH-000608,0.121121002051
ACH-000614,0.39777606426
ACH-000616,0.0430377324141
ACH-000618,0.18966219888900002
ACH-000619,0.298675915053
ACH-000620,0.21928050346099998
ACH-000621,0.272527191283
ACH-000622,0.3799771827
ACH-000623,0.35900155806699996
ACH-000624,0.227300207164
ACH-000627,0.43729928758000003
ACH-000630,0.29230965255999997
ACH-000632,0.362827775536
ACH-000633,0.171668441615
