,JUP (3728)
ACH-000004,-0.24556062271899998
ACH-000007,-0.0511551365858
ACH-000009,-1.29982483908
ACH-000011,0.0206948518936
ACH-000012,-0.17795779920200003
ACH-000013,0.0191005784706
ACH-000014,-0.0250272629508
ACH-000015,0.00523847959729
ACH-000017,-0.261310660458
ACH-000018,0.00430524708155
ACH-000019,-0.157696713087
ACH-000021,0.0646613488351
ACH-000022,-0.403000554878
ACH-000025,-0.008691559805950001
ACH-000028,-0.22640310220600002
ACH-000030,-0.209195609384
ACH-000035,-0.0817796567467
ACH-000036,0.00644734326126
ACH-000037,0.11628823838199999
ACH-000039,-0.00622669977218
ACH-000040,-0.14005130513800002
ACH-000041,-0.0513857323274
ACH-000042,0.015013362179700002
ACH-000045,-0.08980418939130001
ACH-000047,-0.0839982805794
ACH-000052,0.20621523876400003
ACH-000053,0.031064483706000002
ACH-000054,0.0020692192650599997
ACH-000055,-0.13539182078700002
ACH-000060,-0.0852003850623
ACH-000067,-0.182242932745
ACH-000070,0.0607493121496
ACH-000075,-0.00502911951204
ACH-000078,0.0127745592491
ACH-000082,-0.0118907522642
ACH-000085,-0.00682801596749
ACH-000086,-0.161584690369
ACH-000087,0.267947865702
ACH-000092,-0.258260540318
ACH-000095,-0.17095316040800002
ACH-000097,-0.0421522724312
ACH-000098,-0.00263480980736
ACH-000099,-0.0830013694706
ACH-000108,0.0008830396079099999
ACH-000113,-0.052509564601300004
ACH-000115,-0.2331724698
ACH-000116,-0.0399516934453
ACH-000118,-0.056297489507
ACH-000120,-0.18799603179299998
ACH-000123,0.00677713269749
ACH-000127,0.11044091923499999
ACH-000128,-0.0639202386012
ACH-000132,-0.0193269424434
ACH-000133,0.0228497743445
ACH-000137,0.198775034211
ACH-000138,-0.514136193649
ACH-000142,-0.204887307893
ACH-000143,0.0286734713064
ACH-000146,0.0647581346318
ACH-000148,-0.114753927408
ACH-000150,0.0254605009473
ACH-000152,0.111950562136
ACH-000153,-0.263973155672
ACH-000159,0.013122118182700001
ACH-000160,0.38128969918600003
ACH-000163,0.0127718630896
ACH-000167,0.45355324326800006
ACH-000168,-0.0594887181469
ACH-000169,0.029082863791299998
ACH-000178,0.12420356804999999
ACH-000182,-0.382440511866
ACH-000183,-0.21420224596299997
ACH-000188,-0.17977366234900002
ACH-000189,0.104309772424
ACH-000190,0.166226655029
ACH-000198,-0.128557637527
ACH-000204,-0.0850669507361
ACH-000206,-0.128725226739
ACH-000207,0.18742357359
ACH-000211,-0.0404478053586
ACH-000215,0.042786532543199994
ACH-000221,-0.186392100236
ACH-000222,0.0304206798555
ACH-000223,-0.0524782687231
ACH-000226,-0.0694953630904
ACH-000227,-0.12148583666400001
ACH-000228,-0.20380754917
ACH-000231,-0.07825407981139999
ACH-000232,0.12029302424
ACH-000233,-0.0581486688234
ACH-000234,-0.009337279585049998
ACH-000235,-0.221074166406
ACH-000237,0.09332937574939999
ACH-000238,-0.130861119577
ACH-000243,-0.06177764026819999
ACH-000244,0.156938619161
ACH-000246,0.0744374363285
ACH-000248,-0.357660328279
ACH-000250,-0.04848300331119999
ACH-000251,-0.133190083798
ACH-000253,0.126389841968
ACH-000255,-0.19370065360599997
ACH-000256,-0.0396578505654
ACH-000257,-0.00845429309609
ACH-000258,-0.190215717066
ACH-000259,-0.0396451350447
ACH-000260,0.011562687129600001
ACH-000261,-0.0079967767307
ACH-000262,-0.150655128762
ACH-000263,0.141714425626
ACH-000264,-0.036008373527900005
ACH-000265,-0.0964050868476
ACH-000266,-0.262793925668
ACH-000272,-0.09526958774620001
ACH-000273,0.07786252757560001
ACH-000274,-0.225931904952
ACH-000277,0.151594319446
ACH-000278,-0.028405320762099995
ACH-000279,-0.0741501838673
ACH-000280,-0.17812325973499998
ACH-000281,-0.326722135741
ACH-000288,0.023108997181599998
ACH-000291,-0.0535244771499
ACH-000293,0.0037483811871999997
ACH-000294,0.0630897710877
ACH-000295,0.0161102580263
ACH-000296,-0.178587594371
ACH-000302,-0.0128805689983
ACH-000304,0.157298711033
ACH-000307,0.0964646860953
ACH-000308,0.00746799050228
ACH-000310,0.107698602622
ACH-000311,-0.0615278105503
ACH-000312,-0.100151291926
ACH-000315,-0.14117421498
ACH-000316,-0.0554982073671
ACH-000317,0.0891670286456
ACH-000318,0.0365482589852
ACH-000319,0.00473946445194
ACH-000320,-0.0875405076733
ACH-000322,-0.05372428089530001
ACH-000323,-0.114362638945
ACH-000324,-0.0943953282264
ACH-000329,0.143526961154
ACH-000330,-0.29200713218
ACH-000331,-0.132236438059
ACH-000332,-0.160410964889
ACH-000334,-0.225672512111
ACH-000335,0.0408840562942
ACH-000336,-0.028337506896199998
ACH-000337,-0.124955064504
ACH-000339,-0.053331872499599996
ACH-000341,0.216578678558
ACH-000348,0.112844733257
ACH-000350,-0.08043042660039999
ACH-000352,0.00549610239933
ACH-000356,-0.0072543820000800004
ACH-000361,-0.201781952746
ACH-000362,-0.07276804836510001
ACH-000363,-0.00166747981676
ACH-000364,0.08421039977730001
ACH-000365,-0.038399234028599995
ACH-000366,-0.0219510319894
ACH-000368,0.263230873892
ACH-000374,0.096753770016
ACH-000375,0.0638134255787
ACH-000376,-0.0341523192298
ACH-000381,-0.429013772059
ACH-000383,-0.87264528957
ACH-000387,-0.0412211969823
ACH-000389,0.0017399852635100002
ACH-000390,0.0635291999213
ACH-000393,-0.0273424972221
ACH-000395,-0.11113884082999999
ACH-000397,0.0207984190915
ACH-000401,-0.0379623257233
ACH-000402,-0.0707029347062
ACH-000403,-0.8152671192990001
ACH-000404,0.18441388165199998
ACH-000406,0.035631280129699995
ACH-000407,0.15872030320900002
ACH-000408,-5.51456141685e-05
ACH-000410,0.210727781701
ACH-000411,-0.000306728386935
ACH-000414,0.00901359513688
ACH-000415,-0.22225542059999998
ACH-000416,-0.08557391811380001
ACH-000420,0.16922508344099998
ACH-000421,-0.701565771831
ACH-000424,-0.243790915115
ACH-000425,-0.10384741051100001
ACH-000426,-0.0691512958557
ACH-000427,-0.855761049605
ACH-000433,0.022026504427200003
ACH-000436,0.0424568708903
ACH-000444,0.00807820985598
ACH-000445,-0.018495041559099996
ACH-000448,-0.131574291816
ACH-000450,-0.031984920660099996
ACH-000452,0.0123988797235
ACH-000454,0.155001693626
ACH-000458,-0.147235637887
ACH-000459,-0.0788027435883
ACH-000460,-0.06877036912439999
ACH-000461,-0.7371852561460001
ACH-000463,-0.0768408200627
ACH-000464,-0.0256062140261
ACH-000466,-0.47700855465899994
ACH-000467,-0.0775349841894
ACH-000468,-0.165528749063
ACH-000469,-0.180283325404
ACH-000470,0.174915571073
ACH-000471,0.227333830737
ACH-000472,0.0294563363093
ACH-000473,0.266479556945
ACH-000475,0.0276382538631
ACH-000476,-0.014736648498700001
ACH-000477,0.104289059455
ACH-000480,-0.0317021755051
ACH-000481,-0.13011451814799999
ACH-000483,-0.00463013751967
ACH-000484,0.218503034154
ACH-000485,-0.13502651554
ACH-000486,-0.096747240298
ACH-000487,-0.0548450152489
ACH-000488,0.04606473036730001
ACH-000490,0.190155088714
ACH-000491,-0.0649952575994
ACH-000495,0.195331195017
ACH-000496,-0.055882853375699995
ACH-000499,0.042930483847199996
ACH-000500,-0.08411175794510001
ACH-000502,0.0075583713732
ACH-000503,-0.33805610453900004
ACH-000505,0.0463089041627
ACH-000507,0.0360452800195
ACH-000510,0.009228246404690001
ACH-000511,0.07457343905399999
ACH-000512,-0.08982436353260001
ACH-000516,-0.030181853839999995
ACH-000517,-0.0125810273505
ACH-000518,-0.131161970477
ACH-000520,-0.029045398550400003
ACH-000521,-0.34888286471600005
ACH-000522,0.05231898734899999
ACH-000524,-0.114801738332
ACH-000527,-0.102535506046
ACH-000528,-0.030544623673700002
ACH-000537,0.10083004411499999
ACH-000541,-0.0191585648823
ACH-000542,-0.0448131188777
ACH-000544,0.0941613727922
ACH-000545,0.09893011474050001
ACH-000547,-0.160504482006
ACH-000548,0.015939261490200002
ACH-000549,-0.17643311685899998
ACH-000550,0.020641479172900004
ACH-000552,-0.6824664914640001
ACH-000556,-0.212488627364
ACH-000557,0.07702607173260001
ACH-000570,-0.22533549053399998
ACH-000571,-0.0273288282034
ACH-000573,0.108277934199
ACH-000576,-0.0356172574031
ACH-000580,-0.0687528556651
ACH-000584,0.026903776900400002
ACH-000585,0.140860457313
ACH-000588,-0.08720443207110001
ACH-000589,-0.0787846900995
ACH-000591,0.07665699915310001
ACH-000593,0.0619856246575
ACH-000600,0.010193616782899999
ACH-000601,-0.0741054878013
ACH-000604,-0.00287925219838
ACH-000605,0.0523979784169
ACH-000606,0.0412507289043
ACH-000608,0.117131830306
ACH-000614,0.0187517490959
ACH-000616,-0.11158262782299999
ACH-000618,-0.127295487709
ACH-000619,0.0810963590561
ACH-000620,0.118541347634
ACH-000621,0.0372378196241
ACH-000622,-0.11718177874000002
ACH-000623,0.09510471635289999
ACH-000624,0.0111776314208
ACH-000627,-0.047039051971500004
ACH-000630,0.018751304270299998
ACH-000632,0.026534518137099998
ACH-000633,-0.0583665946908
ACH-000637,-0.0763151665792
ACH-000638,-0.0506484308714
ACH-000646,-0.193049517363
ACH-000647,-0.178773501457
ACH-000648,0.09484192824160001
ACH-000649,0.08634916799180001
ACH-000651,-0.0666305722239
ACH-000652,-0.144472502112
ACH-000653,-0.00153678346016
ACH-000657,-0.0649956934279
ACH-000658,-0.0299488771978
ACH-000661,-0.0051961533172299994
ACH-000662,-0.0408438539327
ACH-000663,-0.159131597167
ACH-000665,0.08693968323110002
ACH-000671,-0.155336005794
ACH-000673,-0.0281261978359
ACH-000676,-0.16073108928
ACH-000677,0.0338351526865
ACH-000681,-0.158205114229
ACH-000682,-0.07549566547289999
ACH-000683,0.025282416581700003
ACH-000684,0.191277459413
ACH-000688,-0.15304936024000002
ACH-000693,-0.022723872732700004
ACH-000694,0.0337601673059
ACH-000695,-0.000934574544861
ACH-000696,-0.0081137072362
ACH-000697,-0.163839390627
ACH-000699,0.051575587441
ACH-000701,-0.07055250105939999
ACH-000706,-0.00826972926428
ACH-000711,0.016831379296600002
ACH-000713,-0.0018121163680099998
ACH-000714,-0.102258068929
ACH-000718,0.16311398015999998
ACH-000720,-0.028486761959099997
ACH-000721,-0.11353984605499999
ACH-000724,0.17800927393
ACH-000725,0.276275692617
ACH-000732,-0.124039008946
ACH-000734,0.174032289333
ACH-000735,0.033981189576
ACH-000736,-0.28239245539
ACH-000738,-0.295608776322
ACH-000746,0.059975799181199996
ACH-000747,-0.207724564798
ACH-000748,0.0021275320627299997
ACH-000753,-0.08303748633939999
ACH-000756,-0.0484695813569
ACH-000757,0.11209365150499999
ACH-000758,-0.037213195871
ACH-000760,-0.0773457737699
ACH-000763,-0.161653605112
ACH-000764,-0.129682189084
ACH-000765,0.122383146842
ACH-000766,0.10666651632400001
ACH-000767,-0.17912070721200002
ACH-000768,-0.026708303322000002
ACH-000769,-0.0896035710215
ACH-000770,0.0230895566609
ACH-000771,-0.166511632653
ACH-000773,0.0038467848907800003
ACH-000776,-0.307739520389
ACH-000777,0.0229407148667
ACH-000778,-0.06905620277510001
ACH-000781,-0.011951043202599999
ACH-000782,-0.0882998723068
ACH-000783,0.112611775263
ACH-000784,-0.0559775526619
ACH-000785,-0.0365257689437
ACH-000787,0.0469674956677
ACH-000788,-0.063685227954
ACH-000791,-0.05016251180030001
ACH-000792,0.0387254433819
ACH-000794,0.157051512173
ACH-000796,-0.0897895519297
ACH-000799,-0.0447700658625
ACH-000800,-0.293737359729
ACH-000802,-0.07311422408360001
ACH-000804,0.08257933286989999
ACH-000805,-0.0479555234795
ACH-000809,-0.0771757712692
ACH-000810,-0.07826380327650001
ACH-000811,-0.0979728944713
ACH-000817,-0.257488247249
ACH-000819,0.0872270626746
ACH-000820,0.191525513709
ACH-000821,-0.234856746625
ACH-000822,-0.0703096171034
ACH-000823,0.048951866205400006
ACH-000824,0.193908611714
ACH-000827,0.011446876761
ACH-000829,-0.079976894288
ACH-000831,-0.12284175860999999
ACH-000832,0.009940556862079999
ACH-000833,-0.209395348233
ACH-000834,-0.0110689489933
ACH-000835,0.04322184019209999
ACH-000836,0.251736603969
ACH-000837,0.152889709157
ACH-000838,-0.126403121006
ACH-000839,0.162741572853
ACH-000840,-0.163986270032
ACH-000841,0.0206463870404
ACH-000843,0.0315765582661
ACH-000846,0.00149030024632
ACH-000847,-0.011975999955
ACH-000848,0.033721351545299996
ACH-000849,-0.031792527307199996
ACH-000851,0.0830095754422
ACH-000855,0.0249504291714
ACH-000856,0.022861247086800002
ACH-000858,0.00764210066767
ACH-000859,-0.09528249597680001
ACH-000861,0.00693885638789
ACH-000862,0.138693298267
ACH-000865,-0.006851153888109999
ACH-000866,-0.05292538531169999
ACH-000867,-0.042770365412
ACH-000869,0.102958455353
ACH-000872,-0.0115495834249
ACH-000873,0.007236290317159999
ACH-000876,-0.0322174753268
ACH-000878,-0.04647815053169999
ACH-000880,-0.186522534939
ACH-000881,0.0147413944182
ACH-000882,0.0315258594821
ACH-000884,-0.105156000453
ACH-000885,0.051580096812899996
ACH-000887,0.022258752773700003
ACH-000888,0.15256055668500001
ACH-000889,-0.0644690099538
ACH-000890,-0.0634702275896
ACH-000896,0.0647128836391
ACH-000898,-0.136095801406
ACH-000900,-0.11157638211200001
ACH-000901,0.0105071170115
ACH-000905,0.06349223791980001
ACH-000906,-0.0537074681661
ACH-000907,-0.0459607878933
ACH-000910,0.00777034377368
ACH-000911,0.0024009657622600005
ACH-000912,-0.10419371467800001
ACH-000913,-0.225519651859
ACH-000915,0.126682382731
ACH-000916,-0.39275831231200004
ACH-000917,-0.0598878839052
ACH-000921,-0.157838855065
ACH-000924,0.00530797667076
ACH-000926,-0.0367411761757
ACH-000928,0.007292883685529999
ACH-000929,0.013473510038
ACH-000932,0.037628571172400004
ACH-000935,0.0104866983714
ACH-000936,0.048962530040499996
ACH-000937,-0.15505879236
ACH-000938,0.0388210228573
ACH-000939,0.305169099333
ACH-000941,0.0011777498067200001
ACH-000943,-0.05297631894180001
ACH-000946,0.0508865600665
ACH-000947,-0.0764178400708
