,JPH4 (84502)
ACH-000320,-0.307404048579
ACH-000322,-0.291500845839
ACH-000323,-0.457186373843
ACH-000324,-0.2630520361
ACH-000329,-0.338333104269
ACH-000330,-0.512813000887
ACH-000331,-0.273186047575
ACH-000332,-0.246401982981
ACH-000334,-0.408992123555
ACH-000335,-0.46913257653800006
ACH-000336,-0.141595840238
ACH-000337,-0.516530608651
ACH-000339,-0.36862052252899996
ACH-000341,-0.19106490182
ACH-000348,-0.13556079049900002
ACH-000350,-0.152039113752
ACH-000352,-0.308225260272
ACH-000356,-0.30273945038899996
ACH-000361,-0.385209820951
ACH-000362,-0.219355462388
ACH-000363,-0.266166341682
ACH-000364,-0.276093377233
ACH-000365,-0.285820481736
ACH-000366,-0.43434807230300004
ACH-000368,-0.43453711153200003
ACH-000374,-0.152101418672
ACH-000375,-0.45470601376900005
ACH-000376,-0.238099128486
ACH-000381,-0.152680070403
ACH-000383,-0.124598681468
ACH-000387,-0.24062702186999999
ACH-000389,-0.291007502104
ACH-000390,-0.262868586102
ACH-000393,-0.187176301457
ACH-000395,-0.328154526727
ACH-000397,-0.36096874870800005
ACH-000401,-0.601241958605
ACH-000402,-0.5325421804330001
ACH-000403,-0.295788995389
ACH-000404,0.0179521991419
ACH-000406,-0.401236456053
ACH-000407,-0.173650451182
ACH-000408,-0.058146966434000004
ACH-000410,-0.505050316118
ACH-000411,-0.167234629841
ACH-000414,-0.186065702592
ACH-000415,-0.366470360102
ACH-000416,-0.255390004544
ACH-000420,-0.409744863674
ACH-000421,-0.20512399458900002
ACH-000424,-0.383329492397
ACH-000425,-0.296652312465
ACH-000426,-0.550234142255
ACH-000427,-0.316520833236
ACH-000433,-0.57271943101
ACH-000436,-0.194398344292
ACH-000444,-0.410995107564
ACH-000445,-0.699246106797
ACH-000448,-0.30462679755600003
ACH-000450,-0.280386968022
ACH-000452,-0.23209880888
ACH-000454,-0.330207669673
ACH-000458,-0.354613386646
ACH-000459,-0.18372286573
ACH-000460,-0.176462761906
ACH-000461,-0.015222841426500001
ACH-000463,-0.333633377753
ACH-000464,-0.108207036733
ACH-000466,-0.46204969460900003
ACH-000467,-0.396243793676
ACH-000468,-0.175937631384
ACH-000469,-0.433185092311
ACH-000470,-0.044229763563800005
ACH-000471,-0.20473481685699998
ACH-000472,-0.330512971422
ACH-000473,-0.402658131016
ACH-000475,-0.27152185278499996
ACH-000476,-0.19920738040600003
ACH-000477,-0.6284289636479999
ACH-000480,-0.144421269971
ACH-000481,-0.458307468557
ACH-000483,-0.456014433067
ACH-000484,-0.288167289051
ACH-000485,-0.367930984889
ACH-000486,-0.41095052597
ACH-000487,-0.08166402642839998
ACH-000488,-0.5351458827610001
ACH-000490,-0.410673931179
ACH-000491,-0.31342116172
ACH-000495,-0.33721806361900003
ACH-000496,-0.119363159223
ACH-000499,-0.31191353298700003
ACH-000500,-0.292908100898
ACH-000502,-0.32982875086999996
ACH-000503,-0.433306756211
ACH-000505,-0.160061581323
ACH-000507,-0.384621474318
ACH-000510,-0.17643645264000002
ACH-000511,-0.242401737705
ACH-000512,-0.242184631155
ACH-000516,-0.16927290295000003
ACH-000517,-0.198456205501
ACH-000518,-0.264281852938
ACH-000520,-0.415476329038
ACH-000521,-0.294953772173
ACH-000522,-0.390375520182
ACH-000524,-0.2633489864
ACH-000527,-0.319664723981
ACH-000528,-0.32195402137400003
ACH-000537,0.000958192483837
ACH-000541,-0.291902757118
ACH-000542,-0.436032715867
ACH-000544,-0.6205555191709999
ACH-000545,-0.44396487807400004
ACH-000547,-0.234143873298
ACH-000548,-0.186647009316
ACH-000549,-0.0374059835597
ACH-000550,-0.16781589709800002
ACH-000552,-0.34854303110600005
ACH-000556,-0.403835512722
ACH-000557,-0.128459080066
ACH-000570,-0.24531733633900002
ACH-000571,-0.271424411265
ACH-000573,-0.356180967871
ACH-000576,-0.11305663470300001
ACH-000580,-0.576903145114
ACH-000584,-0.340723193313
ACH-000585,-0.23658649596099998
ACH-000588,-0.24367639296399998
ACH-000589,-0.301980590947
ACH-000591,-0.316281385004
ACH-000593,-0.18715673973900002
ACH-000600,-0.181674748561
ACH-000601,-0.27441978921599997
ACH-000604,0.169067062784
ACH-000605,-0.0514871613518
ACH-000606,-0.360559941313
ACH-000608,-0.292193103439
ACH-000614,-0.365969689384
ACH-000616,-0.49926685881000005
ACH-000618,-0.168506577624
ACH-000619,-0.37617610879600005
ACH-000620,-0.259724755779
ACH-000621,-0.28528400216099997
ACH-000622,-0.336039876412
ACH-000623,-0.5225808160409999
ACH-000624,-0.291648385387
ACH-000627,-0.267584907815
ACH-000630,-0.22675630946699998
ACH-000632,-0.42183625573899997
ACH-000633,-0.619421715981
ACH-000637,-0.526745259091
ACH-000638,-0.257877589866
ACH-000646,-0.6001286253679999
ACH-000647,-0.19838993713300002
ACH-000648,0.0607296337486
ACH-000649,-0.33307951383400003
ACH-000651,-0.16741612984
ACH-000652,-0.162486535492
ACH-000653,-0.376068192142
ACH-000657,-0.351335038763
ACH-000658,-0.151653884588
ACH-000661,-0.269525811305
ACH-000662,-0.70074561918
ACH-000663,-0.265188570448
ACH-000665,-0.13346565966399998
ACH-000671,-0.40558859765199995
ACH-000673,-0.183350900908
ACH-000676,-0.254999117193
ACH-000677,-0.336928638226
ACH-000681,-0.47257688817500004
ACH-000682,-0.26517496912599997
ACH-000683,-0.354887886268
ACH-000684,0.0301489087434
ACH-000688,-0.489088553204
ACH-000693,-0.363111271077
ACH-000694,-0.312527945383
ACH-000695,-0.0586635591218
ACH-000696,-0.282895403883
ACH-000697,-0.422081582006
ACH-000699,-0.39230669385300004
ACH-000701,-0.43226453633199996
ACH-000706,-0.335377617537
ACH-000711,-0.23829881055100002
ACH-000713,-0.559175457453
ACH-000714,-0.08783856736449999
ACH-000718,-0.18347310285
ACH-000720,-0.241378805512
ACH-000721,-0.367633482179
ACH-000724,-0.5744992878840001
ACH-000725,-0.314454189697
ACH-000732,-0.261972782115
ACH-000734,-0.256342734588
ACH-000735,-0.169256476573
ACH-000736,-0.35923675044500003
ACH-000738,-0.25103144167
ACH-000746,-0.34862352003799996
ACH-000747,-0.261649045116
ACH-000748,-0.33582053994800004
ACH-000753,-0.243798388314
ACH-000756,-0.0640493737805
ACH-000757,-0.388564724103
ACH-000758,-0.42249849688
ACH-000760,-0.374047933376
ACH-000763,-0.10556979091600001
ACH-000764,-0.17892596027199997
ACH-000765,-0.44755875290200003
ACH-000766,-0.388386706107
ACH-000767,-0.267981646426
ACH-000768,-0.259690079634
ACH-000769,-0.260901729309
ACH-000770,-0.317306780458
ACH-000771,-0.037217337186199996
ACH-000773,-0.37081157327500003
ACH-000776,-0.416480638452
ACH-000777,0.00115662222372
ACH-000778,-0.22023328030499997
ACH-000781,-0.2990464098
ACH-000782,-0.40892516192199996
ACH-000783,-0.466419182119
ACH-000784,-0.42636877183899996
ACH-000785,-0.254436597136
ACH-000787,-0.388146874758
ACH-000788,-0.263709451861
ACH-000791,-0.39215415052599994
ACH-000792,-0.38441465565800004
ACH-000794,-0.407430947394
ACH-000796,-0.380771804146
ACH-000799,-0.35156640049000004
ACH-000800,-0.46727424078999996
ACH-000802,-0.299954737913
ACH-000804,-0.0715837998437
ACH-000805,-0.38814511531400003
ACH-000809,-0.15749811479599998
ACH-000810,-0.568516618396
ACH-000811,-0.15312869615900002
ACH-000817,-0.385605959205
ACH-000819,-0.169216027676
ACH-000820,-0.769455322625
ACH-000821,-0.205344526932
ACH-000822,-0.219706872593
ACH-000823,-0.37946833697899995
ACH-000824,-0.438832869308
ACH-000827,-0.230244437885
ACH-000829,-0.0375996492045
ACH-000831,-0.227017187373
ACH-000832,-0.45270897711400004
ACH-000833,0.104971398008
ACH-000834,-0.0384183720472
ACH-000835,-0.232280625554
ACH-000836,-0.399815732566
ACH-000837,-0.36021366687899997
ACH-000838,-0.21454314160799998
ACH-000839,-0.552430876581
ACH-000840,-0.188564597795
ACH-000841,-0.365133556659
ACH-000843,-0.286157489241
ACH-000846,-0.134597263621
ACH-000847,-0.44300672971
ACH-000848,-0.307291620836
ACH-000849,-0.323093248629
ACH-000851,-0.307863295171
ACH-000855,-0.410065522232
ACH-000856,-0.408442099013
ACH-000858,-0.329501273478
ACH-000859,-0.290407511096
ACH-000861,-0.283349737832
ACH-000862,-0.312140320838
ACH-000865,-0.421697210148
ACH-000866,-0.406919986889
ACH-000867,-0.149870930199
ACH-000869,-0.339856607139
ACH-000872,-0.209559805818
ACH-000873,-0.390140696459
ACH-000876,-0.28262699874499997
ACH-000878,-0.23313124652800002
ACH-000880,-0.34530090882500003
ACH-000881,-0.240008290917
ACH-000882,-0.288482477756
ACH-000884,-0.330417864874
ACH-000885,-0.119312227932
ACH-000887,-0.268622120925
ACH-000888,-0.221131253847
ACH-000889,-0.571773701383
ACH-000890,-0.41383440134800004
ACH-000896,-0.284371578114
ACH-000898,-0.383772178169
ACH-000900,-0.305906625159
ACH-000901,-0.22298102811999998
ACH-000905,-0.216186850755
ACH-000906,-0.19234000841200002
ACH-000907,-0.336653662596
ACH-000910,-0.183586732665
ACH-000911,-0.254926786673
ACH-000912,-0.342126675382
ACH-000913,-0.209980746281
ACH-000915,-0.399722652394
ACH-000916,-0.80235734477
ACH-000917,-0.6008639677440001
ACH-000921,-0.247711794329
ACH-000924,-0.31407793620200003
ACH-000926,-0.312747061347
ACH-000928,-0.601805628311
ACH-000929,-0.252775247478
ACH-000932,-0.264190509734
ACH-000935,-0.38326963743500003
ACH-000936,-0.47100373018799996
ACH-000937,-0.414743098687
ACH-000938,-0.29876872991500003
ACH-000939,-0.40776553449600006
ACH-000941,-0.471938034218
ACH-000943,-0.37427988308399995
ACH-000946,-0.216942525772
ACH-000947,-0.35340981239299996
ACH-000948,-0.47631644739900003
ACH-000950,-0.166461344087
ACH-000953,-0.6092909323319999
ACH-000957,-0.365914469159
ACH-000958,-0.39911529859
ACH-000960,-0.291633423377
ACH-000963,-0.293753269618
ACH-000968,-0.401174287836
ACH-000969,-0.32836253575
ACH-000973,-0.19013088417800003
ACH-000974,-0.38312508638899995
ACH-000975,-0.299523994608
ACH-000976,-0.391410536233
ACH-000978,-0.579366953689
ACH-000980,-0.34945928734399995
ACH-000984,-0.216984848844
ACH-000986,-0.6781892409229999
ACH-000988,-0.622469521897
ACH-000993,-0.307417991726
ACH-000994,0.0686047432842
ACH-000996,-0.295877036736
ACH-001001,-0.13829462335599998
ACH-001020,-0.0936382158938
ACH-001028,-0.340267827188
ACH-001031,-0.381847562833
ACH-001038,-0.20608221392599999
ACH-001048,-0.284254344186
ACH-001050,-0.316110319525
ACH-001053,-0.139467975004
ACH-001054,-0.287717168182
ACH-001061,-0.311513235217
ACH-001067,-0.285697140936
ACH-001075,-0.164135256842
ACH-001096,-0.257489268667
ACH-001128,-0.276518592501
ACH-001134,-0.436210033046
ACH-001151,-0.290009149247
ACH-001163,-0.26444838585499997
ACH-001164,-0.244423190193
ACH-001173,-0.346319043692
ACH-001183,-0.112580212166
ACH-001184,-0.371306678984
ACH-001190,-0.364195666648
ACH-001192,-0.251583556775
ACH-001193,-0.153238180695
ACH-001196,-0.48625840280199994
ACH-001197,-0.600100462969
ACH-001205,-0.251738534962
ACH-001211,-0.122870948454
ACH-001212,-0.281925390326
ACH-001228,-0.17077796420000002
ACH-001232,-0.410223660459
ACH-001239,-0.22849039436000002
ACH-001274,-0.165901663244
ACH-001275,-0.127318497476
ACH-001277,-0.113217514286
ACH-001278,-0.0784056211514
ACH-001280,-0.195418724194
ACH-001283,-0.388444113016
ACH-001289,-0.326595950659
ACH-001295,-0.257538975174
ACH-001300,-0.176443241368
ACH-001301,-0.403892010111
ACH-001302,-0.264190583304
ACH-001303,-0.0758728039271
ACH-001306,-0.309250611014
ACH-001318,-0.202458298185
ACH-001322,-0.0841106761805
ACH-001328,-0.222670854824
ACH-001332,-0.077578324819
ACH-001333,-0.331222656582
ACH-001336,-0.157598441006
ACH-001340,-0.234166410409
ACH-001346,-0.510173743918
ACH-001353,-0.19161826526099998
ACH-001354,-0.22032280699499998
ACH-001367,-0.7159182542039999
ACH-001368,-0.308586382409
ACH-001374,0.23931817610199999
ACH-001375,-0.400720545397
ACH-001377,-0.126565458623
ACH-001380,-0.240577708636
ACH-001391,-0.252992583613
ACH-001407,-0.250584144247
ACH-001408,-0.286295616796
ACH-001413,-0.38695672349699994
ACH-001430,-0.06218765037499999
ACH-001431,-0.25291863284899996
ACH-001450,-0.811877580493
ACH-001496,-0.157306357186
ACH-001500,0.0614830271331
ACH-001521,-0.377745435501
ACH-001523,-0.0758581511742
ACH-001532,-0.33888985880000005
ACH-001536,-0.16642681495699999
ACH-001550,-0.533481003888
ACH-001552,-0.42425352952100004
ACH-001554,-0.276911695332
ACH-001645,-0.279287151784
ACH-001654,-0.264188483411
ACH-001715,-0.5535198605699999
ACH-001735,-0.33331340466299997
ACH-001736,-0.484099677428
ACH-001737,0.21578757420800002
ACH-001740,-0.358525533292
ACH-001745,-0.49332195939400003
ACH-001750,-0.318831097446
ACH-001765,-0.39575788455399996
ACH-001956,-0.238417981692
ACH-001957,-0.38501592418700004
