,RPLP0 (6175)
ACH-000403,-1.58899644472
ACH-000404,-1.4586307951
ACH-000406,-1.70082684765
ACH-000407,-1.42859327249
ACH-000408,-1.4044805930500002
ACH-000410,-1.3820623495200002
ACH-000411,-1.45676293375
ACH-000414,-1.84858510221
ACH-000415,-1.35186758907
ACH-000416,-1.2173420172299998
ACH-000420,-1.4713207910400001
ACH-000421,-1.27690772027
ACH-000424,-1.12735778069
ACH-000425,-1.736709148
ACH-000426,-1.70431582033
ACH-000427,-1.65064252058
ACH-000433,-1.25866200152
ACH-000436,-1.30170707933
ACH-000444,-1.18204045335
ACH-000445,-1.27099358451
ACH-000448,-1.60974293093
ACH-000450,-1.57895724632
ACH-000452,-1.22565259579
ACH-000454,-1.12747268372
ACH-000458,-1.4648386036
ACH-000459,-1.19210811816
ACH-000460,-1.49832283185
ACH-000461,-1.7040513024200001
ACH-000463,-1.35140529882
ACH-000464,-1.63648960211
ACH-000466,-1.7251994131400001
ACH-000467,-1.3555684143200002
ACH-000468,-1.85067893372
ACH-000469,-1.30678804846
ACH-000470,-1.4459118999899998
ACH-000471,-1.4250369988799998
ACH-000472,-1.60575616717
ACH-000473,-1.30103822481
ACH-000475,-1.49504296593
ACH-000476,-1.42744334563
ACH-000477,-2.08602320798
ACH-000480,-1.4191553033700002
ACH-000481,-1.5734462952000001
ACH-000483,-1.37758699274
ACH-000484,-1.12564231627
ACH-000485,-1.25223987819
ACH-000486,-1.4831588523600001
ACH-000487,-1.54850624489
ACH-000488,-1.452151941
ACH-000490,-1.2721097931899998
ACH-000491,-1.58325799931
ACH-000495,-0.8287983734919999
ACH-000496,-1.49843038571
ACH-000499,-1.37122704305
ACH-000500,-1.2643326734
ACH-000502,-1.49603734794
ACH-000503,-1.3659046756600002
ACH-000505,-1.44810621026
ACH-000507,-1.30194887462
ACH-000510,-1.3715355542200003
ACH-000511,-1.26007944079
ACH-000512,-1.0269828501
ACH-000516,-1.5419573169
ACH-000517,-1.41622526665
ACH-000518,-1.3945303128600002
ACH-000520,-1.42544987111
ACH-000521,-1.2092207633399998
ACH-000522,-1.4609397131200001
ACH-000524,-1.8054442529099999
ACH-000527,-1.49498159403
ACH-000528,-1.37501593709
ACH-000537,-1.37940540711
ACH-000541,-1.7356447131900001
ACH-000542,-1.47499454974
ACH-000544,-1.2846895438700001
ACH-000545,-1.41090193192
ACH-000547,-0.999745426453
ACH-000548,-1.26587469592
ACH-000549,-1.5136884974200002
ACH-000550,-1.67532991843
ACH-000552,-1.71446335706
ACH-000556,-1.53578370155
ACH-000557,-2.30880646224
ACH-000570,-1.3664737659200001
ACH-000571,-1.97183259445
ACH-000573,-1.3304905491399999
ACH-000576,-1.4304353176700002
ACH-000580,-1.4327858109799998
ACH-000584,-1.34532096111
ACH-000585,-1.50787448664
ACH-000588,-1.25372735947
ACH-000589,-1.5137717912600002
ACH-000591,-1.7655979185900004
ACH-000593,-1.6029805035299998
ACH-000600,-1.60550477867
ACH-000601,-1.54269530141
ACH-000604,-0.9905250055329999
ACH-000605,-1.59312734972
ACH-000606,-1.2622902452200002
ACH-000608,-1.8599130029299997
ACH-000614,-1.50923584075
ACH-000616,-1.4022244843
ACH-000618,-1.5775231371
ACH-000619,-1.5072046010799998
ACH-000620,-1.4111141913299998
ACH-000621,-1.65273546894
ACH-000622,-1.20796410049
ACH-000623,-1.4642161585299998
ACH-000624,-1.47239544408
ACH-000627,-1.4280721015200002
ACH-000630,-1.3271898867
ACH-000632,-1.62587478537
ACH-000633,-1.62828824616
ACH-000637,-1.6488580634799999
ACH-000638,-1.46691954635
ACH-000646,-1.8901229296700002
ACH-000647,-1.3936807287000001
ACH-000648,-1.6579514371200001
ACH-000649,-1.36478865117
ACH-000651,-1.4542387228600002
ACH-000652,-1.51223340676
ACH-000653,-1.4591769305000002
ACH-000657,-1.57661890319
ACH-000658,-1.4136055632799998
ACH-000661,-1.95444063485
ACH-000662,-1.25805310786
ACH-000663,-1.38914513818
ACH-000665,-1.4579011771200001
ACH-000671,-1.53437545836
ACH-000673,-1.3538642920800001
ACH-000676,-1.3275460735299998
ACH-000677,-2.16636883491
ACH-000681,-1.77094647682
ACH-000682,-1.37274777287
ACH-000683,-1.63593859251
ACH-000684,-1.50269990409
ACH-000688,-0.903273099196
ACH-000693,-1.55456210536
ACH-000694,-1.4364150413299999
ACH-000695,-2.19405897214
ACH-000696,-1.37782495241
ACH-000697,-1.18556728998
ACH-000699,-1.4881964219600001
ACH-000701,-1.7352430698599997
ACH-000706,-1.4634057685
ACH-000711,-1.24236833614
ACH-000713,-1.36058167064
ACH-000714,-1.6371082143
ACH-000718,-1.6325920187
ACH-000720,-1.22869331348
ACH-000721,-1.30760076783
ACH-000724,-1.53972605653
ACH-000725,-1.30462970756
ACH-000732,-1.30198059441
ACH-000734,-1.48049125429
ACH-000735,-1.30158871937
ACH-000736,-1.36885691913
ACH-000738,-1.45914631757
ACH-000746,-1.7446215176099997
ACH-000747,-1.4410023836
ACH-000748,-1.45961577899
ACH-000753,-1.39587177229
ACH-000756,-1.5283399209600002
ACH-000757,-1.5672984087900002
ACH-000758,-1.3266545548
ACH-000760,-1.39108689402
ACH-000763,-2.00293480385
ACH-000764,-1.5739086302599998
ACH-000765,-1.60019921433
ACH-000766,-1.34703199211
ACH-000767,-1.5246984010799998
ACH-000768,-1.50855730944
ACH-000769,-1.79076688949
ACH-000770,-1.70862573663
ACH-000771,-1.28610071349
ACH-000773,-1.62467405931
ACH-000776,-1.2632191810200002
ACH-000777,-1.52098472393
ACH-000778,-1.44912155956
ACH-000781,-1.6540098700499999
ACH-000782,-1.68606455625
ACH-000783,-1.46758310318
ACH-000784,-1.4656296675799998
ACH-000785,-1.5627763965500001
ACH-000787,-1.52454228009
ACH-000788,-1.4062525774099999
ACH-000791,-1.46939340963
ACH-000792,-1.66894282918
ACH-000794,-1.41375130384
ACH-000796,-1.51478340819
ACH-000799,-1.20889987689
ACH-000800,-1.48492033556
ACH-000802,-1.2480402902299998
ACH-000804,-1.7090537849
ACH-000805,-1.61999166971
ACH-000809,-1.8003764048
ACH-000810,-1.86545242227
ACH-000811,-1.54794565175
ACH-000817,-1.4405878626299997
ACH-000819,-1.3187401065
ACH-000820,-0.848754927147
ACH-000821,-1.73012161991
ACH-000822,-1.55742132197
ACH-000823,-1.54018904544
ACH-000824,-1.68396538132
ACH-000827,-1.3184581039499998
ACH-000829,-1.5972592913299999
ACH-000831,-1.8120207127599999
ACH-000832,-1.3986360375799998
ACH-000833,-1.59561554681
ACH-000834,-1.5051676400299998
ACH-000835,-1.44570924592
ACH-000836,-1.78522078366
ACH-000837,-1.42802293595
ACH-000838,-1.7538377292400003
ACH-000839,-1.14609439832
ACH-000840,-1.22048102885
ACH-000841,-1.5589332552000001
ACH-000843,-1.61303629092
ACH-000846,-1.25901204789
ACH-000847,-1.60287281964
ACH-000848,-1.3775678919499998
ACH-000849,-1.7356097033400002
ACH-000851,-1.43664731747
ACH-000855,-1.59832123973
ACH-000856,-1.6822350187600001
ACH-000858,-1.4256383867500002
ACH-000859,-1.34115990348
ACH-000861,-1.57906115579
ACH-000862,-1.31041860511
ACH-000865,-1.55492465535
ACH-000866,-1.46770089736
ACH-000867,-1.63656611631
ACH-000869,-1.32510764358
ACH-000872,-1.2285917466
ACH-000873,-1.4082128840500001
ACH-000876,-1.7533041310900002
ACH-000878,-1.6855873931099998
ACH-000880,-1.53180324324
ACH-000881,-1.62090547022
ACH-000882,-1.4884541005899998
ACH-000884,-1.23034576396
ACH-000885,-1.5120185609
ACH-000887,-1.3802981493000002
ACH-000888,-1.28316353086
ACH-000889,-1.67472773302
ACH-000890,-1.64227975114
ACH-000896,-1.5566047321899998
ACH-000898,-1.4753104892299997
ACH-000900,-1.4479090114300002
ACH-000901,-1.6194446393700002
ACH-000905,-1.18193158075
ACH-000906,-1.3865307966
ACH-000907,-1.09631396449
ACH-000910,-1.6338556308399999
ACH-000911,-1.43156630374
ACH-000912,-1.34934004958
ACH-000913,-1.4369205781099998
ACH-000915,-1.30505106021
ACH-000916,-1.60006570867
ACH-000917,-1.36543770713
ACH-000921,-1.3649207959600003
ACH-000924,-1.3889934855300001
ACH-000926,-1.63712756007
ACH-000928,-1.40869186192
ACH-000929,-1.43424242619
ACH-000932,-1.40397665871
ACH-000935,-1.5587248978600001
ACH-000936,-1.4785076530799999
ACH-000937,-1.7263849370200002
ACH-000938,-1.36086428598
ACH-000939,-1.4506884796500001
ACH-000941,-1.37972501108
ACH-000943,-1.61789619615
ACH-000946,-1.5313566468700002
ACH-000947,-1.51370704447
ACH-000948,-1.27404376939
ACH-000950,-1.3882425661000002
ACH-000953,-1.8467168234
ACH-000957,-1.5096817065500001
ACH-000958,-1.8436167853299998
ACH-000960,-1.33771483727
ACH-000963,-1.6864164533200001
ACH-000968,-1.7118133443999999
ACH-000969,-1.5518282187399999
ACH-000973,-1.43912546633
ACH-000974,-1.4885707501499998
ACH-000975,-1.18433498413
ACH-000976,-1.4780919854899999
ACH-000978,-1.7321076285199999
ACH-000980,-1.42907404021
ACH-000984,-1.47386998946
ACH-000986,-1.29680181933
ACH-000988,-1.4218709712900002
ACH-000993,-1.6488233086500002
ACH-000994,-1.3025151045999999
ACH-000996,-1.15925659293
ACH-001001,-1.3478494612
ACH-001020,-1.93821632392
ACH-001028,-1.6043189116999999
ACH-001031,-1.6292374076499998
ACH-001038,-1.3437383628900001
ACH-001048,-1.36913264401
ACH-001050,-1.4196646113
ACH-001053,-1.23506468872
ACH-001054,-1.4620495301299998
ACH-001061,-1.3978619824599998
ACH-001067,-1.37745973984
ACH-001075,-1.2981113441
ACH-001096,-1.58720194145
ACH-001128,-2.15116851241
ACH-001134,-1.4196297295700002
ACH-001151,-1.43288968276
ACH-001163,-1.5376214245200002
ACH-001164,-1.58635705849
ACH-001173,-1.53148815255
ACH-001183,-1.3252462521200001
ACH-001184,-1.55333392195
ACH-001190,-1.69102147295
ACH-001192,-1.0159947432799998
ACH-001193,-1.35803823777
ACH-001196,-1.54267858247
ACH-001197,-1.3559841585299999
ACH-001205,-1.5432464112900002
ACH-001211,-1.3825439603100003
ACH-001212,-1.40997180259
ACH-001228,-1.62825921806
ACH-001232,-1.21449468449
ACH-001239,-1.4996293840000001
ACH-001274,-1.7449792282700003
ACH-001275,-1.5120636076499998
ACH-001277,-1.25476186982
ACH-001278,-1.2536597260100002
ACH-001280,-1.53039719003
ACH-001283,-1.51025449997
ACH-001289,-1.3820345414200002
ACH-001295,-1.5587565951499998
ACH-001300,-1.3877903282100001
ACH-001301,-1.51635564527
ACH-001302,-1.5940003466400001
ACH-001303,-1.5044971692700002
ACH-001306,-1.6079933907100001
ACH-001318,-1.63588460473
ACH-001322,-1.07188786496
ACH-001328,-1.45021402722
ACH-001332,-1.347030625
ACH-001333,-1.46751842645
ACH-001336,-1.36481355783
ACH-001340,-1.31131462429
ACH-001346,-1.3946631459299998
ACH-001353,-1.49453493731
ACH-001354,-1.6689171166299999
ACH-001367,-1.3802333640600002
ACH-001368,-1.54929982182
ACH-001374,-1.31071035585
ACH-001375,-1.3304866695200002
ACH-001377,-1.6937585453900001
ACH-001380,-1.3778917681799998
ACH-001391,-1.7740162728
ACH-001407,-1.52446667421
ACH-001408,-1.66913844916
ACH-001413,-1.30404126236
ACH-001430,-1.3544815775799999
ACH-001431,-1.6103968831400002
ACH-001450,-1.46801255355
ACH-001496,-1.64710202209
ACH-001500,-1.63480839063
ACH-001521,-1.29981604561
ACH-001523,-1.36449813072
ACH-001532,-1.60668050234
ACH-001536,-1.6299826832799997
ACH-001550,-1.61438370227
ACH-001552,-1.58210508854
ACH-001554,-1.5712951923899998
ACH-001645,-1.46984006641
ACH-001654,-1.67723637909
ACH-001715,-1.26123041527
ACH-001735,-1.5134266721599998
ACH-001736,-1.31627202458
ACH-001737,-1.23841621847
ACH-001740,-1.61151439223
ACH-001745,-1.55602028668
ACH-001750,-1.41687152478
ACH-001765,-1.6192559278100003
ACH-001956,-1.53249723143
ACH-001957,-1.6399345369100002
