,PABPC1 (26986)
ACH-000004,-0.741682859042
ACH-000007,-1.17632712411
ACH-000009,-1.29576191105
ACH-000011,-1.10039996
ACH-000012,-0.941466499153
ACH-000013,-1.0938729730399999
ACH-000014,-0.735256775878
ACH-000015,-0.9742329126010001
ACH-000017,-1.25726430364
ACH-000018,-1.0927296066299999
ACH-000019,-0.9151936807179999
ACH-000021,-0.655045369536
ACH-000022,-1.19835271198
ACH-000025,-0.9083161392829999
ACH-000028,-0.852154552201
ACH-000030,-0.70354577845
ACH-000035,-0.854640506164
ACH-000036,-0.9491375978669999
ACH-000037,-1.19681067709
ACH-000039,-1.0010470337200001
ACH-000040,-1.3203752139
ACH-000041,-1.0482978791700002
ACH-000042,-1.05264156044
ACH-000045,-0.782276148164
ACH-000047,-0.696669933072
ACH-000052,-1.3616421409900001
ACH-000053,-1.41168170861
ACH-000054,-0.603142459275
ACH-000055,-0.9292406045630001
ACH-000060,-0.953676454609
ACH-000067,-1.1435208057
ACH-000070,-0.880556756808
ACH-000075,-0.857277576585
ACH-000078,-0.644957409503
ACH-000082,-0.855563036637
ACH-000085,-0.9801685758930001
ACH-000086,-1.0543032945100002
ACH-000087,-1.07684364052
ACH-000092,-1.3473178539700001
ACH-000095,-1.22254187659
ACH-000097,-1.0684243705399998
ACH-000098,-1.4852191525100003
ACH-000099,-1.28932543946
ACH-000108,-1.1446925141500002
ACH-000113,-1.0379082443799998
ACH-000115,-1.59105860402
ACH-000116,-0.21092016697299998
ACH-000118,-0.988141390801
ACH-000120,-1.0054978889200001
ACH-000123,-0.999606959752
ACH-000127,-1.24876045824
ACH-000128,-1.34654193602
ACH-000132,-0.885197920134
ACH-000133,-1.37229838783
ACH-000137,-0.78257673015
ACH-000138,-1.27980405477
ACH-000142,-1.3724810790000002
ACH-000143,-1.2537130971200001
ACH-000146,-0.318877003309
ACH-000148,-1.11083164859
ACH-000150,-0.858220653125
ACH-000152,-1.29309309421
ACH-000153,-1.16343428798
ACH-000159,-1.2152306020299999
ACH-000160,-1.16078428986
ACH-000163,-1.15637247453
ACH-000167,-0.698966358716
ACH-000168,-0.988257918533
ACH-000169,-0.855942108887
ACH-000178,-0.5586382833110001
ACH-000182,-1.27440431782
ACH-000183,-1.06565318788
ACH-000188,-1.20034054795
ACH-000189,-1.19167736186
ACH-000190,-1.14029875018
ACH-000198,-1.02623906829
ACH-000204,-0.7259113545110001
ACH-000206,-1.01041036857
ACH-000207,-1.29177072941
ACH-000211,-1.03784718058
ACH-000215,-1.25018833969
ACH-000221,-1.1951071658
ACH-000222,-1.05976116125
ACH-000223,-1.14401691604
ACH-000226,-1.24533063144
ACH-000227,-1.3543378053900001
ACH-000228,-0.84871552006
ACH-000231,-1.30335479361
ACH-000232,-1.28820740701
ACH-000233,-1.18964844638
ACH-000234,-0.9568786897730001
ACH-000235,-1.07237922079
ACH-000237,-1.2779598925700002
ACH-000238,-0.673375287228
ACH-000243,-1.1601350030600002
ACH-000244,-0.774397650151
ACH-000246,-0.951878818188
ACH-000248,-1.13038412444
ACH-000250,-1.1935934030500002
ACH-000251,-1.37962245119
ACH-000253,-1.05241657509
ACH-000255,-0.889945184033
ACH-000256,-1.2887514572399998
ACH-000257,-1.3698410295399999
ACH-000258,-0.713212126565
ACH-000259,-1.24665203901
ACH-000260,-1.14235182149
ACH-000261,-1.08456501794
ACH-000262,-0.9205364123530001
ACH-000263,-1.41362187936
ACH-000264,-1.13054329501
ACH-000265,-1.11670485035
ACH-000266,-0.924246405531
ACH-000272,-1.1194641356200001
ACH-000273,-1.3601341201600001
ACH-000274,-1.2747637250200001
ACH-000277,-1.12074238662
ACH-000278,-1.58212028108
ACH-000279,-1.13351022847
ACH-000280,-0.5518980101959999
ACH-000281,-1.28170099989
ACH-000288,-0.54435215421
ACH-000291,-0.956202176444
ACH-000293,-0.5420198965990001
ACH-000294,-1.08358038158
ACH-000295,-1.18787475758
ACH-000296,-0.992998122097
ACH-000302,-0.7876863364219999
ACH-000304,-0.735556840139
ACH-000307,-0.774915598865
ACH-000308,-1.07632174975
ACH-000310,-1.43413800937
ACH-000311,-0.883567562445
ACH-000312,-1.2023107842799998
ACH-000315,-1.16704039515
ACH-000316,-1.14918531441
ACH-000317,-0.770100317615
ACH-000318,-0.900340854599
ACH-000319,-1.1905854471600001
ACH-000320,-1.05014797512
ACH-000322,-0.987635429914
ACH-000323,-1.19820242664
ACH-000324,-0.888132000665
ACH-000329,-1.2909711372200001
ACH-000330,-0.710720195814
ACH-000331,-0.985843975432
ACH-000332,-0.969405467952
ACH-000334,-1.0813126391399999
ACH-000335,-1.20860535489
ACH-000336,-0.781344421954
ACH-000337,-1.12935391744
ACH-000339,-1.24805273955
ACH-000341,-1.8799104811900003
ACH-000348,-1.05781938918
ACH-000350,-1.14214298263
ACH-000352,-0.649912535915
ACH-000356,-0.9710994187399999
ACH-000361,-0.988177257784
ACH-000362,-0.908484407104
ACH-000363,-0.58575159437
ACH-000364,-1.1190221268
ACH-000365,-1.1787346292
ACH-000366,-1.4844640571
ACH-000368,-1.1657032825799998
ACH-000374,-0.711081984708
ACH-000375,-1.31125386854
ACH-000376,-1.31875688768
ACH-000381,-1.14094227989
ACH-000383,-1.61018763064
ACH-000387,-0.725373690319
ACH-000389,-0.745848508008
ACH-000390,-1.07738648841
ACH-000393,-0.957725858655
ACH-000395,-1.18107103544
ACH-000397,-1.04433166491
ACH-000401,-0.992371902557
ACH-000402,-0.939331933363
ACH-000403,-1.22659126313
ACH-000404,-0.475173019709
ACH-000406,-1.14683428382
ACH-000407,-1.0013290003
ACH-000408,-0.987314803197
ACH-000410,-1.38281828692
ACH-000411,-0.812140161624
ACH-000414,-0.9052159187459999
ACH-000415,-1.1603108917899998
ACH-000416,-1.1347041464
ACH-000420,-0.9837637640989999
ACH-000421,-0.7049455030439999
ACH-000424,-0.9632967421899999
ACH-000425,-0.415390762086
ACH-000426,-1.32016236679
ACH-000427,-0.594430819049
ACH-000433,-0.771864626303
ACH-000436,-0.492851427869
ACH-000444,-1.11262819878
ACH-000445,-0.707722909609
ACH-000448,-0.578486309662
ACH-000450,-0.550859634698
ACH-000452,-1.13092845237
ACH-000454,-1.12870389123
ACH-000458,-0.848010338053
ACH-000459,-0.917061643618
ACH-000460,-1.06874632747
ACH-000461,-0.7907316924969999
ACH-000463,-1.05812364406
ACH-000464,-0.931065611153
ACH-000466,-0.598771635142
ACH-000467,-0.9627210449600001
ACH-000468,-0.927734468538
ACH-000469,-1.1081626310600001
ACH-000470,-0.72890119361
ACH-000471,-1.32522664157
ACH-000472,-1.37875738414
ACH-000473,-1.04281455682
ACH-000475,-1.0401306854299999
ACH-000476,-0.39989081237199997
ACH-000477,-0.966530933197
ACH-000480,-1.30914166883
ACH-000481,-1.11310730092
ACH-000483,-0.853462749212
ACH-000484,-0.305237639771
ACH-000485,-1.08736429866
ACH-000486,-1.08732841707
ACH-000487,-1.08279491512
ACH-000488,-0.9508365649330001
ACH-000490,-1.31232003544
ACH-000491,-1.18108136572
ACH-000495,-0.975895797342
ACH-000496,-1.2253965377399998
ACH-000499,-1.29102591196
ACH-000500,-1.2059068281299998
ACH-000502,-1.1678507028899998
ACH-000503,-1.50021940812
ACH-000505,-1.09689238323
ACH-000507,-1.01790420558
ACH-000510,-0.747813734754
ACH-000511,-0.9790140811139999
ACH-000512,-1.05683213054
ACH-000516,-1.10217271407
ACH-000517,-1.12657930623
ACH-000518,-0.852515456383
ACH-000520,-1.45254247141
ACH-000521,-1.23361170047
ACH-000522,-1.28878045999
ACH-000524,-0.757195468602
ACH-000527,-0.40884758555699996
ACH-000528,-0.14251328956700002
ACH-000537,-1.07303444037
ACH-000541,-0.913862187136
ACH-000542,-0.974588403625
ACH-000544,-1.16280918264
ACH-000545,-1.2091436737299999
ACH-000547,-0.865660505733
ACH-000548,-0.9369956795119999
ACH-000549,-0.995280699262
ACH-000550,-1.4239891025600002
ACH-000552,-0.9243344784090001
ACH-000556,-0.994426172819
ACH-000557,-0.767229903587
ACH-000570,-1.19375712462
ACH-000571,-0.79934791839
ACH-000573,-0.412001032553
ACH-000576,-0.582947043239
ACH-000580,-0.441251270779
ACH-000584,-1.06798457135
ACH-000585,-1.43821518391
ACH-000588,-1.1008414742700001
ACH-000589,-1.15407632661
ACH-000591,-1.57096214035
ACH-000593,-0.7207906092630001
ACH-000600,-1.05360102385
ACH-000601,-1.13706478418
ACH-000604,-0.7420010076610001
ACH-000605,-1.0631848693100001
ACH-000606,-0.9516785378679999
ACH-000608,-0.582134563948
ACH-000614,-1.1456923323700001
ACH-000616,-1.07703695925
ACH-000618,-1.15046437742
ACH-000619,-1.1015808952600001
ACH-000620,-0.968706887628
ACH-000621,-0.27068797473
ACH-000622,-1.2690199479100002
ACH-000623,-1.25811710355
ACH-000624,-0.9972292111419999
ACH-000627,-1.0179608666
ACH-000630,-1.16605309859
ACH-000632,-1.20585895346
ACH-000633,-0.517273385951
ACH-000637,-0.848760762269
ACH-000638,-0.915053789898
ACH-000646,-1.0457615913200002
ACH-000647,-0.859223332395
ACH-000648,-1.1423723716299998
ACH-000649,-0.898825037238
ACH-000651,-1.07226277149
ACH-000652,-1.02708669909
ACH-000653,-0.887589954929
ACH-000657,-0.9541889710089999
ACH-000658,-0.8926511300579999
ACH-000661,-0.9447855540090001
ACH-000662,-0.8960182875079999
ACH-000663,-1.23423182755
ACH-000665,-0.915386666445
ACH-000671,-0.862707643437
ACH-000673,-1.1180100738
ACH-000676,-1.01291903478
ACH-000677,-0.931639486961
ACH-000681,-1.25984820661
ACH-000682,-0.974524210348
ACH-000683,-1.21122800859
