,CYP4F12 (66002)
ACH-000004,-0.119419764403
ACH-000007,0.194262387856
ACH-000009,0.11192836761399999
ACH-000011,0.202933228582
ACH-000012,0.11762847640799999
ACH-000013,-0.0312749800363
ACH-000014,0.029806014666900003
ACH-000015,-0.125654526718
ACH-000017,-0.0894699261444
ACH-000018,-0.138378627513
ACH-000019,-0.05657072512919999
ACH-000021,-0.13850990709
ACH-000022,-0.117453430503
ACH-000025,0.08015914322380001
ACH-000028,-0.103799007416
ACH-000030,-0.153982270555
ACH-000035,-0.062289507162800004
ACH-000036,-0.00811098661218
ACH-000037,-0.310635849818
ACH-000039,-0.22218234642700002
ACH-000040,-0.19126691068
ACH-000041,0.00474256602388
ACH-000042,-0.053139364294099996
ACH-000045,-0.19935750864000001
ACH-000047,-0.040467410851199995
ACH-000052,-0.06918045588489999
ACH-000053,-0.0348022990315
ACH-000054,-0.0102556388974
ACH-000055,-0.046120174842099994
ACH-000060,0.07684106451179999
ACH-000067,0.0297769534013
ACH-000070,-0.0211779481784
ACH-000075,0.140332145907
ACH-000078,-0.163964312986
ACH-000082,-0.16457573407
ACH-000085,0.0802702159538
ACH-000086,-0.151139802011
ACH-000087,0.038464614117300004
ACH-000092,0.012156331052899998
ACH-000095,-0.333830767309
ACH-000097,-0.0674398514302
ACH-000098,-0.123433946297
ACH-000099,-0.0159863717078
ACH-000108,-0.0779307949924
ACH-000113,-0.028150149721599998
ACH-000115,-0.09624091187030001
ACH-000116,-0.218172675659
ACH-000118,-0.0919061154367
ACH-000120,0.0826546315173
ACH-000123,0.0301269798983
ACH-000127,-0.290056620176
ACH-000128,-0.16286213884
ACH-000132,0.024965964970400004
ACH-000133,-0.00167517487344
ACH-000137,-0.0156859373857
ACH-000138,-0.185042692868
ACH-000142,-0.0578997809258
ACH-000143,-0.39002253167499995
ACH-000146,-0.19668229203600002
ACH-000148,-0.0462557919976
ACH-000150,0.0828708179486
ACH-000152,-0.12341413429300001
ACH-000153,0.12296967156300001
ACH-000159,-0.0031240063329699996
ACH-000160,-0.161822542735
ACH-000163,-0.316860312859
ACH-000167,-0.438332568347
ACH-000168,-0.08614223144710001
ACH-000169,0.106512430185
ACH-000178,-0.107656411687
ACH-000182,-0.0252853100477
ACH-000183,-0.061481934412400005
ACH-000188,-0.169702550244
ACH-000189,-0.31972720123000004
ACH-000190,-0.0075545960826200005
ACH-000198,-0.10960263667000002
ACH-000204,-0.16096140392
ACH-000206,0.0977119737932
ACH-000207,-0.11105949513
ACH-000211,-0.0275096097851
ACH-000215,0.0639034295651
ACH-000221,-0.121202234278
ACH-000222,0.181170697903
ACH-000223,0.0513448696969
ACH-000226,-0.027098145238200002
ACH-000227,0.0832790058898
ACH-000228,-0.281795671677
ACH-000231,0.0758004775534
ACH-000232,0.0387143899062
ACH-000233,-0.175450615413
ACH-000234,-0.106691814247
ACH-000235,-0.09128672983310002
ACH-000237,-0.177785561099
ACH-000238,0.0282644016591
ACH-000243,-0.0793613981872
ACH-000244,-0.23315116446400003
ACH-000246,-0.049448562600300006
ACH-000248,-0.0975300275884
ACH-000250,-0.10659790606899999
ACH-000251,-0.37951452903899996
ACH-000253,-0.126747080517
ACH-000255,0.0800265198928
ACH-000256,0.0668776108067
ACH-000257,-0.149107982042
ACH-000258,-0.05033141509769999
ACH-000259,0.0298266360296
ACH-000260,-0.014376689568700002
ACH-000261,-0.0646585274406
ACH-000262,-0.133993653346
ACH-000263,-0.0379788093837
ACH-000264,0.040755055461800006
ACH-000265,-0.0204175980611
ACH-000266,-0.0441469339236
ACH-000272,-0.123113166737
ACH-000273,-0.060986136013
ACH-000274,0.182088706999
ACH-000277,0.0165712611121
ACH-000278,-0.0594928630041
ACH-000279,0.029555888045600002
ACH-000280,0.0383552985416
ACH-000281,-0.142239980737
ACH-000288,0.013478858160099999
ACH-000291,-0.13864746815600001
ACH-000293,0.07778745163310001
ACH-000294,-0.29465427634799995
ACH-000295,-0.160001432634
ACH-000296,-0.25473295874
ACH-000302,-0.124178570711
ACH-000304,0.100721979497
ACH-000307,-0.108024721184
ACH-000308,0.0386955541054
ACH-000310,-0.054912893267
ACH-000311,0.0488800337485
ACH-000312,-0.013314218767
ACH-000315,-0.232187790912
ACH-000316,0.087705470892
ACH-000317,0.10081727530300001
ACH-000318,-0.27963432246
ACH-000319,-0.177703575209
ACH-000320,0.07438109674160001
ACH-000322,-0.056204596952300005
ACH-000323,-0.15796267422000002
ACH-000324,-0.0381483953184
ACH-000329,-0.0681679736322
ACH-000330,0.019102469312200002
ACH-000331,-0.08553374154169999
ACH-000332,-0.100172396426
ACH-000334,-0.156466451363
ACH-000335,-0.07833132260470001
ACH-000336,-0.31342280436500003
ACH-000337,0.0166275442007
ACH-000339,-0.0638549955915
ACH-000341,-0.266769533259
ACH-000348,-0.080277276696
ACH-000350,-0.03570526628430001
ACH-000352,-0.0479053765142
ACH-000356,0.0185012603348
ACH-000361,-0.246424431994
ACH-000362,-0.299044068459
ACH-000363,0.00260698491432
ACH-000364,-0.14606009044600002
ACH-000365,0.119649317193
ACH-000366,-0.10624625572799999
ACH-000368,-0.127691411076
ACH-000374,0.115850923475
ACH-000375,0.0051238419415299994
ACH-000376,0.0616835166739
ACH-000381,-0.107909443553
ACH-000383,0.04010065271030001
ACH-000387,-0.166367645239
ACH-000389,-0.0821413667992
ACH-000390,-0.161093101728
ACH-000393,-0.171884608711
ACH-000395,-0.46252855544
ACH-000397,0.0517795023914
ACH-000401,0.0349493333475
ACH-000402,0.09790142734610001
ACH-000403,-0.13967233701600001
ACH-000404,-0.266251647978
ACH-000406,-0.0575859262734
ACH-000407,0.010443960046100001
ACH-000408,-0.157805826558
ACH-000410,0.011558971671
ACH-000411,0.0136183488203
ACH-000414,-0.009761274653860001
ACH-000415,-0.0793976034927
ACH-000416,-0.10552435766799999
ACH-000420,-0.166280485636
ACH-000421,0.00672975962238
ACH-000424,-0.349188673222
ACH-000425,0.151185543902
ACH-000426,-0.0473070659571
ACH-000427,0.0994896786984
ACH-000433,-0.0947422943462
ACH-000436,0.0466036328289
ACH-000444,-0.0620894784806
ACH-000445,-0.12848554756799999
ACH-000448,-0.190701276098
ACH-000450,-0.160233757686
ACH-000452,-0.10776263318700001
ACH-000454,-0.323907152096
ACH-000458,-0.18079291482700002
ACH-000459,0.123333957121
ACH-000460,-0.104425636579
ACH-000461,-0.385856174031
ACH-000463,-0.0053511190718
ACH-000464,-0.186660086309
ACH-000466,-0.22002416302799999
ACH-000467,0.0600145769175
ACH-000468,-0.261426251383
ACH-000469,-0.08153365291260001
ACH-000470,-0.155259482873
ACH-000471,-0.0933027770566
ACH-000472,-0.0737724172337
ACH-000473,0.0799151227987
ACH-000475,-0.0143057881767
ACH-000476,0.0616912706666
ACH-000477,-0.0836261862744
ACH-000480,-0.049827997425499995
ACH-000481,-0.029228485719400003
ACH-000483,-0.00877791846353
ACH-000484,0.27949426141600003
ACH-000485,-0.104814877654
ACH-000486,0.0716701570768
ACH-000487,-0.0825324665834
ACH-000488,-0.043461021120600005
ACH-000490,-0.0105623858137
ACH-000491,-0.24129465835499997
ACH-000495,-0.08168214275760001
ACH-000496,-0.040417035037599996
ACH-000499,-0.321889001919
ACH-000500,0.48634388272100004
ACH-000502,-0.07162959787819999
ACH-000503,-0.316222595861
ACH-000505,-0.184231849013
ACH-000507,-0.168754244307
ACH-000510,-0.0464080810167
ACH-000511,0.0293162607149
ACH-000512,-0.0322854956957
ACH-000516,-0.025463149423099997
ACH-000517,-0.0342392340655
ACH-000518,0.0392952523923
ACH-000520,-0.073279383594
ACH-000521,0.0242844915136
ACH-000522,-0.12168709149
ACH-000524,-0.115344090112
ACH-000527,-0.105465411831
ACH-000528,-0.0462802270762
ACH-000537,-0.0165288482888
ACH-000541,-0.058421893234599995
ACH-000542,-0.0566032592186
ACH-000544,0.145558957818
ACH-000545,0.0189808320029
ACH-000547,-0.19048041381900002
ACH-000548,-0.0483720926413
ACH-000549,-0.356369385977
ACH-000550,0.00679046022689
ACH-000552,-0.0315894339765
ACH-000556,-0.0387131640574
ACH-000557,0.183782895979
ACH-000570,-0.0554301860745
ACH-000571,-0.128001196541
ACH-000573,0.0389770749153
ACH-000576,0.05340483802590001
ACH-000580,0.12165244866800001
ACH-000584,-0.0987834561948
ACH-000585,-0.125428973504
ACH-000588,0.0291409877338
ACH-000589,-0.0366377324636
ACH-000591,-0.169309635503
ACH-000593,-0.0618438984576
ACH-000600,-0.11114266519200001
ACH-000601,0.0122588763628
ACH-000604,0.0106293284391
ACH-000605,-0.23908505311
ACH-000606,-0.0708933563644
ACH-000608,0.10036896298499999
ACH-000614,0.00626908255929
ACH-000616,0.16296438796499998
ACH-000618,-0.123412176871
ACH-000619,-0.116653045135
ACH-000620,-0.189664235108
ACH-000621,-0.136134419061
ACH-000622,0.12315747274
ACH-000623,-0.038693867809800005
ACH-000624,-0.10190981822999999
ACH-000627,-0.163543552788
ACH-000630,-0.0763887764393
ACH-000632,0.07983369562199999
ACH-000633,-0.37373225665700005
ACH-000637,-0.115440027575
ACH-000638,-0.0823081992553
ACH-000646,-0.118452945526
ACH-000647,-0.0386318405056
ACH-000648,-0.130118908367
ACH-000649,-0.038603550488300005
ACH-000651,-0.143190455049
ACH-000652,0.0577698125464
ACH-000653,0.0427351278705
ACH-000657,-0.18960838205299999
ACH-000658,-0.032371420734099994
ACH-000661,-0.13343062877599998
ACH-000662,-0.136670135033
ACH-000663,0.046631372999200005
ACH-000665,-0.279896812085
ACH-000671,0.04273302951780001
ACH-000673,0.0276011240982
ACH-000676,-0.0827336680367
ACH-000677,0.095886057583
ACH-000681,0.183858223433
ACH-000682,-0.22056775633900003
ACH-000683,-0.22262828344000002
ACH-000684,-0.043955712709800004
ACH-000688,-0.191139380425
ACH-000693,-0.14771733310000001
ACH-000694,0.00358540495757
ACH-000695,0.130276021982
ACH-000696,-0.0350992238239
ACH-000697,0.09416497267830001
ACH-000699,-0.0124084453461
ACH-000701,-0.27677625084199997
ACH-000706,-0.188595675244
ACH-000711,-0.0518065643074
ACH-000713,-0.150587486982
ACH-000714,-0.09955717719010002
ACH-000718,-0.013489356140399998
ACH-000720,-0.12466482978900001
ACH-000721,-0.00564127315179
ACH-000724,-0.18888265342
ACH-000725,-0.170721546966
ACH-000732,-0.101371150516
ACH-000734,0.030112224479200003
ACH-000735,0.0394060941686
ACH-000736,0.012714447103600002
ACH-000738,-0.204113815311
ACH-000746,-0.251157015693
ACH-000747,-0.0766607019343
ACH-000748,-0.0975194884971
ACH-000753,0.0270391948179
ACH-000756,-0.379991607516
ACH-000757,-0.118872986495
ACH-000758,-0.173881470643
ACH-000760,0.0588603194274
ACH-000763,0.0452499555222
ACH-000764,-0.313910651096
ACH-000765,-0.0807090293808
ACH-000766,-0.0385095822462
ACH-000767,-0.067000096199
ACH-000768,-0.102906359549
ACH-000769,-0.104360164291
ACH-000770,-0.197295274096
ACH-000771,-0.022065888305700002
ACH-000773,-0.157888373403
ACH-000776,-0.09973035296550001
ACH-000777,0.00164769653797
ACH-000778,-0.142974479047
ACH-000781,-0.130110217575
ACH-000782,-0.0879011566862
ACH-000783,-0.0921976305929
ACH-000784,-0.00367870551433
ACH-000785,-0.279928114571
ACH-000787,-0.0304935494423
ACH-000788,-0.0806325209959
ACH-000791,-6.82353075314e-05
ACH-000792,-0.156064485799
ACH-000794,-0.109134011293
ACH-000796,-0.140644248993
ACH-000799,-0.105309549101
ACH-000800,0.0590814460095
ACH-000802,-0.10054022998400002
ACH-000804,-0.03511417036930001
ACH-000805,-0.0459485578032
ACH-000809,-0.023409763652300002
ACH-000810,-0.014536548029399998
ACH-000811,0.0205660622634
ACH-000817,-0.18344655810199997
ACH-000819,-0.14583886944399999
ACH-000820,-0.21447009106800002
ACH-000821,-0.0041207882925300005
ACH-000822,0.0374216324684
ACH-000823,-0.20956004449700003
ACH-000824,0.0849230428902
ACH-000827,-0.0501314876045
ACH-000829,-0.0302833830899
ACH-000831,-0.161140319021
ACH-000832,-0.009822339079159999
ACH-000833,-0.120102105288
ACH-000834,-0.014031236895899999
ACH-000835,-0.0685103073244
ACH-000836,-0.21082508272
ACH-000837,-0.0380720225325
ACH-000838,0.027092706459400002
ACH-000839,-0.014304014621999999
ACH-000840,-0.146211506198
ACH-000841,-0.08779053646849999
