,LAMTOR4 (389541)
ACH-000004,-0.622262767804
ACH-000007,-0.660018255347
ACH-000009,-0.45284962736400003
ACH-000011,-0.7856690547830001
ACH-000012,-0.773895840391
ACH-000013,-0.773463572985
ACH-000014,-0.722888774847
ACH-000015,-0.632027773013
ACH-000017,-0.61545982452
ACH-000018,-0.8797630465270001
ACH-000019,-0.900135873575
ACH-000021,-1.00345318838
ACH-000022,-0.458528191417
ACH-000025,-0.497399038608
ACH-000028,-0.48793290386200006
ACH-000030,-0.744582459278
ACH-000035,-0.7745900534919999
ACH-000036,-0.7666560149420001
ACH-000037,-1.46218314151
ACH-000039,-0.6596457466100001
ACH-000040,-0.021751404026200002
ACH-000041,-0.734935950134
ACH-000042,-0.667552533927
ACH-000045,-0.42719443937
ACH-000047,-0.7653930795389999
ACH-000052,-0.618071209046
ACH-000053,-0.9603903777200001
ACH-000054,-0.795236546171
ACH-000055,-0.751576520031
ACH-000060,-0.7915845643780001
ACH-000067,-0.493784154698
ACH-000070,-0.8644589178569999
ACH-000075,-0.479730727187
ACH-000078,-0.609449487598
ACH-000082,-0.759800198802
ACH-000085,-0.6283459853450001
ACH-000086,-0.47568259572300003
ACH-000087,-0.501771302171
ACH-000092,-0.9591056152770001
ACH-000095,-0.887827417345
ACH-000097,-0.887413178563
ACH-000098,0.0019371808611
ACH-000099,-0.654069224489
ACH-000108,-0.8028215920630001
ACH-000113,-0.7288006034110001
ACH-000115,-0.562503064649
ACH-000116,-1.0257777936599999
ACH-000118,-0.652441857797
ACH-000120,-0.847347962974
ACH-000123,-0.568583863545
ACH-000127,-0.900872306871
ACH-000128,-0.446574893578
ACH-000132,-0.7170333618100001
ACH-000133,-0.498344263146
ACH-000137,-0.45545053841600003
ACH-000138,-0.7098819688689999
ACH-000142,-0.6514248050729999
ACH-000143,-0.578682412927
ACH-000146,-0.550875223873
ACH-000148,-0.41639369533799997
ACH-000150,-0.8199137173000001
ACH-000152,-0.5476895770419999
ACH-000153,-0.605948912768
ACH-000159,-0.819435782651
ACH-000160,-0.919126315597
ACH-000163,-0.6341945981889999
ACH-000167,-0.797451117595
ACH-000168,-0.718154306582
ACH-000169,-0.7972321835709999
ACH-000178,-0.9918587079100001
ACH-000182,-0.542744964436
ACH-000183,-0.979607140662
ACH-000188,-0.755369459138
ACH-000189,-0.941342572058
ACH-000190,-0.681520346728
ACH-000198,-0.95085882448
ACH-000204,-0.752224273768
ACH-000206,-1.23539766777
ACH-000207,-0.502733808668
ACH-000211,-0.762032941084
ACH-000215,-0.395655903919
ACH-000221,-0.714025349926
ACH-000222,-0.9039849577200001
ACH-000223,-0.612232268432
ACH-000226,-0.738663506434
ACH-000227,-0.294329350163
ACH-000228,-0.8632827311679999
ACH-000231,-0.902582462261
ACH-000232,-0.7319661787639999
ACH-000233,-0.8973942156820001
ACH-000234,-0.8742865474379999
ACH-000235,-0.6975386017820001
ACH-000237,-0.734041864972
ACH-000238,-0.857455364641
ACH-000243,-1.02314992716
ACH-000244,-0.709425595438
ACH-000246,-0.567955188314
ACH-000248,-0.592342228016
ACH-000250,-0.47261795326800005
ACH-000251,-0.737525076181
ACH-000253,-0.609733297573
ACH-000255,-1.1124837755099999
ACH-000256,-0.556693184935
ACH-000257,-0.302134925793
ACH-000258,-0.643887301265
ACH-000259,-1.08622591764
ACH-000260,-0.809699578592
ACH-000261,-0.7482982772810001
ACH-000262,-0.54386079362
ACH-000263,-0.8950815844169999
ACH-000264,-0.777158979056
ACH-000265,-0.501389063168
ACH-000266,-0.573092617328
ACH-000272,-1.04788782847
ACH-000273,-0.491084047601
ACH-000274,-0.419004694885
ACH-000277,-1.0831630694299998
ACH-000278,-0.8655369962809999
ACH-000279,-0.837606630738
ACH-000280,-1.09221113593
ACH-000281,-0.580894823701
ACH-000288,-0.552394058647
ACH-000291,-0.39182097548100003
ACH-000293,-0.7685522414489999
ACH-000294,0.144696415165
ACH-000295,-0.913019641945
ACH-000296,-0.456682454909
ACH-000302,-1.0447614985299998
ACH-000304,-1.00473780329
ACH-000307,-1.00480925745
ACH-000308,-0.667998068621
ACH-000310,-0.617988126853
ACH-000311,-0.770006656436
ACH-000312,-0.8296361242899999
ACH-000315,-1.20436178376
ACH-000316,-0.648308736106
ACH-000317,-0.803994397881
ACH-000318,-0.56958567921
ACH-000319,-0.915132098232
ACH-000320,-1.18200934482
ACH-000322,-0.7464922789470001
ACH-000323,-0.557231998985
