,DLC1 (10395)
ACH-000004,0.189158940878
ACH-000007,0.146903134803
ACH-000009,0.00517093743133
ACH-000011,0.07852625100999999
ACH-000012,0.027119381926
ACH-000013,0.131302340744
ACH-000014,0.103249082512
ACH-000015,0.253032984305
ACH-000017,-0.057881927333500005
ACH-000018,0.165686676014
ACH-000019,0.19918224357900002
ACH-000021,0.124862941644
ACH-000022,0.247609391832
ACH-000025,0.13151588848200002
ACH-000028,-0.0311271890238
ACH-000030,-0.0072862508403
ACH-000035,0.130648789144
ACH-000036,0.100323506073
ACH-000037,-0.125864784875
ACH-000039,0.0246923548894
ACH-000040,0.11810376487400001
ACH-000041,-0.30872863974
ACH-000042,-0.0052205750507499996
ACH-000045,-0.130988614223
ACH-000047,0.344749761457
ACH-000052,0.287082964286
ACH-000053,0.0883048009475
ACH-000054,-0.0544528379284
ACH-000055,0.0283434139332
ACH-000060,0.0872275559024
ACH-000067,0.22185902659499998
ACH-000070,0.182708820322
ACH-000075,0.182052987421
ACH-000078,-0.07729729551039999
ACH-000082,0.14157937463300002
ACH-000085,0.08235863118369999
ACH-000086,0.237516200613
ACH-000087,0.289084874218
ACH-000092,0.0656053177165
ACH-000095,0.046078556044800004
ACH-000097,0.152992710564
ACH-000098,0.24908556351999997
ACH-000099,-0.014439614089600001
ACH-000108,0.144530942095
ACH-000113,0.0416763478621
ACH-000115,-0.0835303951732
ACH-000116,0.250389306739
ACH-000118,0.09586288082360002
ACH-000120,-0.0619014798291
ACH-000123,0.0034209031546
ACH-000127,0.17236687360199998
ACH-000128,0.21373511394
ACH-000132,0.108697297854
ACH-000133,0.10553924901799999
ACH-000137,0.192463209566
ACH-000138,0.175938270515
ACH-000142,0.312657352588
ACH-000143,0.0532427607236
ACH-000146,0.13792083407400002
ACH-000148,0.155203863863
ACH-000150,0.167431096053
ACH-000152,0.277165358044
ACH-000153,-0.108889384253
ACH-000159,0.197566571793
ACH-000160,0.530172355229
ACH-000163,0.16850488537
ACH-000167,0.6599698592750001
ACH-000168,0.143482162964
ACH-000169,0.16892296395
ACH-000178,0.08630795084529999
ACH-000182,0.16687494966299998
ACH-000183,0.0832492550318
ACH-000188,0.0912968023459
ACH-000189,-0.0534012932297
ACH-000190,0.619441751031
ACH-000198,0.032609330788400004
ACH-000204,0.107732757324
ACH-000206,0.10309477059399999
ACH-000207,0.10598384072599999
ACH-000211,0.110279507083
ACH-000215,0.191784217098
ACH-000221,0.18486350303399998
ACH-000222,0.363335567993
ACH-000223,0.0544212888133
ACH-000226,0.0891321617723
ACH-000227,0.073973807251
ACH-000228,0.17143132221500001
ACH-000231,0.164651459725
ACH-000232,0.17821750293400002
ACH-000233,0.10173954141699999
ACH-000234,0.057998907693699996
ACH-000235,0.104810768299
ACH-000237,0.059137649621599994
ACH-000238,0.10514068635900001
ACH-000243,0.0528676697279
ACH-000244,0.150993969502
ACH-000246,0.020588919566099997
ACH-000248,-0.041064053767900004
ACH-000250,0.0815045172221
ACH-000251,0.09330582402189999
ACH-000253,0.126670661097
ACH-000255,0.242510203713
ACH-000256,0.0196521798194
ACH-000257,-0.10740571592
ACH-000258,0.336041107567
ACH-000259,0.144487173157
ACH-000260,0.18096482123500002
ACH-000261,0.09869402105210001
ACH-000262,0.34885624324500003
ACH-000263,0.09541591616879999
ACH-000264,0.0838136743759
ACH-000265,0.16043473642699999
ACH-000266,0.128387960799
ACH-000272,0.20105059107200002
ACH-000273,0.178143115548
ACH-000274,0.140639974375
ACH-000277,-0.0025139124070900003
ACH-000278,-0.0177899725634
ACH-000279,0.176767819091
ACH-000280,-0.0200420577113
ACH-000281,-0.0445484569814
ACH-000288,0.155283561938
ACH-000291,0.0959842909303
ACH-000293,0.105972792785
ACH-000294,0.11830440774800001
ACH-000295,-0.0220108737438
ACH-000296,0.335093825774
