,GLG1 (2734)
ACH-000280,-0.09042261029210001
ACH-000281,-0.340234043489
ACH-000288,-0.04533775528080001
ACH-000291,-0.135316480133
ACH-000293,-0.122787917551
ACH-000294,-0.0456269033161
ACH-000295,-0.174923657186
ACH-000296,-0.15482650439200002
ACH-000302,0.05961522339269999
ACH-000304,0.0687216879727
ACH-000307,-0.050805056071699994
ACH-000308,-0.178096294179
ACH-000310,-0.153057723658
ACH-000311,-0.220426682328
ACH-000312,-0.22836309423300002
ACH-000315,0.0022888551874
ACH-000316,-0.148799457059
ACH-000317,-0.0520727797771
ACH-000318,-0.0312992867651
ACH-000319,-0.0270328834293
ACH-000320,-0.365397844271
ACH-000322,-0.195521850728
ACH-000323,0.014485861281600001
ACH-000324,-0.129541361582
ACH-000329,-0.243687629037
ACH-000330,-0.21720637328499998
ACH-000331,-0.0939069779183
ACH-000332,-0.179706736305
ACH-000334,-0.362197876194
ACH-000335,-0.29942576745
ACH-000336,-0.0785597867347
ACH-000337,-0.051843454381
ACH-000339,-0.0658395358424
ACH-000341,0.10664597636
ACH-000348,-0.21203963818100002
ACH-000350,-0.292013495909
ACH-000352,-0.263884337444
ACH-000356,-0.197456773941
ACH-000361,-0.205278729924
ACH-000362,-0.143361168165
ACH-000363,-0.0408626644837
ACH-000364,-0.20311266812800002
ACH-000365,-0.203162967929
ACH-000366,-0.196237692958
ACH-000368,-0.36940532183200003
ACH-000374,0.04157677604269999
ACH-000375,-0.36051570488000007
ACH-000376,-0.128591671381
ACH-000381,-0.11416858152699999
ACH-000383,-0.186967423173
ACH-000387,-0.154715222201
ACH-000389,-0.164913574027
ACH-000390,-0.164770701227
ACH-000393,-0.180386988979
ACH-000395,-0.124262704015
ACH-000397,-0.115717928601
ACH-000401,-0.0816461572326
ACH-000402,-0.165704758305
ACH-000403,-0.155941539294
ACH-000404,-0.0618832140372
ACH-000406,-0.106523716836
ACH-000407,-0.12303209740599999
ACH-000408,-0.0627277089496
ACH-000410,0.00311605781308
ACH-000411,-0.144388200824
ACH-000414,-0.16742586582
ACH-000415,-0.0249523527072
ACH-000416,-0.300359943653
ACH-000420,-0.10990459088400001
ACH-000421,-0.0300710698184
ACH-000424,-0.20905041820099998
ACH-000425,-0.028824139662599998
ACH-000426,0.016459091535
ACH-000427,-0.176509732351
ACH-000433,-0.47283175873000005
ACH-000436,-0.0339014529293
ACH-000444,-0.146063227673
ACH-000445,-0.113842473697
ACH-000448,-0.265022443583
ACH-000450,-0.061981231459300005
ACH-000452,-0.0227887835352
ACH-000454,-0.07395331943460001
ACH-000458,-0.0131349007393
ACH-000459,0.0255564692327
ACH-000460,-0.138102978844
ACH-000461,-0.0251609906922
ACH-000463,-0.187359784203
ACH-000464,-0.24290390579100002
ACH-000466,-0.0699105664407
ACH-000467,-0.122448529223
ACH-000468,-0.164570881968
ACH-000469,-0.284799250332
ACH-000470,0.009005949960379999
ACH-000471,-0.23926713356999996
ACH-000472,-0.22348144148600002
ACH-000473,0.046399416313699995
ACH-000475,-0.139029481221
ACH-000476,-0.13501965565
ACH-000477,0.162892554397
ACH-000480,-0.169720611267
ACH-000481,0.014756780553600002
ACH-000483,-0.219134740251
ACH-000484,-0.177207593061
ACH-000485,-0.133513223688
ACH-000486,-0.191013815323
ACH-000487,0.0705475708622
ACH-000488,0.00183488604697
ACH-000490,0.0470727688691
ACH-000491,-0.13013997746300002
ACH-000495,-0.138426722823
ACH-000496,-0.313197899071
ACH-000499,0.06990400278910001
ACH-000500,0.16678726981699998
ACH-000502,-0.186412745412
ACH-000503,0.032844985918900005
ACH-000505,-0.265096311982
ACH-000507,-0.1654199569
ACH-000510,-0.08664813048350001
ACH-000511,-0.08841885829679999
ACH-000512,0.0971071614432
ACH-000516,-0.20018624207199998
ACH-000517,-0.065258914219
ACH-000518,-0.10081396995
ACH-000520,-0.065455265761
ACH-000521,-0.174162071293
ACH-000522,-0.215780283356
ACH-000524,-0.186696826428
ACH-000527,-0.0995485441783
ACH-000528,-0.0275842353388
ACH-000537,-0.291444108578
ACH-000541,-0.436849764543
ACH-000542,-0.165369937247
ACH-000544,-0.10278538623299999
ACH-000545,-0.155938016415
ACH-000547,-0.22854825426699998
ACH-000548,-0.25961650380199996
ACH-000549,-0.0475291949605
ACH-000550,-0.0648806081548
ACH-000552,-0.07698410521589999
ACH-000556,-0.104961877653
ACH-000557,-0.0118139847584
ACH-000570,-0.0982006882309
ACH-000571,-0.151224962889
ACH-000573,-0.11419360659000002
ACH-000576,0.128081164826
ACH-000580,-0.181412539441
ACH-000584,-0.119022445065
ACH-000585,-0.180042423814
ACH-000588,0.11008129472000001
ACH-000589,-0.05447549944
ACH-000591,-0.08106846217199999
ACH-000593,-0.146218086273
ACH-000600,-0.0374697327212
ACH-000601,-0.237172700401
ACH-000604,-0.0767651344973
ACH-000605,-0.0847965486014
ACH-000606,0.018877272332099997
ACH-000608,-0.0320473652636
ACH-000614,0.040904740485300004
ACH-000616,-0.15042902024399998
ACH-000618,-0.143588463961
ACH-000619,-0.0350343709979
ACH-000620,-0.0646954982118
ACH-000621,-0.173885217174
ACH-000622,-0.0987866864903
ACH-000623,-0.130643809259
ACH-000624,-0.0801471219371
ACH-000627,-0.16584864813300002
ACH-000630,-0.20576306246
ACH-000632,-0.0892930660269
ACH-000633,-0.381385070343
ACH-000637,-0.0140599513121
ACH-000638,-0.18061218937399998
ACH-000646,-0.0634388330511
ACH-000647,-0.132561493904
ACH-000648,-0.0764869792731
ACH-000649,-0.09308796491530001
ACH-000651,-0.422953087708
ACH-000652,-0.279794689069
ACH-000653,0.0703876039964
ACH-000657,-0.21815674379
ACH-000658,-0.614937063666
ACH-000661,-0.176028845174
ACH-000662,-0.15045322938300001
ACH-000663,-0.206581890766
ACH-000665,-0.0609674734139
ACH-000671,0.0470328421148
ACH-000673,-0.00794102357496
ACH-000676,0.0235057676785
ACH-000677,-0.08766110948339999
ACH-000681,-0.17085988784400002
ACH-000682,-0.0283640151565
ACH-000683,-0.037870541519199996
ACH-000684,-0.136666459651
ACH-000688,-0.29227055391199996
ACH-000693,-0.155584319675
ACH-000694,0.0907352367933
ACH-000695,-0.0121177812917
ACH-000696,-0.170526347476
ACH-000697,-0.109513677704
ACH-000699,-0.112296171768
ACH-000701,-0.186982969304
ACH-000706,0.103796324068
ACH-000711,-0.111923659663
ACH-000713,-0.17172508197
ACH-000714,-0.201325870153
ACH-000718,-0.0580644929708
ACH-000720,-0.23063274629799999
ACH-000721,-0.11216594765799999
ACH-000724,-0.100432518488
ACH-000725,-0.182527186712
ACH-000732,0.17502105876899998
ACH-000734,-0.061113909148399995
ACH-000735,-0.133830127848
ACH-000736,-0.0692041454491
ACH-000738,-0.11056532784000002
ACH-000746,-0.12459851684
ACH-000747,-0.0026336043813
ACH-000748,-0.07652565101560001
ACH-000753,-0.0482751690505
ACH-000756,0.0059855554651
ACH-000757,-0.25959051631200003
ACH-000758,-0.231416863874
ACH-000760,-0.123549801841
ACH-000763,-0.042680143753699995
ACH-000764,-0.172953366189
ACH-000765,0.138639388488
ACH-000766,-0.163735025306
ACH-000767,0.010408561630899999
ACH-000768,-0.218707444054
ACH-000769,-0.0337693927213
ACH-000770,-0.09793199907479999
ACH-000771,-0.154618184894
ACH-000773,-0.15974512681199998
ACH-000776,-0.07270607513249999
ACH-000777,0.09343762803580001
ACH-000778,-0.0804442635566
ACH-000781,-0.179153727189
ACH-000782,0.0674180525622
ACH-000783,-0.238834424564
ACH-000784,-0.188733876805
ACH-000785,-0.214830312123
ACH-000787,-0.237436800387
ACH-000788,-0.22338051298099998
ACH-000791,-0.0798392073073
ACH-000792,-0.113195775841
ACH-000794,-0.0445167793078
ACH-000796,-0.135524589682
ACH-000799,-0.0198847589681
ACH-000800,0.10784610775499999
ACH-000802,-0.10536038673499999
ACH-000804,-0.138031714238
ACH-000805,-0.051230554587
ACH-000809,-0.0727468565503
ACH-000810,-0.05330398764719999
ACH-000811,-0.030979464547599995
ACH-000817,-0.0850491619585
ACH-000819,-0.276560960538
ACH-000820,0.049784598775
ACH-000821,0.00606527371881
ACH-000822,-0.055544143347199995
ACH-000823,-0.0478387608342
ACH-000824,-0.0717442950391
ACH-000827,-0.0969671472851
ACH-000829,-0.045374628790999995
ACH-000831,-0.14016349521
ACH-000832,-0.1020654377
ACH-000833,0.113600216029
ACH-000834,-0.11002780169500001
ACH-000835,-0.101794188499
ACH-000836,-0.167117376461
ACH-000837,-0.14680495376299998
ACH-000838,-0.12070376499000002
ACH-000839,-0.047483907752900005
ACH-000840,-0.11596057416899999
ACH-000841,-0.211206121804
ACH-000843,-0.0380352262816
ACH-000846,-0.0677666864082
ACH-000847,-0.15039595934699998
ACH-000848,-0.11046437348200001
ACH-000849,-0.221709460086
ACH-000851,-0.186765438251
ACH-000855,-0.0943257555587
ACH-000856,-0.22904736883299998
ACH-000858,0.012045561489699999
ACH-000859,-0.012248719340000002
ACH-000861,-0.272345640525
ACH-000862,-0.248746957494
ACH-000865,-0.181792300385
ACH-000866,-0.05607622369009999
ACH-000867,-0.128841258319
ACH-000869,-0.268637210625
ACH-000872,0.0013024912216900001
ACH-000873,0.013662220271299999
ACH-000876,-0.122993933607
ACH-000878,0.11204833254100001
ACH-000880,-0.105118680755
ACH-000881,-0.119604604297
ACH-000882,-0.0320065694905
ACH-000884,-0.18459907239599999
ACH-000885,-0.17708367776700001
ACH-000887,0.00412638801474
ACH-000888,-0.23103921640900002
ACH-000889,-0.0450946707907
ACH-000890,-0.445911906251
ACH-000896,-0.118358767029
ACH-000898,-0.08584957765010001
ACH-000900,-0.0931342952277
ACH-000901,-0.058203042915599995
ACH-000905,-0.233132640008
ACH-000906,-0.0701968160645
ACH-000907,-0.159187095972
ACH-000910,-0.151580550274
ACH-000911,-0.113266022493
ACH-000912,-0.12433384883500001
ACH-000913,-0.098924386345
ACH-000915,-0.138533835426
ACH-000916,-0.38019091768700003
ACH-000917,-0.03796065312019999
ACH-000921,-0.254338293476
ACH-000924,-0.0106572509907
ACH-000926,-0.153701471033
ACH-000928,-0.314220189263
ACH-000929,0.10072196941400001
ACH-000932,-0.22382007008699997
ACH-000935,-0.08859385766830001
ACH-000936,-0.105815577993
ACH-000937,-0.030599603583100002
ACH-000938,-0.0378565100166
ACH-000939,-0.20637947278299998
ACH-000941,-0.21376061782400002
ACH-000943,-0.11100142924100001
ACH-000946,-0.19946818967099997
ACH-000947,-0.0482321236497
ACH-000948,-0.06895285614739999
ACH-000950,-0.161206132333
ACH-000953,-0.0943051692254
ACH-000957,-0.282921688831
ACH-000958,-0.23191111100499998
ACH-000960,0.0146182194
ACH-000963,-0.109076746446
ACH-000968,-0.114298479041
ACH-000969,-0.0492020506767
ACH-000973,-0.126249125041
ACH-000974,-0.11805801086500001
ACH-000975,-0.0485656240444
ACH-000976,-0.294371189965
ACH-000978,-0.224559980664
ACH-000980,-0.19395275911899998
ACH-000984,-0.17947143559700002
ACH-000986,-0.112584406478
ACH-000988,-0.236849106098
ACH-000993,-0.0629587349821
ACH-000994,-0.25748048833299997
ACH-000996,0.0158431195999
ACH-001001,-0.0550572026144
ACH-001020,-0.187219707493
ACH-001028,0.0168517872174
ACH-001031,-0.196411969425
ACH-001038,-0.09207291708939999
ACH-001048,-0.160802700241
ACH-001050,-0.11471315690600001
ACH-001053,-0.159333740078
ACH-001054,-0.101897757034
ACH-001061,-0.22576201539500002
ACH-001067,-0.254384551604
ACH-001075,-0.280983738476
ACH-001096,0.17093131664900002
ACH-001128,-0.013858714964
ACH-001134,-0.12159737987500001
ACH-001151,-0.191953570472
ACH-001163,-0.127605668222
ACH-001164,-0.17081856372
ACH-001173,-0.0147805934178
ACH-001183,-0.15204421149800001
ACH-001184,0.160934352009
ACH-001190,-0.125564610857
ACH-001192,-0.158270167519
ACH-001193,0.05899318210730001
ACH-001196,-0.007476746215050001
ACH-001197,-0.0204853685507
ACH-001205,-0.053134182702
ACH-001211,-0.110347328806
ACH-001212,0.0767441652247
ACH-001228,-0.227391459819
ACH-001232,-0.0780900725787
ACH-001239,-0.05534856232999999
ACH-001274,-0.114358819503
ACH-001275,-0.231040060187
ACH-001277,-0.154654866809
ACH-001278,-0.108759473364
ACH-001280,-0.266298022516
ACH-001283,-0.10743457806600001
ACH-001289,-0.0246612023722
ACH-001295,-0.222939841838
ACH-001300,-0.13414726818800002
ACH-001301,-0.141588623301
ACH-001302,0.09568747163210001
ACH-001303,-0.124162040153
ACH-001306,-0.10707307716600001
ACH-001318,-0.09314657199339998
ACH-001322,-0.530260701217
ACH-001328,0.053591026535900005
ACH-001332,0.044738514962800006
ACH-001333,-0.07951561499160001
ACH-001336,-0.113738598683
ACH-001340,-0.13627388471
ACH-001346,-0.0417668924388
ACH-001353,-0.0751507870058
ACH-001354,-0.008401823295069999
ACH-001367,0.038357542776900004
ACH-001368,-0.09091378552989998
ACH-001374,-0.358420584316
ACH-001375,-0.0627126559397
ACH-001377,-0.173091019126
ACH-001380,-0.08564342500080001
ACH-001391,-0.220742689159
ACH-001407,-0.214053472474
ACH-001408,-0.142508545607
ACH-001413,-0.0378261312361
ACH-001430,-0.12807539595200002
ACH-001431,-0.0747902950573
ACH-001450,0.044875049471500006
ACH-001496,-0.0990626037129
ACH-001500,-0.151182944716
ACH-001521,-0.0479724814185
ACH-001523,0.0684051331362
ACH-001532,-0.13894341789200002
ACH-001536,-0.24906169094099997
ACH-001550,0.248793110446
ACH-001552,-0.056980127827
ACH-001554,-0.0926687211704
ACH-001645,-0.0318239095988
ACH-001654,-0.025265893581
ACH-001715,-0.0199362370592
ACH-001735,0.011309329722
ACH-001736,0.0707136560973
ACH-001737,-0.115425232256
ACH-001740,0.050025756422100005
ACH-001745,-0.0365008029429
ACH-001750,-0.284168410033
ACH-001765,0.122471621617
ACH-001956,-0.0636714969147
ACH-001957,-0.09755920144659999
