,NINJ1 (4814)
ACH-000448,-0.0807562752227
ACH-000450,-0.0604029176669
ACH-000452,-0.10281934069700001
ACH-000454,-0.0836464226008
ACH-000458,-0.168372702755
ACH-000459,0.139274295013
ACH-000460,0.04511581712669999
ACH-000461,-0.160659845312
ACH-000463,-0.11391087060699999
ACH-000464,0.203537339701
ACH-000466,-0.18801992520799998
ACH-000467,-0.205796117192
ACH-000468,0.127303374155
ACH-000469,-0.0172584230309
ACH-000470,-0.25332235210000004
ACH-000471,0.010507895027299999
ACH-000472,-0.00775029114796
ACH-000473,-0.042871893598
ACH-000475,-0.183316021407
ACH-000476,0.132579403949
ACH-000477,0.12500581583599998
ACH-000480,-0.0828017463103
ACH-000481,-0.210775666476
ACH-000483,-0.0775617171205
ACH-000484,-0.0668005152802
ACH-000485,-0.124374194899
ACH-000486,0.100897094053
ACH-000487,0.0160328364776
ACH-000488,0.0543951127341
ACH-000490,-0.22641714844799998
ACH-000491,-0.21665101290600003
ACH-000495,-0.158199733201
ACH-000496,-0.22722007545200001
ACH-000499,-0.0335181586692
ACH-000500,-0.159024699569
ACH-000502,0.0205009801502
ACH-000503,-0.218233590939
ACH-000505,0.0507928523238
ACH-000507,-0.109314278854
ACH-000510,-0.09824620616730001
ACH-000511,0.0073772022013400005
ACH-000512,-0.124856506987
ACH-000516,-0.136586637679
ACH-000517,-0.0215655283721
ACH-000518,-0.0993224518492
ACH-000520,-0.0981339106035
ACH-000521,-0.161827405453
ACH-000522,-0.115365829992
ACH-000524,0.036755743594
ACH-000527,-0.00806347046835
ACH-000528,-0.050536007296900005
ACH-000537,-0.025694498500099996
ACH-000541,-0.2660281492
ACH-000542,-0.044286070400599994
ACH-000544,-0.101382093378
ACH-000545,-0.13539780791300002
ACH-000547,-0.322243149581
ACH-000548,-0.0612415979892
ACH-000549,0.09106259349649999
ACH-000550,-0.039593451579
ACH-000552,-0.16970401351300002
ACH-000556,-0.05359603787219999
ACH-000557,-0.06796124466680001
ACH-000570,-0.219567600936
ACH-000571,0.03579278984
ACH-000573,-0.07085322273660001
ACH-000576,0.281609963066
ACH-000580,0.09150020863700001
ACH-000584,-0.150576545082
ACH-000585,-0.0198266593952
ACH-000588,-0.0554969592562
ACH-000589,0.044737709942699995
ACH-000591,-0.0250749627747
ACH-000593,0.0118297454438
ACH-000600,0.0042856675828200005
ACH-000601,-0.08096958043039999
ACH-000604,-0.12089018574100001
ACH-000605,0.0549331621356
ACH-000606,-0.0998831385472
ACH-000608,-0.105502480238
ACH-000614,-0.148429246679
ACH-000616,-0.155210381249
ACH-000618,0.0612457882034
ACH-000619,-0.453064885402
ACH-000620,-0.11448355387
ACH-000621,-0.098866715628
ACH-000622,-0.266669976342
ACH-000623,-0.00839920358782
ACH-000624,0.018085416082
ACH-000627,0.09299489552339998
ACH-000630,0.0194297177656
ACH-000632,0.0670931885209
ACH-000633,0.022330979653599998
ACH-000637,0.119826877358
ACH-000638,-0.145727804602
ACH-000646,0.007593647256829999
ACH-000647,-0.103947122128
ACH-000648,-0.268325694099
ACH-000649,-0.0266731690949
ACH-000651,-0.179044952156
ACH-000652,-0.247006529923
ACH-000653,0.00256788701081
ACH-000657,-0.030442853143700002
ACH-000658,-0.0753525499299
ACH-000661,-0.21711905662300002
ACH-000662,-0.44489549383
ACH-000663,-0.040279472681900005
ACH-000665,-0.170195559346
ACH-000671,-0.0881695594932
ACH-000673,0.0798535952651
ACH-000676,-0.205229320248
ACH-000677,-0.0853580435156
ACH-000681,-0.112882011407
ACH-000682,-0.029887903143599997
ACH-000683,-0.300748449391
ACH-000684,0.008083455492380001
ACH-000688,-0.183900302535
ACH-000693,-0.223042217575
ACH-000694,-0.16013327
ACH-000695,-0.6033371673879999
ACH-000696,-0.167121594677
ACH-000697,0.13814322343399998
ACH-000699,-0.16366373319900002
ACH-000701,-0.0738071199832
ACH-000706,-0.10086295869300001
ACH-000711,-0.104119130655
ACH-000713,-0.135158884907
ACH-000714,-0.0580104490799
ACH-000718,-0.124623249616
ACH-000720,0.0339359960413
ACH-000721,-0.127736219839
ACH-000724,0.1794680161
ACH-000725,0.0726729195933
ACH-000732,0.0377752306671
ACH-000734,0.03090824732
ACH-000735,-0.10556361796
ACH-000736,-0.157012945447
ACH-000738,-0.0996559766127
ACH-000746,-0.0169288048683
ACH-000747,0.050919078812100005
ACH-000748,-0.112144651602
ACH-000753,-0.217370650302
ACH-000756,0.0994380805012
ACH-000757,-0.18816527346099998
ACH-000758,-0.103863172053
ACH-000760,0.026991973534
ACH-000763,-0.19346307576900001
ACH-000764,0.244014628303
ACH-000765,-0.0367454125597
ACH-000766,-0.077408308138
ACH-000767,-0.0421402113132
ACH-000768,-0.21181147090799998
ACH-000769,0.0374478547986
ACH-000770,-0.102464975492
ACH-000771,-0.113624383841
ACH-000773,0.0686582692729
ACH-000776,-0.128028231665
ACH-000777,-0.19355443293299998
ACH-000778,0.035363674587
ACH-000781,0.00554992533642
ACH-000782,0.07292799633710001
ACH-000783,0.072474240193
ACH-000784,-0.08745865326539999
ACH-000785,-0.0695161318511
ACH-000787,-0.039551925761300004
ACH-000788,0.040547055322500004
ACH-000791,0.000473451031916
ACH-000792,-0.127733263893
ACH-000794,0.06940118110610001
ACH-000796,-0.08791709176519999
ACH-000799,-0.0995892661652
ACH-000800,-0.006074597680789999
ACH-000802,-0.107832470796
ACH-000804,0.12268424896999999
ACH-000805,-0.239517773548
ACH-000809,-0.0621082794631
ACH-000810,0.192819665709
ACH-000811,-0.0982266028678
ACH-000817,-0.128759698886
ACH-000819,-0.193846535689
ACH-000820,0.0121621638646
ACH-000821,0.273974056448
ACH-000822,0.007192449731149999
ACH-000823,-0.28572176664
ACH-000824,-0.0735524096446
ACH-000827,-0.0300365198705
ACH-000829,-0.22024246718499998
ACH-000831,-0.16896087449900002
ACH-000832,-0.227611124366
ACH-000833,0.164702278845
ACH-000834,-0.0118576084544
ACH-000835,-0.08735305979160002
ACH-000836,-0.046600066077699995
ACH-000837,-0.0448559831249
ACH-000838,0.17802328931400002
ACH-000839,-0.175335866043
ACH-000840,0.154169017169
ACH-000841,-0.114944881823
ACH-000843,-0.26469756899999997
ACH-000846,-0.035206025296400004
ACH-000847,-0.12391414250999998
ACH-000848,0.00178002167957
ACH-000849,-0.0726217438667
ACH-000851,-0.0854825286661
ACH-000855,-0.30379103974300004
ACH-000856,0.0707331365361
ACH-000858,-0.111611869088
ACH-000859,-0.111235245021
ACH-000861,-0.11544868947300001
ACH-000862,-0.16447302294900001
ACH-000865,-0.0135650101035
ACH-000866,-0.205659455301
ACH-000867,-0.0772665102368
ACH-000869,0.17378776810199997
ACH-000872,0.015189755555700001
ACH-000873,-0.11085784764
ACH-000876,-0.12261853435
ACH-000878,-0.307174085128
ACH-000880,-0.22406345996899998
ACH-000881,-0.0286841877809
ACH-000882,-0.040257882350199996
ACH-000884,0.05443686515769999
ACH-000885,0.078277993437
ACH-000887,0.099692454881
ACH-000888,-0.167631692509
ACH-000889,-0.0597406887947
ACH-000890,-0.229293469573
ACH-000896,-0.0330592973887
ACH-000898,-0.08414631884960001
ACH-000900,-0.100981253901
ACH-000901,-0.0114478796387
ACH-000905,-0.12725360005699998
ACH-000906,-0.146582774784
ACH-000907,0.0448689001031
ACH-000910,0.0139130104061
ACH-000911,-0.130940853938
ACH-000912,0.040965678183
ACH-000913,-0.00844165056436
ACH-000915,-0.11900744721300001
ACH-000916,0.545895106025
ACH-000917,0.028850272700799998
ACH-000921,-0.027473627325400003
ACH-000924,-0.0773027283983
ACH-000926,-0.06961256714200001
ACH-000928,0.00596286524047
ACH-000929,-0.10163749082599999
ACH-000932,-0.134565172599
ACH-000935,-0.0457512694494
ACH-000936,-0.055816740791
ACH-000937,-0.132533131313
ACH-000938,0.139618619482
ACH-000939,0.046853717772
ACH-000941,-0.0306066361441
ACH-000943,0.00551122149497
ACH-000946,-0.0698620703076
ACH-000947,-0.0357914867805
ACH-000948,-0.0392310079437
ACH-000950,-0.17556107518
ACH-000953,0.0341492119679
ACH-000957,0.0025353831743200003
ACH-000958,0.137963928027
ACH-000960,0.0058133801988199995
ACH-000963,0.011668139310899998
ACH-000968,0.028093565148099995
ACH-000969,-0.170040806676
ACH-000973,-0.1470226363
ACH-000974,-0.0156997345325
ACH-000975,0.076640519085
ACH-000976,-0.073977517999
ACH-000978,0.21776398299199998
ACH-000980,-0.0445337454504
ACH-000984,-0.126353187275
ACH-000986,-0.187366458781
ACH-000988,-0.116206135947
ACH-000993,-0.0677966172645
ACH-000994,-0.240957176012
ACH-000996,0.0190626057793
ACH-001001,0.00558459590245
ACH-001020,-0.401835299415
ACH-001028,-0.0791775627133
ACH-001031,0.10639748897700001
ACH-001038,-0.098196446009
ACH-001048,-0.00308826652635
ACH-001050,-0.0116000286314
ACH-001053,0.0508189200462
ACH-001054,-0.029112335969700004
ACH-001061,-0.048997608254699995
ACH-001067,0.131129119286
ACH-001075,0.0646278511368
ACH-001096,-0.102623477831
ACH-001128,0.255196923585
ACH-001134,-0.12016088864800001
ACH-001151,-0.0970376382308
ACH-001163,-0.22530322094500002
ACH-001164,-0.0899265971018
ACH-001173,-0.0280174975441
ACH-001183,-0.0111088287462
ACH-001184,-0.00162440837069
ACH-001190,0.200731633711
ACH-001192,-0.0816433340207
ACH-001193,0.153406772707
ACH-001196,-0.129147089041
ACH-001197,-0.295298885708
ACH-001205,-0.308667663985
ACH-001211,0.00784871278833
ACH-001212,-0.0685260278462
ACH-001228,-0.13705392037900002
ACH-001232,0.11357421910900001
ACH-001239,0.0265841308336
ACH-001274,0.105865311836
ACH-001275,0.0301808649478
ACH-001277,0.109708146493
ACH-001278,0.0691071543003
ACH-001280,0.0234888946419
ACH-001283,0.027578167770199998
ACH-001289,-0.11907834707699999
ACH-001295,-0.0987888500512
ACH-001300,-0.0920845130222
ACH-001301,0.0226715716926
ACH-001302,0.0370632840782
ACH-001303,0.023509940974699998
ACH-001306,0.027345035428400003
ACH-001318,-0.110921726907
ACH-001322,-0.11186158264599999
ACH-001328,-0.102694507388
ACH-001332,-0.363777240312
ACH-001333,0.06767099729539999
ACH-001336,-0.273620807245
ACH-001340,-0.019617283459700003
ACH-001346,-0.279391858632
ACH-001353,-0.0436091095565
ACH-001354,-0.0460211704755
ACH-001367,0.148085103896
ACH-001368,-0.0667983680711
ACH-001374,-0.441070977508
ACH-001375,-0.13141952339500002
ACH-001377,-0.212605779184
ACH-001380,0.0732780687743
ACH-001391,-0.19901995811599998
ACH-001407,0.017399123214099997
ACH-001408,-0.09911842185
ACH-001413,0.0178336830301
ACH-001430,0.0436116020665
ACH-001431,-0.18754194090799997
ACH-001450,-0.114261118225
ACH-001496,-0.118856080959
ACH-001500,0.0434357313739
ACH-001521,0.209398406675
ACH-001523,-0.0130283768823
ACH-001532,-0.0367607297197
ACH-001536,-0.0882654115464
ACH-001550,-0.10027008091499999
ACH-001552,-0.007547110197629999
ACH-001554,-0.011322680523399999
ACH-001645,-0.037579816218500005
ACH-001654,-0.101403570187
ACH-001715,0.015671308712200002
ACH-001735,-0.07461378291519999
ACH-001736,0.0947650721528
ACH-001737,0.0367429649829
ACH-001740,-0.0594928370847
ACH-001745,0.017235061901200003
ACH-001750,0.0312878073714
ACH-001765,-0.0466860971261
ACH-001956,-0.025544162162900005
ACH-001957,0.0440273797501
