,HELZ2 (85441)
ACH-000159,0.0550253855068
ACH-000160,-0.105965749146
ACH-000163,-0.176096280162
ACH-000167,0.09680537069839999
ACH-000168,-0.136527893014
ACH-000169,-0.101672322634
ACH-000178,-0.013618569116400001
ACH-000182,-0.255098677749
ACH-000183,0.0488994840907
ACH-000188,-0.06657163787630001
ACH-000189,-0.29569939708
ACH-000190,0.0322787818343
ACH-000198,-0.0252255920451
ACH-000204,0.167250776832
ACH-000206,0.0385404530245
ACH-000207,-0.008969614805209998
ACH-000211,-0.0921929387069
ACH-000215,-0.21636243327399998
ACH-000221,-0.134509073554
ACH-000222,-0.0516640358421
ACH-000223,-0.19105074104400002
ACH-000226,-0.0517033516819
ACH-000227,-0.0727139275377
ACH-000228,-0.27573785491
ACH-000231,-0.14262063897
ACH-000232,-0.0679419349916
ACH-000233,-0.0373663156607
ACH-000234,-0.0920317926657
ACH-000235,0.0608615541885
ACH-000237,0.000239845557139
ACH-000238,-0.504558475655
ACH-000243,0.10876773133199999
ACH-000244,-0.058650548302600004
ACH-000246,-0.255000449877
ACH-000248,-0.0373348740367
ACH-000250,-0.0715523303565
ACH-000251,0.150273626012
ACH-000253,-0.169269013373
ACH-000255,-0.17573797708900002
ACH-000256,0.179269468606
ACH-000257,-0.587463507235
ACH-000258,-0.198682959282
ACH-000259,-0.0619336826555
ACH-000260,-0.14085044193600002
ACH-000261,-0.26219566236999997
ACH-000262,-0.029209411888099997
ACH-000263,-0.238248795306
ACH-000264,-0.260284204325
ACH-000265,-0.0455996586339
ACH-000266,-0.11613252554000002
ACH-000272,0.136225503081
ACH-000273,-0.09912662149639999
ACH-000274,-0.170728239988
ACH-000277,-0.266757715437
ACH-000278,-0.00604241762508
ACH-000279,-0.24880175075999997
ACH-000280,-0.0836567772122
ACH-000281,-0.101445150012
ACH-000288,-0.252180020998
ACH-000291,-0.23280294870299997
ACH-000293,-0.204203238386
ACH-000294,-0.28196931507100004
ACH-000295,0.140426644484
ACH-000296,-0.343361846051
ACH-000302,-0.091213181566
ACH-000304,-0.196984523465
ACH-000307,0.00347448704164
ACH-000308,-0.201171836069
ACH-000310,-0.14333876448400001
ACH-000311,-0.106279761327
ACH-000312,-0.14329225450400002
ACH-000315,0.420807267253
ACH-000316,0.186363812372
ACH-000317,0.134155093528
ACH-000318,-0.241698767194
ACH-000319,0.111833095194
ACH-000320,0.0675532477261
ACH-000322,-0.346112962046
ACH-000323,0.215784855688
ACH-000324,0.065254172799
ACH-000329,0.026640285070700005
ACH-000330,-0.0205071217953
ACH-000331,-0.0350766037527
ACH-000332,-0.168201260106
ACH-000334,-0.04540713889859999
ACH-000335,0.222487683606
ACH-000336,-0.5697794648610001
ACH-000337,-0.0253803148172
ACH-000339,0.0054184710207700005
ACH-000341,-0.237505753208
ACH-000348,-0.13626422507799998
ACH-000350,-0.30940675369000004
ACH-000352,-0.335145787857
ACH-000356,-0.08766174845310001
ACH-000361,-0.32240889340100004
ACH-000362,-0.18793045832400002
ACH-000363,0.00398676736122
ACH-000364,-0.026308146717699998
ACH-000365,-0.0180241760174
ACH-000366,-0.0743067166391
ACH-000368,-0.171604837548
ACH-000374,0.0269481144503
ACH-000375,0.223102731208
ACH-000376,-0.0757983586972
ACH-000381,-0.187576591454
ACH-000383,-0.130480864079
ACH-000387,-0.26228022378800003
ACH-000389,-0.515303839166
ACH-000390,-0.00123394892526
ACH-000393,-0.202256763397
ACH-000395,-0.632217491372
ACH-000397,-0.0451463637365
ACH-000401,-0.130725624664
ACH-000402,-0.210151421417
ACH-000403,-0.134473984222
ACH-000404,-0.436827357975
ACH-000406,-0.062405566779800005
ACH-000407,-0.23553667220600003
ACH-000408,-0.143620150012
ACH-000410,-0.17765247877
ACH-000411,-0.0451516780457
ACH-000414,0.021482144693200002
ACH-000415,-0.0318617202564
ACH-000416,-0.09609446216919999
ACH-000420,-0.343681591197
ACH-000421,-0.129945815955
ACH-000424,0.0064669624783
ACH-000425,-0.0740709134187
ACH-000426,-0.17890471568
ACH-000427,0.104870488344
ACH-000433,-0.0240586653944
ACH-000436,0.014611670560700002
ACH-000444,-0.137651012842
ACH-000445,-0.226932315454
ACH-000448,-0.0506342019884
ACH-000450,0.178228255962
ACH-000452,-0.217491999923
ACH-000454,0.0527074525036
ACH-000458,-0.050603389481199995
ACH-000459,0.287950280265
ACH-000460,-0.264657462096
ACH-000461,-0.24046853072799998
ACH-000463,-0.32643421595600003
ACH-000464,-0.10426822195
ACH-000466,0.0660244069686
ACH-000467,-0.21103353725000001
ACH-000468,-0.35218662103
ACH-000469,-0.176976190992
ACH-000470,-0.25487985222
ACH-000471,-0.132980925122
ACH-000472,-0.11205661902999998
ACH-000473,-0.162029933406
ACH-000475,-0.051085459604599995
ACH-000476,-0.22733552497499998
ACH-000477,-0.11355631005200001
ACH-000480,-0.168344000826
ACH-000481,-0.261218240838
ACH-000483,0.19226737534000002
ACH-000484,-0.340830203677
ACH-000485,-0.04836595855880001
ACH-000486,0.0679444409174
ACH-000487,-0.176290751681
ACH-000488,-0.183748470676
ACH-000490,-0.153519477819
ACH-000491,-0.142968604015
ACH-000495,0.0104521178854
ACH-000496,-0.161948354728
ACH-000499,-0.40901372927
ACH-000500,0.40261984220299996
ACH-000502,-0.164231562528
ACH-000503,0.26787847020100003
ACH-000505,0.0410550282732
ACH-000507,-0.0933210399909
ACH-000510,0.0275741995433
ACH-000511,-0.0679705740356
ACH-000512,-0.0238667216426
ACH-000516,0.050748999531399996
ACH-000517,-0.158467407598
ACH-000518,-0.0014409540506400002
ACH-000520,-0.13187714173
ACH-000521,0.0600029761054
ACH-000522,-0.104431637454
ACH-000524,-0.230610188554
ACH-000527,-0.0584142015522
ACH-000528,-0.135571696167
ACH-000537,-0.170814336159
ACH-000541,-0.134813232302
ACH-000542,-0.0989896435681
ACH-000544,-0.23277729093199998
ACH-000545,-0.046795523524900004
ACH-000547,-0.654420200036
ACH-000548,0.05663539494659999
ACH-000549,-0.0457290702503
ACH-000550,-0.0925359365769
ACH-000552,0.033375723800099996
ACH-000556,-0.05565160954369999
ACH-000557,-0.390292657085
ACH-000570,-0.0731830222107
ACH-000571,-0.150415734638
ACH-000573,-0.147577837006
ACH-000576,-0.23589793151
ACH-000580,-0.156031058786
ACH-000584,0.048922626370800006
ACH-000585,0.0070071448283900006
ACH-000588,0.123427345176
ACH-000589,-0.0945669461667
ACH-000591,-0.16791088869399998
ACH-000593,0.00123253475184
ACH-000600,-0.126355085499
ACH-000601,-0.0381151792232
ACH-000604,-0.00156527094654
ACH-000605,-0.285618162059
ACH-000606,0.0893848249579
ACH-000608,-0.171126606006
ACH-000614,-0.00211781484178
ACH-000616,0.0180644249557
ACH-000618,0.0229529214099
ACH-000619,0.054653391316499995
ACH-000620,-0.0879972159895
ACH-000621,-0.06745536949030001
ACH-000622,-0.286711371899
ACH-000623,-0.0234485752042
ACH-000624,-0.169430326777
ACH-000627,-0.155107031813
ACH-000630,-0.17907984318
ACH-000632,-0.042846019382100003
ACH-000633,-0.275235682346
ACH-000637,-0.156968803822
ACH-000638,0.012636104995799998
ACH-000646,-0.235240365306
ACH-000647,-0.0464919231152
ACH-000648,0.0860294792032
ACH-000649,-0.13334352184
ACH-000651,-0.0792580401421
ACH-000652,-0.072629286408
ACH-000653,-0.023485809673000003
ACH-000657,-0.07310619005260001
ACH-000658,-0.111782341922
ACH-000661,-0.0503067613777
ACH-000662,-0.474679465755
ACH-000663,-0.201817944141
ACH-000665,-0.150727868594
ACH-000671,0.08298037457860001
ACH-000673,0.08504323796980001
ACH-000676,0.08639802250150001
ACH-000677,-0.00802218503408
ACH-000681,-0.163390010872
ACH-000682,-0.0797843309876
ACH-000683,-0.194062603807
ACH-000684,-0.30319846733000005
ACH-000688,0.05947329448480001
ACH-000693,-0.17825132245099998
ACH-000694,-0.167285210533
ACH-000695,-0.21146518602000003
ACH-000696,-0.058982980810199995
ACH-000697,0.155965429443
ACH-000699,-0.00914839564742
ACH-000701,-0.210902577156
ACH-000706,-0.00216586375944
ACH-000711,-0.027763844519599998
ACH-000713,-0.1202140099
ACH-000714,-0.0531365839628
ACH-000718,-0.182628565363
ACH-000720,0.121131585241
ACH-000721,-0.128504047132
ACH-000724,-0.142384875902
ACH-000725,-0.0159843783989
ACH-000732,0.193437256133
ACH-000734,-0.00767054889985
ACH-000735,-0.19420168267000001
ACH-000736,-0.359119899278
ACH-000738,-0.10240404987400001
ACH-000746,-0.2248888521
ACH-000747,0.0813241907928
ACH-000748,0.0761942824053
ACH-000753,-0.06969510192810001
ACH-000756,-0.118809108353
ACH-000757,-0.06554474547669999
ACH-000758,-0.000514829076954
ACH-000760,-0.11036866808
ACH-000763,0.0402248527806
ACH-000764,-0.173374064999
ACH-000765,-0.0749790985944
ACH-000766,-0.0954766781196
ACH-000767,-0.305677367746
ACH-000768,-0.00597470980643
ACH-000769,0.11246025548699999
ACH-000770,-0.0340712336285
ACH-000771,-0.268100342558
ACH-000773,-0.0841076037699
ACH-000776,-0.157968345673
ACH-000777,-0.09041039890139999
ACH-000778,0.0513784035096
ACH-000781,-0.111713026387
ACH-000782,-0.281672658769
ACH-000783,-0.0410826726401
ACH-000784,-0.10415587856599999
ACH-000785,-0.0642837724897
ACH-000787,-0.175963048702
ACH-000788,-0.117588343019
ACH-000791,0.06234569325130001
ACH-000792,-0.10412836075300001
ACH-000794,-0.125643072246
ACH-000796,-0.149227307107
ACH-000799,-0.26738667538000005
ACH-000800,-0.195781468038
ACH-000802,-0.128966349051
ACH-000804,-0.0955290782162
ACH-000805,-0.177757437847
ACH-000809,-0.0708045006608
ACH-000810,-0.343455109698
ACH-000811,-0.146126063353
ACH-000817,0.0811239475666
ACH-000819,-0.11793321739
ACH-000820,-0.589497982393
ACH-000821,0.0899169026127
ACH-000822,-0.182686005884
ACH-000823,-0.07816525098089999
ACH-000824,-0.27711946233
ACH-000827,-0.10753206479699999
ACH-000829,-0.0765389353229
ACH-000831,-0.136146968364
ACH-000832,-0.13225772533
ACH-000833,0.0118541889341
ACH-000834,-0.157396086741
ACH-000835,0.115460779681
ACH-000836,-0.0246748667441
ACH-000837,0.0666585623298
ACH-000838,-0.041050231202800005
ACH-000839,-0.22808711434999998
ACH-000840,0.5333533828939999
ACH-000841,-0.149331756098
ACH-000843,-0.167447937363
ACH-000846,0.0686154539224
ACH-000847,0.1521378552
ACH-000848,-0.0305880588695
ACH-000849,-0.144152437203
ACH-000851,-0.471269666216
ACH-000855,-0.0698728844658
ACH-000856,0.030527985194799996
ACH-000858,-0.20073470496800003
ACH-000859,-0.112570267174
ACH-000861,-0.141016221491
ACH-000862,-0.228755814956
ACH-000865,-0.0656422770483
ACH-000866,-0.012463118579299999
ACH-000867,-0.0025311696535500004
ACH-000869,-0.17822208065900003
ACH-000872,-0.0482803597363
ACH-000873,-0.16639936011499998
ACH-000876,-0.19949306811200002
ACH-000878,0.101756176516
ACH-000880,-0.23289578970400002
ACH-000881,0.147595623129
ACH-000882,0.0480709492475
ACH-000884,-0.15046287084
ACH-000885,-0.269067018536
ACH-000887,-0.146520871427
ACH-000888,-0.0439202542738
ACH-000889,0.0290744742754
ACH-000890,-0.022027558028599997
ACH-000896,-0.0153759889741
ACH-000898,-0.149080029936
ACH-000900,-0.229633573446
ACH-000901,-0.163822589808
ACH-000905,-0.107065783225
ACH-000906,-0.131951693439
ACH-000907,-0.438180342303
ACH-000910,0.0800455284946
ACH-000911,-0.0354963863844
ACH-000912,-0.0032959059355300003
ACH-000913,0.157491975521
ACH-000915,0.06570106960830001
ACH-000916,-0.0245565312528
ACH-000917,0.18426489059099999
ACH-000921,-0.412256929381
ACH-000924,-0.0971353565067
ACH-000926,-0.17635632396200002
ACH-000928,0.004824647963020001
ACH-000929,-0.24917699133000001
ACH-000932,0.0200079265637
ACH-000935,-0.221597918981
ACH-000936,-0.0920560909392
ACH-000937,-0.256071632643
ACH-000938,-0.047641153229099995
ACH-000939,0.111605275004
ACH-000941,-0.0180521675628
ACH-000943,0.10101679845799999
ACH-000946,0.0281333049753
ACH-000947,-0.06721513504
ACH-000948,-0.0163188794243
ACH-000950,0.12524975479
ACH-000953,-0.114074564798
ACH-000957,-0.0342365078687
ACH-000958,0.058598518471400005
ACH-000960,0.0410124434026
ACH-000963,0.155133416381
ACH-000968,0.191302956766
ACH-000969,0.0014668502861400002
ACH-000973,-0.057269827441999994
ACH-000974,-0.0815264004143
ACH-000975,-0.217784658796
ACH-000976,-0.18463885300400001
ACH-000978,-0.5393973960890001
ACH-000980,-0.0489495236053
ACH-000984,-0.202753537993
ACH-000986,-0.201446468371
ACH-000988,0.035913892168
ACH-000993,-0.0803839287885
ACH-000994,0.045705737467
ACH-000996,0.148504212277
ACH-001001,-0.0487808827568
ACH-001020,0.08547207695360001
ACH-001028,-0.0530818534354
ACH-001031,0.0286237823734
ACH-001038,-0.138333747484
ACH-001048,-0.145450310592
ACH-001050,-0.07721081053439999
ACH-001053,-0.12347131859000002
ACH-001054,-0.27341657981600004
ACH-001061,0.029749812718099997
ACH-001067,-0.309135714532
ACH-001075,0.0168095527639
ACH-001096,-0.200997045799
ACH-001128,0.167621231879
ACH-001134,0.08606752780850001
ACH-001151,-0.13607185655200002
ACH-001163,-0.24775326190299998
ACH-001164,0.0818819361483
ACH-001173,-0.051260266992100005
ACH-001183,0.170188791712
ACH-001184,-0.0357266168626
ACH-001190,-0.250933602776
ACH-001192,-0.287701387456
ACH-001193,-0.399290487949
ACH-001196,-0.037472764755
ACH-001197,-0.119775188029
ACH-001205,-0.351258523115
ACH-001211,-0.08840378111239999
ACH-001212,-0.0720984914493
ACH-001228,-0.135926969832
ACH-001232,0.211442262637
ACH-001239,0.0976877191858
ACH-001274,0.14083197717499998
ACH-001275,-0.39520243739699995
ACH-001277,-0.206020579921
ACH-001278,-0.182626906137
ACH-001280,-0.389622411003
ACH-001283,-0.0442552448419
ACH-001289,-0.230865912188
ACH-001295,-0.188282377438
ACH-001300,-0.289447300614
ACH-001301,-0.0957190428348
ACH-001302,-0.181344480781
ACH-001303,-0.101271766869
ACH-001306,0.11101920807700001
ACH-001318,0.0875282990672
ACH-001322,-0.125139519457
ACH-001328,-0.28336946039099997
ACH-001332,-0.5367428884100001
ACH-001333,-0.08201510390710001
ACH-001336,0.0388739800966
ACH-001340,-0.030833975536099997
ACH-001346,-0.05973527401869999
ACH-001353,-0.10462547446
ACH-001354,-0.0630640336968
ACH-001367,-0.18078862497200002
ACH-001368,-0.0691069767806
ACH-001374,0.0752612134494
ACH-001375,-0.166877076679
ACH-001377,-0.03706169653269999
ACH-001380,-0.0642926179299
ACH-001391,-0.218674317642
ACH-001407,-0.09562408963610002
ACH-001408,0.044613201302899995
ACH-001413,0.0378309529543
ACH-001430,0.24547318425999998
ACH-001431,-0.015635020611
ACH-001450,-0.09413369905249999
ACH-001496,0.0838904507144
ACH-001500,-0.053927128786699995
ACH-001521,-0.06630109746280001
ACH-001523,-0.22857762296300002
ACH-001532,-0.17983142888700002
ACH-001536,-0.0821841946432
ACH-001550,-0.05890277316359999
ACH-001552,-0.0454114586003
ACH-001554,-0.133354265833
ACH-001645,-0.171236895796
ACH-001654,-0.18910267890000002
ACH-001715,-0.236829765931
ACH-001735,-0.131828462941
ACH-001736,-0.0651669387611
ACH-001737,-0.0149710242564
ACH-001740,-0.034491632655099996
ACH-001745,-0.023153233342900002
ACH-001750,0.0571201860576
ACH-001765,-0.05240941426580001
ACH-001956,-0.116875266195
ACH-001957,-0.08339781818269999
