,FOXH1 (8928)
ACH-000004,0.173519676096
ACH-000007,0.00506535722209
ACH-000009,0.11894977436899999
ACH-000011,0.00790316371547
ACH-000012,0.101206972541
ACH-000013,0.0749219785229
ACH-000014,0.132998019389
ACH-000015,0.150072632166
ACH-000017,-0.176324125621
ACH-000018,0.167872544492
ACH-000019,0.0692650867709
ACH-000021,0.0437326516579
ACH-000022,0.08938306827060001
ACH-000025,-0.00512864787989
ACH-000028,0.174267728264
ACH-000030,0.0120584852636
ACH-000035,0.16264267377900002
ACH-000036,-0.13430910878799998
ACH-000037,-0.08060459451179999
ACH-000039,-0.0459189924529
ACH-000040,-0.160889237575
ACH-000041,-0.050487343290499996
ACH-000042,-0.031788038245200004
ACH-000045,-0.138957111828
ACH-000047,0.138364636287
ACH-000052,0.165881027357
ACH-000053,-0.08340165178430001
ACH-000054,-0.121198980559
ACH-000055,0.24073274508499998
ACH-000060,-0.0560359873164
ACH-000067,0.19749968611699997
ACH-000070,0.19968303377
ACH-000075,-0.051230062622499996
ACH-000078,-0.150804635721
ACH-000082,0.00304516543773
ACH-000085,-0.07274074473610001
ACH-000086,0.162711595469
ACH-000087,-0.0531547754812
ACH-000092,-0.166468296339
ACH-000095,0.211275707176
ACH-000097,-0.055361347468
ACH-000098,0.0640309592071
ACH-000099,-0.027988398028799998
ACH-000108,-0.161440515123
ACH-000113,0.11828537868899999
ACH-000115,0.11022126851
ACH-000116,0.104763227763
ACH-000118,-0.018284452080999998
ACH-000120,-0.040783462750800005
ACH-000123,-0.0339433666177
ACH-000127,-0.0038542349386500004
ACH-000128,0.00614054628823
ACH-000132,0.0354135691389
ACH-000133,0.08580129256489999
ACH-000137,0.111061006516
ACH-000138,0.0391434611746
ACH-000142,0.0474099418464
ACH-000143,0.0346987747905
ACH-000146,-0.0442814871404
ACH-000148,0.0123531490554
ACH-000150,-0.266387388249
ACH-000152,0.142339805838
ACH-000153,0.445970195047
ACH-000159,0.102745271227
ACH-000160,0.300146029268
ACH-000163,-0.0436158371137
ACH-000167,-0.032748497425700004
ACH-000168,0.03490237873219999
ACH-000169,0.020647323109200002
ACH-000178,-0.264613728256
ACH-000182,0.0769045534607
ACH-000183,0.105393580397
ACH-000188,0.007870631932329999
ACH-000189,-0.0842771965589
ACH-000190,0.188643062409
ACH-000198,0.05086771382040001
ACH-000204,0.132300867109
ACH-000206,0.220295804079
ACH-000207,-0.22095856982599998
ACH-000211,0.0759648966072
ACH-000215,0.0140998402504
ACH-000221,0.128818395281
ACH-000222,-0.177315197614
ACH-000223,-0.14419171901699998
ACH-000226,0.114061258937
ACH-000227,0.0332338808066
ACH-000228,0.150761245346
ACH-000231,-0.024579605471
ACH-000232,-0.022498979598300002
ACH-000233,0.123563507329
ACH-000234,-0.258136941075
ACH-000235,-0.006121829569540001
ACH-000237,0.0161399551336
ACH-000238,0.0617499129523
ACH-000243,-0.0773632306093
ACH-000244,-0.060717614457900006
ACH-000246,-0.0383952666498
ACH-000248,-0.175932932053
ACH-000250,-0.11173321901799999
ACH-000251,0.37544238468
ACH-000253,-0.0906215035313
ACH-000255,0.128244763238
ACH-000256,0.11441640742999999
ACH-000257,0.13835155384700001
ACH-000258,-0.10387549532500001
ACH-000259,0.04117511356780001
ACH-000260,-0.117838121633
ACH-000261,-0.104622193624
ACH-000262,0.262439577825
ACH-000263,0.08882240590080001
ACH-000264,0.05089736309219999
ACH-000265,0.029256265207000004
ACH-000266,-0.0768741018776
ACH-000272,0.111084453795
ACH-000273,0.014707842624
ACH-000274,0.0611752936646
ACH-000277,-0.52285152512
ACH-000278,-0.138146986487
ACH-000279,-0.0113157732556
ACH-000280,-0.216402290828
ACH-000281,-0.011109317139299999
ACH-000288,0.23221296060899999
ACH-000291,-0.122730178999
ACH-000293,0.12461633817500001
ACH-000294,-0.0267262123472
ACH-000295,0.128473046827
ACH-000296,0.06731846710940001
ACH-000302,0.123466331221
ACH-000304,0.0881756958962
ACH-000307,0.0302081109912
ACH-000308,-0.08054233031489999
ACH-000310,-0.09013586392480001
ACH-000311,-0.00572809770757
ACH-000312,-0.0293310888185
ACH-000315,0.141151083747
ACH-000316,-0.018307128341
ACH-000317,-0.06893057236410001
ACH-000318,0.046819709948000006
ACH-000319,0.260677232198
ACH-000320,-0.10595081716600001
ACH-000322,0.0869076566319
ACH-000323,0.050252305366400005
ACH-000324,-0.118955571654
ACH-000329,-0.030578326676599998
ACH-000330,0.159538653822
ACH-000331,-0.032693468589
ACH-000332,-0.161929359475
ACH-000334,0.0817521244822
ACH-000335,-0.0983425658905
ACH-000336,-0.20260623646099998
ACH-000337,0.125110822164
ACH-000339,0.0661584399076
ACH-000341,0.197415524643
ACH-000348,0.00181598432409
ACH-000350,0.0324981786371
ACH-000352,-0.052461589052999996
ACH-000356,0.283214910466
ACH-000361,-0.017768294094799998
ACH-000362,-0.464018956038
ACH-000363,-0.155555696656
ACH-000364,0.053710977488
ACH-000365,0.126532579099
ACH-000366,0.159425140364
ACH-000368,-0.0394917854839
ACH-000374,0.143877746626
ACH-000375,0.013036806144000001
ACH-000376,-0.025286420133599996
ACH-000381,-0.08334095089
ACH-000383,-0.09583560457969999
ACH-000387,-0.000245203199741
ACH-000389,0.138692711536
ACH-000390,-0.008838385169520001
ACH-000393,0.047932934697599995
ACH-000395,-0.255013712361
ACH-000397,0.11949074404200001
ACH-000401,-0.018852546228
ACH-000402,0.147276689212
ACH-000403,-0.13373318427300002
ACH-000404,0.0484610115579
ACH-000406,-0.019885656404099998
ACH-000407,0.126848822807
ACH-000408,0.040653989647199996
ACH-000410,-0.025924781166400002
ACH-000411,-0.287495284396
ACH-000414,-0.133916952114
ACH-000415,0.0661482553191
ACH-000416,-0.0859296980786
ACH-000420,-0.174236254015
ACH-000421,-0.0700513481675
ACH-000424,0.279320649207
ACH-000425,0.0586776628605
ACH-000426,0.0306485933316
ACH-000427,0.123706746172
ACH-000433,0.030741072727200003
ACH-000436,0.15320181939000002
ACH-000444,-0.133535955215
ACH-000445,0.23152627635499998
ACH-000448,-0.00479970148355
ACH-000450,0.21003400237
ACH-000452,-0.21411825090599998
ACH-000454,0.22395124984700002
ACH-000458,0.051195784839500005
ACH-000459,-0.108766730364
ACH-000460,0.0563560645234
ACH-000461,0.0675175417964
ACH-000463,0.031941068330900005
ACH-000464,0.139377725541
ACH-000466,-0.27671871772100004
ACH-000467,-0.08791913124970001
ACH-000468,-0.144376190426
ACH-000469,0.0318733456641
ACH-000470,-0.296671255396
ACH-000471,-0.08173782725610002
ACH-000472,0.0028769494468899996
ACH-000473,-0.10433966888
ACH-000475,0.014908952526399998
ACH-000476,0.0685737339991
ACH-000477,-0.023220977214900004
ACH-000480,-0.0290653244372
ACH-000481,0.11467380875199999
ACH-000483,0.045117426168
ACH-000484,-0.111419060569
ACH-000485,-0.125135311339
ACH-000486,0.0521244917918
ACH-000487,0.0315477816186
ACH-000488,-0.0653322376303
ACH-000490,-0.047848434698800006
ACH-000491,0.056703744469
ACH-000495,-0.121525487876
ACH-000496,0.10922550521400001
ACH-000499,0.045676541656099995
ACH-000500,0.5635313212340001
ACH-000502,-0.09570086015560002
ACH-000503,0.0014889215897799998
ACH-000505,0.0918787377193
ACH-000507,-0.006208704680109999
ACH-000510,0.08533901352810001
ACH-000511,-0.0667915382387
ACH-000512,-0.269710152152
ACH-000516,-0.0039691774903
ACH-000517,-0.0969955083887
ACH-000518,-0.07077038307439999
ACH-000520,0.07224420475710001
ACH-000521,-0.11096154355599999
ACH-000522,0.10889446590500002
ACH-000524,-0.0937475636262
ACH-000527,-0.015305280430799999
ACH-000528,-0.0227894126828
ACH-000537,0.058064355598300005
ACH-000541,-0.17378179884599998
ACH-000542,-0.182221696813
ACH-000544,0.145785262139
ACH-000545,-0.048086211335399996
ACH-000547,0.0586337973009
ACH-000548,-0.029008990364200002
ACH-000549,0.159444311874
ACH-000550,-0.00965596431491
ACH-000552,-0.0033547474282800004
ACH-000556,-0.0311608324855
ACH-000557,0.0042168984845300005
ACH-000570,0.028187723802400002
ACH-000571,0.0202641705219
ACH-000573,-0.0249250821928
ACH-000576,-0.09760428326860002
ACH-000580,0.06741661180240001
ACH-000584,-0.0102631244841
ACH-000585,-0.060670395660300004
ACH-000588,0.024750466600900002
ACH-000589,-0.079946704034
ACH-000591,0.156857999202
ACH-000593,0.0463877040482
ACH-000600,-0.0505775722021
ACH-000601,0.00720428413881
ACH-000604,-0.191443268826
ACH-000605,-0.175455145971
ACH-000606,0.15237465499800001
ACH-000608,0.00402012233734
ACH-000614,-0.201441783358
ACH-000616,0.0166234128123
ACH-000618,-0.0548519777667
ACH-000619,-0.0373564328917
ACH-000620,-0.00227205460782
ACH-000621,-0.0141467442411
ACH-000622,0.00359813307873
ACH-000623,0.171274442573
ACH-000624,0.06403092678899999
ACH-000627,0.00468726341243
ACH-000630,0.126576804989
ACH-000632,0.128610557243
ACH-000633,0.13704610003599998
ACH-000637,0.0665194386639
ACH-000638,0.0850990398615
ACH-000646,0.155158471772
ACH-000647,0.030978868274
ACH-000648,-0.0157875018087
ACH-000649,-0.297781254786
ACH-000651,0.118424168037
ACH-000652,-0.286846909956
ACH-000653,-0.172441183452
ACH-000657,0.0924412687734
ACH-000658,-0.8251877537890001
ACH-000661,0.011440743683899999
ACH-000662,-0.164608458267
ACH-000663,-0.0979709127935
ACH-000665,0.221158101107
ACH-000671,-0.0400710118258
ACH-000673,0.027377722559400002
ACH-000676,0.12335456085999999
ACH-000677,0.103800517435
ACH-000681,-0.194268874289
ACH-000682,-0.0837821789309
ACH-000683,-0.10192133372199999
ACH-000684,-0.0648785713252
ACH-000688,0.150702064059
ACH-000693,0.12358050282
ACH-000694,0.16983153705899998
ACH-000695,0.13168292292300002
ACH-000696,0.07107569433510001
ACH-000697,0.0724399464189
ACH-000699,-0.11835684117499999
ACH-000701,-0.0384737961735
ACH-000706,0.0933247528135
ACH-000711,0.148563305393
ACH-000713,0.166265386743
ACH-000714,0.0658400084895
ACH-000718,-0.204770091598
ACH-000720,-0.00754006185786
ACH-000721,-0.0434971498219
ACH-000724,0.159626111048
ACH-000725,0.0688321959998
ACH-000732,0.15519486932499998
ACH-000734,0.0368256415845
ACH-000735,0.065257545822
ACH-000736,0.146274735636
ACH-000738,-0.00116372708287
ACH-000746,0.0824032390951
ACH-000747,0.0805919658489
ACH-000748,0.0285985532559
ACH-000753,-0.035858195279800005
ACH-000756,0.216398075524
ACH-000757,0.0970637078181
ACH-000758,-0.0452504398761
ACH-000760,0.010070211628600001
ACH-000763,-0.0102521455956
ACH-000764,0.185103743126
ACH-000765,-0.0977404482364
ACH-000766,0.00790857635333
ACH-000767,0.09236516674080002
ACH-000768,-0.06794076015169999
ACH-000769,-0.0588129834651
ACH-000770,0.0295998625746
ACH-000771,-0.0983300414927
ACH-000773,-0.0379866181666
ACH-000776,-0.0826416939715
ACH-000777,-0.08108420091469999
ACH-000778,-0.014117147723999999
ACH-000781,-0.07503346551130001
ACH-000782,0.09142354925629999
ACH-000783,-0.467711937154
ACH-000784,-0.006858975171439999
ACH-000785,-0.228340964949
ACH-000787,0.10829149494899999
ACH-000788,0.10786879109400001
ACH-000791,0.015285784343999999
ACH-000792,-0.0306402165833
ACH-000794,0.0227130407791
ACH-000796,0.0354957616411
ACH-000799,-0.0296800276377
ACH-000800,-0.0406234284697
ACH-000802,0.008275814665409999
ACH-000804,0.0317012703272
ACH-000805,0.0506774220496
ACH-000809,-0.28409702822099997
ACH-000810,-0.05860115054909999
ACH-000811,0.0157042457972
ACH-000817,0.0330676895505
ACH-000819,0.017458658076099996
ACH-000820,-0.288352777657
ACH-000821,0.304889420909
ACH-000822,0.205115891188
ACH-000823,-0.0464817152428
ACH-000824,0.0313806596864
ACH-000827,0.00602982507137
ACH-000829,0.0562103365262
ACH-000831,0.18939552870700002
ACH-000832,0.15106502759
ACH-000833,0.224651120101
ACH-000834,0.0317368037847
ACH-000835,0.0702764924841
ACH-000836,0.046937101931
ACH-000837,-0.150520398258
ACH-000838,0.06820213279409999
ACH-000839,-0.13705365773199998
ACH-000840,0.116373554649
ACH-000841,0.19572116379
ACH-000843,0.0994122306363
ACH-000846,0.03962205527880001
ACH-000847,-0.058584326575
ACH-000848,0.00736435016026
ACH-000849,-0.12937110154200002
ACH-000851,0.0635998865886
ACH-000855,0.0590403435045
ACH-000856,-0.249761850545
ACH-000858,-0.030755701468500003
ACH-000859,0.200872295358
