,GYLTL1B (120071)
ACH-000004,-0.0244454761963
ACH-000007,0.00687963686886
ACH-000009,-0.000171265199674
ACH-000011,-0.09775226633619999
ACH-000012,-0.188374475759
ACH-000013,-0.16970817119800002
ACH-000014,-0.277711237921
ACH-000015,-0.00539045529558
ACH-000017,0.0360667777748
ACH-000018,-0.042125545193
ACH-000019,-0.152815617016
ACH-000021,-0.15329742169000002
ACH-000022,-0.119776053895
ACH-000025,-0.24396283930999998
ACH-000028,-0.175737427119
ACH-000030,-0.272718799339
ACH-000035,-0.408926010193
ACH-000036,-0.0497255109404
ACH-000037,-0.07159229939089999
ACH-000039,0.0057870766691099996
ACH-000040,-0.192546388193
ACH-000041,-0.273663151856
ACH-000042,-0.274876011781
ACH-000045,-0.124537594767
ACH-000047,-0.21399622087099998
ACH-000052,-0.0469061539465
ACH-000053,-0.152882042691
ACH-000054,-0.07869302226439999
ACH-000055,-0.258100416856
ACH-000060,-0.12990898745100002
ACH-000067,0.017176054455200002
ACH-000070,-0.162563856577
ACH-000075,-0.218511139582
ACH-000078,-0.251959234342
ACH-000082,-0.023701595253599998
ACH-000085,-0.14710427507999999
ACH-000086,-0.0367351207051
ACH-000087,0.120989130388
ACH-000092,-0.0631473011191
ACH-000095,-0.23675145767499997
ACH-000097,-0.22738757468499998
ACH-000098,-0.0824253198136
ACH-000099,-0.185387636709
ACH-000108,-0.109294440228
ACH-000113,-0.10020986511600001
ACH-000115,-0.183272683858
ACH-000116,-0.278464146586
ACH-000118,-0.0773378691966
ACH-000120,-0.0953252047236
ACH-000123,-0.178292582132
ACH-000127,0.0237112201961
ACH-000128,-0.251483176426
ACH-000132,-0.0525491004546
ACH-000133,-0.24014481825300002
ACH-000137,-0.21111258195799998
ACH-000138,-0.21285150162900002
ACH-000142,0.0086790497019
ACH-000143,-0.137400204602
ACH-000146,-0.11352932162999999
ACH-000148,-0.331566388686
ACH-000150,-0.21504061903299998
ACH-000152,-0.0354441373877
ACH-000153,-0.09972169893930001
ACH-000159,-0.164689023854
ACH-000160,-0.045561938979900005
ACH-000163,-0.179550660999
ACH-000167,-0.186567374034
ACH-000168,0.062259307782699995
ACH-000169,0.08115860858580001
ACH-000178,-0.13715856986199998
ACH-000182,-0.21435824601300002
ACH-000183,-0.196027027331
ACH-000188,0.09884416982380001
ACH-000189,-0.528082682019
ACH-000190,0.0032103635079699998
ACH-000198,-0.23972273449
ACH-000204,-0.157357383764
ACH-000206,0.0417005562939
ACH-000207,-0.242181532562
ACH-000211,-0.106195729791
ACH-000215,-0.140789840909
ACH-000221,-0.256173390189
ACH-000222,-0.013482120609
ACH-000223,-0.11956145260199999
ACH-000226,-0.23781242318300003
ACH-000227,-0.033624757272000004
ACH-000228,0.20147416943500002
ACH-000231,-0.18531784154300002
ACH-000232,-0.20407645182
ACH-000233,-0.039872561418599996
ACH-000234,-0.149866397608
ACH-000235,-0.178863993667
ACH-000237,-0.229718672131
ACH-000238,-0.136128283477
ACH-000243,-0.102086009237
ACH-000244,-0.143141828141
ACH-000246,-0.08918090093280001
ACH-000248,-0.0298805858688
ACH-000250,-0.130208537452
ACH-000251,0.17928804404100002
ACH-000253,0.00212618165266
ACH-000255,-0.289694194444
ACH-000256,-0.19005779452399998
ACH-000257,-0.142829302814
ACH-000258,-0.192178301317
ACH-000259,-0.0857585714407
ACH-000260,-0.235794566076
ACH-000261,-0.15656984066
ACH-000262,0.08366994964260001
ACH-000263,-0.12249814912599999
ACH-000264,-0.315816674591
ACH-000265,-0.29420366636399997
ACH-000266,-0.045167726262999995
ACH-000272,-0.145264628762
ACH-000273,-0.205093433893
ACH-000274,-0.179125311762
ACH-000277,-0.223743209483
ACH-000278,-0.271706370765
ACH-000279,-0.011850226868200002
ACH-000280,0.0493070582033
ACH-000281,-0.00238649045533
ACH-000288,-0.216802016118
ACH-000291,-0.143822412017
ACH-000293,-0.107223535045
ACH-000294,-0.00743115156663
ACH-000295,-0.115850212135
ACH-000296,-0.383592652385
ACH-000302,-0.09399624418239999
ACH-000304,0.09168035484650001
ACH-000307,-0.108789222043
ACH-000308,-0.292114115849
ACH-000310,-0.271191911204
ACH-000311,-0.050849733304099996
ACH-000312,0.11993114825300001
ACH-000315,-0.181581694167
ACH-000316,-0.0473127829321
ACH-000317,-0.108175754211
ACH-000318,-0.030717182987099998
ACH-000319,-0.20838550736699998
ACH-000320,-0.0817431101094
ACH-000322,-0.14471623854000001
ACH-000323,-0.16437334402200002
ACH-000324,-0.0719773681379
ACH-000329,-0.11570858730799999
ACH-000330,-0.100376013324
ACH-000331,-0.0212293162582
ACH-000332,-0.11372146394200001
ACH-000334,-0.407594460379
ACH-000335,-0.10534706622000001
ACH-000336,-0.141789366042
ACH-000337,-0.0817194794491
ACH-000339,-0.20056498566
ACH-000341,-0.426524285682
ACH-000348,-0.0524934236548
ACH-000350,-0.24855279056999996
ACH-000352,-0.157048537887
ACH-000356,-0.146284832622
ACH-000361,-0.055643835404599995
ACH-000362,-0.30192445281999997
ACH-000363,-0.114448382536
ACH-000364,-0.045969560109199996
ACH-000365,-0.0873304085772
ACH-000366,-0.0221009638153
ACH-000368,-0.146737412926
ACH-000374,-0.268665887441
ACH-000375,-0.09383302788689998
ACH-000376,-0.22030720466200002
ACH-000381,-0.13700030315300002
ACH-000383,-0.11946091538699999
ACH-000387,-0.177583792592
ACH-000389,-0.0305702596742
ACH-000390,-0.147051391589
ACH-000393,-0.292194622408
ACH-000395,-0.00297655845567
ACH-000397,-0.14745829652200002
ACH-000401,-0.252992029155
ACH-000402,-0.23645604713799998
ACH-000403,0.036914548312300004
ACH-000404,-0.31726535198899997
ACH-000406,-0.165949237843
ACH-000407,-0.0269532238437
ACH-000408,-0.104975353024
ACH-000410,-0.339414268966
ACH-000411,-0.29265815495
ACH-000414,-0.128740027474
ACH-000415,-0.378698737253
ACH-000416,-0.0760262281869
ACH-000420,-0.218804689796
ACH-000421,-0.19249613349199998
ACH-000424,0.0825920155586
ACH-000425,-0.124665114826
ACH-000426,-0.295821479056
ACH-000427,-0.283252829378
ACH-000433,-0.22683429100299998
ACH-000436,-0.421414362501
ACH-000444,-0.0192952395939
ACH-000445,-0.08220733063180001
ACH-000448,-0.115570181373
ACH-000450,-0.575883483356
ACH-000452,-0.09116136447999999
ACH-000454,-0.111373301577
ACH-000458,-0.120952204371
ACH-000459,-0.303663948115
ACH-000460,-0.0677238857159
ACH-000461,-0.0825182275641
