,RFX2 (5990)
ACH-000004,-0.160203776167
ACH-000007,-0.181004189297
ACH-000009,0.0162629666633
ACH-000011,0.0164269493774
ACH-000012,0.0392074336897
ACH-000013,-0.128367745958
ACH-000014,-0.0420183890436
ACH-000015,-0.12405549524000001
ACH-000017,-0.20601271092700002
ACH-000018,-0.0067205302787
ACH-000019,-0.351418276558
ACH-000021,-0.21460047071199997
ACH-000022,-0.134358456696
ACH-000025,-0.214470607706
ACH-000028,-0.151396880349
ACH-000030,-0.174306567258
ACH-000035,-0.0673144941858
ACH-000036,-0.17812188689800001
ACH-000037,-0.0509452292445
ACH-000039,-0.07769773650600001
ACH-000040,-0.062169962494599995
ACH-000041,-0.0822829717859
ACH-000042,0.0782222678038
ACH-000045,-0.273235124308
ACH-000047,-0.144983779474
ACH-000052,0.0533936115587
ACH-000053,-0.057931326025800006
ACH-000054,-0.104937579461
ACH-000055,0.07282159348810001
ACH-000060,0.0220874901229
ACH-000067,-0.0830637877497
ACH-000070,0.004393996696090001
ACH-000075,0.101060881438
ACH-000078,0.0552793101313
ACH-000082,-0.219114211514
ACH-000085,-0.07446974995280001
ACH-000086,-0.113929395463
ACH-000087,-0.172430279955
ACH-000092,-0.232930494437
ACH-000095,-0.08515435639550001
ACH-000097,0.0214867837536
ACH-000098,-0.39840195621200003
ACH-000099,-0.0278880952503
ACH-000108,-0.225607465228
ACH-000113,-0.188977461798
ACH-000115,-0.282228186048
ACH-000116,-0.181615489666
ACH-000118,-0.185918808086
ACH-000120,-0.165431463696
ACH-000123,-0.0857925392004
ACH-000127,-0.36149468329000006
ACH-000128,-0.424406762493
ACH-000132,-0.148124793497
ACH-000133,-0.21335292111499998
ACH-000137,-0.158158451723
ACH-000138,-0.0738382210413
ACH-000142,-0.265286682208
ACH-000143,-0.00651471175002
ACH-000146,-0.127748098188
ACH-000148,-0.169138690189
ACH-000150,-0.0665510174761
ACH-000152,-0.08150398112639999
ACH-000153,0.0502131704694
ACH-000159,-0.0481466787923
ACH-000160,-0.106071117815
ACH-000163,-0.09960840498739999
ACH-000167,-0.144463186066
ACH-000168,0.0335548533402
ACH-000169,-0.08433157798280001
ACH-000178,0.0312855895737
ACH-000182,-0.0822229331981
ACH-000183,-0.09811393433260002
