,MTL5 (9633)
ACH-000319,-0.303458844298
ACH-000320,-0.120560181142
ACH-000322,0.0943201981349
ACH-000323,-0.128300385503
ACH-000324,-0.19239970692000002
ACH-000329,0.18686295902800001
ACH-000330,-0.355665664045
ACH-000331,-0.0802391233771
ACH-000332,-0.40705700699
ACH-000334,-0.33548391560199997
ACH-000335,-0.23966153113299998
ACH-000336,-0.35417871909500004
ACH-000337,-0.060609125267400005
ACH-000339,-0.194498311548
ACH-000341,0.00114610474777
ACH-000348,0.00993689575984
ACH-000350,0.0381608283444
ACH-000352,-0.12276780351700001
ACH-000356,-0.30241796076
ACH-000361,-0.493977653565
ACH-000362,-0.0627523772119
ACH-000363,0.0230727193799
ACH-000364,0.013035858813499999
ACH-000365,-0.141819200495
ACH-000366,-0.36444733595600004
ACH-000368,-0.283115540966
ACH-000374,-0.118110492826
ACH-000375,-0.33228610254700003
ACH-000376,-0.09741036906169999
ACH-000381,-0.033647809545200004
ACH-000383,-0.23505314285999998
ACH-000387,-0.0074963873573999995
ACH-000389,-0.146375120583
ACH-000390,-0.0357813245035
ACH-000393,-0.12317268265
ACH-000395,-0.210319214155
ACH-000397,-0.284910978344
ACH-000401,0.258433188643
ACH-000402,-0.401617392767
ACH-000403,-0.28609077477
ACH-000404,0.14016991558800002
ACH-000406,-0.134296690626
ACH-000407,-0.420340605295
ACH-000408,-0.208332553656
ACH-000410,-0.195718819375
ACH-000411,-0.192538970042
ACH-000414,-0.31275794783000005
ACH-000415,-0.24662683068000005
ACH-000416,-0.0372343206105
ACH-000420,-0.317866620787
ACH-000421,-0.134428942267
ACH-000424,-0.694008996505
ACH-000425,0.0262926919521
ACH-000426,0.13915012502000002
ACH-000427,-0.19657226963799998
ACH-000433,-0.24599997063499998
ACH-000436,-0.102828451478
ACH-000444,-0.158763474534
ACH-000445,-0.056262706671900004
ACH-000448,-0.140683865105
ACH-000450,-0.21298913644900003
ACH-000452,-0.11368772086300001
ACH-000454,-0.11283584313100001
ACH-000458,-0.266785044064
ACH-000459,0.497854976094
ACH-000460,-0.142855353763
ACH-000461,-0.380236764362
ACH-000463,-0.163390954185
ACH-000464,-0.0963351059646
ACH-000466,-0.00010122478264200001
ACH-000467,-0.17918356673
ACH-000468,-0.271918798983
ACH-000469,-0.127785990149
ACH-000470,-0.23311920989799997
ACH-000471,-0.07298073581730001
ACH-000472,-0.188338544342
ACH-000473,-0.282740045953
ACH-000475,-0.0503204022735
ACH-000476,-0.163179349934
ACH-000477,-0.45062430085199995
ACH-000480,-0.298169886323
ACH-000481,-0.13814150916200002
ACH-000483,-0.08940685545569999
ACH-000484,0.08815644715500001
ACH-000485,-0.24173685106999998
ACH-000486,-0.607012844547
ACH-000487,-0.15084337564300002
ACH-000488,-0.113769249549
ACH-000490,-0.114857526749
ACH-000491,-0.182427467344
ACH-000495,-0.0286211470762
ACH-000496,-0.280488123681
ACH-000499,-0.204425841198
ACH-000500,0.143229831974
ACH-000502,-0.233775771987
ACH-000503,-0.18252865559099998
ACH-000505,-0.0273664808794
ACH-000507,-0.171750331241
ACH-000510,-0.10068745835899999
ACH-000511,0.0986133509055
ACH-000512,-0.19848527484200001
ACH-000516,-0.0529094612586
ACH-000517,-0.150369360948
ACH-000518,-0.0613080528813
ACH-000520,0.16199661926699999
ACH-000521,-0.048166077691
ACH-000522,-0.0650393209115
ACH-000524,-0.16291222793
ACH-000527,-0.130370741225
ACH-000528,-0.10937762341499999
ACH-000537,-0.177042028797
ACH-000541,0.059439058757800006
ACH-000542,-0.137733588263
ACH-000544,-0.31934672168
ACH-000545,-0.486241034918
ACH-000547,-0.00433464172194
ACH-000548,-0.28461358523200003
ACH-000549,-0.10475580978499999
ACH-000550,-0.194216316698
ACH-000552,-0.0904645273793
ACH-000556,-0.155202755519
ACH-000557,-0.0622283752147
ACH-000570,-0.09864927696699999
ACH-000571,-0.190204831886
ACH-000573,-0.150594245189
ACH-000576,0.014498891246
ACH-000580,-0.40088502166400003
ACH-000584,-0.151482446528
ACH-000585,-0.37936970543000004
ACH-000588,0.0166991234068
ACH-000589,-0.293989619044
ACH-000591,0.09389020204669998
ACH-000593,-0.117123936952
ACH-000600,-0.0888451941667
ACH-000601,-0.17819318565099998
ACH-000604,0.167927749929
ACH-000605,-0.0505419580033
ACH-000606,-0.37863741860699995
ACH-000608,-0.17603911689399998
ACH-000614,-0.474025525424
ACH-000616,-0.217884915119
ACH-000618,-0.29325754009599997
ACH-000619,-0.593544093473
ACH-000620,-0.127069374757
ACH-000621,-0.050055486275699994
ACH-000622,-0.197530293014
ACH-000623,-0.17271548642700002
ACH-000624,-0.156400415019
ACH-000627,-0.160844978368
ACH-000630,-0.343169597394
ACH-000632,-0.167005737879
ACH-000633,-0.09349504162939999
ACH-000637,-0.226973503921
ACH-000638,-0.339789174568
ACH-000646,0.0670579763456
ACH-000647,-0.34845813913900003
ACH-000648,-0.0297260068991
ACH-000649,-0.171378472547
ACH-000651,-0.12465406857999999
ACH-000652,-0.14363912852900002
ACH-000653,-0.16630485147399998
ACH-000657,-0.07960615926860001
ACH-000658,-0.230476749497
ACH-000661,-0.266740505616
ACH-000662,0.21852773137200002
ACH-000663,-0.00902202717412
ACH-000665,-0.336034734978
ACH-000671,-0.214666266607
ACH-000673,-0.28574444914999997
ACH-000676,-0.13464817272399998
ACH-000677,-0.05951722073869999
ACH-000681,-0.319076341705
ACH-000682,-0.0533956993056
ACH-000683,-0.19297822870499998
ACH-000684,0.0164259987971
ACH-000688,-0.272841843207
ACH-000693,-0.27426475932300004
ACH-000694,-0.490620254938
ACH-000695,-0.111756780887
ACH-000696,-0.193152303114
ACH-000697,-0.0450938179245
ACH-000699,-0.167630355867
ACH-000701,0.44772474071400004
ACH-000706,-0.220353105662
ACH-000711,-0.066933692716
ACH-000713,-0.269106583287
ACH-000714,-0.0665441291149
ACH-000718,-0.0106892087754
ACH-000720,-0.0301411889104
ACH-000721,-0.105437914388
ACH-000724,0.43091310866800003
ACH-000725,-0.220634808921
ACH-000732,-0.225149077075
ACH-000734,-0.39719752548
ACH-000735,-0.12557684275699998
ACH-000736,-0.37928562719400005
ACH-000738,-0.181843976959
ACH-000746,-0.24987656461599997
ACH-000747,-0.213280722729
ACH-000748,-0.423380323509
ACH-000753,-0.0545517213513
ACH-000756,-0.20510567712900002
ACH-000757,-0.011648514789299999
ACH-000758,-0.269961557251
ACH-000760,-0.0586341334643
ACH-000763,0.18213405954599998
ACH-000764,-0.194003475622
ACH-000765,-0.40691339405199994
ACH-000766,-0.198319941245
ACH-000767,-0.255516613363
ACH-000768,-0.163187177605
ACH-000769,-0.0215349338279
ACH-000770,-0.116538795756
ACH-000771,-0.10415851350500001
ACH-000773,-0.11583209592
ACH-000776,-0.438416126731
ACH-000777,-0.046550540644699996
ACH-000778,-0.603191255273
ACH-000781,-0.16660309710899998
ACH-000782,-0.305805067167
ACH-000783,-0.37442019323799997
ACH-000784,-0.0937453187727
ACH-000785,-0.163844618361
ACH-000787,-0.07737876825079999
ACH-000788,-0.215484900375
ACH-000791,-0.08792710535369999
ACH-000792,-0.235068115999
ACH-000794,-0.333631999563
ACH-000796,-0.08566020737980001
ACH-000799,-0.102156197266
ACH-000800,0.032929663352799995
ACH-000802,-0.204532402795
ACH-000804,-0.12419994866299999
ACH-000805,-0.377959491629
ACH-000809,-0.12681331344900001
ACH-000810,-0.549377465819
ACH-000811,-0.12385469254899999
ACH-000817,-0.00593407924856
ACH-000819,-0.39951058663500005
ACH-000820,-0.19208643195300001
ACH-000821,-0.023818949560500003
ACH-000822,-0.350460310556
ACH-000823,-0.472719400186
ACH-000824,-0.42294655610299997
ACH-000827,-0.0394748117502
ACH-000829,-0.279197860929
ACH-000831,-0.408830034164
ACH-000832,-0.232328792492
ACH-000833,0.15878252554800001
ACH-000834,-0.304047562043
ACH-000835,-0.239460870146
ACH-000836,-0.0986720273339
ACH-000837,-0.188434329676
ACH-000838,-0.265984797507
ACH-000839,-0.309223101877
ACH-000840,-0.527122607553
ACH-000841,-0.321041328123
ACH-000843,-0.125733315254
ACH-000846,-0.047875967993
ACH-000847,-0.08874221384089999
ACH-000848,-0.389182379971
ACH-000849,-0.08431700959519998
ACH-000851,-0.09128832148970001
ACH-000855,0.18127124926600002
ACH-000856,-0.22557800674000003
ACH-000858,0.0484375261295
ACH-000859,-0.0756373762203
ACH-000861,-0.11185114759199999
ACH-000862,0.0778871220606
ACH-000865,-0.186544575492
ACH-000866,-0.116226430438
ACH-000867,-0.0496636878309
ACH-000869,-0.130847158726
ACH-000872,-0.517788705876
ACH-000873,-0.236886352322
ACH-000876,-0.115001049252
ACH-000878,-0.247707105865
ACH-000880,-0.0722487663856
ACH-000881,0.0363896108027
ACH-000882,-0.103579762874
ACH-000884,-0.206488378873
ACH-000885,-0.06613773826219999
ACH-000887,-0.24145993484499997
ACH-000888,-0.152705247119
ACH-000889,0.136401867261
ACH-000890,-0.640714837803
ACH-000896,-0.213801895435
ACH-000898,0.015490148698700001
ACH-000900,-0.329845569837
ACH-000901,-0.21312770174000004
ACH-000905,-0.183293520269
ACH-000906,-0.17946607483600002
ACH-000907,-0.0611042297599
ACH-000910,-0.312761239388
ACH-000911,-0.219664799223
ACH-000912,-0.137225301618
ACH-000913,-0.023023097695299997
ACH-000915,-0.163980569147
ACH-000916,-0.11481415237400001
ACH-000917,-0.622688721267
ACH-000921,-0.15032215097100002
ACH-000924,0.00911536245059
ACH-000926,-0.12911197207900002
ACH-000928,0.040686765131300005
ACH-000929,-0.343025526708
ACH-000932,-0.07139119136689999
ACH-000935,-0.32860995721
ACH-000936,-0.189909302689
ACH-000937,-0.130997412426
ACH-000938,0.025383900210700003
ACH-000939,-0.32034866289999997
ACH-000941,-0.33675845083300004
ACH-000943,-0.0431486973246
ACH-000946,-0.13093535273600002
ACH-000947,-0.149708438147
ACH-000948,-0.171076886961
ACH-000950,-0.0790700352246
ACH-000953,0.10084371530200001
ACH-000957,0.065535321218
ACH-000958,0.039695033650199996
ACH-000960,-0.012483735921499999
ACH-000963,-0.449155323462
ACH-000968,-0.225438208367
ACH-000969,-0.26365273794
ACH-000973,-0.18730129279899999
ACH-000974,-0.0698561081977
ACH-000975,0.0445087451276
ACH-000976,-0.293986890088
ACH-000978,-0.31734944640900004
ACH-000980,-0.10279573805600001
ACH-000984,-0.233084943399
ACH-000986,-0.084215065398
ACH-000988,-0.27855008091899996
ACH-000993,0.026635493016400003
ACH-000994,-0.15410242729499998
ACH-000996,-0.15057515632000001
ACH-001001,-0.38165463955
ACH-001020,-0.296370407148
ACH-001028,-0.17842832604699999
ACH-001031,-0.09745703298399999
ACH-001038,-0.321281433414
ACH-001048,0.046863193904200004
ACH-001050,-0.20139913647
ACH-001053,-0.227191250038
ACH-001054,-0.19475740515099998
ACH-001061,-0.295051449444
ACH-001067,0.0437113353476
ACH-001075,-0.254359697863
ACH-001096,-0.188049449817
ACH-001128,-0.0656900446425
ACH-001134,-0.12908819988700002
ACH-001151,-0.117750367805
ACH-001163,-0.251849123005
ACH-001164,-0.060456217239800006
ACH-001173,-0.19341064736699998
ACH-001183,-0.09187182959519999
ACH-001184,-0.0530918781397
ACH-001190,-0.0620688883745
ACH-001192,-0.242215297839
ACH-001193,-0.201542036875
ACH-001196,-0.165091522833
ACH-001197,-0.167043039845
ACH-001205,-0.361823269382
ACH-001211,-0.0706162751276
ACH-001212,-0.175337999777
ACH-001228,-0.0196065116479
ACH-001232,-0.00418455743763
ACH-001239,-0.020379156874900002
ACH-001274,-0.373727699476
ACH-001275,-0.33948475792599997
ACH-001277,-0.0196041922172
ACH-001278,-0.18828347126800002
ACH-001280,0.152409488848
ACH-001283,-0.0281552264154
ACH-001289,-0.38225160183
ACH-001295,-0.136131331722
ACH-001300,-0.231964639695
ACH-001301,-0.307712951028
ACH-001302,-0.0694842256913
ACH-001303,-0.38011776352300003
ACH-001306,-0.358708265361
ACH-001318,-0.160049260983
ACH-001322,-0.139306770615
ACH-001328,-0.318017768466
ACH-001332,0.15048954321799998
ACH-001333,-0.30229483605999996
ACH-001336,-0.22362765963300002
ACH-001340,-0.233790721497
ACH-001346,-0.36442448295900004
ACH-001353,-0.20603996895100002
ACH-001354,-0.09777049250520001
ACH-001367,-0.241402052938
ACH-001368,-0.0940071810473
ACH-001374,-0.0141186598838
ACH-001375,-0.153147572001
ACH-001377,0.00950810908519
ACH-001380,-0.225815088338
ACH-001391,-0.0617738027203
ACH-001407,-0.0995433907645
ACH-001408,0.00375041748738
ACH-001413,-0.24897443562399998
ACH-001430,-0.17879886544100002
ACH-001431,-0.27692050397100004
ACH-001450,-0.0461752614056
ACH-001496,-0.054912349856400006
ACH-001500,-0.297342369489
ACH-001521,0.0403223184411
ACH-001523,0.0674135708144
ACH-001532,-0.08556952873
ACH-001536,-0.501239754072
ACH-001550,-0.815517952943
ACH-001552,-0.47131038111100004
ACH-001554,-0.236023640096
ACH-001645,-0.2677973673
ACH-001654,-0.223871803088
ACH-001715,0.07339413816660001
ACH-001735,-0.261990271871
ACH-001736,-0.107500869345
ACH-001737,0.403021919031
ACH-001740,-0.0107373552527
ACH-001745,-0.20784077958900002
ACH-001750,-0.250165947946
ACH-001765,-0.0574393837875
ACH-001956,-0.0485962801847
ACH-001957,-0.21123692755399998
