,NCS1 (23413)
ACH-000004,-0.578535633657
ACH-000007,0.200324080486
ACH-000009,-0.16621630178
ACH-000011,-0.00719084802062
ACH-000012,-0.0665752160659
ACH-000013,-0.046602187812099995
ACH-000014,0.0783976448678
ACH-000015,0.0219542234692
ACH-000017,-0.014084059148600002
ACH-000018,0.17126068696
ACH-000019,-0.09316416214289999
ACH-000021,-0.025018969136900004
ACH-000022,-0.0719605765855
ACH-000025,0.039425913359300006
ACH-000028,0.179983845653
ACH-000030,-0.021699120463799997
ACH-000035,0.0823388756496
ACH-000036,-0.025102007359500002
ACH-000037,-0.0154827226446
ACH-000039,0.29246762494399997
ACH-000040,-0.0887731240882
ACH-000041,0.0365858632828
ACH-000042,-0.095640866671
ACH-000045,-0.041964382998000004
ACH-000047,-0.0589836253653
ACH-000052,-0.185015830067
ACH-000053,-0.131577006423
ACH-000054,-0.11139503840500001
ACH-000055,0.08039791315
ACH-000060,-0.20687278087000002
ACH-000067,-0.09402894858689999
ACH-000070,0.0731192868385
ACH-000075,-0.0336349288516
ACH-000078,-0.0688249803361
ACH-000082,-0.046851542455400005
ACH-000085,-0.31487715093400004
ACH-000086,-0.208866261811
ACH-000087,-0.07745421686689999
ACH-000092,-0.0655080610765
ACH-000095,0.035414647639699995
ACH-000097,0.191349261028
ACH-000098,-0.0393200677831
ACH-000099,-0.062333747706199996
ACH-000108,0.033606999942600004
ACH-000113,-0.13870798655
ACH-000115,-0.0467617887912
ACH-000116,0.0736656848798
ACH-000118,-0.145028461919
ACH-000120,-0.0237182682707
ACH-000123,0.170236670474
ACH-000127,0.017286552537599996
ACH-000128,-0.131878717769
ACH-000132,0.263420539963
ACH-000133,-0.0185875572911
ACH-000137,0.264265784707
ACH-000138,-0.0661675560489
ACH-000142,0.12783507085
ACH-000143,-0.143491887081
ACH-000146,0.0387912182766
ACH-000148,0.0307306994075
ACH-000150,-0.0421153239459
ACH-000152,-0.013946861669
ACH-000153,-0.0596355350337
ACH-000159,-0.141241093275
ACH-000160,-0.267547020402
ACH-000163,-0.082578864766
ACH-000167,0.08709342011939998
ACH-000168,0.0191000457803
ACH-000169,-0.09456062532060001
ACH-000178,-0.0741701586479
ACH-000182,-0.0380530674585
ACH-000183,-0.17994035224100002
ACH-000188,-0.024184004243799996
ACH-000189,0.33847063161799995
ACH-000190,-0.0804328595542
ACH-000198,0.12427180297
ACH-000204,-0.107853517036
ACH-000206,-0.07121442158789999
ACH-000207,-0.128786124464
ACH-000211,-0.0186840937923
ACH-000215,0.0583190057489
ACH-000221,0.0516850182218
ACH-000222,0.0112400711482
ACH-000223,0.0456853793523
ACH-000226,0.09166325457380001
ACH-000227,-0.0908327229864
ACH-000228,-0.343074217804
ACH-000231,0.153537133363
ACH-000232,0.000297944617479
ACH-000233,0.116091319701
ACH-000234,-0.0243945746728
ACH-000235,0.0102480256483
ACH-000237,0.0175313174655
ACH-000238,-0.29514238433400003
ACH-000243,0.039665295507300004
ACH-000244,0.08953077987989999
ACH-000246,0.10195359013599999
ACH-000248,-0.111541276252
ACH-000250,-0.0581666708567
ACH-000251,0.127809767124
ACH-000253,-0.101301549851
ACH-000255,-0.106447443918
ACH-000256,0.157410075259
ACH-000257,-0.0237043751405
ACH-000258,-0.0599038287954
ACH-000259,0.0458632584574
ACH-000260,0.0230550769692
