,SAMD9L (219285)
ACH-000168,-0.363025659975
ACH-000169,-0.375971382069
ACH-000178,-0.182877119901
ACH-000182,-0.165098623215
ACH-000183,-0.0495739643345
ACH-000188,-0.19559025842
ACH-000189,0.03879842168040001
ACH-000190,-0.283635438329
ACH-000198,-0.12062077377399999
ACH-000204,-0.148032513492
ACH-000206,-0.167198983256
ACH-000207,0.0162729322717
ACH-000211,-0.151004907976
ACH-000215,0.0456632113887
ACH-000221,-0.16525208385600001
ACH-000222,0.00657175922299
ACH-000223,0.0223349469188
ACH-000226,-0.039536567069
ACH-000227,-0.38039230340499997
ACH-000228,-0.160868299187
ACH-000231,-0.0894612342193
ACH-000232,-0.08012661350150001
ACH-000233,-0.0442388247327
ACH-000234,-0.142404165615
ACH-000235,-0.08076630285089999
ACH-000237,-0.104909145518
ACH-000238,-0.21726351988
ACH-000243,-0.12232998955999998
ACH-000244,-0.42953822416500004
ACH-000246,-0.14383779198899999
ACH-000248,-0.137490538562
ACH-000250,-0.186252774368
ACH-000251,0.07562805180439999
ACH-000253,-0.0293602985481
ACH-000255,-0.164634776729
ACH-000256,-0.10093266345
ACH-000257,-0.058069833172000006
ACH-000258,0.19509460331300002
ACH-000259,-0.0518022139834
ACH-000260,0.0127852146583
ACH-000261,-0.167100426066
ACH-000262,0.156327222227
ACH-000263,0.9960658295929999
ACH-000264,-0.0886169477593
ACH-000265,0.0701877885873
ACH-000266,-0.0720960530188
ACH-000272,-0.047010423667800005
ACH-000273,0.104333357952
ACH-000274,-0.143331980005
ACH-000277,0.0491660320079
ACH-000278,-0.08560057987150001
ACH-000279,-0.10414473982799999
ACH-000280,0.00510432639927
ACH-000281,-0.23353881293900003
ACH-000288,-0.088600557579
ACH-000291,-0.000516172009537
ACH-000293,-0.353101669907
ACH-000294,0.0381419483613
ACH-000295,-0.226295648365
ACH-000296,-0.014909816993499999
ACH-000302,-0.117010568923
ACH-000304,0.0172465477327
ACH-000307,-0.0371398414542
ACH-000308,-0.0500854717693
ACH-000310,-0.0927595136922
ACH-000311,-0.108476927074
ACH-000312,-0.022841750071799997
ACH-000315,-0.0262417658404
ACH-000316,-0.11361228599300001
ACH-000317,-0.010648234491
ACH-000318,-0.136743228427
ACH-000319,-0.07731044226139999
ACH-000320,0.0340439371253
ACH-000322,0.0700544687577
ACH-000323,-0.0511495649028
ACH-000324,-0.108875458881
ACH-000329,0.0112414710888
ACH-000330,-0.08676079480070001
ACH-000331,-0.311877366148
ACH-000332,-0.0031546609213
ACH-000334,-0.27802660373300003
ACH-000335,0.020698757881900003
ACH-000336,0.023398923324799998
ACH-000337,-0.0985156785193
ACH-000339,-0.142756656067
ACH-000341,0.04231266753290001
ACH-000348,-0.0323547211045
ACH-000350,0.043758207990499995
ACH-000352,-0.049311807948000004
ACH-000356,-0.0876511817736
ACH-000361,-0.0463292091208
ACH-000362,0.0127424389793
ACH-000363,-0.005641378800390001
ACH-000364,-0.0686011271101
ACH-000365,-0.08898743668230001
ACH-000366,-0.114706032848
ACH-000368,-0.34041628397600004
ACH-000374,-0.208907555707
ACH-000375,-0.120526617349
ACH-000376,-0.229925632086
ACH-000381,0.0589976272965
ACH-000383,-0.13951368478700002
ACH-000387,-0.19059258011500002
ACH-000389,0.15749185604399998
ACH-000390,-0.026279009372
ACH-000393,-0.009547302325469999
ACH-000395,-0.0367199658515
ACH-000397,-0.109545286769
ACH-000401,0.022619994480699998
ACH-000402,0.00133124142415
ACH-000403,-0.177385500048
ACH-000404,-0.275092346949
ACH-000406,-0.113124726216
ACH-000407,-0.184074257026
ACH-000408,-0.187349719288
ACH-000410,0.015672602317600003
ACH-000411,-0.089099482563
ACH-000414,-0.155081830604
ACH-000415,-0.200681408329
ACH-000416,-0.0368279320309
ACH-000420,0.0597164301384
ACH-000421,0.04429783595219999
ACH-000424,-0.08096328845680001
ACH-000425,-0.0346788635099
ACH-000426,0.18506761593499998
ACH-000427,-0.432600776034
ACH-000433,-0.224954149095
ACH-000436,-0.123477450764
ACH-000444,-0.131778563443
ACH-000445,-0.22163896507
ACH-000448,-0.0612438332929
ACH-000450,-0.219994398479
ACH-000452,-0.155278611198
ACH-000454,0.154091714059
ACH-000458,-0.265448318424
ACH-000459,0.225029911473
ACH-000460,-0.0281279358879
ACH-000461,-0.0996224004437
ACH-000463,-0.158935029905
ACH-000464,-0.15678350615599998
ACH-000466,-0.20203150596799999
ACH-000467,-0.0130134322802
ACH-000468,0.0238656583226
ACH-000469,-0.0450085941524
ACH-000470,-0.0449454257484
ACH-000471,0.0391241225209
ACH-000472,-0.11919787335200001
ACH-000473,0.396923441346
ACH-000475,-0.024594250068599995
ACH-000476,-0.314907938299
ACH-000477,-0.115055830558
ACH-000480,0.013454618370299999
ACH-000481,0.0348862558873
ACH-000483,-0.335109720486
ACH-000484,-0.0216055456578
ACH-000485,0.136530917426
ACH-000486,-0.135936475241
ACH-000487,-0.0292494606505
ACH-000488,-0.114008130493
ACH-000490,-0.129283221536
ACH-000491,-0.168980266756
ACH-000495,-0.16159434457900002
ACH-000496,-0.140622483149
ACH-000499,0.072873095958
ACH-000500,0.18148624493
ACH-000502,-0.11922725770199999
ACH-000503,0.0191233497529
ACH-000505,-0.052734332734500004
ACH-000507,-0.11526166248400001
ACH-000510,-0.0674059486581
ACH-000511,0.00618086734329
ACH-000512,-0.301585454593
ACH-000516,-0.220694912496
ACH-000517,-0.0431617821626
ACH-000518,0.034363904674300005
ACH-000520,-0.284423178314
ACH-000521,0.10554200849999999
ACH-000522,-0.0836743808026
ACH-000524,-0.167763312444
ACH-000527,-0.13783725936799998
ACH-000528,-0.130477896809
ACH-000537,-0.178111317687
ACH-000541,-0.0675671473744
ACH-000542,-0.133282232652
ACH-000544,-0.0663668357533
ACH-000545,-0.283862329544
ACH-000547,-0.09343696197789998
ACH-000548,-0.0514418868989
ACH-000549,-0.021444521971900003
ACH-000550,-0.08381030446719999
ACH-000552,-0.0935481128802
ACH-000556,-0.226639028307
ACH-000557,-0.121455619601
ACH-000570,-0.11475835290999999
ACH-000571,-0.000492557213482
ACH-000573,0.016320890347799998
ACH-000576,0.0249687888447
ACH-000580,-0.15701289955999997
ACH-000584,0.00298080014029
ACH-000585,-0.25872644445500004
ACH-000588,0.04123746003980001
ACH-000589,0.041533484538
ACH-000591,0.151650263195
ACH-000593,-0.0963054062779
ACH-000600,-0.105695260439
ACH-000601,-0.00416730006765
ACH-000604,-0.0823072220848
ACH-000605,-0.24492880291400002
ACH-000606,-0.0597998487075
ACH-000608,-0.208519216281
ACH-000614,-0.232347079762
ACH-000616,-0.150985267234
ACH-000618,-0.0802440187388
ACH-000619,-0.11721491845999998
ACH-000620,-0.0025068409811
ACH-000621,-0.241775996474
ACH-000622,0.005170681046090001
ACH-000623,0.138536688367
ACH-000624,-0.170447444034
ACH-000627,-0.10787788813100001
ACH-000630,-0.15102045189000002
ACH-000632,-0.0358782996709
ACH-000633,-0.0601164269956
ACH-000637,-0.288903660788
ACH-000638,0.018728623924599997
ACH-000646,-0.205124975676
ACH-000647,-0.0308776230645
ACH-000648,-0.048196623618800005
ACH-000649,-0.0436953961441
ACH-000651,0.00857235659739
ACH-000652,0.175294936617
ACH-000653,0.10468395980699999
ACH-000657,-0.13641193409900002
ACH-000658,-0.044437142459199996
ACH-000661,-0.0911365015247
ACH-000662,0.0539291901842
ACH-000663,-0.0230789387819
ACH-000665,-0.107898421956
ACH-000671,-0.08399412075519999
ACH-000673,-0.3302201393
ACH-000676,-0.260335748992
ACH-000677,-0.07111624270610001
ACH-000681,0.0189467419645
ACH-000682,-0.243678077138
ACH-000683,-0.058818409037300005
ACH-000684,-0.144953242146
ACH-000688,-0.132520690936
ACH-000693,0.0353407604974
ACH-000694,-0.234106021447
ACH-000695,-0.025537328396400005
ACH-000696,-0.13809757582
ACH-000697,-0.105667973373
ACH-000699,0.040250996344499995
ACH-000701,-0.15711499265
ACH-000706,0.068024776595
ACH-000711,-0.06386407068130001
ACH-000713,-0.024542831262
ACH-000714,0.054274795234699996
ACH-000718,0.0016737906244100001
ACH-000720,0.00859245080175
ACH-000721,-0.0436152899422
ACH-000724,-0.25660012241999997
ACH-000725,-0.512994115946
ACH-000732,-0.0293158885891
ACH-000734,-0.109850540297
ACH-000735,-0.131859442093
ACH-000736,-0.11291080923800001
ACH-000738,-0.00936895900691
ACH-000746,-0.12444336707499999
ACH-000747,-0.20241436171
ACH-000748,-0.00236919525756
ACH-000753,-0.0915098321314
ACH-000756,0.167697597488
ACH-000757,0.00143406802471
ACH-000758,-0.29542991692299997
ACH-000760,-0.10425153624
ACH-000763,-0.0178991972453
ACH-000764,0.22492250426899998
ACH-000765,-0.006545101511029999
ACH-000766,-0.0673371843664
ACH-000767,-0.0888229688886
ACH-000768,-0.0705042353797
ACH-000769,-0.24258488626999997
ACH-000770,-0.180741519663
ACH-000771,0.0837680353531
ACH-000773,0.19475610843600002
ACH-000776,-0.14329978937
ACH-000777,-0.176574287552
ACH-000778,-0.10250914839299999
ACH-000781,-0.058802884818699996
ACH-000782,-0.19141089873300002
ACH-000783,-0.0889946159506
ACH-000784,-0.0588093399079
ACH-000785,0.179048579291
ACH-000787,0.0551782951904
ACH-000788,-0.046368788316699994
ACH-000791,0.029414400526400004
ACH-000792,0.0244991890366
ACH-000794,-0.058181595958500004
ACH-000796,-0.18649912570399999
ACH-000799,-0.229555663125
ACH-000800,0.186261226306
ACH-000802,-0.0899671129698
ACH-000804,-0.0681129608483
ACH-000805,-0.131560630364
ACH-000809,-0.123676586532
ACH-000810,-0.55998273834
ACH-000811,-0.12361196497199999
ACH-000817,0.164315844189
ACH-000819,-0.0640058651038
ACH-000820,-0.5687663013440001
ACH-000821,0.251557639379
ACH-000822,0.0169814474515
ACH-000823,-0.103494470166
ACH-000824,-0.09256421779169999
ACH-000827,-0.09819726955610002
ACH-000829,-0.0762426775794
ACH-000831,-0.284018406477
ACH-000832,-0.10758937144200001
ACH-000833,0.05341046147
ACH-000834,0.0178235449208
ACH-000835,-0.116984163811
ACH-000836,-0.0129076264307
ACH-000837,-0.161293737348
ACH-000838,-0.0307704094324
ACH-000839,-0.0036743239541999996
ACH-000840,-0.311498545987
ACH-000841,-0.112943414971
ACH-000843,-0.21741211629
ACH-000846,-0.282221979252
ACH-000847,-0.347250366114
ACH-000848,-0.14088587077099998
ACH-000849,-0.0565622348797
ACH-000851,-0.169777169509
ACH-000855,-0.140620534298
ACH-000856,-0.175503649784
ACH-000858,0.0344978134324
ACH-000859,0.116258300954
ACH-000861,-0.09018539715089999
ACH-000862,0.148099303831
ACH-000865,0.022875110247
ACH-000866,-0.139984742897
ACH-000867,-0.143158443547
ACH-000869,-0.185765994922
ACH-000872,-0.0699741279545
ACH-000873,-0.0690064577263
ACH-000876,-0.11104852670700001
ACH-000878,-0.05462274819159999
ACH-000880,-0.188677339502
ACH-000881,-0.0369332053955
ACH-000882,0.0900717784993
ACH-000884,-0.150271322193
ACH-000885,-0.163675018673
ACH-000887,-0.09993993312480001
ACH-000888,-0.04247500314140001
ACH-000889,-0.0150800454144
ACH-000890,-0.226451605821
ACH-000896,-0.198539101953
ACH-000898,-0.009726188146329999
ACH-000900,0.09426297424889998
ACH-000901,-0.24515074344999999
ACH-000905,-0.17955530879
ACH-000906,-0.0620564558677
ACH-000907,-0.153362692724
ACH-000910,-0.031494218809599996
ACH-000911,-0.295735617294
ACH-000912,-0.141197459645
ACH-000913,-0.007308460216720001
ACH-000915,-0.05802893951430001
ACH-000916,-0.38869901305
ACH-000917,-0.02085494416
ACH-000921,-0.152986901979
ACH-000924,-0.151394588046
ACH-000926,0.022588287467
ACH-000928,-0.0551748441168
ACH-000929,-0.20557919623799997
ACH-000932,-0.016085525852399998
ACH-000935,-0.09524301215469999
ACH-000936,-0.0441817505178
ACH-000937,-0.228454499272
ACH-000938,-0.136811044029
ACH-000939,-0.165339896296
ACH-000941,-0.14783522394
ACH-000943,-0.0459644959963
ACH-000946,-0.137982808147
ACH-000947,-0.165120231687
ACH-000948,-0.0289413512153
ACH-000950,-0.0697009120008
ACH-000953,-0.0577631850784
ACH-000957,-0.0063650467581400005
ACH-000958,-0.341901956176
ACH-000960,-0.125259631766
ACH-000963,-0.150614260001
ACH-000968,-0.0619322708856
ACH-000969,-0.0827905631183
ACH-000973,-0.043023800195500006
ACH-000974,-0.223730612179
ACH-000975,-0.10903013041500001
ACH-000976,-0.228150436047
ACH-000978,0.041761881754900004
ACH-000980,-0.0571096933785
ACH-000984,-0.117640239301
ACH-000986,-0.046607765335999994
ACH-000988,-0.24536252274
ACH-000993,-0.150358083573
ACH-000994,0.124258284705
ACH-000996,-0.168800666557
ACH-001001,-0.276096297196
ACH-001020,-0.244554749411
ACH-001028,-0.0141144860412
ACH-001031,0.247146441774
ACH-001038,0.0647651749901
ACH-001048,-0.09452660875739999
ACH-001050,-0.30494590969999996
ACH-001053,0.00593852567442
ACH-001054,-0.011077623004799999
ACH-001061,-0.00641422648011
ACH-001067,0.040271968143699995
ACH-001075,-0.145713013267
ACH-001096,-0.19388322420499998
ACH-001128,0.0290104063865
ACH-001134,0.0462652109684
ACH-001151,-0.0995144769213
ACH-001163,-0.078847734989
ACH-001164,-0.108986601224
ACH-001173,-0.023977137266899998
ACH-001183,-0.037968358979099996
ACH-001184,-0.417979176062
ACH-001190,-0.20288339690499999
ACH-001192,-0.159041139605
ACH-001193,-0.148203503159
ACH-001196,-0.054135984961699996
ACH-001197,0.13460376748199998
ACH-001205,-0.244928065581
ACH-001211,-0.501659729809
ACH-001212,-0.060133769327800006
ACH-001228,-0.191194365705
ACH-001232,-0.0890748521933
ACH-001239,-0.122913281801
ACH-001274,-0.0660618894642
ACH-001275,-0.0830213745136
ACH-001277,-0.0583855445011
ACH-001278,0.148494078457
ACH-001280,-0.0669701324149
ACH-001283,0.00165560496492
ACH-001289,-0.170511602563
ACH-001295,-0.122487363658
ACH-001300,-0.132672133986
ACH-001301,-0.13417792031300002
ACH-001302,-0.183990326387
ACH-001303,0.107521049355
ACH-001306,-0.051672793292500005
ACH-001318,-0.041630931804300005
ACH-001322,-0.186490723748
ACH-001328,-0.0331800887228
ACH-001332,-0.378193773837
ACH-001333,-0.11977068759500001
ACH-001336,-0.07632627337730001
ACH-001340,-0.130912412486
ACH-001346,-0.0633362638325
ACH-001353,0.00196472078872
ACH-001354,-0.191686447203
ACH-001367,0.102527224127
ACH-001368,-0.281210045139
ACH-001374,-0.0804086265735
ACH-001375,-0.06337945955230001
ACH-001377,-0.230918197418
ACH-001380,-0.117904000301
ACH-001391,-0.0493315983149
ACH-001407,-0.0035528056511500003
ACH-001408,-0.029315483052599997
ACH-001413,-0.0380252385011
ACH-001430,-0.29939159989799996
ACH-001431,-0.008644376533639999
ACH-001450,0.231995050805
ACH-001496,-0.0869433189328
ACH-001500,-0.129888559112
ACH-001521,0.0833208500257
ACH-001523,-0.279013061137
ACH-001532,-0.139339041979
ACH-001536,0.0758225159394
ACH-001550,-0.34553920943599997
ACH-001552,0.030992952236
ACH-001554,-0.187186954116
ACH-001645,-0.0763676791345
ACH-001654,-0.011805768317
ACH-001715,-0.000519883637186
ACH-001735,-0.013342197327600001
ACH-001736,-0.0981460247396
ACH-001737,-0.120179738432
ACH-001740,0.074216257848
ACH-001745,-0.18807952377599998
ACH-001750,-0.0593689042161
ACH-001765,-0.10614458728399999
ACH-001956,-0.112190623543
ACH-001957,-0.162357413101
