,LNP1 (348801)
ACH-000467,-0.16317167669399998
ACH-000468,0.051957361635999996
ACH-000469,-0.110603549474
ACH-000470,-0.211186713608
ACH-000471,-0.0778741938505
ACH-000472,-0.08598860667300001
ACH-000473,-0.0519600471954
ACH-000475,-0.0431464686258
ACH-000476,0.0389811124285
ACH-000477,-0.236467854635
ACH-000480,-0.126231968065
ACH-000481,-0.240997181855
ACH-000483,-0.010601798411
ACH-000484,-0.059575630995199996
ACH-000485,-0.11301910659000002
ACH-000486,-0.185749432178
ACH-000487,0.027337966735
ACH-000488,-0.148547033222
ACH-000490,-0.290843698109
ACH-000491,-0.08238576670350001
ACH-000495,-0.321183438704
ACH-000496,-0.270399144744
ACH-000499,-0.0723860779232
ACH-000500,0.028451572603799997
ACH-000502,-0.221949197612
ACH-000503,0.17814487083500002
ACH-000505,-0.153042175891
ACH-000507,-0.111021308104
ACH-000510,0.053346151254
ACH-000511,-0.0474785272138
ACH-000512,-0.34451278595299994
ACH-000516,-0.14627215358100001
ACH-000517,-0.140612218737
ACH-000518,-0.012867170633399998
ACH-000520,-0.24483937524799998
ACH-000521,-0.254944537346
ACH-000522,-0.23686153745400002
ACH-000524,-0.15712796457800002
ACH-000527,-0.120620095825
ACH-000528,-0.12487054986099999
ACH-000537,-0.00169215439997
ACH-000541,-0.214902884298
ACH-000542,-0.18045329014699998
ACH-000544,-0.253861628077
ACH-000545,-0.0370202104066
ACH-000547,-0.153694693888
ACH-000548,-0.0296293218323
ACH-000549,-0.10790295956599999
ACH-000550,-0.147672522817
ACH-000552,-0.0708121904917
ACH-000556,-0.207614853666
ACH-000557,-0.0484719194173
ACH-000570,-0.087198592264
ACH-000571,-0.133751933559
ACH-000573,-0.176145917264
ACH-000576,-0.12269633332499999
ACH-000580,-0.0115348093646
ACH-000584,-0.11846931195699999
ACH-000585,-0.08837940530639998
ACH-000588,-0.0387218124293
ACH-000589,-0.195067338638
ACH-000591,-0.00103736914124
ACH-000593,-0.0529041829191
ACH-000600,-0.147836039402
ACH-000601,-0.09917433968689998
ACH-000604,-0.24966342019999999
ACH-000605,-0.35217894916500003
ACH-000606,-0.0377033384761
ACH-000608,-0.044924034738300006
ACH-000614,-0.195146630662
ACH-000616,-0.10159744945
ACH-000618,-0.199889075546
ACH-000619,-0.212633577386
ACH-000620,-0.121350716821
ACH-000621,-0.188192866737
ACH-000622,-0.0346335070708
ACH-000623,-0.123364788306
ACH-000624,-0.124789408708
ACH-000627,-0.0735531270161
ACH-000630,-0.19369772911699998
ACH-000632,-0.08842113207289999
ACH-000633,-0.0246234842027
ACH-000637,-0.126450146001
ACH-000638,-0.163797100756
ACH-000646,-0.15503520267999998
ACH-000647,-0.21365754314899998
ACH-000648,-0.226854993234
ACH-000649,-0.115231906876
ACH-000651,-0.04832682302209999
ACH-000652,-0.103007300276
ACH-000653,0.0078945820945
ACH-000657,-0.127212881389
ACH-000658,-0.164789404742
ACH-000661,-0.07073836381839999
ACH-000662,-0.17760012334199998
ACH-000663,-0.0238355160218
ACH-000665,-0.145378001742
ACH-000671,-0.0740988728745
ACH-000673,-0.18724079363499999
ACH-000676,-0.13777079375999998
ACH-000677,0.012661406117799999
ACH-000681,-0.0307952256982
ACH-000682,-0.181038033817
ACH-000683,-0.0354012326416
ACH-000684,-0.334363602346
ACH-000688,-0.49528819427599996
ACH-000693,-0.12128903309800002
ACH-000694,-0.0212461662102
ACH-000695,-0.0843013215415
ACH-000696,-0.151822725376
ACH-000697,-0.12907339665200002
ACH-000699,-0.172617644504
ACH-000701,-0.125988381904
ACH-000706,-0.106580902389
ACH-000711,-0.145092355136
ACH-000713,-0.153147488689
ACH-000714,0.038910128723900005
ACH-000718,-0.270555375922
ACH-000720,-0.208903204062
ACH-000721,-0.13700974169500002
ACH-000724,-0.0808947979565
ACH-000725,0.0624404507792
ACH-000732,-0.17165763326900002
ACH-000734,-0.0780935731177
ACH-000735,-0.128687524827
ACH-000736,-0.216415495647
ACH-000738,-0.08918095386769999
ACH-000746,-0.0420525869635
ACH-000747,-0.0300847375442
ACH-000748,-0.07256672159519999
ACH-000753,-0.0638495395921
ACH-000756,-0.08912970333080002
ACH-000757,-0.262143260921
ACH-000758,-0.134476476278
ACH-000760,-0.12285107552999999
ACH-000763,0.023226709810500002
ACH-000764,-0.118188688434
ACH-000765,-0.124593977036
ACH-000766,-0.216836332544
ACH-000767,0.101912280908
ACH-000768,-0.245052965361
ACH-000769,-0.014827391728000001
ACH-000770,-0.14530219877699999
ACH-000771,0.027481643856599996
ACH-000773,-0.22701090749000002
ACH-000776,-0.057621386832499996
ACH-000777,-0.0498555978962
ACH-000778,-0.0199922408922
ACH-000781,-0.09170015575360001
ACH-000782,-0.0864510446246
ACH-000783,-0.077940622329
ACH-000784,-0.08632531162389999
ACH-000785,-0.257711541242
ACH-000787,-0.27346213888
ACH-000788,-0.21887143281399998
ACH-000791,-0.0688542277485
ACH-000792,-0.19104443194600002
ACH-000794,-0.0757416250034
ACH-000796,-0.129132028975
ACH-000799,-0.272524758856
ACH-000800,-0.13584704254000002
ACH-000802,-0.082471887601
ACH-000804,-0.05564619411380001
ACH-000805,-0.030253213966700002
ACH-000809,-0.0633716143777
ACH-000810,-0.0743402432141
ACH-000811,-0.21555819211399999
ACH-000817,0.0318337328329
ACH-000819,-0.159983402099
ACH-000820,-0.0656465729635
ACH-000821,-0.07213943614610001
ACH-000822,0.0153197589503
ACH-000823,0.0482587572779
ACH-000824,-0.038304873119
ACH-000827,-0.165215570511
ACH-000829,-0.0316092663465
ACH-000831,-0.241981769927
ACH-000832,-0.1884915382
ACH-000833,-0.119520943801
ACH-000834,-0.05541245115130001
ACH-000835,-0.132633852567
ACH-000836,-0.245189725576
ACH-000837,-0.137257759032
ACH-000838,-0.129930618074
ACH-000839,-0.13504682854699998
ACH-000840,-0.12140096464500001
ACH-000841,-0.104947504801
ACH-000843,-0.10109924849199999
ACH-000846,-0.103604831821
ACH-000847,0.0505672461377
ACH-000848,-0.058425131198399996
ACH-000849,-0.0795677847399
ACH-000851,-0.261840904853
ACH-000855,-0.393064164362
ACH-000856,-0.201857673407
ACH-000858,-0.058825032052699996
ACH-000859,-0.328184549278
ACH-000861,-0.194948007323
ACH-000862,-0.09284222552009999
ACH-000865,0.015454887567100001
ACH-000866,-0.173318378863
ACH-000867,-0.0669889419632
ACH-000869,-0.150788923362
ACH-000872,-0.0747864526079
ACH-000873,-0.0588650457654
ACH-000876,-0.185253638803
ACH-000878,-0.127005922825
ACH-000880,-0.23697896423099998
ACH-000881,-0.18647030304200002
ACH-000882,-0.185761046426
ACH-000884,-0.0160721390048
ACH-000885,-0.116255147817
ACH-000887,-0.142778543693
ACH-000888,0.038205240065800006
ACH-000889,-0.160833853699
ACH-000890,-0.018440051068099997
ACH-000896,-0.35963217749700005
ACH-000898,-0.062436011835
ACH-000900,-0.28294009542
ACH-000901,-0.149849726973
ACH-000905,-0.274450247953
ACH-000906,-0.222620270623
ACH-000907,-0.0907019878749
ACH-000910,-0.0957322736937
ACH-000911,-0.09638749682880002
ACH-000912,-0.143364863192
ACH-000913,-0.21535805957100002
ACH-000915,-0.11010431766699999
ACH-000916,-0.512606899228
ACH-000917,0.0348788202335
ACH-000921,-0.12265459007000001
ACH-000924,-0.05875575172119999
ACH-000926,-0.0833626321245
ACH-000928,-0.208498881641
ACH-000929,-0.128497828333
ACH-000932,-0.11467490200500001
ACH-000935,-0.192726105773
ACH-000936,-0.12641697826
ACH-000937,-0.14102817513000002
ACH-000938,-0.0840327874821
ACH-000939,-0.10792699218
ACH-000941,-0.22520191103300002
ACH-000943,-0.35395727820100004
ACH-000946,-0.34812110982199995
ACH-000947,-0.12330284454399999
ACH-000948,-0.217895884758
ACH-000950,-0.10507093244799999
ACH-000953,-0.133971707117
ACH-000957,-0.147142187634
ACH-000958,-0.34361572709700006
ACH-000960,-0.27519249056899997
ACH-000963,0.0542959399859
ACH-000968,0.00122950908191
ACH-000969,-0.406834327336
ACH-000973,-0.220292035517
ACH-000974,-0.251594551946
ACH-000975,-0.167048055865
ACH-000976,-0.12274148249700001
ACH-000978,-0.566696837598
ACH-000980,-0.110272215556
ACH-000984,-0.269670534761
ACH-000986,-0.22963340592599998
ACH-000988,0.0398141389169
ACH-000993,-0.12330572089900001
ACH-000994,-0.216766266712
ACH-000996,-0.0650541297905
ACH-001001,-0.0985837458416
ACH-001020,0.010036875250299998
ACH-001028,-0.116845456697
ACH-001031,-0.139203311146
ACH-001038,-0.157058877242
ACH-001048,-0.0897298841143
ACH-001050,-0.263703799456
ACH-001053,-0.127717769176
ACH-001054,-0.112638597002
ACH-001061,-0.132952845114
ACH-001067,-0.231379418665
ACH-001075,-0.0496304388982
ACH-001096,-0.149842235524
ACH-001128,-0.057421557121099996
ACH-001134,-0.11116949487
ACH-001151,-0.112401210176
ACH-001163,0.016227716971400002
ACH-001164,0.0571967911918
ACH-001173,-0.0973987792168
ACH-001183,-0.103661441954
ACH-001184,-0.28503100614599997
ACH-001190,-0.19372934731199998
ACH-001192,-0.21051704737100002
ACH-001193,-0.000485924695318
ACH-001196,-0.260897292613
ACH-001197,-0.0654418811204
ACH-001205,-0.11052061417600001
ACH-001211,-0.014363889739200001
ACH-001212,0.0060045116903
ACH-001228,-0.334034966589
ACH-001232,-0.022115120653900002
ACH-001239,-0.106540566952
ACH-001274,-0.19062919389000002
ACH-001275,-0.00662614231819
ACH-001277,-0.108789185506
ACH-001278,-0.156806534932
ACH-001280,-0.0616212336549
ACH-001283,-0.0207589536057
ACH-001289,-0.165883431823
ACH-001295,-0.048328610551199996
ACH-001300,-0.160456645867
ACH-001301,-0.0379549678174
ACH-001302,-0.39774094374700003
ACH-001303,-0.300797038796
ACH-001306,-0.15316630383
ACH-001318,-0.0865977976376
ACH-001322,-0.35421098305200005
ACH-001328,-0.0346709569495
ACH-001332,-0.536023868549
ACH-001333,-0.118402642081
ACH-001336,-0.0613492562524
ACH-001340,-0.130675586834
ACH-001346,-0.12122425580299999
ACH-001353,-0.150646545175
ACH-001354,-0.0292896461985
ACH-001367,-0.248090637585
ACH-001368,-0.173185246554
ACH-001374,0.058607543871800005
ACH-001375,-0.14188968649800002
ACH-001377,-0.0587483014943
ACH-001380,-0.214893997443
ACH-001391,-0.244731208003
ACH-001407,-0.0248296031623
ACH-001408,-0.19088830708500001
ACH-001413,-0.0657359209404
ACH-001430,-0.0827111506523
ACH-001431,-0.0434369460146
ACH-001450,0.0148443013801
ACH-001496,-0.154964166912
ACH-001500,-0.152475220843
ACH-001521,0.0463193123984
ACH-001523,-0.260544267717
ACH-001532,-0.224810939203
ACH-001536,-0.168921680699
ACH-001550,-0.056662219950900004
ACH-001552,-0.10772486318
ACH-001554,-0.121182220315
ACH-001645,0.040913573715
ACH-001654,-0.0677999333355
ACH-001715,-0.14294530540699998
ACH-001735,-0.0199750237373
ACH-001736,-0.146460154062
ACH-001737,-0.227743846265
ACH-001740,0.053024532795900005
ACH-001745,-0.0333260071661
ACH-001750,-0.14089236059000002
ACH-001765,-0.131344792722
ACH-001956,-0.0960009172894
ACH-001957,-0.0704708988506
