,GSAP (54103)
ACH-000004,-0.043637264738999995
ACH-000007,0.136867120436
ACH-000009,-0.11575365365700001
ACH-000011,0.0116507162928
ACH-000012,-0.082531266336
ACH-000013,0.074112985492
ACH-000014,0.0324742255043
ACH-000015,0.0752108385572
ACH-000017,-0.0691336808137
ACH-000018,0.09318345111130001
ACH-000019,-0.113445014021
ACH-000021,-0.207453162039
ACH-000022,0.121564784075
ACH-000025,0.014299620365
ACH-000028,-0.206982805134
ACH-000030,0.121712480761
ACH-000035,-0.0453050165707
ACH-000036,-0.196368354403
ACH-000037,0.227200186631
ACH-000039,-0.315182422316
ACH-000040,0.0938206617674
ACH-000041,0.0733630216411
ACH-000042,-0.0583757965335
ACH-000045,-0.036442737008699995
ACH-000047,-0.0173312864397
ACH-000052,-0.127195735745
ACH-000053,-0.037378962166100003
ACH-000054,-0.0528253950751
ACH-000055,0.143612255573
ACH-000060,0.114545681054
ACH-000067,0.199236002474
ACH-000070,-0.00587656030548
ACH-000075,-0.0218060852488
ACH-000078,-0.018955457182900003
ACH-000082,-0.0011377367220799998
ACH-000085,0.0834653544526
ACH-000086,-0.0474444647245
ACH-000087,0.19088041045499998
ACH-000092,0.0486161877496
ACH-000095,-0.012128686909999999
ACH-000097,-0.0207202314374
ACH-000098,-0.0049132062592600004
ACH-000099,0.1223813503
ACH-000108,0.0034062421186
ACH-000113,0.11431121205700001
ACH-000115,0.36034362308799994
ACH-000116,0.00447600533833
ACH-000118,-0.0135760331158
ACH-000120,0.148119221257
ACH-000123,-0.15340623863299999
ACH-000127,0.0759262206696
ACH-000128,-0.0345082410694
ACH-000132,0.0378635272381
ACH-000133,0.0674494619747
ACH-000137,-0.109676683727
ACH-000138,0.0232506758489
ACH-000142,-0.075150113769
ACH-000143,-0.0259750312059
ACH-000146,-0.0989265425982
ACH-000148,-0.0138824786955
ACH-000150,-0.0644624564069
ACH-000152,0.158590128031
ACH-000153,0.276274903352
ACH-000159,-0.0077974209263
ACH-000160,-0.1885789793
ACH-000163,0.09156980576649999
ACH-000167,-0.331843819383
ACH-000168,-0.308925678907
ACH-000169,-0.19506777084399998
ACH-000178,-0.08122661743660001
ACH-000182,-0.19419321719799998
ACH-000183,-0.07319206593369999
ACH-000188,-0.0695202820853
ACH-000189,-0.036142637806500004
ACH-000190,-0.170511496248
ACH-000198,0.0731564127172
ACH-000204,-0.0452692949871
ACH-000206,-0.0134942459271
ACH-000207,-0.0061364246027100005
ACH-000211,0.0339618521985
ACH-000215,0.0797401071852
ACH-000221,-0.195397228421
ACH-000222,-0.0868492950461
ACH-000223,-0.159187949721
ACH-000226,-0.069299315369
ACH-000227,-0.0017716346001800001
ACH-000228,-0.11350019911699999
ACH-000231,-0.035103043607
ACH-000232,-0.0724089869425
ACH-000233,0.24049973676300002
ACH-000234,-0.0968742473133
ACH-000235,-0.029890070128099997
ACH-000237,-0.0151186234696
ACH-000238,0.014082848064600001
ACH-000243,-0.0986232083993
ACH-000244,-0.19521253885200002
ACH-000246,-0.0895322795376
ACH-000248,-0.11110207543600001
ACH-000250,-0.041620728042300006
ACH-000251,0.0391587920178
ACH-000253,-0.0568853477298
ACH-000255,-0.151326859538
ACH-000256,0.00550910855128
ACH-000257,-0.0412194902449
ACH-000258,-0.132414617892
ACH-000259,-0.0759569182822
ACH-000260,0.0376769133008
ACH-000261,-0.12495870309900001
ACH-000262,-0.0335346044312
ACH-000263,-0.0764647399878
ACH-000264,0.0580350404133
ACH-000265,-0.0782067539498
ACH-000266,-0.15217630229499998
ACH-000272,0.0742907813281
ACH-000273,-0.023937685471600002
ACH-000274,-0.112644147025
ACH-000277,0.06269130838499999
ACH-000278,0.0527676272229
ACH-000279,-0.179717216451
