,NPPB (4879)
ACH-000004,0.133761385291
ACH-000007,0.060288842610200004
ACH-000009,0.0856348147597
ACH-000011,-0.0566575639979
ACH-000012,0.271262032375
ACH-000013,0.0367828451536
ACH-000014,0.148183819707
ACH-000015,0.204913250117
ACH-000017,0.09764098143120001
ACH-000018,0.314480376379
ACH-000019,0.23596895084800001
ACH-000021,0.146665028759
ACH-000022,0.10230769516
ACH-000025,0.0998160997673
ACH-000028,0.256849640924
ACH-000030,0.0807973297042
ACH-000035,-0.0928181284792
ACH-000036,0.167035831973
ACH-000037,-0.143797312248
ACH-000039,0.5325645996180001
ACH-000040,0.0259675354975
ACH-000041,0.0903313036792
ACH-000042,0.017466421289
ACH-000045,0.011813496375299999
ACH-000047,0.262283239422
ACH-000052,-0.14003494639699998
ACH-000053,0.15045459225500002
ACH-000054,0.0437626702074
ACH-000055,-0.0015983766379000003
ACH-000060,0.143582886818
ACH-000067,0.0705759633631
ACH-000070,0.185927897638
ACH-000075,-0.09060535352810001
ACH-000078,0.09582293401830001
ACH-000082,-0.0932764653404
ACH-000085,-0.122058931501
ACH-000086,-0.0659179348782
ACH-000087,0.271094126778
ACH-000092,0.0515996541281
ACH-000095,0.17944809855799998
ACH-000097,0.0007093180790310001
ACH-000098,0.014987220909299999
ACH-000099,4.76350008055e-05
ACH-000108,0.06412855921419999
ACH-000113,0.0892717326415
ACH-000115,0.04964179785569999
ACH-000116,0.054247816878199996
ACH-000118,0.179412312144
ACH-000120,-0.284283739894
ACH-000123,0.317376869331
ACH-000127,0.0927093593718
ACH-000128,-0.0212941269601
ACH-000132,0.257038104128
ACH-000133,0.055942270322699994
ACH-000137,0.00528850069676
ACH-000138,0.0937232714614
ACH-000142,0.0149445724146
ACH-000143,0.060100948515599995
ACH-000146,0.204584689204
ACH-000148,0.12675317663
ACH-000150,-0.18842172673799998
ACH-000152,-0.22537937762200003
ACH-000153,0.11824642825300001
ACH-000159,0.304936249773
ACH-000160,0.122585184344
ACH-000163,-0.030147549937900003
ACH-000167,-0.0773505110505
ACH-000168,0.109775471593
ACH-000169,0.0535560437507
ACH-000178,0.0688782449507
ACH-000182,0.0681713739879
ACH-000183,0.0739268242025
ACH-000188,0.022339497038699998
ACH-000189,-0.0401957657939
ACH-000190,0.08945576452960001
ACH-000198,0.10914831033500001
ACH-000204,-0.206707801598
ACH-000206,0.028258913921
ACH-000207,-0.0281749991458
ACH-000211,0.109411200754
ACH-000215,-0.010741627465299998
ACH-000221,0.114823469964
ACH-000222,-0.164615752122
ACH-000223,0.0996705053333
ACH-000226,0.0508192883918
ACH-000227,0.291756576917
ACH-000228,0.149092870144
ACH-000231,0.026969354673200004
ACH-000232,0.125604422552
ACH-000233,0.20114159397999998
ACH-000234,0.199343910869
ACH-000235,-0.00200951382138
ACH-000237,0.18679885798
ACH-000238,-0.04209146996640001
ACH-000243,0.0729751687402
ACH-000244,0.07412644591249999
ACH-000246,-0.00775537507492
ACH-000248,0.0015581121814000002
ACH-000250,0.133877797578
ACH-000251,-0.285231194348
ACH-000253,-0.0699141901441
ACH-000255,0.00301771205783
ACH-000256,0.05439269790469999
ACH-000257,-0.18679809448100002
ACH-000258,0.22055300879200002
ACH-000259,-0.0119559451532
ACH-000260,0.08141042639650001
ACH-000261,0.058905069528599995
ACH-000262,-0.0051299132235
ACH-000263,-0.226973405415
ACH-000264,0.013078705673200002
ACH-000265,0.058806615062100005
ACH-000266,0.11797880442099999
ACH-000272,0.139116088036
ACH-000273,0.0139116708257
ACH-000274,-0.11519607752000001
ACH-000277,0.106842169998
ACH-000278,0.154194378424
ACH-000279,-0.0336629611127
ACH-000280,0.10421115291000001
ACH-000281,0.194774604438
ACH-000288,-0.116293450097
ACH-000291,0.0120656818506
ACH-000293,0.06827095435700001
ACH-000294,0.0815048568593
ACH-000295,-0.360765648264
ACH-000296,0.12246176004499999
ACH-000302,0.0402752241634
ACH-000304,0.227263504503
ACH-000307,0.263752837236
ACH-000308,0.19388227076200001
ACH-000310,0.22822974763099999
ACH-000311,-0.07600411507560001
ACH-000312,-0.048194831968800006
ACH-000315,0.0542860700018
ACH-000316,0.189315896994
ACH-000317,0.05579807438630001
ACH-000318,0.0869999817567
ACH-000319,-0.0866019545921
ACH-000320,0.0135014316014
ACH-000322,-0.035300655120199996
ACH-000323,-0.0169384595479
ACH-000324,0.293839383179
ACH-000329,-0.0865680974636
ACH-000330,0.0821043331545
ACH-000331,0.08483047603760001
ACH-000332,0.0804601105865
ACH-000334,-0.21419550479200003
ACH-000335,-0.0404004641649
ACH-000336,-0.165412478076
ACH-000337,0.13399652406600002
ACH-000339,0.178788639109
ACH-000341,0.033691034746099996
ACH-000348,0.07530128971149999
ACH-000350,0.0808617390256
ACH-000352,0.0692780198189
ACH-000356,-0.128226989239
ACH-000361,0.282147402866
ACH-000362,0.249557542373
ACH-000363,-0.203238921776
ACH-000364,0.0502558765632
ACH-000365,0.0400716994561
ACH-000366,0.148288699608
ACH-000368,0.0627080443915
ACH-000374,0.207167714908
ACH-000375,0.357868200416
ACH-000376,-0.115319387744
ACH-000381,-0.0198551489692
ACH-000383,0.10165685513699999
ACH-000387,0.089170341483
ACH-000389,0.0972540540646
ACH-000390,0.12027506255
ACH-000393,-0.068941817167
ACH-000395,0.230871153218
ACH-000397,0.0344094442134
ACH-000401,0.22819098351300002
ACH-000402,-0.0583357899988
ACH-000403,0.0912248172713
ACH-000404,0.22829241462900002
ACH-000406,0.128925174856
ACH-000407,-0.0033951116630100003
ACH-000408,0.252897958188
ACH-000410,0.0342900768697
ACH-000411,0.11597341918299998
ACH-000414,0.012034435158599999
ACH-000415,-0.0825622259222
ACH-000416,0.154555220985
ACH-000420,0.290230727453
ACH-000421,0.06395580530669999
ACH-000424,0.151532580882
ACH-000425,0.100897777909
ACH-000426,-0.0604267729072
ACH-000427,0.418582614934
ACH-000433,0.013782714632299999
ACH-000436,0.0756185194962
ACH-000444,0.128463698368
ACH-000445,0.37854002682099996
ACH-000448,-0.006205609394829999
ACH-000450,-0.284854796477
ACH-000452,0.07556866600319999
ACH-000454,0.029468195930900002
ACH-000458,0.0923516432398
ACH-000459,0.06532443834769999
ACH-000460,0.24389551494000003
ACH-000461,-0.008688654936379998
ACH-000463,0.194866787795
ACH-000464,0.259901236239
ACH-000466,0.22637295473900002
ACH-000467,0.0276663150906
ACH-000468,0.0809513202641
ACH-000469,0.0332940263284
ACH-000470,-0.110972628909
ACH-000471,0.0122316855467
ACH-000472,0.11319587996500001
ACH-000473,0.110047943894
ACH-000475,0.110046461285
ACH-000476,-0.041209186368100004
ACH-000477,0.20375113737
ACH-000480,0.235007136103
ACH-000481,0.100371627948
ACH-000483,0.16619869045900001
ACH-000484,0.09590306869899999
ACH-000485,0.06391093148709999
ACH-000486,0.120820554379
ACH-000487,-0.17344558996399997
ACH-000488,0.17191081135400002
ACH-000490,-0.0608623481134
ACH-000491,-0.00476000379339
ACH-000495,0.267289062416
ACH-000496,-0.0187301613675
ACH-000499,-0.125563927617
ACH-000500,0.316173640703
ACH-000502,-0.0655980843313
ACH-000503,0.0561816791546
ACH-000505,0.0942106909563
ACH-000507,0.170436244322
ACH-000510,0.07254766431139999
ACH-000511,0.037986325809
ACH-000512,0.0507269161419
ACH-000516,0.034614755594699995
ACH-000517,0.112884767136
ACH-000518,0.113317483245
ACH-000520,0.01273887132
ACH-000521,0.0576881197848
ACH-000522,0.2085025342
ACH-000524,0.148849506128
ACH-000527,0.200718071372
ACH-000528,0.169845405539
ACH-000537,0.172875577102
ACH-000541,-0.048020123300199995
ACH-000542,0.119822899363
ACH-000544,-0.055746377954799996
ACH-000545,0.0677848510296
ACH-000547,0.161274245295
ACH-000548,0.09228455127669999
ACH-000549,0.0971947977662
ACH-000550,0.0879047490889
ACH-000552,0.0954555086327
ACH-000556,-0.17025253751
ACH-000557,-0.117675997622
ACH-000570,0.152410365189
ACH-000571,-0.09907196530120001
ACH-000573,0.056885816714599996
ACH-000576,0.143814564656
ACH-000580,0.113297540557
ACH-000584,0.195183540143
ACH-000585,-0.0116895218436
ACH-000588,0.07333903735210001
ACH-000589,0.133097973399
ACH-000591,-0.269104055187
ACH-000593,-0.014391428352999999
ACH-000600,-0.07018190510389999
ACH-000601,0.258992998196
ACH-000604,-0.0588689878495
ACH-000605,0.06947602972110001
ACH-000606,0.0570387488126
ACH-000608,-0.0641030331893
ACH-000614,0.0687691497627
ACH-000616,0.129558246337
ACH-000618,0.022116703745
ACH-000619,-0.00337125844299
ACH-000620,0.08928042337539999
ACH-000621,-0.08691923541410002
ACH-000622,0.0079751233398
ACH-000623,0.0830673786698
ACH-000624,0.117525342949
ACH-000627,0.07586894897039999
ACH-000630,0.040448576270900004
ACH-000632,-0.0797601684699
ACH-000633,0.116185096741
ACH-000637,0.08022710556649999
ACH-000638,-0.015343953098600002
