,HIST1H1E (3008)
ACH-000189,-0.943573764762
ACH-000190,0.039174054578
ACH-000198,-0.754695357067
ACH-000204,-0.740131801577
ACH-000206,-1.09312230979
ACH-000207,-0.502561262202
ACH-000211,-0.388067064571
ACH-000215,-0.556861624268
ACH-000221,-0.241865429259
ACH-000222,-0.7129309993790001
ACH-000223,-0.384123518284
ACH-000226,-0.25825406940699996
ACH-000227,-0.17346645615200001
ACH-000228,-0.10443670497600001
ACH-000231,-0.7639629704620001
ACH-000232,-0.28162036305
ACH-000233,-0.36060258842
ACH-000234,-0.928372426308
ACH-000235,-0.382694691656
ACH-000237,-0.40438217559399997
ACH-000238,-0.336800732139
ACH-000243,-0.437082555907
ACH-000244,-0.570881486361
ACH-000246,-0.520118920942
ACH-000248,-0.485448150215
ACH-000250,-0.561632072736
ACH-000251,-0.627633273636
ACH-000253,-0.475164320604
ACH-000255,-0.0877585387213
ACH-000256,-0.398347679569
ACH-000257,-0.126106323523
ACH-000258,-0.379772891407
ACH-000259,-0.42040207861
ACH-000260,-0.48372196205799994
ACH-000261,-0.464131133256
ACH-000262,-0.237144283698
ACH-000263,-0.14849081783600002
ACH-000264,-0.44572495207699997
ACH-000265,-0.347780327715
ACH-000266,-0.321528071862
ACH-000272,-0.6068254587749999
ACH-000273,-0.550897899576
ACH-000274,-0.315072886553
ACH-000277,-0.33884940638300004
ACH-000278,-0.37648939885399996
ACH-000279,-0.358075505937
ACH-000280,-0.342108183989
ACH-000281,-0.332213678622
ACH-000288,-0.26209581606800003
ACH-000291,-0.45291657993699996
ACH-000293,-0.7594277626
ACH-000294,-0.09153185851639999
ACH-000295,-0.43815257224200005
ACH-000296,-0.265973509301
ACH-000302,-0.56588055892
ACH-000304,-0.17140765267400002
ACH-000307,-0.44640985978299996
ACH-000308,-0.490710244303
ACH-000310,-0.0996084167667
ACH-000311,-0.378954918879
ACH-000312,-0.276732443713
ACH-000315,-0.568068882236
ACH-000316,-0.312935502934
ACH-000317,-0.40887103911600003
ACH-000318,-0.166167114038
ACH-000319,-0.481041041487
ACH-000320,-0.376892393285
ACH-000322,-0.380158455555
ACH-000323,-0.45943230526600004
ACH-000324,-0.509797754581
ACH-000329,-0.6393114273439999
ACH-000330,-0.7716830213220001
ACH-000331,-0.500055406129
ACH-000332,-0.43344013900300005
ACH-000334,-0.6040449209969999
ACH-000335,-0.685017940747
ACH-000336,-0.30562062085499997
ACH-000337,-0.669665268759
ACH-000339,-0.187655832997
ACH-000341,0.35337261776
ACH-000348,-0.23185675712499998
ACH-000350,-0.268295316019
ACH-000352,-0.372925180637
ACH-000356,-0.8178204348729999
ACH-000361,-0.635592692737
ACH-000362,-0.30878404113
ACH-000363,-0.481120919842
ACH-000364,-0.442493007848
ACH-000365,-0.248596546397
ACH-000366,-0.33427906694000004
ACH-000368,-0.36738858881700004
ACH-000374,-0.592417324157
ACH-000375,-0.29092793484900004
ACH-000376,-0.348908106439
ACH-000381,-0.335090245295
ACH-000383,-0.307607686378
ACH-000387,-0.370949794601
ACH-000389,-0.511384982879
ACH-000390,-0.223213206898
ACH-000393,-0.44152452774499995
ACH-000395,-0.330353107108
ACH-000397,-0.492984025697
ACH-000401,-0.311902534316
ACH-000402,-0.371757338731
ACH-000403,-0.503859952742
ACH-000404,-0.149349206445
ACH-000406,-0.37675183259000006
ACH-000407,-0.36007693377300004
ACH-000408,-0.31245525255600004
ACH-000410,-0.19283215575399998
ACH-000411,-0.531787568783
ACH-000414,-0.34151834289099997
ACH-000415,-0.37620678883599995
ACH-000416,-0.320845240489
ACH-000420,-0.323716052231
ACH-000421,-0.365080499964
ACH-000424,-0.496995813017
ACH-000425,-0.35993229696
ACH-000426,-1.28049687916
ACH-000427,-0.40911859771
ACH-000433,-0.40844824160800003
ACH-000436,-1.05926200713
ACH-000444,-0.548610266132
ACH-000445,-0.26618790079599997
ACH-000448,-0.441392212108
ACH-000450,-0.715788883998
ACH-000452,-0.413959609833
ACH-000454,-0.22676272235199998
ACH-000458,-0.499431755497
ACH-000459,-0.50919970365
ACH-000460,-0.614846289474
ACH-000461,-0.43963444304899996
ACH-000463,-0.44949857149300004
ACH-000464,-0.25544800414700003
ACH-000466,-0.746631068538
ACH-000467,-0.459836812435
ACH-000468,-0.25658974964000003
ACH-000469,-0.7776748766670001
ACH-000470,-0.28343098789099996
ACH-000471,-0.45700250696
ACH-000472,-0.33401180644
ACH-000473,-0.419319077101
ACH-000475,-0.13159963013599998
ACH-000476,-0.374036374232
ACH-000477,-0.39416743143399996
ACH-000480,0.0187525416973
ACH-000481,-0.235932209196
ACH-000483,-0.00926523711393
ACH-000484,-0.23010461086999998
ACH-000485,-0.260341103948
ACH-000486,-0.112309231152
ACH-000487,-0.34290712787699995
ACH-000488,-0.125655815681
ACH-000490,-0.566344914194
ACH-000491,-0.776477152069
ACH-000495,-0.454717745927
ACH-000496,-0.304595389949
ACH-000499,-0.206743674136
ACH-000500,-0.754265261998
ACH-000502,-0.49128712350500003
ACH-000503,-0.172459972267
ACH-000505,-0.18932373038
ACH-000507,-0.14769412594599998
ACH-000510,-0.241350027772
ACH-000511,-0.0786595463743
ACH-000512,-0.542780052838
ACH-000516,-0.6676655405740001
ACH-000517,-0.6215088868
ACH-000518,-0.557330250373
ACH-000520,-0.22836589208099997
ACH-000521,-0.473400318777
ACH-000522,-0.720454715343
ACH-000524,-1.00274288284
ACH-000527,-0.5251225648510001
ACH-000528,-0.38359214298100003
ACH-000537,-0.468004425633
ACH-000541,-0.511858660292
ACH-000542,-0.387690876779
ACH-000544,-0.292240095257
ACH-000545,-0.337905502264
ACH-000547,-0.301438827716
ACH-000548,-0.668104442458
ACH-000549,-0.512372853383
ACH-000550,-0.418860218218
ACH-000552,-0.540357840954
ACH-000556,-0.09842960447860001
ACH-000557,-0.27813198641
ACH-000570,-0.37815248330300005
ACH-000571,-0.406944081657
ACH-000573,-0.402712955524
ACH-000576,-0.560193919724
ACH-000580,-0.446344830502
ACH-000584,-0.519818655549
ACH-000585,-0.592348798506
ACH-000588,-0.555491300535
ACH-000589,-0.597906009848
ACH-000591,-0.543027775982
ACH-000593,-0.270693129509
ACH-000600,-0.71743623716
ACH-000601,-0.42618360986599996
ACH-000604,-0.338733259992
ACH-000605,-0.44024664523999996
ACH-000606,-0.405884191382
ACH-000608,-0.310980564476
ACH-000614,-0.26442634476
ACH-000616,-0.123820324609
ACH-000618,-0.241496244913
ACH-000619,-0.578324790218
ACH-000620,-0.33116807610300003
ACH-000621,-0.274573534873
ACH-000622,-0.694896266433
ACH-000623,-0.407468285199
ACH-000624,-0.351871114364
ACH-000627,-0.328219319685
ACH-000630,-0.588241870048
ACH-000632,-0.7287707056139999
ACH-000633,-0.216330394615
ACH-000637,-0.878258868934
ACH-000638,-0.343189771709
ACH-000646,-0.694640701604
ACH-000647,-0.493151584998
ACH-000648,-0.8955525956799999
ACH-000649,-0.205034069782
ACH-000651,-0.227749536846
ACH-000652,-0.555442713814
ACH-000653,-0.513143956825
ACH-000657,-0.37062320048
ACH-000658,-0.323969072253
ACH-000661,-0.316520601516
ACH-000662,0.27004707362
ACH-000663,-0.026378965304900002
ACH-000665,-0.23385699629700002
ACH-000671,-0.161619838497
ACH-000673,-0.40892217563600003
ACH-000676,-0.408829133384
ACH-000677,-0.14985433672
ACH-000681,-0.515205447212
ACH-000682,-0.483192959933
ACH-000683,-0.247272827108
ACH-000684,-0.625395665488
ACH-000688,-0.444448542971
ACH-000693,-0.20793476554600002
ACH-000694,-0.155945181091
ACH-000695,-0.831442506099
ACH-000696,-0.439302949511
ACH-000697,-0.187672021679
ACH-000699,-0.15997261460999998
ACH-000701,-0.0867098627736
ACH-000706,-0.38822494456699996
ACH-000711,-0.307158541969
ACH-000713,-0.517657215474
ACH-000714,-0.597653936123
ACH-000718,-0.205215965927
ACH-000720,-0.36037985252599997
ACH-000721,-0.334448703869
ACH-000724,-0.124348880105
ACH-000725,-0.22619981364300001
ACH-000732,-0.399351659524
ACH-000734,-0.165582797453
ACH-000735,-0.137664635262
ACH-000736,-0.16556055671199998
ACH-000738,-0.14190314282400002
ACH-000746,-0.44142281483
ACH-000747,-0.208536691312
ACH-000748,-0.489727324335
ACH-000753,-0.397582863962
ACH-000756,-0.555835008565
ACH-000757,-0.0834168587721
ACH-000758,-0.450975414949
ACH-000760,-0.44548377948999995
ACH-000763,-0.8328857542929999
ACH-000764,-1.0570840391
ACH-000765,-0.53696868519
ACH-000766,-0.40411727056900004
ACH-000767,-0.224909532643
ACH-000768,-0.492147419816
ACH-000769,0.0269058050633
ACH-000770,-0.515132598084
ACH-000771,-0.289681719442
ACH-000773,-0.227940813697
ACH-000776,-0.500301719449
ACH-000777,-0.5831914644889999
ACH-000778,-0.32042948361900003
ACH-000781,-0.19409871569
ACH-000782,-0.338691350884
ACH-000783,-0.491349001139
ACH-000784,-0.22269927231400002
ACH-000785,-0.255969782371
ACH-000787,-0.39167856245399996
ACH-000788,-0.53804793335
ACH-000791,-0.30612304915
ACH-000792,-0.458155501752
ACH-000794,-0.423990789457
ACH-000796,-0.149519753723
ACH-000799,-0.33346741518399997
ACH-000800,-0.122492256049
ACH-000802,-0.228717437091
ACH-000804,-0.611796066076
ACH-000805,-0.452817944493
ACH-000809,-0.291930901227
ACH-000810,-0.557620588384
ACH-000811,-0.350254982239
ACH-000817,-0.6689403960760001
ACH-000819,-0.46151796887900004
ACH-000820,-0.381573940521
ACH-000821,-0.307145472897
ACH-000822,-0.377527162727
ACH-000823,-0.108011801075
ACH-000824,-0.398022344455
ACH-000827,-0.428458210285
ACH-000829,-0.6969709215530001
ACH-000831,-0.168413297344
ACH-000832,-0.39294404386200005
ACH-000833,-0.19464293424899998
ACH-000834,-0.335606806853
ACH-000835,-0.253438037467
ACH-000836,0.11664184008799999
ACH-000837,-0.0710333146017
ACH-000838,-0.532638142062
ACH-000839,-0.33446936508200004
ACH-000840,-0.256621509918
ACH-000841,-0.424631380588
ACH-000843,-0.23029582495700002
ACH-000846,-0.32811388766800004
ACH-000847,-0.451213927224
ACH-000848,-0.486373564003
ACH-000849,-0.34959641178
ACH-000851,-0.466373801364
ACH-000855,-0.527188238344
ACH-000856,-0.747085457472
ACH-000858,-0.551538328524
ACH-000859,-0.41836810614500003
ACH-000861,-0.309769674109
ACH-000862,-0.446345747503
ACH-000865,-0.312805192966
ACH-000866,-0.682744068262
ACH-000867,-0.40005202884
ACH-000869,-0.328305694298
ACH-000872,-0.374734504548
ACH-000873,-0.48901025244199997
ACH-000876,-0.6188441806880001
ACH-000878,-0.34093983671800004
ACH-000880,-0.336486508262
ACH-000881,-0.767937433824
ACH-000882,-0.523798864951
ACH-000884,-0.204298029996
ACH-000885,-0.667583851036
ACH-000887,-0.213437282588
ACH-000888,-0.39997607884099995
ACH-000889,-0.492170386602
ACH-000890,-0.56907992338
ACH-000896,-0.401380479884
ACH-000898,-0.49512526839599996
ACH-000900,-0.267127940649
ACH-000901,-0.290922211622
ACH-000905,-0.277339506598
ACH-000906,-0.26267743221900003
ACH-000907,-0.493697999468
ACH-000910,-0.347048050716
ACH-000911,-0.504248649762
ACH-000912,-0.370006476351
ACH-000913,-0.44177490848800005
ACH-000915,-0.5287031106260001
ACH-000916,0.00679042671473
ACH-000917,-0.366683761506
ACH-000921,-0.350505055083
ACH-000924,-0.244996484059
ACH-000926,-0.331552211403
ACH-000928,-0.326290524052
ACH-000929,-0.131799506228
ACH-000932,-0.766197647156
ACH-000935,-0.44800536145400005
ACH-000936,-0.420864779228
ACH-000937,-0.499767726967
ACH-000938,-0.342863522452
ACH-000939,0.13131341556
ACH-000941,-0.199137211004
ACH-000943,-0.499890806309
ACH-000946,-0.299822466594
ACH-000947,-0.36747000011299996
ACH-000948,-0.402828787177
ACH-000950,-0.30274982650800003
ACH-000953,-0.129063149466
ACH-000957,-0.5411739937569999
ACH-000958,-0.7517496267749999
ACH-000960,-0.484813094687
ACH-000963,-0.743718597417
ACH-000968,-0.659016703221
ACH-000969,-0.275826684177
ACH-000973,-0.280696844211
ACH-000974,-0.424834835706
ACH-000975,-0.155221248152
ACH-000976,-0.26589778635600003
ACH-000978,-0.679758477599
ACH-000980,-0.20474016180500001
ACH-000984,-0.325862587157
ACH-000986,-0.41986741355400004
ACH-000988,-0.698706140983
ACH-000993,-0.20716539947700002
ACH-000994,-0.480298857353
ACH-000996,-0.348910625822
ACH-001001,-0.230491405873
ACH-001020,-0.125456235585
ACH-001028,-0.417141406126
ACH-001031,-0.746603280528
ACH-001038,-0.39124587924599996
ACH-001048,-0.343979235268
ACH-001050,-0.285495749627
ACH-001053,-0.362893589469
ACH-001054,-0.676850043069
ACH-001061,-0.398858916692
ACH-001067,-0.465184382673
ACH-001075,-0.494942345898
ACH-001096,-0.989124909841
ACH-001128,0.829190637553
ACH-001134,-0.59333510178
ACH-001151,-0.23064278686200002
ACH-001163,-0.08448345564760001
ACH-001164,-0.322318036686
ACH-001173,-0.454302153964
ACH-001183,-0.478436542457
ACH-001184,-0.593586390348
ACH-001190,-0.7084694892560001
ACH-001192,-0.0449095904435
ACH-001193,-0.933419569602
ACH-001196,-0.407737452158
ACH-001197,-0.137680309368
ACH-001205,-0.726760163484
ACH-001211,-0.16310909857300002
ACH-001212,-0.563215500745
ACH-001228,-0.444923133029
ACH-001232,-0.391193733815
ACH-001239,-0.563460607977
ACH-001274,-0.234617977116
ACH-001275,0.00410694131406
ACH-001277,-0.105862913537
ACH-001278,-0.6319452569
ACH-001280,-0.230890271413
ACH-001283,-0.808458604683
ACH-001289,-0.36349435085500004
ACH-001295,-0.8109291514110001
ACH-001300,-0.720475268162
ACH-001301,-0.31137458516399996
ACH-001302,-0.529459954004
ACH-001303,-0.46503362720200003
ACH-001306,-0.234304674423
ACH-001318,-0.239248286582
ACH-001322,-0.300835210304
ACH-001328,-0.456331459427
ACH-001332,-0.487763638249
ACH-001333,-0.0713966772215
ACH-001336,-0.42165520305200005
ACH-001340,-0.574749859457
ACH-001346,-0.307285553919
ACH-001353,-0.39655648354999995
ACH-001354,-0.9068758436799998
ACH-001367,-0.379483766634
ACH-001368,-0.523494519076
ACH-001374,0.218892970202
ACH-001375,-0.703182317897
ACH-001377,-0.5144523999639999
ACH-001380,-0.318073202501
ACH-001391,-0.271249131666
ACH-001407,-0.408963248448
ACH-001408,-0.351440583571
ACH-001413,-0.355434940679
ACH-001430,0.11753817702299998
ACH-001431,-0.21261132252099998
ACH-001450,-0.0978977589487
ACH-001496,-0.19100345252
ACH-001500,-0.130861983479
ACH-001521,-0.43557724924900004
ACH-001523,-0.332570347477
ACH-001532,-0.554494513894
ACH-001536,-0.388613793601
ACH-001550,0.099768300726
ACH-001552,0.00610998236643
ACH-001554,-0.56333363118
ACH-001645,-0.361732481021
ACH-001654,-0.466612621582
ACH-001715,-0.5029604511519999
ACH-001735,-0.39087488913
ACH-001736,0.0917153074
ACH-001737,-0.260057635189
ACH-001740,-0.269196172676
ACH-001745,-0.126690355192
ACH-001750,-0.428811207774
ACH-001765,-0.47235360503799995
ACH-001956,-0.5200030981539999
ACH-001957,-0.586196986095
