,PADI3 (51702)
ACH-000004,-0.0031934403654400004
ACH-000007,0.196097528778
ACH-000009,-0.0996314626813
ACH-000011,0.094574575528
ACH-000012,-0.147620348803
ACH-000013,-0.0601177707131
ACH-000014,-0.00745476882354
ACH-000015,0.105856225428
ACH-000017,-0.154105701502
ACH-000018,0.143714231241
ACH-000019,-0.20242043706799998
ACH-000021,-0.00767382663875
ACH-000022,0.127325340878
ACH-000025,-0.0664734159711
ACH-000028,0.09279316195790001
ACH-000030,0.07464077804960001
ACH-000035,-0.206588003973
ACH-000036,0.028652629391000002
ACH-000037,0.00914117461686
ACH-000039,-0.356251518851
ACH-000040,0.0216098492014
ACH-000041,-0.28398972137899997
ACH-000042,-0.0134438907568
ACH-000045,-0.0631499933507
ACH-000047,0.008604346731379999
ACH-000052,-0.142252152379
ACH-000053,0.00126474201602
ACH-000054,0.0527102980384
ACH-000055,-0.266674915562
ACH-000060,-0.0198382503974
ACH-000067,-0.00480997004284
ACH-000070,-0.064638187402
ACH-000075,0.222933697715
ACH-000078,-0.142227248038
ACH-000082,-0.0878463900673
ACH-000085,-0.0454635572105
ACH-000086,0.0011665854951
ACH-000087,0.097479592424
ACH-000092,-0.115563004307
ACH-000095,-0.0774252100499
ACH-000097,-0.038069098460499995
ACH-000098,-0.0389135921259
ACH-000099,-0.182895645249
ACH-000108,-0.00678571308939
ACH-000113,-0.10556423353700001
ACH-000115,0.147448953578
ACH-000116,-0.013991934046100002
ACH-000118,0.078001380219
ACH-000120,-0.15002640248500002
ACH-000123,0.0596804670047
ACH-000127,-0.0654374731886
ACH-000128,-0.255402829696
ACH-000132,0.135143148874
ACH-000133,0.0665902576127
ACH-000137,-0.244298807073
ACH-000138,0.0339519450264
ACH-000142,-0.139936126224
ACH-000143,-0.073123716935
ACH-000146,-0.0639427682578
ACH-000148,-0.026765424161099997
ACH-000150,-0.34410598864799996
ACH-000152,-0.16229388043600002
ACH-000153,-0.014427607750200001
ACH-000159,-0.0866391791824
ACH-000160,0.274725333469
ACH-000163,0.0172782561936
ACH-000167,0.23060543028900002
ACH-000168,-0.17253568961
ACH-000169,-0.028338076871700004
ACH-000178,-0.0890133326416
ACH-000182,0.0763798314541
ACH-000183,-0.00776099003972
ACH-000188,-0.007435500352140001
ACH-000189,0.0905226910531
ACH-000190,-0.0716086222508
ACH-000198,-0.05949937916569999
ACH-000204,0.155456318663
ACH-000206,-0.28031510735599996
ACH-000207,0.0916518240567
ACH-000211,0.0898612884302
ACH-000215,0.019807120783
ACH-000221,-0.08365335613319999
ACH-000222,-0.0053528324115
ACH-000223,0.0172468394772
ACH-000226,0.0861460698332
ACH-000227,-0.0409152674448
ACH-000228,0.13004157708900002
ACH-000231,-0.07356116437060001
ACH-000232,0.0513265181589
ACH-000233,-0.0409025116161
ACH-000234,-0.249012583541
ACH-000235,-0.08781187886019999
ACH-000237,0.0497863154966
ACH-000238,-0.202830486133
ACH-000243,-0.0666956001963
ACH-000244,-0.0484624641921
ACH-000246,-0.050699737567400004
ACH-000248,0.116425583868
ACH-000250,0.014603339413
ACH-000251,-0.156698644305
ACH-000253,-0.0294763986106
ACH-000255,-0.0983717957321
ACH-000256,-0.034066621008700004
ACH-000257,-0.22586957943100003
ACH-000258,-0.053823794430599994
ACH-000259,-0.14920966230399998
ACH-000260,-0.0200228264126
ACH-000261,-0.0209148332301
ACH-000262,-0.0317146055515
ACH-000263,-0.47524026277099995
ACH-000264,0.0414300174206
ACH-000265,0.14498583378799998
ACH-000266,-0.02290877279
ACH-000272,0.09553600800439999
ACH-000273,-0.12445047460400001
ACH-000274,-0.08050714472630001
ACH-000277,-0.155028905728
ACH-000278,-0.00875136055884
ACH-000279,-0.172634877055
ACH-000280,-0.145451252519
ACH-000281,-0.0665081825399
ACH-000288,-0.164455062993
ACH-000291,-0.147786901272
ACH-000293,0.0124111015131
ACH-000294,-0.0213701484758
ACH-000295,-0.0150065069206
ACH-000296,-0.11277120443399999
ACH-000302,0.0125979489735
ACH-000304,0.0853137895065
ACH-000307,0.0363781448781
ACH-000308,-0.00439548483215
ACH-000310,0.0692461262398
ACH-000311,-0.121799638182
ACH-000312,-0.17345658115600002
ACH-000315,0.07697925980630001
ACH-000316,-0.0914040111101
ACH-000317,0.0014609592789300001
ACH-000318,-0.09129849774070001
ACH-000319,-0.10231999427100001
ACH-000320,-0.08251482652110001
ACH-000322,-0.0753843211551
