,MED29 (55588)
ACH-000004,-0.577489351716
ACH-000007,-0.599103504329
ACH-000009,-0.554778335489
ACH-000011,-0.407598119029
ACH-000012,-0.625310808895
ACH-000013,-0.973620625627
ACH-000014,-0.36145641086900004
ACH-000015,-0.650213210831
ACH-000017,-0.498606712025
ACH-000018,-0.607870682164
ACH-000019,-0.5599264145639999
ACH-000021,-0.669739245863
ACH-000022,-0.296203875076
ACH-000025,-0.480747774528
ACH-000028,-0.7318942846250001
ACH-000030,-0.602666417795
ACH-000035,-0.7197688279000001
ACH-000036,-0.597968996624
ACH-000037,-0.298820904916
ACH-000039,-0.512268684972
ACH-000040,-0.308976543125
ACH-000041,-0.738496615969
ACH-000042,-0.607139407686
ACH-000045,-0.642313203633
ACH-000047,-0.386688634072
ACH-000052,-0.147266512538
ACH-000053,-0.875042364459
ACH-000054,-0.391359684893
ACH-000055,-0.551961749991
ACH-000060,-0.378347348491
ACH-000067,-0.630990589701
ACH-000070,-1.02878324675
ACH-000075,-0.272393983082
ACH-000078,-0.792194561943
ACH-000082,-0.684864965499
ACH-000085,-0.377033998507
ACH-000086,-0.7276183354260001
ACH-000087,-0.331597882261
ACH-000092,-0.9711053492630001
ACH-000095,-0.590612554412
ACH-000097,-0.938765134795
ACH-000098,-0.880995208916
ACH-000099,-0.687184899046
ACH-000108,-0.79614076596
ACH-000113,-0.72020489146
ACH-000115,-0.504405730436
ACH-000116,-0.460502646123
ACH-000118,-0.80645589159
ACH-000120,-0.539979341031
ACH-000123,-0.6621369639069999
ACH-000127,-0.556893514742
ACH-000128,-0.43750763281599997
ACH-000132,-0.447277118826
ACH-000133,-0.519648293869
ACH-000137,-0.859772134325
ACH-000138,-0.585213911826
ACH-000142,-0.565287838741
ACH-000143,-0.76802422066
ACH-000146,-0.6988726736049999
ACH-000148,-0.542904814847
ACH-000150,-0.5355930990869999
ACH-000152,-0.49862555146700005
ACH-000153,-0.722286692707
ACH-000159,-0.666295918696
ACH-000160,-0.0432744319424
ACH-000163,-0.8203463484569999
ACH-000167,-0.11635923412900001
ACH-000168,-0.690159613417
ACH-000169,-0.523425231561
ACH-000178,-0.64060413431
ACH-000182,-0.6297070658649999
ACH-000183,-0.757029073262
ACH-000188,-0.612483995071
ACH-000189,-0.775015464154
ACH-000190,-0.12254185466600001
ACH-000198,-0.682457587701
ACH-000204,-0.552527536123
ACH-000206,-0.9347357432439999
ACH-000207,-0.71682665138
ACH-000211,-0.420789833613
ACH-000215,-0.6703382666619999
ACH-000221,-0.717926113127
ACH-000222,-0.753229200791
ACH-000223,-0.35632512016
ACH-000226,-0.7190556698549999
ACH-000227,-0.830785532604
ACH-000228,-0.868056508669
ACH-000231,-0.338285548285
ACH-000232,-0.6768182245919999
ACH-000233,-0.64115914737
ACH-000234,-0.488250571972
ACH-000235,-0.670164568287
ACH-000237,-0.39615610490000003
ACH-000238,-0.400090772571
ACH-000243,-0.69367255454
ACH-000244,-0.436368449374
ACH-000246,-0.541827259855
ACH-000248,-0.268446333952
ACH-000250,-0.304964851615
ACH-000251,-1.30650540007
ACH-000253,-0.568080688522
ACH-000255,-0.53610697654
ACH-000256,-0.287428334671
ACH-000257,-0.172725577418
ACH-000258,-0.18412726360999998
ACH-000259,-0.456000376664
ACH-000260,-0.713733136092
ACH-000261,-0.7066683880779999
ACH-000262,-0.267867881601
ACH-000263,-0.20273043869399998
ACH-000264,-0.584704515899
ACH-000265,-0.739375070558
ACH-000266,-0.676945781794
ACH-000272,-0.49214819654299996
ACH-000273,-0.377109753469
ACH-000274,-0.792580838826
ACH-000277,-0.49434357143200003
ACH-000278,-0.640603994997
ACH-000279,-0.517361799263
ACH-000280,-0.670768469328
ACH-000281,-0.381093910938
ACH-000288,-0.23436391009500002
ACH-000291,-0.44997366037299996
ACH-000293,-1.0925950048100002
ACH-000294,-0.666618999644
ACH-000295,-0.700747708808
ACH-000296,-0.355894707847
ACH-000302,-0.66881919547
ACH-000304,-0.22033597822700002
ACH-000307,-0.43292498123400003
ACH-000308,-0.86141513173
ACH-000310,-0.787343034147
ACH-000311,-0.673073620651
ACH-000312,-0.7526636698829999
ACH-000315,-0.658598106416
ACH-000316,-0.276199867938
ACH-000317,-0.388343670293
ACH-000318,-0.797664304816
ACH-000319,-0.5375570204169999
ACH-000320,-0.577976372298
ACH-000322,-0.613721399319
ACH-000323,-0.644307387564
ACH-000324,-0.660221553014
ACH-000329,-0.48964080605
ACH-000330,-0.798250737901
ACH-000331,-0.614160731266
ACH-000332,-0.532255242762
ACH-000334,-0.975329333691
ACH-000335,-0.555025339822
ACH-000336,-0.5047769135769999
ACH-000337,-0.44889814398500005
ACH-000339,-0.749739525523
ACH-000341,-0.9736416070110001
ACH-000348,-0.782773472665
ACH-000350,-0.685065329052
ACH-000352,-0.7957044312620001
ACH-000356,-0.598750059335
ACH-000361,-0.227650158786
ACH-000362,-0.745656203075
ACH-000363,-0.961953999904
ACH-000364,-0.8201364618379999
ACH-000365,-0.7970691332150001
ACH-000366,-0.743809414357
ACH-000368,-0.46848737505500004
ACH-000374,-0.33084254716899997
ACH-000375,-0.23322689265500002
ACH-000376,-0.538699383156
ACH-000381,-0.5108953586230001
ACH-000383,-0.698302337591
ACH-000387,-0.393622295278
ACH-000389,-0.60292807859
ACH-000390,-0.834723424301
ACH-000393,-0.599035657032
ACH-000395,-0.7076156251540001
ACH-000397,-0.506918120342
ACH-000401,-0.591843393677
ACH-000402,-0.698554892629
ACH-000403,-0.721002957475
ACH-000404,-0.498586684077
ACH-000406,-0.502713120163
ACH-000407,-0.41115477371299997
ACH-000408,-0.682126219572
ACH-000410,-0.803442777344
ACH-000411,-0.733607726529
ACH-000414,-0.856752309619
ACH-000415,-0.6851214232089999
ACH-000416,-0.397827774327
ACH-000420,-0.767314209841
ACH-000421,-0.569018032115
ACH-000424,-0.567366005447
ACH-000425,-0.8259107333600001
ACH-000426,-1.0402614976
ACH-000427,-0.519154065251
ACH-000433,-0.678369442643
ACH-000436,-0.871487447189
ACH-000444,-0.47602306498499997
ACH-000445,-0.629783074488
ACH-000448,-0.6154861319680001
ACH-000450,-0.49429452745499997
ACH-000452,-0.487545644349
ACH-000454,-0.683553820865
ACH-000458,-0.495771134072
ACH-000459,-0.578617565715
ACH-000460,-0.694976879467
ACH-000461,-0.556769336389
ACH-000463,-0.706149000666
ACH-000464,-0.287651605619
ACH-000466,-0.513650704024
ACH-000467,-0.418254365061
ACH-000468,-0.694524295724
ACH-000469,-0.297372058889
ACH-000470,-0.557796530182
ACH-000471,-0.6730956808030001
ACH-000472,-0.65290404828
ACH-000473,-0.461785300326
ACH-000475,-0.604694782456
ACH-000476,-0.530142933728
ACH-000477,-0.995787502467
ACH-000480,-0.205083436381
ACH-000481,-0.567124160181
ACH-000483,-0.361196344156
ACH-000484,-0.9496698357690001
ACH-000485,-0.679586218734
ACH-000486,-0.841029940642
ACH-000487,-0.577191100183
ACH-000488,-0.754470656207
ACH-000490,-0.395351483535
ACH-000491,-0.736494889345
ACH-000495,-0.405226881247
ACH-000496,-0.510679598981
ACH-000499,-0.9740652745630001
ACH-000500,-0.38423932300700003
ACH-000502,-0.721162463061
ACH-000503,-0.491748093481
ACH-000505,-0.822431549514
ACH-000507,-0.661299310104
