,TARDBP (23435)
ACH-000312,-1.13228260701
ACH-000315,-1.12501938236
ACH-000316,-1.38363283144
ACH-000317,-1.44753366382
ACH-000318,-0.821906963956
ACH-000319,-1.2958418113299999
ACH-000320,-1.18157714729
ACH-000322,-1.0087010404
ACH-000323,-1.51225165625
ACH-000324,-1.0309411556899999
ACH-000329,-1.4531309672100001
ACH-000330,-1.51597601456
ACH-000331,-1.1664817353
ACH-000332,-1.12842387601
ACH-000334,-0.95623212749
ACH-000335,-0.9877987108640001
ACH-000336,-1.3597197204499998
ACH-000337,-1.38950404429
ACH-000339,-1.23661121834
ACH-000341,-1.11503484676
ACH-000348,-1.03501491112
ACH-000350,-1.083860031
ACH-000352,-1.0609868498100001
ACH-000356,-1.07336587519
ACH-000361,-0.957577480694
ACH-000362,-1.15544091245
ACH-000363,-0.9333340741410001
ACH-000364,-1.02772020462
ACH-000365,-1.16686304024
ACH-000366,-1.2238758224700002
ACH-000368,-1.10852782779
ACH-000374,-1.26392954205
ACH-000375,-1.01970858081
ACH-000376,-1.33910345446
ACH-000381,-1.45883488579
ACH-000383,-0.6371526218399999
ACH-000387,-1.04848008736
ACH-000389,-1.06221998663
ACH-000390,-1.14991984869
ACH-000393,-1.24677423151
ACH-000395,-1.2062293236
ACH-000397,-1.24867138669
ACH-000401,-0.929735012474
ACH-000402,-1.11391336855
ACH-000403,-1.27728028528
ACH-000404,-1.08314492103
ACH-000406,-1.23341064102
ACH-000407,-1.35337211381
ACH-000408,-1.32629824348
ACH-000410,-0.9763253503820001
ACH-000411,-0.9633653022229999
ACH-000414,-1.21883996924
ACH-000415,-1.19268265455
ACH-000416,-0.982306247259
ACH-000420,-0.9042400781209999
ACH-000421,-0.997818850051
ACH-000424,-1.04952490397
ACH-000425,-1.04872220938
ACH-000426,-1.20967708074
ACH-000427,-0.7724337314990001
ACH-000433,-0.9935389378489999
ACH-000436,-0.9978393427969999
ACH-000444,-1.29723692043
ACH-000445,-1.33430650744
ACH-000448,-1.3670786491799998
ACH-000450,-1.31789937426
ACH-000452,-0.916402777013
ACH-000454,-1.14176171984
ACH-000458,-1.02723150358
ACH-000459,-1.18133507591
ACH-000460,-1.14000116828
ACH-000461,-1.20214418355
ACH-000463,-1.09178093203
ACH-000464,-1.3276467616299998
ACH-000466,-0.762730071434
ACH-000467,-1.1811076340200002
ACH-000468,-1.0656445922
ACH-000469,-1.38852837498
ACH-000470,-1.23160224562
ACH-000471,-1.8039733054499998
ACH-000472,-1.01921454526
ACH-000473,-0.8688365857070001
ACH-000475,-0.988615506634
ACH-000476,-1.1761736275
ACH-000477,-1.1113522582200002
ACH-000480,-1.38202083384
ACH-000481,-0.6533865602350001
ACH-000483,-1.4446166986500002
ACH-000484,-0.983162507868
ACH-000485,-1.2940621398999999
ACH-000486,-0.869322618121
ACH-000487,-1.1174906253399999
ACH-000488,-1.2250027237799999
ACH-000490,-1.3404816457
ACH-000491,-0.7150386673119999
ACH-000495,-1.22963105159
ACH-000496,-1.34769575113
ACH-000499,-0.987302683788
ACH-000500,-1.15183481014
ACH-000502,-1.26247460041
ACH-000503,-1.05248906732
ACH-000505,-0.932145803029
ACH-000507,-1.21568997417
ACH-000510,-0.690100709804
ACH-000511,-1.38615851526
ACH-000512,-1.19271722939
ACH-000516,-1.3143551191
ACH-000517,-0.878181623232
ACH-000518,-1.21996162925
ACH-000520,-0.846119465997
ACH-000521,-1.35139797447
ACH-000522,-0.707740851056
ACH-000524,-0.842042984356
ACH-000527,-1.06816664854
ACH-000528,-0.979425826312
ACH-000537,-1.46376794272
ACH-000541,-1.05219950286
ACH-000542,-1.0952332651
ACH-000544,-1.39151805963
ACH-000545,-0.935693526858
ACH-000547,-1.08872003417
ACH-000548,-1.18599453884
ACH-000549,-0.886921617739
ACH-000550,-0.902027314237
ACH-000552,-0.9889011040889999
ACH-000556,-1.2878295695
ACH-000557,-1.98803804664
ACH-000570,-1.1792896273
ACH-000571,-1.18109896846
ACH-000573,-1.3142562845799999
ACH-000576,-1.3022583745999998
ACH-000580,-1.2758664054
ACH-000584,-1.32143380244
ACH-000585,-1.8493415115599998
ACH-000588,-1.2363526875
ACH-000589,-0.979388053268
ACH-000591,-1.1337924882400001
ACH-000593,-1.13235675279
ACH-000600,-1.1390398272
ACH-000601,-1.1044155822
ACH-000604,-1.21402543519
ACH-000605,-0.9073332370630001
ACH-000606,-1.1735060473799999
ACH-000608,-1.40097164635
ACH-000614,-0.918253159702
ACH-000616,-0.7222190866249999
ACH-000618,-1.0774154871600001
ACH-000619,-1.26292284348
ACH-000620,-1.06921791371
ACH-000621,-1.5113969222299999
ACH-000622,-1.230653798
ACH-000623,-1.32536641596
ACH-000624,-1.0080668667100001
ACH-000627,-1.28757976999
ACH-000630,-1.3518161917700002
ACH-000632,-1.29042788091
ACH-000633,-1.23942683739
ACH-000637,-1.09079622854
ACH-000638,-1.0163732239799999
ACH-000646,-1.38312902283
ACH-000647,-0.7365127197779999
ACH-000648,-1.55489307516
ACH-000649,-1.10864781425
ACH-000651,-1.01026539739
ACH-000652,-0.9668367763240001
ACH-000653,-0.953606796794
ACH-000657,-1.26249530778
ACH-000658,-0.915934465085
ACH-000661,-1.1400977058700001
ACH-000662,-1.4937866385499998
ACH-000663,-0.5293344723110001
ACH-000665,-1.03565817379
ACH-000671,-1.01952413391
ACH-000673,-1.4266906035299998
ACH-000676,-1.21622625465
ACH-000677,-1.18439042979
ACH-000681,-0.7079915606370001
ACH-000682,-1.1468961957100001
ACH-000683,-1.4234600492200002
ACH-000684,-1.29302463621
ACH-000688,-0.9915163827399999
ACH-000693,-0.814729431981
ACH-000694,-1.1638438721200002
ACH-000695,-1.18597680904
ACH-000696,-1.06914639769
ACH-000697,-1.05340933099
ACH-000699,-1.26954656385
ACH-000701,-1.00115798222
ACH-000706,-1.07852087779
ACH-000711,-1.4322083345899999
ACH-000713,-1.16355717503
ACH-000714,-1.21108470241
ACH-000718,-1.21431838318
ACH-000720,-1.34906628569
ACH-000721,-1.2551267097399998
ACH-000724,-1.57217769466
ACH-000725,-1.4321244866999998
ACH-000732,-1.1216532318
ACH-000734,-0.9279668090350001
ACH-000735,-1.34644983736
ACH-000736,-1.08767938567
ACH-000738,-0.987246174202
ACH-000746,-0.760172192877
ACH-000747,-1.1385555791
ACH-000748,-0.6540794582639999
ACH-000753,-1.11521745799
ACH-000756,-1.79641065343
ACH-000757,-1.18532827294
ACH-000758,-0.7579458525570001
ACH-000760,-1.25250767519
ACH-000763,-1.1287267342799998
ACH-000764,-1.32511517909
ACH-000765,-0.930596291699
ACH-000766,-0.633119297453
ACH-000767,-1.0093144815000001
ACH-000768,-1.07851156047
ACH-000769,-0.789253400018
ACH-000770,-1.1775650928799999
ACH-000771,-0.98852521787
ACH-000773,-0.926572344541
ACH-000776,-0.17257298293099999
ACH-000777,-1.1309937831399999
ACH-000778,-0.7791956347560001
ACH-000781,-0.711554985598
ACH-000782,-1.02657097133
ACH-000783,-1.36313076891
ACH-000784,-1.1279552439700002
ACH-000785,-1.15852590762
ACH-000787,-1.1157136011700002
ACH-000788,-0.42361826875299996
ACH-000791,-0.884928666157
ACH-000792,-0.9496040865440001
ACH-000794,-1.51755385266
ACH-000796,-0.753826431378
ACH-000799,-1.3796347647999998
ACH-000800,-1.2670471010200002
ACH-000802,-1.34407736154
ACH-000804,-1.4293669678999998
ACH-000805,-1.26066749236
ACH-000809,-1.17195861082
ACH-000810,-1.08041225167
ACH-000811,-0.8811672756450001
ACH-000817,-1.25466812225
ACH-000819,-0.967790852583
ACH-000820,-1.44648612602
ACH-000821,-0.987988997225
ACH-000822,-1.19975894289
ACH-000823,-1.1878914341
ACH-000824,-1.2519150240299999
ACH-000827,-1.27711594203
ACH-000829,-1.1768396717
ACH-000831,-1.14934923174
ACH-000832,-1.15824501545
ACH-000833,-1.08551832143
ACH-000834,-1.34509757621
ACH-000835,-1.2051687502
ACH-000836,-1.28385679884
ACH-000837,-1.08568670815
ACH-000838,-1.1714622451799999
ACH-000839,-1.15426152524
ACH-000840,-1.19379459704
ACH-000841,-0.866323015191
ACH-000843,-1.0479607873399999
ACH-000846,-1.00536624693
ACH-000847,-1.12825725316
ACH-000848,-1.18863740998
ACH-000849,-1.2161853814399999
ACH-000851,-1.23777671092
ACH-000855,-1.0790558125299998
ACH-000856,-1.3268660991799999
ACH-000858,-1.0838976496500001
ACH-000859,-1.2675874684200001
ACH-000861,-1.24174175808
ACH-000862,-1.27681490417
ACH-000865,-1.0207880510299998
ACH-000866,-1.29928022718
ACH-000867,-0.962615535644
ACH-000869,-0.873595282158
ACH-000872,-1.06056978845
ACH-000873,-1.2458668602299998
ACH-000876,-0.7981791366240001
ACH-000878,-1.0887181710200002
ACH-000880,-1.13002794763
ACH-000881,-0.946343363494
ACH-000882,-1.2089367836700002
ACH-000884,-1.17039602827
ACH-000885,-1.03202749411
ACH-000887,-0.952457550028
ACH-000888,-1.19913694251
ACH-000889,-1.66669746861
ACH-000890,-0.9221622139710001
ACH-000896,-0.957153178239
ACH-000898,-1.1183228666399998
ACH-000900,-1.1032098105200001
ACH-000901,-1.05362674866
ACH-000905,-1.2054124661
ACH-000906,-1.1901087053100001
ACH-000907,-1.3452661980399998
ACH-000910,-1.03790336704
ACH-000911,-1.1468052657799999
ACH-000912,-1.2207385290200001
ACH-000913,-1.07855243905
ACH-000915,-0.901307862175
ACH-000916,-1.4955259582700002
ACH-000917,-1.06378201089
ACH-000921,-1.11891210503
ACH-000924,-1.10496838222
ACH-000926,-1.4827041588699998
ACH-000928,-1.3625310928100003
ACH-000929,-1.25999605713
ACH-000932,-1.0970736972700001
ACH-000935,-1.21234401331
ACH-000936,-1.3036674906799999
ACH-000937,-1.39998207118
ACH-000938,-1.54030717014
ACH-000939,-0.987331137043
ACH-000941,-0.833522513171
ACH-000943,-1.05464910835
ACH-000946,-0.936514493431
ACH-000947,-1.09866314142
ACH-000948,-1.19542221133
ACH-000950,-1.27398787198
ACH-000953,-1.4796522185699998
ACH-000957,-1.1648133731399999
ACH-000958,-1.0789188645999999
ACH-000960,-1.12596832691
ACH-000963,-1.15794766359
ACH-000968,-1.10726134988
ACH-000969,-1.17763148427
ACH-000973,-0.579991120235
ACH-000974,-1.01834370545
ACH-000975,-1.18408004715
ACH-000976,-1.37328227604
ACH-000978,-0.941114949572
ACH-000980,-0.6679237580899999
ACH-000984,-1.09950866479
ACH-000986,-1.24287311157
ACH-000988,-0.948619321136
ACH-000993,-1.39757454949
ACH-000994,-0.7102466940469999
ACH-000996,-1.14360150778
ACH-001001,-1.08861129851
ACH-001020,-1.44910612111
ACH-001028,-1.06485926518
ACH-001031,-1.04600699486
ACH-001038,-1.28602625039
ACH-001048,-1.1002558506
ACH-001050,-1.26770270654
ACH-001053,-1.1444234086
ACH-001054,-1.28024115092
ACH-001061,-1.26811709256
ACH-001067,-1.22154350136
ACH-001075,-0.9763460240780001
ACH-001096,-1.26145651066
ACH-001128,-1.1850849345
ACH-001134,-0.923588262425
ACH-001151,-1.07165900939
ACH-001163,-1.2302266925
ACH-001164,-1.02157843551
ACH-001173,-1.09602701453
ACH-001183,-1.07419075302
ACH-001184,-1.2735780153799998
ACH-001190,-1.14435329284
ACH-001192,-0.7594893023639999
ACH-001193,-1.4256749455200002
ACH-001196,-0.9858374511579999
ACH-001197,-1.3352147002299999
ACH-001205,-1.12312135341
ACH-001211,-1.5744770832799997
ACH-001212,-1.28101534951
ACH-001228,-1.2048709853
ACH-001232,-1.36457553025
ACH-001239,-0.7115350282490001
ACH-001274,-0.9874655090700001
ACH-001275,-1.22045203434
ACH-001277,-1.10740761516
ACH-001278,-0.960616639883
ACH-001280,-1.00061151341
ACH-001283,-0.751887854173
ACH-001289,-1.0167920786700002
ACH-001295,-0.974558092763
ACH-001300,-0.986723721801
ACH-001301,-1.15990671795
ACH-001302,-1.34214664266
ACH-001303,-1.1643722105
ACH-001306,-1.09010683014
ACH-001318,-1.1421082224899999
ACH-001322,-1.1269858869299998
ACH-001328,-1.3550758039200002
ACH-001332,-1.25566093045
ACH-001333,-0.9720943663200001
ACH-001336,-1.4533576449599999
ACH-001340,-1.37704061742
ACH-001346,-1.0043249411
ACH-001353,-0.947500951831
ACH-001354,-0.9644966752299998
ACH-001367,-1.25379740517
ACH-001368,-1.18823491323
ACH-001374,-1.72432406273
ACH-001375,-1.04315199945
ACH-001377,-1.22542521174
ACH-001380,-1.2354514961799998
ACH-001391,-0.647841298432
ACH-001407,-1.50917582006
ACH-001408,-0.9073078643629999
ACH-001413,-1.05462238112
ACH-001430,-1.15390447707
ACH-001431,-0.628399296053
ACH-001450,-1.5734459751499998
ACH-001496,-0.666721939336
ACH-001500,-1.27735318302
ACH-001521,-1.814280701
ACH-001523,-1.18703840275
ACH-001532,-0.973862668722
ACH-001536,-1.26423560331
ACH-001550,-0.904114612338
ACH-001552,-1.12655475503
ACH-001554,-1.13367045636
ACH-001645,-1.05278777918
ACH-001654,-1.3563650632
ACH-001715,-1.1180661113099999
ACH-001735,-1.22724409814
ACH-001736,-1.51110695075
ACH-001737,-0.772760637982
ACH-001740,-1.49613257491
ACH-001745,-1.7567031635599997
ACH-001750,-1.09082652076
ACH-001765,-1.25902133446
ACH-001956,-0.771687218667
ACH-001957,-1.07110591329
