,SPATA31A3 (727830)
ACH-000004,0.09679333324179999
ACH-000007,0.062280083375
ACH-000009,0.0473642663489
ACH-000011,0.0768532062895
ACH-000012,0.167373571979
ACH-000013,0.0656382227316
ACH-000014,-0.10768878965800001
ACH-000015,-0.180051264441
ACH-000017,0.170596393801
ACH-000018,0.120786353993
ACH-000019,0.183241748699
ACH-000021,-0.100324156689
ACH-000022,0.25190113380999996
ACH-000025,-0.11004389669000002
ACH-000028,0.157663164537
ACH-000030,0.11052220513399999
ACH-000035,0.127962352291
ACH-000036,0.05683153480909999
ACH-000037,-0.0069130668529
ACH-000039,0.371435876201
ACH-000040,0.0588775726539
ACH-000041,-0.07840692743160001
ACH-000042,0.08917106091919999
ACH-000045,0.328236925171
ACH-000047,-0.0537431318571
ACH-000052,-0.123305326759
ACH-000053,0.21574838161899998
ACH-000054,0.0726387098367
ACH-000055,0.259317284673
ACH-000060,0.184854822221
ACH-000067,0.394648718605
ACH-000070,-0.0313019081319
ACH-000075,0.274759545829
ACH-000078,0.270834501866
ACH-000082,0.0410311874484
ACH-000085,-0.136752194923
ACH-000086,0.131371658556
ACH-000087,-0.186723730625
ACH-000092,-0.038737777546300006
ACH-000095,0.20772310787700002
ACH-000097,-0.07385998053739999
ACH-000098,0.168513770772
ACH-000099,0.185300630396
ACH-000108,0.0938025725179
ACH-000113,0.246800591303
ACH-000115,0.300193283337
ACH-000116,0.10176372900399999
ACH-000118,0.00864747690717
ACH-000120,0.0922567375064
ACH-000123,0.0217097208195
ACH-000127,0.0493469921227
ACH-000128,-0.0188426742556
ACH-000132,0.0608119885003
ACH-000133,-0.09871563670289998
ACH-000137,0.0757984204165
ACH-000138,-0.2779972612
ACH-000142,0.199006725744
ACH-000143,0.08034066784539999
ACH-000146,0.020254929866200002
ACH-000148,0.00871964944402
ACH-000150,-0.045368743472499994
ACH-000152,0.0820125198205
ACH-000153,0.216039417377
ACH-000159,-0.08426752262460001
ACH-000160,0.160704053352
ACH-000163,-0.0862863755906
ACH-000167,0.22073483808000002
ACH-000168,0.0952375105512
ACH-000169,0.08108641694589999
ACH-000178,0.210358301209
ACH-000182,0.16416398348
ACH-000183,0.16914635050000001
ACH-000188,-0.0345617780677
ACH-000189,-0.041335565657300004
ACH-000190,-0.0648385429141
ACH-000198,0.171121814378
ACH-000204,-0.008094809352760001
ACH-000206,0.32856683547800003
ACH-000207,0.0654493444034
ACH-000211,0.13171560686
ACH-000215,0.00922117470928
ACH-000221,0.016414815734000002
ACH-000222,0.03704463397
ACH-000223,0.0680421330911
ACH-000226,-0.17307319809900001
ACH-000227,0.038788179819
ACH-000228,0.103595516284
ACH-000231,0.151708140998
ACH-000232,0.153596954741
ACH-000233,0.283086431785
ACH-000234,0.159981068018
ACH-000235,0.0101782899378
ACH-000237,0.0669604848575
ACH-000238,0.17790504579
ACH-000243,0.173780931647
ACH-000244,0.0274114023843
ACH-000246,0.10063909672299999
ACH-000248,0.197829895521
ACH-000250,0.21352562968299998
ACH-000251,0.00558614534607
ACH-000253,0.04342521571499999
ACH-000255,-0.115037328035
ACH-000256,0.016958309236000002
ACH-000257,0.20610269063900002
ACH-000258,0.264737800285
ACH-000259,0.151787160359
