,MANSC1 (54682)
ACH-000004,-0.371769629067
ACH-000007,-0.13000541441400001
ACH-000009,-0.376769513868
ACH-000011,-0.0910289989096
ACH-000012,-0.211781686639
ACH-000013,-0.18362317372200002
ACH-000014,-0.0722274288763
ACH-000015,-0.270821128734
ACH-000017,-0.190854599888
ACH-000018,-0.172645945015
ACH-000019,-0.030088041711499997
ACH-000021,-0.23147120963000004
ACH-000022,-0.20844349505600002
ACH-000025,-0.173627491149
ACH-000028,-0.148877745792
ACH-000030,-0.22818071964699999
ACH-000035,-0.312010559352
ACH-000036,-0.30149477537700003
ACH-000037,-0.163039958319
ACH-000039,-0.284787060644
ACH-000040,-0.22612225123399998
ACH-000041,-0.371744208786
ACH-000042,-0.21871414835099998
ACH-000045,-0.06348805500730001
ACH-000047,-0.354589840634
ACH-000052,-0.516714573511
ACH-000053,-0.282396481277
ACH-000054,-0.110284921123
ACH-000055,-0.258161827892
ACH-000060,-0.18061635716699997
ACH-000067,-0.188054540735
ACH-000070,-0.12154123498500001
ACH-000075,-0.277262409575
ACH-000078,-0.17878757182399999
ACH-000082,-0.241934336686
ACH-000085,-0.19843811626
ACH-000086,-0.10637227486600001
ACH-000087,-0.350045793592
ACH-000092,-0.15268585465600001
ACH-000095,-0.22596533185400003
ACH-000097,-0.19185431892000002
ACH-000098,-0.261421448266
ACH-000099,-0.250778149318
ACH-000108,-0.293339308784
ACH-000113,-0.305743336722
ACH-000115,-0.29537113616
ACH-000116,-0.36230666717
ACH-000118,-0.349728453245
ACH-000120,-0.0119864777333
ACH-000123,-0.293447557435
ACH-000127,-0.19936707925900002
ACH-000128,-0.19092336152699999
ACH-000132,-0.179255708172
ACH-000133,-0.18160306156599998
ACH-000137,-0.238541818929
ACH-000138,-0.282726333661
ACH-000142,-0.234227556531
ACH-000143,-0.404956810662
ACH-000146,-0.202571478105
ACH-000148,-0.204053327622
ACH-000150,-0.30288583527699997
ACH-000152,-0.173028017018
ACH-000153,-0.32794922792
ACH-000159,-0.291357286126
ACH-000160,-0.33026434612100003
ACH-000163,0.0342195037386
ACH-000167,-0.486047650358
ACH-000168,-0.09263230296630001
ACH-000169,-0.11875209662599999
ACH-000178,-0.21047767740499998
ACH-000182,-0.259583192973
ACH-000183,-0.130036484705
ACH-000188,-0.16419822330800002
ACH-000189,-0.269765290572
ACH-000190,-0.185118308196
ACH-000198,-0.240369080701
ACH-000204,-0.358679597245
ACH-000206,0.031600689863
ACH-000207,-0.385293524143
ACH-000211,-0.271662367955
ACH-000215,-0.204572367964
ACH-000221,-0.392496960735
ACH-000222,-0.32741637011700003
ACH-000223,-0.33908518373700003
ACH-000226,-0.213202427478
ACH-000227,-0.250449916287
ACH-000228,-0.143049329831
ACH-000231,-0.261373632292
ACH-000232,-0.25830373502799997
ACH-000233,-0.32559325874
ACH-000234,-0.112900256277
ACH-000235,-0.230895764894
ACH-000237,-0.365983290801
ACH-000238,-0.208984363284
ACH-000243,-0.162751727762
ACH-000244,-0.303141539439
ACH-000246,-0.12350334329700001
ACH-000248,-0.137762679517
ACH-000250,-0.214760349294
ACH-000251,-0.340783379606
ACH-000253,-0.189871780794
ACH-000255,-0.24847147711800002
ACH-000256,-0.0669159264234
ACH-000257,-0.345270411126
ACH-000258,-0.328214343766
ACH-000259,-0.141532322823
ACH-000260,-0.10138758681700001
ACH-000261,-0.10382690402000001
ACH-000262,-0.261430383024
ACH-000263,-0.108683900411
ACH-000264,-0.293234537204
ACH-000265,-0.264642054865
ACH-000266,-0.20624583071199998
ACH-000272,-0.172600395412
ACH-000273,-0.219222910845
ACH-000274,-0.238662102946
ACH-000277,-0.140427836058
ACH-000278,-0.113240229827
ACH-000279,-0.287877633298
ACH-000280,-0.165767723442
ACH-000281,-0.332433743466
ACH-000288,-0.315072881134
ACH-000291,-0.16482486680800001
ACH-000293,-0.15548508884
ACH-000294,-0.239419361933
ACH-000295,0.00707327681746
ACH-000296,-0.170701555219
ACH-000302,-0.173277579341
ACH-000304,-0.175172778146
ACH-000307,-0.23366465223400001
ACH-000308,-0.29205636953
ACH-000310,-0.19951822573800002
ACH-000311,-0.3767387649
ACH-000312,-0.397110937196
ACH-000315,0.0051494397504499995
ACH-000316,-0.24681701378899998
ACH-000317,-0.261319541286
ACH-000318,0.061909816946800006
ACH-000319,-0.08574034007000002
ACH-000320,-0.269321494595
ACH-000322,-0.27638626164
ACH-000323,-0.278877387584
ACH-000324,-0.36654036855800004
ACH-000329,-0.177061978678
ACH-000330,-0.181804230003
ACH-000331,-0.128593058431
ACH-000332,-0.25600912364100004
ACH-000334,-0.245500538935
ACH-000335,-0.227127700471
ACH-000336,-0.419361643584
ACH-000337,0.109511167789
ACH-000339,-0.370178156477
ACH-000341,-0.0964717643993
ACH-000348,-0.27221557952500003
ACH-000350,-0.104640197419
ACH-000352,-0.10810189794000001
ACH-000356,-0.12042478257000001
ACH-000361,-0.23407518552700002
ACH-000362,-0.0675060716023
ACH-000363,-0.411351554352
ACH-000364,-0.122198429462
ACH-000365,-0.233939714775
ACH-000366,-0.247716517239
ACH-000368,-0.43723188968099996
ACH-000374,-0.182369215859
ACH-000375,-0.225765802859
ACH-000376,-0.21726597638300002
ACH-000381,-0.19372955561500002
ACH-000383,-0.243550993241
ACH-000387,-0.400458029143
ACH-000389,0.030794182588200002
ACH-000390,-0.211021804715
ACH-000393,-0.10360550579700001
ACH-000395,0.0110549653672
ACH-000397,-0.15889517453
ACH-000401,-0.404785507312
ACH-000402,-0.45338738806900003
ACH-000403,-0.181000517901
ACH-000404,0.0440678889659
ACH-000406,-0.166517014705
ACH-000407,-0.268399551979
ACH-000408,-0.438916586619
ACH-000410,-0.364269592494
ACH-000411,-0.19116439549800002
ACH-000414,-0.361865756313
ACH-000415,-0.128665740985
ACH-000416,-0.218137867238
ACH-000420,-0.195935334183
ACH-000421,-0.20907107824499999
ACH-000424,0.201680330102
ACH-000425,-0.11583505288200001
ACH-000426,-0.435208477208
ACH-000427,-0.157222801578
ACH-000433,-0.29381043593199996
ACH-000436,-0.0917865364938
ACH-000444,-0.183309100847
ACH-000445,-0.192419952029
ACH-000448,-0.11413010357999999
ACH-000450,-0.004548360852529999
ACH-000452,-0.29407102827
ACH-000454,-0.125465930987
ACH-000458,-0.234893329197
ACH-000459,-0.47103585087899996
ACH-000460,-0.201692249354
ACH-000461,-0.209372445814
ACH-000463,-0.179263228129
ACH-000464,-0.25751425348900003
ACH-000466,0.019337857977499998
ACH-000467,-0.234771451319
ACH-000468,-0.324860583962
ACH-000469,-0.150917205216
ACH-000470,-0.293636234982
ACH-000471,-0.283894385878
ACH-000472,-0.225349371474
ACH-000473,-0.331629649624
ACH-000475,-0.22224524625199998
ACH-000476,-0.1529139286
ACH-000477,-0.27693778565099997
ACH-000480,-0.227702433092
ACH-000481,-0.246857477342
ACH-000483,-0.211866738389
ACH-000484,0.0416446131259
ACH-000485,-0.24839133861200002
ACH-000486,-0.117538521546
ACH-000487,-0.293693451607
ACH-000488,-0.339995864251
ACH-000490,-0.215835770678
ACH-000491,-0.22471785598000002
ACH-000495,-0.30280930043800003
ACH-000496,-0.304341285721
ACH-000499,0.026886601678900002
ACH-000500,0.187663016334
ACH-000502,-0.323290575412
ACH-000503,-0.45684973756700004
ACH-000505,-0.139376301049
ACH-000507,-0.061692260688199996
ACH-000510,-0.169647012457
ACH-000511,-0.21884382755999998
ACH-000512,-0.286448977198
ACH-000516,-0.267136813331
ACH-000517,-0.2522284022
ACH-000518,-0.45526211646399994
ACH-000520,-0.210284749617
ACH-000521,-0.13855545602
ACH-000522,-0.333471045017
ACH-000524,-0.324390311599
ACH-000527,-0.242234447243
ACH-000528,-0.167525646129
ACH-000537,-0.111879998726
ACH-000541,-0.34403350535800004
ACH-000542,-0.172104720893
ACH-000544,-0.133970594521
ACH-000545,-0.0998407042531
ACH-000547,-0.182445063838
ACH-000548,-0.264977496292
ACH-000549,0.0547625554766
ACH-000550,-0.231801007167
ACH-000552,-0.212015976137
ACH-000556,-0.263344758684
ACH-000557,-0.111095562969
ACH-000570,-0.21393610579
ACH-000571,-0.191758498314
ACH-000573,-0.09383233059530001
ACH-000576,-0.171717922421
ACH-000580,-0.136786134308
ACH-000584,-0.16155528675
ACH-000585,-0.17922194329
ACH-000588,-0.256706696129
ACH-000589,-0.256482770788
ACH-000591,-0.468758349985
ACH-000593,-0.23875780200399999
ACH-000600,-0.220262914258
ACH-000601,-0.135059634168
ACH-000604,-0.242039349593
ACH-000605,-0.107758362102
ACH-000606,-0.24017235386799998
ACH-000608,-0.19646219806600002
ACH-000614,-0.29342101068000004
ACH-000616,-0.130870248552
ACH-000618,-0.0426265100358
ACH-000619,-0.389138336397
ACH-000620,-0.10121018527999999
ACH-000621,-0.25025956102200003
ACH-000622,-0.269721967024
ACH-000623,-0.170011928207
ACH-000624,-0.233773352661
ACH-000627,-0.374652119902
ACH-000630,-0.367395886021
ACH-000632,-0.0742036877559
ACH-000633,0.018899484896099997
ACH-000637,-0.0906375591438
ACH-000638,-0.262800491126
ACH-000646,-0.37916345288500003
ACH-000647,-0.272639060047
ACH-000648,-0.08795457795939998
ACH-000649,-0.21455064613400002
ACH-000651,-0.26685337998799996
ACH-000652,-0.209134980024
ACH-000653,-0.157785499955
ACH-000657,-0.14900822168400002
ACH-000658,0.131630183294
ACH-000661,-0.10586855647900001
ACH-000662,-0.398791713467
ACH-000663,-0.118871840295
ACH-000665,-0.21377366203899997
ACH-000671,-0.21561648656500002
ACH-000673,-0.24868021703899998
ACH-000676,-0.35690620047399996
ACH-000677,-0.142487054947
ACH-000681,-0.233412099364
ACH-000682,-0.245944064206
ACH-000683,-0.146855202605
ACH-000684,0.0311532439438
ACH-000688,-0.334409342463
ACH-000693,-0.263042550405
ACH-000694,-0.34193346638899996
ACH-000695,-0.274093034631
ACH-000696,-0.199795892722
ACH-000697,-0.104176909351
ACH-000699,-0.241764079382
ACH-000701,-0.235418523448
ACH-000706,-0.09321215308430002
ACH-000711,-0.187227645687
ACH-000713,-0.00982820548492
ACH-000714,-0.214078439643
ACH-000718,-0.33030201526
ACH-000720,-0.16678815640699998
ACH-000721,-0.23080170458799998
ACH-000724,-0.419226131831
ACH-000725,-0.182095956175
ACH-000732,-0.25588161038699997
ACH-000734,-0.189772699133
ACH-000735,-0.181724083888
ACH-000736,-0.202145231039
ACH-000738,-0.141095061872
ACH-000746,-0.318351330401
ACH-000747,-0.17971289518
ACH-000748,-0.21874297886
ACH-000753,-0.236232406239
ACH-000756,-0.270086280487
ACH-000757,-0.358552742889
ACH-000758,-0.0558534893128
ACH-000760,-0.299563672639
ACH-000763,-0.192052359474
ACH-000764,-0.0154301227631
ACH-000765,-0.306941961834
ACH-000766,-0.210741122823
ACH-000767,-0.154940077662
ACH-000768,-0.195651533518
ACH-000769,-0.264786541398
ACH-000770,-0.178181549574
ACH-000771,-0.21881354587699997
ACH-000773,-0.31422380014
ACH-000776,-0.000312551835902
ACH-000777,-0.44584674625799997
ACH-000778,-0.174011367021
ACH-000781,-0.36004692201300004
ACH-000782,-0.22146755687199998
ACH-000783,-0.209535395256
ACH-000784,-0.30557470015099997
ACH-000785,-0.276618225081
ACH-000787,-0.193744976264
ACH-000788,-0.23230827437899998
ACH-000791,-0.144984416919
ACH-000792,-0.058788736516500004
ACH-000794,-0.199960950335
ACH-000796,-0.28136841208
ACH-000799,-0.42446419320100004
ACH-000800,0.0191918304523
ACH-000802,-0.263903571171
ACH-000804,-0.225548232427
ACH-000805,-0.177827705407
ACH-000809,-0.329288866821
ACH-000810,-0.447374109835
ACH-000811,-0.25999516802
ACH-000817,-0.210102510643
ACH-000819,-0.298916161859
ACH-000820,-0.449084191665
ACH-000821,-0.290877932068
ACH-000822,-0.20297829973900003
ACH-000823,-0.33522958774
ACH-000824,-0.2017964357
ACH-000827,-0.17400745546
ACH-000829,-0.233053994413
ACH-000831,-0.23245824831300002
ACH-000832,-0.234268508766
ACH-000833,-0.228464301605
ACH-000834,-0.185505878555
ACH-000835,-0.116857747838
ACH-000836,-0.373763427623
ACH-000837,-0.22221290945099997
ACH-000838,-0.16665497165999998
ACH-000839,-0.214991973437
ACH-000840,0.0189954117403
ACH-000841,-0.24983652679
ACH-000843,-0.0675278137246
ACH-000846,-0.0721104992035
ACH-000847,-0.274219383978
ACH-000848,-0.201866673789
ACH-000849,-0.23005163104499998
ACH-000851,-0.253493590586
ACH-000855,-0.037744189433900004
ACH-000856,-0.305546201421
ACH-000858,-0.238475000981
ACH-000859,-0.139698661525
ACH-000861,-0.156572625909
ACH-000862,-0.263486565125
ACH-000865,-0.167305705973
ACH-000866,-0.327368640293
ACH-000867,-0.23068004524
ACH-000869,-0.274621955731
ACH-000872,-0.0927950052915
ACH-000873,-0.291799107202
ACH-000876,-0.18559581148499998
ACH-000878,-0.386555988297
ACH-000880,-0.163314648901
ACH-000881,-0.212620706644
ACH-000882,-0.21290655946800002
ACH-000884,-0.11735334070699999
ACH-000885,-0.426234070031
ACH-000887,-0.33362704741300003
ACH-000888,-0.325329597232
ACH-000889,-0.198338970552
ACH-000890,-0.315395439775
ACH-000896,-0.18966759271699998
ACH-000898,-0.089859881923
ACH-000900,-0.18177260643800003
ACH-000901,-0.27998562473
ACH-000905,-0.298672967495
ACH-000906,-0.297367174726
ACH-000907,-0.119106488959
ACH-000910,-0.15592130141899999
ACH-000911,-0.309013847052
ACH-000912,-0.349461214582
ACH-000913,-0.100915435298
ACH-000915,-0.298056538391
ACH-000916,-0.25455902004500003
ACH-000917,-0.319714514236
ACH-000921,-0.118051067497
ACH-000924,-0.240641722344
ACH-000926,-0.107151421184
ACH-000928,-0.458542537258
ACH-000929,-0.00308263237962
ACH-000932,-0.433080838438
ACH-000935,-0.311561099529
ACH-000936,-0.307995870925
ACH-000937,-0.168315373714
ACH-000938,-0.30090733111699997
ACH-000939,-0.304734485311
ACH-000941,-0.10219763982899999
ACH-000943,-0.131350324552
ACH-000946,-0.26566000521099997
ACH-000947,-0.267543288397
ACH-000948,-0.209016815103
ACH-000950,-0.437824743295
ACH-000953,-0.388884510912
ACH-000957,-0.20465351326099998
ACH-000958,-0.46077820722400004
ACH-000960,-0.113440098883
ACH-000963,-0.331668129646
ACH-000968,-0.227362509043
ACH-000969,-0.39375563317400003
ACH-000973,-0.42623163927900004
ACH-000974,-0.42547516767800003
ACH-000975,-0.174117527484
ACH-000976,-0.170867184314
ACH-000978,-0.267024507363
ACH-000980,-0.29972934579300003
