,DEFA1 (1667)
ACH-000004,0.295708289825
ACH-000007,0.255680203372
ACH-000009,0.5973139410589999
ACH-000011,0.196879648182
ACH-000012,0.28297349416400003
ACH-000013,0.352439588775
ACH-000014,0.205609977507
ACH-000015,0.332725595632
ACH-000017,0.23241664303000004
ACH-000018,0.213538176801
ACH-000019,0.40506393744099994
ACH-000021,0.46616903529200004
ACH-000022,0.232535723655
ACH-000025,0.15875047653
ACH-000028,0.404164839185
ACH-000030,0.401072476052
ACH-000035,0.343826430477
ACH-000036,0.199494211942
ACH-000037,0.15050659881200001
ACH-000039,0.36618959803499995
ACH-000040,0.213973701209
ACH-000041,0.350836126945
ACH-000042,0.224149156745
ACH-000045,0.04683169314809999
ACH-000047,0.230747315684
ACH-000052,0.284491644216
ACH-000053,0.255811009704
ACH-000054,0.341276508396
ACH-000055,0.34993935465400006
ACH-000060,0.45542926552900004
ACH-000067,0.37456314426700005
ACH-000070,0.157740386594
ACH-000075,-0.09134428411530002
ACH-000078,0.155614459596
ACH-000082,0.0571689342559
ACH-000085,0.201292540561
ACH-000086,0.293772156478
ACH-000087,0.376056730318
ACH-000092,0.207346530238
ACH-000095,0.183044287721
ACH-000097,0.264808278982
ACH-000098,0.355238590326
ACH-000099,0.23294668184700001
ACH-000108,0.172543490573
ACH-000113,0.144046294596
ACH-000115,0.203379368176
ACH-000116,0.261980658966
ACH-000118,0.28557060830200004
ACH-000120,0.256374428234
ACH-000123,0.306337648783
ACH-000127,0.281248160939
ACH-000128,0.229649761186
ACH-000132,0.334668232094
ACH-000133,0.260309039906
ACH-000137,0.199764449882
ACH-000138,0.156659547737
ACH-000142,0.29048291617600003
ACH-000143,0.157288534379
ACH-000146,0.36611409735399997
ACH-000148,0.349515374446
ACH-000150,0.290232089841
ACH-000152,0.180114597107
ACH-000153,0.264711859846
ACH-000159,0.155465712756
ACH-000160,0.418590510338
ACH-000163,0.309885142563
ACH-000167,0.12806212879599999
ACH-000168,0.109281622289
ACH-000169,0.233067769002
ACH-000178,-0.0616510167241
ACH-000182,0.170483196178
ACH-000183,0.450228625561
ACH-000188,0.25423624390099997
ACH-000189,0.449975430471
ACH-000190,0.320539385727
ACH-000198,0.168343718677
ACH-000204,0.25696550981800004
ACH-000206,0.323533215795
ACH-000207,0.211584147925
ACH-000211,0.125286459976
ACH-000215,0.20742183204999998
ACH-000221,0.307338952278
ACH-000222,0.318158890204
ACH-000223,0.261782828856
ACH-000226,0.39613290276999996
ACH-000227,0.6775503759929999
ACH-000228,0.177137364639
ACH-000231,0.616442722531
ACH-000232,0.217605152855
ACH-000233,0.46893311177599994
ACH-000234,0.259500588139
ACH-000235,0.16628208454399998
ACH-000237,0.20531816187600002
ACH-000238,0.483997884654
ACH-000243,0.13834134273
ACH-000244,0.15324927527499999
ACH-000246,0.20769345303800002
ACH-000248,0.274133232955
ACH-000250,0.141863633815
ACH-000251,0.570099239754
ACH-000253,0.23714570762200002
ACH-000255,0.34682533233199997
ACH-000256,0.126736999642
ACH-000257,0.379210675779
ACH-000258,0.12420225463500001
ACH-000259,0.318874306562
ACH-000260,0.408598698374
ACH-000261,0.42155135653000003
ACH-000262,0.253161362539
ACH-000263,0.552436521365
ACH-000264,0.43173412131800004
ACH-000265,0.356575948676
ACH-000266,0.214200255714
ACH-000272,0.330820433515
ACH-000273,0.406812327829
ACH-000274,0.40799819644199997
ACH-000277,0.565310972254
ACH-000278,0.18868070518
