,LHFPL5 (222662)
ACH-000004,-0.11330978994999999
ACH-000007,-0.094120532475
ACH-000009,0.0166427630165
ACH-000011,-0.124869877927
ACH-000012,-0.0881151032044
ACH-000013,-0.191541589107
ACH-000014,-0.37166133031900006
ACH-000015,-0.0298593818203
ACH-000017,-0.196830399668
ACH-000018,-0.25301845735399997
ACH-000019,0.0008277451253539999
ACH-000021,-0.0023205906469600003
ACH-000022,-0.0530252609572
ACH-000025,-0.0791815803872
ACH-000028,-0.0840843531456
ACH-000030,-0.104759962937
ACH-000035,0.08500297487160001
ACH-000036,-0.162029258679
ACH-000037,0.0697803134434
ACH-000039,0.13136523474700001
ACH-000040,-0.0773703215879
ACH-000041,-0.141805682887
ACH-000042,-0.00387933827989
ACH-000045,-0.0233327029317
ACH-000047,-0.08611481258430001
ACH-000052,-0.107655840133
ACH-000053,-0.0407903860445
ACH-000054,0.0
ACH-000055,-0.145224197463
ACH-000060,-0.31844300462200004
ACH-000067,-0.0567553574223
ACH-000070,0.108405364523
ACH-000075,-0.000828225261722
ACH-000078,-0.0319782689196
ACH-000082,-0.14048136806
ACH-000085,-0.08291646438789999
ACH-000086,-0.133583969882
ACH-000087,-0.020358562311099997
ACH-000092,-0.0185774271575
ACH-000095,-0.053903242567600006
ACH-000097,0.007880892722470001
ACH-000098,-0.107960680289
ACH-000099,0.0039196762351
ACH-000108,-0.0062695644965
ACH-000113,-0.167412802228
ACH-000115,-0.225381845696
ACH-000116,0.0450381781104
ACH-000118,-0.0908018442515
ACH-000120,0.0403506854221
ACH-000123,-0.0595604076245
ACH-000127,-0.12513341002800002
ACH-000128,-0.247144243395
ACH-000132,-0.11339744197799999
ACH-000133,-0.20749821227899998
ACH-000137,0.027858741043700005
ACH-000138,-0.05000950693109999
ACH-000142,-0.483223568367
ACH-000143,-0.115924397514
ACH-000146,-0.17890609107799998
ACH-000148,-0.0337908109195
ACH-000150,-0.00493900611028
ACH-000152,-0.18671786162700002
ACH-000153,-0.0568355651557
ACH-000159,-0.08124787551960001
ACH-000160,-0.0323602211198
ACH-000163,-0.14493092574799998
ACH-000167,-0.133225732713
ACH-000168,-0.006286071506770001
ACH-000169,-0.10926094299000001
ACH-000178,0.0795873968741
ACH-000182,-0.132231232157
ACH-000183,-0.143145524751
ACH-000188,-0.0550973258533
ACH-000189,-0.234645704571
ACH-000190,-0.141173295844
ACH-000198,-0.239709419675
ACH-000204,0.05300833511130001
ACH-000206,0.0140740289479
ACH-000207,-0.292105132158
ACH-000211,-0.130551818627
ACH-000215,-0.042939825147900006
ACH-000221,-0.027821848027300002
ACH-000222,-0.18019268291499999
ACH-000223,-0.0984511206415
ACH-000226,-0.14356470665999999
ACH-000227,-0.06949922638410001
ACH-000228,-0.18287382725600002
ACH-000231,-0.152229690218
ACH-000232,-0.14937932433
ACH-000233,-0.166662167518
ACH-000234,0.041246309312400004
ACH-000235,-0.089525248779
ACH-000237,-0.0030593578016999998
ACH-000238,-0.21009646458099998
ACH-000243,0.00921260862991
ACH-000244,-0.26676009680199997
ACH-000246,0.093342712087
ACH-000248,-0.13293439627999998
ACH-000250,-0.140730285358
ACH-000251,-0.0657134233317
ACH-000253,-0.049430915082599995
ACH-000255,-0.120410655833
ACH-000256,-0.21404887440900003
ACH-000257,0.175685806371
ACH-000258,0.042071061339300005
ACH-000259,-0.0314271451985
ACH-000260,-0.060262108101900004
ACH-000261,-0.07941452109689999
ACH-000262,0.0634201311557
ACH-000263,-0.08810700585439998
ACH-000264,-0.11924569046700001
ACH-000265,-0.08394426802110001
ACH-000266,-0.058757861745300004
ACH-000272,-0.036466191526900005
ACH-000273,-0.06411868651370001
ACH-000274,-0.053443954170399995
ACH-000277,0.134449836133
ACH-000278,0.0376610721994
ACH-000279,-0.169309035981
ACH-000280,-0.236420257584
ACH-000281,-0.268475764505
ACH-000288,-0.11967159708799999
ACH-000291,-0.255470825589
ACH-000293,0.026343595296700002
ACH-000294,0.04568826994940001
ACH-000295,-0.0786134769762
ACH-000296,0.04386858457909999
ACH-000302,-0.164846762018
ACH-000304,0.31656514781399997
ACH-000307,-0.0626633049035
ACH-000308,-0.0203848771312
ACH-000310,-0.19592580071899998
ACH-000311,0.0539980530028
ACH-000312,-0.09556179007960001
ACH-000315,-0.268741933532
ACH-000316,0.0344215220427
ACH-000317,-0.08341702084710001
ACH-000318,-0.0102629800043
ACH-000319,0.10167205808
ACH-000320,-0.125400335591
ACH-000322,-0.204032016567
ACH-000323,0.000890556774332
ACH-000324,-0.0295553045022
ACH-000329,-0.0944643809982
ACH-000330,-0.243499819688
ACH-000331,-0.0626750689514
ACH-000332,-0.07161222191160001
ACH-000334,-0.33999909774899995
ACH-000335,-0.236587900298
ACH-000336,-0.332748069984
ACH-000337,-0.101692891856
ACH-000339,-0.0014705417700799999
ACH-000341,-0.0428402520707
ACH-000348,-0.047088667097699995
ACH-000350,0.0772018211762
ACH-000352,-0.0211478594441
ACH-000356,-0.217462474398
ACH-000361,-0.132573274741
ACH-000362,-0.17214509985100002
ACH-000363,-0.0650515611333
ACH-000364,-0.19208171618
ACH-000365,-0.17353524027399997
ACH-000366,-0.166398282305
ACH-000368,-0.143689802355
ACH-000374,-0.408485837719
ACH-000375,0.0288585258695
ACH-000376,-0.10505780870100001
ACH-000381,-0.20265050422699998
ACH-000383,-0.172365089117
ACH-000387,-0.0304495712935
ACH-000389,0.00774613025101
ACH-000390,-0.143130475179
ACH-000393,-0.165345381514
ACH-000395,0.00481126813551
ACH-000397,-0.05872857979690001
ACH-000401,-0.049465987000900005
ACH-000402,-0.387106011007
ACH-000403,0.03779557630619999
ACH-000404,-0.0195978810206
ACH-000406,0.20421134416700001
ACH-000407,-0.0637855543615
ACH-000408,-0.20159360747000002
ACH-000410,-0.0187021106962
ACH-000411,0.148386190725
ACH-000414,-0.08300965951139999
ACH-000415,-0.211730295102
ACH-000416,-0.047368052392199995
ACH-000420,-0.0777433848372
ACH-000421,-0.0710388435654
ACH-000424,0.0939703777432
ACH-000425,-0.09326245165689999
ACH-000426,-0.214143608092
ACH-000427,0.0031998111648099997
ACH-000433,-0.0265281014089
ACH-000436,0.032346294502
ACH-000444,0.0
ACH-000445,-0.15969403956599998
ACH-000448,-0.103130800602
ACH-000450,-0.0696525930965
ACH-000452,-0.0861324957327
ACH-000454,-0.367483250118
ACH-000458,-0.025290508889099998
ACH-000459,-0.217905495819
ACH-000460,-0.0858699405566
ACH-000461,0.0306379479066
ACH-000463,-0.012995783157500001
ACH-000464,0.0171955811284
ACH-000466,-0.13958520855
ACH-000467,-0.0602904230453
ACH-000468,-0.00202613033178
ACH-000469,-0.044202771461399996
ACH-000470,-0.10060599647700001
ACH-000471,-0.0753182202213
ACH-000472,-0.08637628216710001
ACH-000473,0.00990568617776
ACH-000475,-0.0499160793121
ACH-000476,-0.11228415874299999
ACH-000477,-0.11241924870999999
ACH-000480,-0.0719117330428
ACH-000481,-0.0771648743662
ACH-000483,-0.045438913853500004
ACH-000484,0.040816844815199996
ACH-000485,0.105791464926
ACH-000486,-0.0323952269318
ACH-000487,-0.139688027146
ACH-000488,-0.140443307994
ACH-000490,-0.21456241380899999
ACH-000491,-0.00033647326172200003
ACH-000495,0.13736436235
ACH-000496,-0.154258472945
ACH-000499,-0.19103966479899998
ACH-000500,-0.26534416241000003
ACH-000502,-0.0320467809962
ACH-000503,0.026030604739799998
ACH-000505,-0.052453624864699996
ACH-000507,-0.0774792937841
ACH-000510,-0.105029916014
ACH-000511,-0.120987425659
ACH-000512,0.120499865835
ACH-000516,-0.0884301647081
ACH-000517,0.00761092752452
ACH-000518,0.00744209096725
ACH-000520,-0.06053844631659999
ACH-000521,-0.021889630658
ACH-000522,-0.113767333808
ACH-000524,-0.214934007115
ACH-000527,0.011560169920700001
ACH-000528,-0.05356728696219999
ACH-000537,-0.16593567782
ACH-000541,0.00313445025355
ACH-000542,-0.0330669039952
ACH-000544,-0.315867570077
ACH-000545,-0.04982470476419999
ACH-000547,-0.19233301976199998
ACH-000548,-0.18198646831
ACH-000549,0.0007692311208939999
ACH-000550,-0.168112419675
ACH-000552,0.10414851787599999
ACH-000556,-0.238551107344
ACH-000557,-0.210630318495
ACH-000570,-0.014262045212999999
ACH-000571,-0.217306283243
ACH-000573,-0.102495937865
ACH-000576,-0.132846486487
ACH-000580,-0.010776005189499999
ACH-000584,-0.17815141020999997
ACH-000585,-0.149403416068
ACH-000588,-0.123280535053
ACH-000589,-0.0862663260703
ACH-000591,-0.154082522576
ACH-000593,-0.10589983944800001
ACH-000600,-0.06187295974169999
ACH-000601,0.00946607340699
ACH-000604,-0.153918523649
ACH-000605,-0.144594750427
ACH-000606,-0.11580266113900001
