,NUP43 (348995)
ACH-000004,-1.81327053059
ACH-000007,-1.54313706252
ACH-000009,-1.07175723578
ACH-000011,-1.5956706041
ACH-000012,-1.33258356763
ACH-000013,-1.74108315426
ACH-000014,-1.7139129636100001
ACH-000015,-1.4031270426499998
ACH-000017,-1.8920767145500001
ACH-000018,-1.4265231020700002
ACH-000019,-2.04004368077
ACH-000021,-1.7534930301900002
ACH-000022,-0.84748243282
ACH-000025,-1.37829839794
ACH-000028,-1.57492929892
ACH-000030,-1.8797915395400002
ACH-000035,-1.58136522062
ACH-000036,-1.78182529778
ACH-000037,-1.29451019531
ACH-000039,-1.59193614404
ACH-000040,-1.53026657906
ACH-000041,-1.2434199123
ACH-000042,-1.41757485413
ACH-000045,-1.67481141454
ACH-000047,-1.48040412074
ACH-000052,-1.47003989273
ACH-000053,-1.10444647301
ACH-000054,-1.27564958445
ACH-000055,-1.62312063861
ACH-000060,-1.7207073909700001
ACH-000067,-1.27533828162
ACH-000070,-1.2920288741
ACH-000075,-1.0879463407799999
ACH-000078,-1.86249770284
ACH-000082,-1.81760882042
ACH-000085,-1.4756272220500002
ACH-000086,-1.5427980276700002
ACH-000087,-1.28118444699
ACH-000092,-1.1980582313500001
ACH-000095,-1.5614908136599999
ACH-000097,-1.7288075183900002
ACH-000098,-1.30118175611
ACH-000099,-1.63273489465
ACH-000108,-1.7310188382499998
ACH-000113,-1.48655955567
ACH-000115,-1.6346678050999999
ACH-000116,-1.8854747020900002
ACH-000118,-1.6661589168000002
ACH-000120,-1.55404422622
ACH-000123,-1.2910019631999998
ACH-000127,-1.6081369778299999
ACH-000128,-1.30167161063
ACH-000132,-1.5351815759799998
ACH-000133,-1.3932066396
ACH-000137,-1.40478468764
ACH-000138,-1.8081711506799998
ACH-000142,-1.8950273144799998
ACH-000143,-1.3721763092200001
ACH-000146,-1.3563590215399999
ACH-000148,-1.6174553441
ACH-000150,-0.890584937084
ACH-000152,-1.29957709438
ACH-000153,-1.37377819916
ACH-000159,-1.40289182246
ACH-000160,-1.48584102786
ACH-000163,-1.8663293339200002
ACH-000167,-1.8825238114700003
ACH-000168,-1.6930771788799999
ACH-000169,-0.751956821562
ACH-000178,-1.66934131665
ACH-000182,-1.6851970197100001
ACH-000183,-1.75926269645
ACH-000188,-1.41050394919
ACH-000189,-1.4942075864200002
ACH-000190,-1.65713791845
ACH-000198,-1.3711412810699999
ACH-000204,-1.75473228807
ACH-000206,-1.10500259276
ACH-000207,-1.9670861043999999
ACH-000211,-1.5300410220200003
ACH-000215,-1.8005690325
ACH-000221,-1.59047218924
ACH-000222,-1.74535628124
ACH-000223,-1.60195259128
ACH-000226,-1.6740444977200002
ACH-000227,-1.07581324748
ACH-000228,-1.38048398682
ACH-000231,-1.4220643189200002
ACH-000232,-1.4011035621799999
ACH-000233,-1.8159759598700003
ACH-000234,-1.7192941568900002
ACH-000235,-1.7719649764900003
ACH-000237,-1.68916850018
ACH-000238,-1.8112417496000002
ACH-000243,-1.7799231416599999
ACH-000244,-1.38015807511
ACH-000246,-1.4479745101800001
ACH-000248,-1.6851530304299998
ACH-000250,-1.23317089575
ACH-000251,-2.1852771402599998
ACH-000253,-1.81352422385
ACH-000255,-1.46123456539
ACH-000256,-1.09076234271
ACH-000257,-1.23909270275
ACH-000258,-1.6243128208200002
ACH-000259,-1.6560179453400001
ACH-000260,-1.6766359723100002
ACH-000261,-1.23456946567
ACH-000262,-1.50177682997
ACH-000263,-1.2336945742899998
ACH-000264,-1.3180705555399999
ACH-000265,-1.3723454322600002
ACH-000266,-1.55433634272
ACH-000272,-0.9172432733370001
ACH-000273,-1.9026561038799998
