,LIME1 (54923)
ACH-000004,0.113721273124
ACH-000007,0.197846649181
ACH-000009,0.20002079831500003
ACH-000011,0.00881480249492
ACH-000012,0.137013565958
ACH-000013,0.0252405450805
ACH-000014,0.30519833075999997
ACH-000015,0.041123044545
ACH-000017,0.121819214635
ACH-000018,0.219664610337
ACH-000019,-0.11826327903100001
ACH-000021,0.0840531260024
ACH-000022,-0.15498533946100002
ACH-000025,0.112499709499
ACH-000028,0.0720050733364
ACH-000030,0.08143789661289999
ACH-000035,0.11055870254799999
ACH-000036,0.11070154512599999
ACH-000037,-0.0712020580385
ACH-000039,0.12534302236300002
ACH-000040,0.0335617133583
ACH-000041,0.08860336858139999
ACH-000042,-0.16108281209699998
ACH-000045,0.0275093363218
ACH-000047,-0.152350034321
ACH-000052,-0.0650674138353
ACH-000053,0.035438580222699995
ACH-000054,-0.0560818882909
ACH-000055,0.048986674239
ACH-000060,-0.130198616461
ACH-000067,-0.00761251723215
ACH-000070,-0.0286837698581
ACH-000075,-0.034669601398300005
ACH-000078,0.021849406108300003
ACH-000082,0.0144182994113
ACH-000085,0.11799724766799999
ACH-000086,0.0583344646827
ACH-000087,-0.0819689255627
ACH-000092,-0.0437857096797
ACH-000095,-0.009132220557489999
ACH-000097,-0.00346757222581
ACH-000098,0.0658595608412
ACH-000099,-0.08204669734289999
ACH-000108,-0.028078707274599997
ACH-000113,-0.17275070127300002
ACH-000115,-0.173767149751
ACH-000116,0.028321123918
ACH-000118,0.0277320433018
ACH-000120,-0.133702565602
ACH-000123,0.0940572301494
ACH-000127,-0.102272747269
ACH-000128,0.258598038316
ACH-000132,0.0882490602617
ACH-000133,0.0525586412732
ACH-000137,0.04164174511930001
ACH-000138,0.128256761163
ACH-000142,-0.0021467266260399996
ACH-000143,-0.0387647821809
ACH-000146,-0.0171841123997
ACH-000148,0.161349896165
ACH-000150,-0.021798956014200004
ACH-000152,0.0138113809406
ACH-000153,-0.0988339226565
ACH-000159,0.251744072835
ACH-000160,0.029295268709400003
ACH-000163,-0.163735117763
ACH-000167,-0.185487494654
ACH-000168,-0.0664168307794
ACH-000169,0.0867591827415
ACH-000178,0.09595521966600001
ACH-000182,-0.047580204686199994
ACH-000183,0.0778396537997
ACH-000188,0.144264751446
ACH-000189,-0.126533670071
ACH-000190,0.06771603114659999
ACH-000198,0.0787166099838
ACH-000204,-0.160777116776
ACH-000206,-0.00997915346258
ACH-000207,0.0384028317465
ACH-000211,0.00418090145436
ACH-000215,0.0424492978816
ACH-000221,-0.17010152911600002
ACH-000222,-0.0905662987366
ACH-000223,0.040490784868699996
ACH-000226,0.0515038009059
ACH-000227,0.390113963349
ACH-000228,0.0680476565402
ACH-000231,0.0242825440602
ACH-000232,0.08812241667099999
ACH-000233,0.0790074182041
ACH-000234,-0.122876848947
ACH-000235,0.0277522684851
ACH-000237,-0.12362200937899999
ACH-000238,-0.025058832167500003
ACH-000243,0.10388844339400001
ACH-000244,-0.0756203522152
ACH-000246,0.126560341396
ACH-000248,-0.024896076061400003
ACH-000250,-0.00121007708842
ACH-000251,0.42583485905199997
ACH-000253,0.12959901638000002
ACH-000255,0.0534397727245
ACH-000256,0.24534851306999997
ACH-000257,-0.0549295638442
ACH-000258,-0.318028587895
ACH-000259,-0.088889715515
ACH-000260,-0.0815264994927
ACH-000261,0.085194987224
ACH-000262,0.253489817923
ACH-000263,0.6129791441800001
ACH-000264,-0.013566602332
ACH-000265,0.120939035315
ACH-000266,-0.0547469205259
ACH-000272,0.0405414451329
ACH-000273,0.15640564684699998
ACH-000274,-0.0102695504313
ACH-000277,0.150164252937
ACH-000278,0.023267486952900002
ACH-000279,-0.053854654008800004
ACH-000280,-0.041708442346800004
ACH-000281,0.0268380770475
ACH-000288,0.0806778285775
ACH-000291,0.0795303063667
ACH-000293,0.16055807635
ACH-000294,-0.23807168992699998
ACH-000295,0.07086018021900001
ACH-000296,-0.15467836409000002
ACH-000302,0.011844747175
ACH-000304,0.133782863434
ACH-000307,0.0712591615865
ACH-000308,0.0328148875833
ACH-000310,0.49987769384400005
ACH-000311,0.0307766472535
ACH-000312,-0.0129296510845
ACH-000315,-0.250516552154
ACH-000316,-0.026665245289199998
ACH-000317,0.0607374240749
ACH-000318,0.0773593865691
ACH-000319,-0.072944341729
ACH-000320,-0.17959145414
ACH-000322,-0.0975671869964
ACH-000323,0.141447653845
ACH-000324,0.203002201036
ACH-000329,0.012384161758399998
ACH-000330,0.20876835200999996
ACH-000331,0.0997328086926
ACH-000332,-0.00350057901211
ACH-000334,0.10553611630000001
ACH-000335,0.0322943332924
ACH-000336,0.0607806315875
ACH-000337,0.09943162600860002
ACH-000339,0.14599896204399998
ACH-000341,-0.156957164946
ACH-000348,0.020911888535500002
ACH-000350,-0.119698810714
ACH-000352,0.0277550677767
ACH-000356,-0.0374808498158
ACH-000361,-0.07103054759260001
ACH-000362,0.132685892124
ACH-000363,-0.0339326447772
ACH-000364,0.117931194375
ACH-000365,-0.0492790656815
ACH-000366,0.0487603857565
ACH-000368,-0.23359382998199998
ACH-000374,0.105200472701
ACH-000375,0.161051248781
ACH-000376,0.00733038625486
ACH-000381,0.0037125001299699997
ACH-000383,-0.0617367981456
ACH-000387,0.267536023229
ACH-000389,-0.06710200458519999
ACH-000390,-0.008711495103219998
ACH-000393,-0.039803942620800004
ACH-000395,-0.172560109355
ACH-000397,-0.0219732968124
ACH-000401,-0.0163015993428
ACH-000402,-0.195599188928
ACH-000403,-0.00858817436556
ACH-000404,0.108334288256
ACH-000406,0.08495120623569999
ACH-000407,0.157944011789
ACH-000408,0.109405827469
ACH-000410,0.098037656689
ACH-000411,-0.054032411214899996
ACH-000414,-0.0471523342765
ACH-000415,0.0208631018048
ACH-000416,0.125516115226
ACH-000420,0.0425432003097
ACH-000421,0.12320429829700001
ACH-000424,0.0724233384683
ACH-000425,-0.020685461106799998
ACH-000426,-0.296361565436
ACH-000427,0.10405459270199999
ACH-000433,0.054941902735
ACH-000436,0.0208072649553
ACH-000444,0.153567719495
ACH-000445,0.0771761959079
ACH-000448,0.0314628031856
ACH-000450,0.000918179411959
ACH-000452,-0.090267558264
ACH-000454,-0.0974901926321
ACH-000458,0.155772709318
ACH-000459,0.20137470149
ACH-000460,-0.023248687985099995
ACH-000461,0.0630920099159
ACH-000463,-0.0987219468657
ACH-000464,-0.0397239663647
ACH-000466,0.021022016307099996
ACH-000467,0.00604351022642
ACH-000468,0.10382308464199999
ACH-000469,0.00697777659357
ACH-000470,-0.05311488555430001
ACH-000471,0.0373701670427
ACH-000472,0.00448646162337
ACH-000473,-0.156232285342
ACH-000475,-0.0480512452388
ACH-000476,-0.129535483814
ACH-000477,-0.07296372686649999
ACH-000480,0.09215541717919999
ACH-000481,-0.0511964000124
ACH-000483,-0.023472760219299997
ACH-000484,-0.425074735981
ACH-000485,-0.009644014346950001
ACH-000486,0.09255415957589999
ACH-000487,0.130089032256
ACH-000488,0.0110325234794
ACH-000490,-0.0541111298596
ACH-000491,0.09744104406469999
ACH-000495,0.0858334182437
ACH-000496,-0.0945558221927
ACH-000499,-0.0035337620470500004
ACH-000500,-0.283211626588
ACH-000502,0.034975852461900006
ACH-000503,0.277486116998
ACH-000505,0.00842520248301
ACH-000507,0.0157520243138
ACH-000510,0.035499550785699996
ACH-000511,-0.0741479838953
ACH-000512,-0.238608020344
ACH-000516,0.11635858325
ACH-000517,-0.0680107280325
ACH-000518,0.0026167289759400003
ACH-000520,-0.0541223511627
ACH-000521,-0.0374796247887
ACH-000522,0.013893554185999999
ACH-000524,-0.052679875706
ACH-000527,0.0629117494009
ACH-000528,0.164501018288
ACH-000537,0.07885910497889999
ACH-000541,-0.067523130162
ACH-000542,0.053162107278699994
ACH-000544,-0.0343934917502
ACH-000545,-0.11754696325200001
ACH-000547,-0.357791010405
ACH-000548,0.0358701317275
ACH-000549,0.00390912325425
ACH-000550,-0.0411442879659
ACH-000552,0.0629225881098
ACH-000556,0.022779914569
ACH-000557,-0.08089723339919999
ACH-000570,0.0508979015818
ACH-000571,-0.141714719653
ACH-000573,0.09387106882780001
ACH-000576,-0.0246674304245
ACH-000580,-0.0169690460548
ACH-000584,-0.016647742289
ACH-000585,0.146343238355
ACH-000588,-0.0513503933323
ACH-000589,0.0764415134655
ACH-000591,-0.08379428448319999
ACH-000593,0.07977663000239998
ACH-000600,0.0959129539976
ACH-000601,0.043877451569
ACH-000604,0.112255524704
ACH-000605,0.101875573245
ACH-000606,0.14553614392300002
ACH-000608,0.143391247665
ACH-000614,0.0762709736944
ACH-000616,-0.0765330159877
ACH-000618,0.00152218490036
ACH-000619,-0.006473770376310001
ACH-000620,-0.070289649628
ACH-000621,0.120202558891
ACH-000622,-0.161384613632
ACH-000623,-0.0159040414945
ACH-000624,0.00675019897126
ACH-000627,0.0601661239872
ACH-000630,0.10626161265
ACH-000632,-0.00924560042525
ACH-000633,-0.031642385863299996
ACH-000637,0.10574677435799999
ACH-000638,0.132970324729
ACH-000646,0.117850382473
ACH-000647,-0.000103344707297
ACH-000648,0.110404382374
ACH-000649,0.152839140325
ACH-000651,-0.00684447884741
ACH-000652,0.0158127642552
ACH-000653,0.031362016222900004
ACH-000657,0.0373289569821
ACH-000658,0.0656938613985
ACH-000661,0.0529181782132
ACH-000662,-0.360121325018
ACH-000663,0.0419936721642
ACH-000665,-0.018472058616099997
ACH-000671,-0.09674218582159999
ACH-000673,0.0814226304803
ACH-000676,0.018469298288900003
ACH-000677,0.11053859993899999
ACH-000681,0.185507833207
ACH-000682,-0.008252517713669999
ACH-000683,0.028880497132700002
ACH-000684,-0.05748921760509999
ACH-000688,0.18198017721
ACH-000693,-0.0018109378009300002
ACH-000694,0.098374849877
ACH-000695,-0.356495017333
ACH-000696,-0.020913208999700002
ACH-000697,0.129758745691
ACH-000699,0.0893074933614
ACH-000701,0.212561995878
ACH-000706,0.10299812308299999
ACH-000711,0.00921084405258
ACH-000713,0.23499259250100002
ACH-000714,0.174716345107
ACH-000718,-0.0308249757962
ACH-000720,-0.0145476507679
ACH-000721,0.08086857758289999
ACH-000724,0.327053079672
ACH-000725,-0.04939486089819999
ACH-000732,0.15179908874
ACH-000734,0.033808425311099996
ACH-000735,0.08294705271660001
ACH-000736,0.022631285204
ACH-000738,-0.19040627324700002
ACH-000746,-0.0803980465701
ACH-000747,0.196453840349
ACH-000748,0.0746000956068
ACH-000753,0.023650282883
ACH-000756,0.08499130221449999
ACH-000757,-0.0268516974651
ACH-000758,-0.161795503687
ACH-000760,-0.047178940170300006
ACH-000763,-0.14244203907400002
ACH-000764,0.0377881072789
ACH-000765,0.156849827537
ACH-000766,0.141497083055
ACH-000767,-0.025263489730599997
ACH-000768,0.20663304420499998
ACH-000769,0.0590778203186
ACH-000770,0.0364488450539
ACH-000771,-0.17471368218400002
ACH-000773,-0.0800734393311
ACH-000776,0.0327322688944
ACH-000777,0.0737619208437
ACH-000778,-0.0662574211266
ACH-000781,0.09405168241010001
ACH-000782,0.0163609954709
ACH-000783,-0.0310315624095
ACH-000784,0.0143629050212
ACH-000785,-0.134692548331
ACH-000787,0.022733611251
ACH-000788,0.011361344590399999
ACH-000791,0.07075760491710001
ACH-000792,-0.0614644751942
ACH-000794,-0.11152019804400001
ACH-000796,0.0257972741792
ACH-000799,0.30676634199700004
ACH-000800,0.0114690140331
ACH-000802,-0.0766749844893
ACH-000804,-0.027130340114000003
ACH-000805,-0.164542428676
ACH-000809,0.042123549487800005
ACH-000810,-0.0538180430294
ACH-000811,-0.21861752509100002
ACH-000817,0.245494335543
ACH-000819,0.03596862912
ACH-000820,-0.29717954538400004
ACH-000821,-0.0480171113854
ACH-000822,0.0521682600511
ACH-000823,0.10189702319800001
ACH-000824,-0.0656409605071
ACH-000827,0.0113799866817
ACH-000829,0.21720108132
ACH-000831,0.0323089867758
ACH-000832,0.205050177521
ACH-000833,-0.183978359181
ACH-000834,-0.0293887265563
ACH-000835,0.039718213489900005
