,TRIM46 (80128)
ACH-000004,-0.18130955935899998
ACH-000007,-0.5113094836640001
ACH-000009,-0.35111611039800006
ACH-000011,-0.312005880951
ACH-000012,-0.339960239203
ACH-000013,-0.220000432735
ACH-000014,-0.224834494021
ACH-000015,-0.299449035766
ACH-000017,-0.228572440567
ACH-000018,-0.24063682944899997
ACH-000019,-0.22926475714800001
ACH-000021,-0.31010510926
ACH-000022,-0.232188852018
ACH-000025,-0.36480885107600003
ACH-000028,-0.139323075262
ACH-000030,-0.199375952286
ACH-000035,-0.323390444791
ACH-000036,-0.388981977302
ACH-000037,-0.19977782251899998
ACH-000039,-0.721930441079
ACH-000040,-0.22754526764400002
ACH-000041,0.0016610641230899999
ACH-000042,-0.266417924844
ACH-000045,-0.104133390003
ACH-000047,-0.49927533805200003
ACH-000052,-0.436352029246
ACH-000053,-0.21898096164099998
ACH-000054,-0.228449480507
ACH-000055,-0.467802315105
ACH-000060,-0.325545025709
ACH-000067,-0.31622255710999997
ACH-000070,-0.334310138601
ACH-000075,-0.0403846278346
ACH-000078,-0.35093218996500003
ACH-000082,-0.151756743631
ACH-000085,-0.053461075866
ACH-000086,-0.6440339861209999
ACH-000087,0.054615515679800004
ACH-000092,-0.589375906054
ACH-000095,-0.20237820110100002
ACH-000097,-0.323031992295
ACH-000098,-0.389776605586
ACH-000099,-0.261917714136
ACH-000108,-0.281992838325
ACH-000113,-0.19999006408199999
ACH-000115,0.00377783418641
ACH-000116,-0.41076171307400006
ACH-000118,-0.34792188088299997
ACH-000120,-0.24162898002099997
ACH-000123,-0.39128296791699996
ACH-000127,-0.18791342056899998
ACH-000128,-0.108279308923
ACH-000132,-0.322812941929
ACH-000133,-0.579124751508
ACH-000137,-0.331603195036
ACH-000138,-0.289015102584
ACH-000142,-0.305410416322
ACH-000143,-0.224790045003
ACH-000146,-0.165713440171
ACH-000148,-0.349838541792
ACH-000150,-0.551845680628
ACH-000152,-0.28745352969
ACH-000153,-0.202782813891
ACH-000159,-0.35674275166999997
ACH-000160,-0.263944594
ACH-000163,-0.11637320619899999
ACH-000167,-0.170359734161
ACH-000168,-0.152031122001
ACH-000169,-0.274489752881
ACH-000178,-0.18287381181200002
ACH-000182,-0.246926163084
ACH-000183,-0.193431456259
ACH-000188,-0.351875367158
ACH-000189,-0.9299660400399999
ACH-000190,-0.43751464144599994
ACH-000198,-0.274699147538
ACH-000204,-0.626882783824
ACH-000206,-0.030193874731799998
ACH-000207,-0.048092567133300006
ACH-000211,-0.27060476272
ACH-000215,-0.470958761442
ACH-000221,-0.19173694774
ACH-000222,-0.307807414445
ACH-000223,-0.31746830322700004
ACH-000226,-0.387134260855
ACH-000227,-0.135089615985
ACH-000228,-0.35224851231700005
ACH-000231,-0.23732595828699998
ACH-000232,-0.350899847495
ACH-000233,-0.259443593093
ACH-000234,-0.24253593215
ACH-000235,-0.418547505304
ACH-000237,-0.38890764849299997
ACH-000238,-0.10286565135299999
ACH-000243,-0.413703799805
ACH-000244,-0.0998241712855
ACH-000246,-0.370406717459
ACH-000248,-0.0773865857333
ACH-000250,-0.28703951452599996
ACH-000251,-0.335954865956
ACH-000253,-0.24281398345600003
ACH-000255,-0.433182291257
ACH-000256,-0.530309898172
ACH-000257,-0.27876755809
ACH-000258,-0.622314609598
ACH-000259,-0.41103228215899995
ACH-000260,-0.336763934531
