,TBR1 (10716)
ACH-000004,0.113058048619
ACH-000007,0.175549100916
ACH-000009,0.273582334311
ACH-000011,0.185898494951
ACH-000012,0.27014092608
ACH-000013,-0.0859470341492
ACH-000014,0.0
ACH-000015,0.16785844680300002
ACH-000017,0.0598632508403
ACH-000018,-0.11840748677999999
ACH-000019,0.39175667632
ACH-000021,0.11296100317600001
ACH-000022,0.0875296861134
ACH-000025,0.0738926367573
ACH-000028,0.22054375141199997
ACH-000030,0.08598179536699999
ACH-000035,0.08766174856660001
ACH-000036,-0.006808701893600001
ACH-000037,-0.00824808992727
ACH-000039,0.0629046825129
ACH-000040,0.08913858955610002
ACH-000041,0.114384699267
ACH-000042,0.033815935081000004
ACH-000045,0.11006380551200001
ACH-000047,0.16498428748299998
ACH-000052,0.0780787149273
ACH-000053,0.068974640788
ACH-000054,-0.066424201785
ACH-000055,-0.645097254284
ACH-000060,-0.132085158182
ACH-000067,0.0567592609961
ACH-000070,-0.00814499506222
ACH-000075,0.0324288751559
ACH-000078,0.138776578259
ACH-000082,0.133634884901
ACH-000085,0.166927413788
ACH-000086,-0.0108668285558
ACH-000087,0.45895913344300004
ACH-000092,-0.0670817911981
ACH-000095,-0.640083910782
ACH-000097,0.06787222515340001
ACH-000098,-0.0466351534464
ACH-000099,0.114753107556
ACH-000108,0.0467161729138
ACH-000113,-0.0837041721677
ACH-000115,0.00820294605453
ACH-000116,-0.0713310967849
ACH-000118,-0.0395923174856
ACH-000120,0.0279680145023
ACH-000123,0.0885697449666
ACH-000127,0.16043886956199999
ACH-000128,0.046106295626699996
ACH-000132,-0.00191114713785
ACH-000133,0.117019042346
ACH-000137,0.26370830504
ACH-000138,0.08723284612
ACH-000142,0.144670844024
ACH-000143,-0.5949942329969999
ACH-000146,0.169562650086
ACH-000148,0.138831857075
ACH-000150,0.03630280730259999
ACH-000152,0.202119914273
ACH-000153,-0.0932006959248
ACH-000159,-0.060721967860199996
ACH-000160,0.08448641112500001
ACH-000163,0.291946710788
ACH-000167,0.20532003978500002
ACH-000168,0.0326231309084
ACH-000169,0.00956114236557
ACH-000178,0.1068871677
ACH-000182,0.049517001126899995
ACH-000183,-0.05180484583319999
ACH-000188,0.08573036862119998
ACH-000189,0.1656341398
ACH-000190,0.178346834366
ACH-000198,0.124300498341
ACH-000204,0.22525719656999998
ACH-000206,0.06451244784599999
ACH-000207,-0.12971446909499998
ACH-000211,0.173784688101
ACH-000215,0.11959941605699999
ACH-000221,0.0727988183637
ACH-000222,0.00862595415633
ACH-000223,-0.12545964265100001
ACH-000226,0.29370459844700003
ACH-000227,-0.026654057000099998
ACH-000228,0.0331274405194
ACH-000231,0.004731053723
ACH-000232,0.0876005693923
ACH-000233,0.140978054505
ACH-000234,-0.19777574731199998
ACH-000235,0.00171995311051
ACH-000237,0.12598909067
ACH-000238,-0.0268927097565
ACH-000243,0.0017958258422200001
ACH-000244,0.295168329406
ACH-000246,0.156997860464
ACH-000248,-0.0164291061772
ACH-000250,0.0794370743374
ACH-000251,0.142199487579
ACH-000253,0.00898829524294
ACH-000255,0.0357410136375
ACH-000256,0.040355446498800004
ACH-000257,-0.0314881644693
ACH-000258,0.113620191012
ACH-000259,0.049388226535199996
ACH-000260,0.132048950915
ACH-000261,0.119562832767
ACH-000262,0.07452796337539999
ACH-000263,-0.0765394520563
ACH-000264,0.0959625337517
ACH-000265,0.0524243485079
ACH-000266,0.08648468288799999
ACH-000272,0.09081429257110002
ACH-000273,0.038836479807300005
ACH-000274,-0.0230575909197
ACH-000277,0.040302665725800005
ACH-000278,0.08848700564230001
ACH-000279,0.0439001325401
ACH-000280,0.182646200749
ACH-000281,-0.205673823609
ACH-000288,0.0655149144317
ACH-000291,0.108558657837
ACH-000293,0.333036693366
ACH-000294,0.370588555875
ACH-000295,0.00387691655283
ACH-000296,0.334589301736
ACH-000302,0.0306829951856
ACH-000304,-0.143932854079
ACH-000307,0.00377699598237
ACH-000308,0.030007948059
ACH-000310,0.205366624116
ACH-000311,0.217196508488
ACH-000312,0.09791650282469999
ACH-000315,0.291575261442
ACH-000316,0.182281380652
ACH-000317,0.050687346429599996
ACH-000318,-0.0331309831595
ACH-000319,0.0844845617426
ACH-000320,-0.123086777913
ACH-000322,-0.00122328745217
ACH-000323,0.23828778165
ACH-000324,0.027430764445599998
ACH-000329,-0.050052847284199994
ACH-000330,-0.0481980108746
ACH-000331,0.045165246110500004
ACH-000332,0.035105608716
ACH-000334,0.09684477655950001
ACH-000335,0.0757765483686
ACH-000336,0.10088340319700001
ACH-000337,0.19522543025
