,YTHDC2 (64848)
ACH-000004,0.378126133749
ACH-000007,0.23500074408399999
ACH-000009,0.24258086905499998
ACH-000011,0.360324905718
ACH-000012,0.165542024007
ACH-000013,0.140621671926
ACH-000014,0.24028818191
ACH-000015,0.07966383764330001
ACH-000017,0.23930542616300002
ACH-000018,0.20333977010200002
ACH-000019,0.126842885225
ACH-000021,-0.05654064141480001
ACH-000022,0.202727789335
ACH-000025,0.26561736479000003
ACH-000028,0.23810347051800002
ACH-000030,0.23747664940000002
ACH-000035,0.143513723095
ACH-000036,0.136829331158
ACH-000037,0.129774189786
ACH-000039,0.016012259861099998
ACH-000040,0.2860359777
ACH-000041,0.22545334893199998
ACH-000042,0.325492122691
ACH-000045,-0.00753412665272
ACH-000047,0.0738980741484
ACH-000052,0.29291808033100003
ACH-000053,0.122300552294
ACH-000054,0.0878490049687
ACH-000055,0.148360870129
ACH-000060,0.258204780508
ACH-000067,0.198338599719
ACH-000070,0.196499678042
ACH-000075,0.253327077832
ACH-000078,0.206300353447
ACH-000082,0.155292554755
ACH-000085,0.333280069569
ACH-000086,0.0974501244187
ACH-000087,-0.0467526947977
ACH-000092,0.155808132612
ACH-000095,-0.0948945976888
ACH-000097,0.08518434914760001
ACH-000098,0.18823448178100002
ACH-000099,0.24584535714400002
ACH-000108,0.283884983807
ACH-000113,0.20072092002300002
ACH-000115,0.259608546345
ACH-000116,0.0876550468324
ACH-000118,0.294261767329
ACH-000120,0.163156138367
ACH-000123,0.179565702977
ACH-000127,0.150721917767
ACH-000128,0.116500242313
ACH-000132,0.0678488687725
ACH-000133,0.275387196182
ACH-000137,0.250057005471
ACH-000138,0.253099483836
ACH-000142,0.425767971572
ACH-000143,0.36219116442500005
ACH-000146,0.16789733522
ACH-000148,0.193069145676
ACH-000150,-0.00317114949807
ACH-000152,0.09402851031260001
ACH-000153,-0.0034485995910599997
ACH-000159,0.21336912348499998
ACH-000160,0.29549776664
ACH-000163,0.0495292711218
ACH-000167,0.159022830842
ACH-000168,0.393395965224
ACH-000169,0.21060357057300003
ACH-000178,0.22814092464699998
ACH-000182,0.0414788162982
ACH-000183,-0.100171189342
ACH-000188,0.148249474497
ACH-000189,-0.0208577558855
ACH-000190,-0.029235918278
ACH-000198,0.15507359311799998
ACH-000204,-0.110519280234
ACH-000206,0.08357122779189999
ACH-000207,0.264092268846
ACH-000211,0.232603362792
ACH-000215,0.164042908517
ACH-000221,0.30400088936700004
ACH-000222,0.14482211789899999
ACH-000223,0.161623080271
ACH-000226,0.110258792414
ACH-000227,0.170102955664
