,PTPN1 (5770)
ACH-000004,0.153669907409
ACH-000007,-0.29279301759
ACH-000009,-0.17421227997900002
ACH-000011,-0.428641457234
ACH-000012,-0.19502107989700002
ACH-000013,-0.164059128754
ACH-000014,-0.330409399182
ACH-000015,-0.18327914118500002
ACH-000017,-0.185493119597
ACH-000018,-0.599638960505
ACH-000019,-0.634199888513
ACH-000021,-0.000205789721284
ACH-000022,-0.224447649346
ACH-000025,-0.7992455195679999
ACH-000028,-0.179567319448
ACH-000030,-0.367648451382
ACH-000035,-0.0881940734464
ACH-000036,-0.41270950331399997
ACH-000037,-0.0245006297935
ACH-000039,0.015751149439000002
ACH-000040,-0.149220752741
ACH-000041,0.08932053057900001
ACH-000042,-0.298072409513
ACH-000045,-0.232093132731
ACH-000047,-0.284748187804
ACH-000052,-0.140200132981
ACH-000053,-1.13554476758
ACH-000054,-0.292432632107
ACH-000055,-0.38750376162100003
ACH-000060,-0.530612870628
ACH-000067,-0.376985527887
ACH-000070,-0.37732279141
ACH-000075,-0.19566979668900003
ACH-000078,-0.159954471133
ACH-000082,-0.247863809021
ACH-000085,-0.45563433566399997
ACH-000086,-0.203434146421
ACH-000087,-0.16357788391
ACH-000092,-0.41249420247699997
ACH-000095,-0.33624103785899995
ACH-000097,-0.358405470476
ACH-000098,-0.298060431285
ACH-000099,-0.0944812833965
ACH-000108,-0.0992323496572
ACH-000113,-0.21010334409499998
ACH-000115,-0.19376583360999997
ACH-000116,-0.225365673576
ACH-000118,-0.681343798166
ACH-000120,-0.187275350086
ACH-000123,-0.125206175556
ACH-000127,-0.0443694104243
ACH-000128,-0.043062315842199994
ACH-000132,-0.0365801218697
ACH-000133,-0.45670171438699997
ACH-000137,-0.34834819407
ACH-000138,-0.660900921443
ACH-000142,-0.356832801603
ACH-000143,-0.32307137136999997
ACH-000146,-0.149039428985
ACH-000148,-0.112379374251
ACH-000150,-0.39444953040299996
ACH-000152,-0.452564380394
ACH-000153,-0.26029750856899997
ACH-000159,-0.12130982327999999
ACH-000160,-0.134179852664
ACH-000163,-0.0987641437867
ACH-000167,-0.6316884920970001
ACH-000168,-0.23829627671300002
ACH-000169,-0.256490527714
ACH-000178,-0.557562496954
ACH-000182,-0.354412239265
ACH-000183,-0.23174401561000002
ACH-000188,-0.43311285901
ACH-000189,-0.5944313022119999
ACH-000190,-0.159590830756
ACH-000198,-0.0829681793856
ACH-000204,-0.0866113700355
ACH-000206,-0.37599886539300004
ACH-000207,-0.16189789664
ACH-000211,-0.094287582927
ACH-000215,-0.242829907583
ACH-000221,-0.301355101033
ACH-000222,-0.518796868351
ACH-000223,-0.219056224176
ACH-000226,-1.14578766023
ACH-000227,-0.382993181641
