,HIGD2A (192286)
ACH-000178,-0.0453930419355
ACH-000182,-0.311526322258
ACH-000183,-0.442152920764
ACH-000188,-0.109447630098
ACH-000189,-0.29337946153
ACH-000190,-0.342846376187
ACH-000198,-0.217083105179
ACH-000204,-0.405120902057
ACH-000206,0.290444546008
ACH-000207,-0.423367300114
ACH-000211,-0.22898340191799998
ACH-000215,-0.294030301114
ACH-000221,-0.542682282608
ACH-000222,-0.0716878831889
ACH-000223,-0.316786682938
ACH-000226,0.0691418156359
ACH-000227,-0.46233180133699997
ACH-000228,-0.111044694394
ACH-000231,-0.199325527877
ACH-000232,-0.31555582510499997
ACH-000233,-0.200362862685
ACH-000234,-0.28091027739
ACH-000235,-0.150842941788
ACH-000237,-0.175884394724
ACH-000238,-0.265967505533
ACH-000243,-0.145566842954
ACH-000244,-0.22457187292
ACH-000246,-0.310865634872
ACH-000248,-0.0666713562809
ACH-000250,-0.15624986067500002
ACH-000251,-0.10465465428
ACH-000253,-0.211074539148
ACH-000255,-0.242972949296
ACH-000256,-0.347897618893
ACH-000257,-0.350751348288
ACH-000258,0.0638995545561
ACH-000259,-0.33295802663199997
ACH-000260,-0.149613597927
ACH-000261,-0.21645442574499998
ACH-000262,0.009485825736520001
ACH-000263,-0.499839718029
ACH-000264,-0.24665247372
ACH-000265,-0.437444660541
ACH-000266,-0.265037888423
ACH-000272,-0.15788863048000001
ACH-000273,-0.286643020313
ACH-000274,-0.249401864491
ACH-000277,-0.344374145835
ACH-000278,-0.189356642227
ACH-000279,-0.440422877201
ACH-000280,-0.296332739998
ACH-000281,-0.369815201742
ACH-000288,-0.21655505369300002
ACH-000291,-0.221965596238
ACH-000293,-0.061753292189600004
ACH-000294,-0.18435503001200002
ACH-000295,-0.27595219466
ACH-000296,0.00499778055262
ACH-000302,-0.135226255563
ACH-000304,-0.244928947325
ACH-000307,-0.13627231669700002
ACH-000308,-0.17764605982
ACH-000310,-0.470960090898
ACH-000311,-0.250398286811
ACH-000312,-0.5195936833470001
ACH-000315,-0.40935880589900003
ACH-000316,-0.191449828256
ACH-000317,-0.349082463643
ACH-000318,-0.16180809125099999
ACH-000319,-0.138833728971
ACH-000320,-0.24646219855300003
ACH-000322,-0.192822809786
ACH-000323,-0.291684561133
ACH-000324,-0.0681756800554
ACH-000329,-0.613505677485
ACH-000330,-0.360227137807
ACH-000331,-0.24142745996800002
ACH-000332,-0.121467694773
ACH-000334,-0.233880784289
ACH-000335,0.0957927936362
ACH-000336,-0.21193332142000001
ACH-000337,-0.243600297443
ACH-000339,-0.114414002071
ACH-000341,-0.307805506208
ACH-000348,-0.256559068292
ACH-000350,-0.34625033363700003
ACH-000352,-0.210376223621
ACH-000356,-0.281401585801
ACH-000361,-0.274231766897
ACH-000362,-0.123360510858
ACH-000363,-0.158626558607
ACH-000364,-0.17445820778
ACH-000365,-0.22799322733000002
ACH-000366,-0.19790091413
ACH-000368,-0.408966559761
ACH-000374,-0.310156758264
ACH-000375,-0.49716285901999996
ACH-000376,-0.40330360408200006
ACH-000381,-0.360289033262
ACH-000383,-0.27723808943100003
ACH-000387,-0.227025579651
ACH-000389,-0.12361750996899999
ACH-000390,-0.41609811729
ACH-000393,-0.204860805831
ACH-000395,-0.287136825424
ACH-000397,-0.167036740037
ACH-000401,-0.28459615939599997
ACH-000402,0.18869886344999998
ACH-000403,-0.345678543667
ACH-000404,0.09983215025219999
ACH-000406,-0.532207139367
ACH-000407,-0.313595227219
ACH-000408,-0.033515420473000004
ACH-000410,-0.327717814805
ACH-000411,-0.22903652394000001
ACH-000414,-0.13553264967
ACH-000415,-0.25208542388
ACH-000416,-0.161880211957
ACH-000420,-0.364281103221
ACH-000421,-0.1315984506
ACH-000424,-0.51912384922
ACH-000425,-0.155278413862
ACH-000426,-0.13395470841600002
ACH-000427,-0.501624139376
ACH-000433,-0.391836291116
ACH-000436,0.0988832035244
ACH-000444,0.010550274408200002
ACH-000445,-0.266292510702
ACH-000448,-0.109638552545
ACH-000450,-0.0345462285438
ACH-000452,-0.18622153092399998
ACH-000454,-0.482062884805
ACH-000458,0.0170680650906
ACH-000459,-0.34589270641900005
ACH-000460,-0.152516305054
ACH-000461,-0.654246626037
ACH-000463,-0.271268073801
ACH-000464,-0.316869805365
ACH-000466,-0.353216015655
ACH-000467,-0.382505070823
ACH-000468,-0.313993113114
ACH-000469,-0.355984315324
ACH-000470,-0.24536924545400002
ACH-000471,-0.203008708138
ACH-000472,-0.24823956050700002
ACH-000473,-0.19795210048099998
ACH-000475,-0.350530120769
ACH-000476,-0.332264049289
ACH-000477,-0.267460557721
ACH-000480,-0.257593767556
ACH-000481,-0.223361313561
ACH-000483,-0.154873827377
ACH-000484,-0.058992381713199996
ACH-000485,-0.19096448948699998
ACH-000486,-0.155624454783
ACH-000487,-0.20732578238899999
ACH-000488,-0.28325888801800003
ACH-000490,-0.10702752931500001
ACH-000491,-0.5944598427910001
ACH-000495,-0.474147433751
ACH-000496,-0.132488552741
ACH-000499,-0.152851387466
ACH-000500,-0.170254142712
ACH-000502,-0.110013571514
ACH-000503,-0.230376802997
ACH-000505,-0.33303293977299997
ACH-000507,-0.316165076851
ACH-000510,-0.252068119454
ACH-000511,-0.10061001285599999
ACH-000512,-0.16845855350800001
ACH-000516,-0.0562862721856
ACH-000517,-0.278816004578
ACH-000518,-0.15159085971300001
ACH-000520,-0.104716380342
ACH-000521,-0.421298982315
ACH-000522,-0.16049306994999998
ACH-000524,-0.241012386056
ACH-000527,-0.197596203215
ACH-000528,-0.295021700265
ACH-000537,-0.258360317029
ACH-000541,-0.301743853722
ACH-000542,-0.11692827393300001
ACH-000544,-0.39291950041100004
ACH-000545,-0.21679116476799998
ACH-000547,-0.318330432542
ACH-000548,-0.20654108782699998
ACH-000549,-0.12313333569900001
ACH-000550,-0.501786087618
ACH-000552,-0.21926314425
ACH-000556,-0.191537945027
ACH-000557,-0.30838083903200003
ACH-000570,-0.42607478044
ACH-000571,-0.381154441171
ACH-000573,-0.0837595719662
ACH-000576,-0.23980357878000003
ACH-000580,0.132934563393
ACH-000584,-0.09556150924519999
ACH-000585,-0.246874638328
ACH-000588,-0.37438030202
ACH-000589,-0.174127555344
ACH-000591,-0.287422114014
ACH-000593,-0.407477043465
ACH-000600,-0.11059599155300001
ACH-000601,-0.259618716725
ACH-000604,-0.164165245155
ACH-000605,-0.4625106494
ACH-000606,-0.107971503858
ACH-000608,-0.290380981201
ACH-000614,-0.488649922108
ACH-000616,-0.208720544667
ACH-000618,-0.267701540377
ACH-000619,-0.35386091714
ACH-000620,-0.327790686321
ACH-000621,-0.20088317633000002
ACH-000622,-0.250946294736
ACH-000623,-0.387424389653
ACH-000624,-0.153627152054
ACH-000627,-0.30703103696899997
ACH-000630,-0.262558156371
ACH-000632,-0.261199244468
ACH-000633,-0.617303939441
ACH-000637,-0.253400841171
ACH-000638,-0.28177497126400003
ACH-000646,-0.256164341058
ACH-000647,-0.253798951629
ACH-000648,-0.366427985023
ACH-000649,-0.18044327679000002
ACH-000651,-0.40108016369800004
ACH-000652,-0.37314905597099995
ACH-000653,-0.294661448363
ACH-000657,-0.333302188121
ACH-000658,-0.406957035172
ACH-000661,-0.1450960334
ACH-000662,-0.368680829432
ACH-000663,-0.476874243203
ACH-000665,-0.132737964623
ACH-000671,-0.224674264843
ACH-000673,-0.147815631846
ACH-000676,-0.404358938006
ACH-000677,-0.446573391092
ACH-000681,-0.11340659760199999
ACH-000682,-0.238976854323
ACH-000683,-0.283861405141
ACH-000684,-0.22355735997499998
ACH-000688,-0.33930209724699995
ACH-000693,-0.346497549284
ACH-000694,-0.3029498871
ACH-000695,-0.219580319116
ACH-000696,-0.22318416589899998
ACH-000697,-0.286018243297
ACH-000699,-0.263152492848
ACH-000701,-0.21632030073199998
ACH-000706,-0.469540068054
ACH-000711,-0.11355822851500001
ACH-000713,-0.07521531859830001
ACH-000714,-0.288661245354
ACH-000718,-0.359531654684
ACH-000720,-0.21082819031599997
ACH-000721,-0.277433897825
ACH-000724,-0.19213635625999997
ACH-000725,-0.423858160079
ACH-000732,-0.037350835516400005
ACH-000734,-0.357881974631
ACH-000735,-0.255935457018
ACH-000736,-0.210320900279
ACH-000738,-0.456417933904
ACH-000746,-0.06869399561180001
ACH-000747,-0.495263435198
ACH-000748,-0.102711857132
ACH-000753,-0.357923360141
ACH-000756,-0.21764272339200003
ACH-000757,-0.260055684327
ACH-000758,-0.291238456207
ACH-000760,-0.288235701415
ACH-000763,-0.220237758614
ACH-000764,-0.18307277965500002
ACH-000765,-0.22551452303800001
ACH-000766,-0.0679661495307
ACH-000767,-0.46254897619400004
ACH-000768,-0.285075867328
ACH-000769,-0.22247930634399998
ACH-000770,-0.151068877147
ACH-000771,-0.140951715221
ACH-000773,-0.140045886544
ACH-000776,-0.20076546736099998
ACH-000777,-0.18534919573
ACH-000778,-0.25595049363
ACH-000781,-0.282734418596
ACH-000782,-0.0650386914617
ACH-000783,-0.17889162734900002
ACH-000784,-0.37799109482
ACH-000785,-0.274438912731
ACH-000787,-0.19346251062800002
ACH-000788,-0.128432876202
ACH-000791,-0.09667991757899999
ACH-000792,-0.18645578299899998
ACH-000794,-0.271896682104
ACH-000796,-0.175190934157
ACH-000799,-0.0817930389378
ACH-000800,-0.294297150973
ACH-000802,-0.38975912385300004
ACH-000804,-0.447226361758
ACH-000805,-0.307020182011
ACH-000809,-0.368646859724
ACH-000810,0.0632270676235
ACH-000811,-0.336270870516
ACH-000817,0.0293630193845
ACH-000819,0.048885844324000005
ACH-000820,-0.030111245770700002
ACH-000821,-0.252410649511
ACH-000822,-0.286951522898
ACH-000823,-0.21187289313299998
ACH-000824,-0.195641112805
ACH-000827,-0.0393132969325
ACH-000829,-0.16994555463599997
ACH-000831,-0.38812219133500003
ACH-000832,-0.0986172432267
ACH-000833,-0.15948942354499998
ACH-000834,-0.0064979056488100005
ACH-000835,-0.251488820694
ACH-000836,-0.0465551199164
ACH-000837,-0.399212742265
ACH-000838,-0.13402128951700001
ACH-000839,-0.47990066295100003
ACH-000840,-0.569374459121
ACH-000841,-0.025526907574299998
ACH-000843,-0.341466984647
ACH-000846,-0.37988564529299995
ACH-000847,-0.4827224226
ACH-000848,-0.39803438456699997
ACH-000849,-0.345540158328
ACH-000851,-0.442984461813
ACH-000855,-0.164986869954
ACH-000856,-0.416773099779
ACH-000858,-0.406081756729
ACH-000859,-0.31340104273200003
ACH-000861,-0.108041050634
ACH-000862,-0.46162811577299995
ACH-000865,-0.140473850957
ACH-000866,-0.205397110597
ACH-000867,-0.178865029759
ACH-000869,-0.08177798583410001
ACH-000872,-0.159539541885
ACH-000873,-0.206553784613
ACH-000876,-0.365621940515
ACH-000878,-0.08031069396089999
ACH-000880,0.18434389544
ACH-000881,-0.185491882809
ACH-000882,-0.379461567281
ACH-000884,-0.226204142035
ACH-000885,-0.598451035986
ACH-000887,-0.402387338053
ACH-000888,-0.344972918151
ACH-000889,-0.527041006508
ACH-000890,-0.0335127331416
ACH-000896,-0.242368763981
ACH-000898,-0.401653185886
ACH-000900,-0.35578594799400004
ACH-000901,-0.31903169688
ACH-000905,-0.279888598132
ACH-000906,-0.27129172566
ACH-000907,-0.029451742716399998
ACH-000910,-0.488748245516
ACH-000911,-0.31311150555399997
ACH-000912,-0.0648289016119
ACH-000913,-0.5193664086850001
ACH-000915,-0.30181478924000005
ACH-000916,-0.775970079418
ACH-000917,-0.387918737193
ACH-000921,-0.335627511941
ACH-000924,-0.47799267408699997
ACH-000926,-0.306354401433
ACH-000928,-0.103666686604
ACH-000929,-0.418237832852
ACH-000932,-0.314173029272
ACH-000935,-0.296114379571
ACH-000936,-0.434017716091
ACH-000937,-0.190733392617
ACH-000938,-0.284722965363
ACH-000939,-0.35068365032399995
ACH-000941,-0.224972984489
ACH-000943,-0.567295706215
ACH-000946,-0.289185312531
ACH-000947,-0.439955345366
ACH-000948,-0.44806958715899997
ACH-000950,-0.224612723514
ACH-000953,-0.10592080593900001
ACH-000957,-0.361922751415
ACH-000958,-0.299738285622
ACH-000960,-0.0448143106375
ACH-000963,-0.026863987093500002
ACH-000968,-0.36386293876000003
ACH-000969,-0.193597522848
ACH-000973,-0.170935002165
ACH-000974,-0.405444409979
ACH-000975,-0.46781338128100003
ACH-000976,-0.0416759963858
ACH-000978,0.0022407320751999995
ACH-000980,-0.485933445339
ACH-000984,-0.302351996166
ACH-000986,-0.262425706776
ACH-000988,-0.16763717344100001
ACH-000993,-0.159421968834
ACH-000994,-0.917617358835
ACH-000996,-0.244318008011
ACH-001001,-0.57015567077
ACH-001020,-0.211458981239
ACH-001028,-0.29001738570700003
ACH-001031,-0.199678718697
ACH-001038,-0.23599353156300001
ACH-001048,-0.193560070029
ACH-001050,-0.14643119698100002
ACH-001053,-0.18554872903
ACH-001054,-0.149309542475
ACH-001061,-0.216514522823
ACH-001067,-0.403751305185
ACH-001075,-0.32832792544399997
ACH-001096,-0.288706037879
ACH-001128,-0.28254292168
ACH-001134,-0.222014142564
ACH-001151,-0.255405569942
ACH-001163,-0.326546734149
ACH-001164,-0.437656041973
ACH-001173,-0.348063886253
ACH-001183,-0.205698592709
ACH-001184,-0.402380923979
ACH-001190,-0.113412591986
ACH-001192,-0.28033679198399997
ACH-001193,-0.061395609112999995
ACH-001196,0.048299852481500004
ACH-001197,-0.217373616209
ACH-001205,-0.277777351237
ACH-001211,-0.064365713491
ACH-001212,0.0026041746471000002
ACH-001228,-0.118076430625
ACH-001232,-0.214062516787
ACH-001239,-0.28970745215300003
ACH-001274,-0.0445842841359
ACH-001275,-0.40906231802799997
ACH-001277,-0.16821217815099998
ACH-001278,-0.5267779009870001
ACH-001280,-0.152588001355
ACH-001283,-0.00915077336815
ACH-001289,-0.36856049847800004
ACH-001295,-0.188364445174
ACH-001300,-0.425006416655
ACH-001301,-0.14227939023
ACH-001302,-0.289618704667
ACH-001303,-0.333547604535
ACH-001306,-0.20336114651999998
ACH-001318,-0.420653775479
ACH-001322,-0.335348818741
ACH-001328,-0.07935926999910001
ACH-001332,-0.289474308301
ACH-001333,-0.246194573846
ACH-001336,-0.183818752099
ACH-001340,-0.0686947972956
ACH-001346,-0.13717727637399998
ACH-001353,-0.125992464168
ACH-001354,-0.188747649466
ACH-001367,-0.53776427173
ACH-001368,-0.42603617402500005
ACH-001374,0.14337393184
ACH-001375,-0.144496506112
ACH-001377,-0.21184637248500002
ACH-001380,-0.44000422608999995
ACH-001391,-0.142866411318
ACH-001407,-0.20859581382800002
ACH-001408,0.011026124052799999
ACH-001413,0.0178005938541
ACH-001430,-0.368910632904
ACH-001431,-0.41081091248400003
ACH-001450,-0.16983867243
ACH-001496,-0.267601012073
ACH-001500,-0.396721013535
ACH-001521,-0.147029793264
ACH-001523,-0.136516487098
ACH-001532,-0.42711349153300004
ACH-001536,-0.279472671505
ACH-001550,-0.26079150553
ACH-001552,-0.22828396446
ACH-001554,-0.289801048605
ACH-001645,-0.126586763762
ACH-001654,-0.121638935824
ACH-001715,-0.247349774983
ACH-001735,-0.17144568212000003
ACH-001736,-0.397055234194
ACH-001737,-0.163638640719
ACH-001740,-0.151433580342
ACH-001745,-0.162343627996
ACH-001750,-0.37015817868900003
ACH-001765,-0.128794547264
ACH-001956,0.0220203088558
ACH-001957,-0.0951228687927
