,TOP2B (7155)
ACH-000004,-0.204306235947
ACH-000007,-0.0382564655344
ACH-000009,-0.161503219584
ACH-000011,0.013977109281799998
ACH-000012,0.0224373698147
ACH-000013,0.11844995358799999
ACH-000014,-0.018504664900799998
ACH-000015,-0.0401082671481
ACH-000017,-0.0546683233971
ACH-000018,-0.0147059216712
ACH-000019,0.133589643
ACH-000021,-0.101983028063
ACH-000022,-0.050119222255800004
ACH-000025,-0.198544212119
ACH-000028,-0.0181618249858
ACH-000030,-0.04752698151530001
ACH-000035,-0.0160495552339
ACH-000036,-0.225966560136
ACH-000037,0.146061969295
ACH-000039,-0.152055612669
ACH-000040,-0.04283158973230001
ACH-000041,-0.273622388543
ACH-000042,-0.133619689738
ACH-000045,-0.290204131619
ACH-000047,0.13040285525800002
ACH-000052,-0.337687029023
ACH-000053,-0.0341895049268
ACH-000054,-0.0034123642263400003
ACH-000055,0.119935945513
ACH-000060,-0.16957819821400003
ACH-000067,-0.0566047233596
ACH-000070,-0.208225947604
ACH-000075,0.0339859203719
ACH-000078,-0.233530297498
ACH-000082,-0.066299553695
ACH-000085,0.257722510136
ACH-000086,-0.0610316799431
ACH-000087,-0.04934186469190001
ACH-000092,-0.0909447550718
ACH-000095,-0.0307118930842
ACH-000097,-0.175795565319
ACH-000098,-0.0515997421185
ACH-000099,-0.188007337966
ACH-000108,-0.154611390994
ACH-000113,-0.286453700598
ACH-000115,-0.15996347231
ACH-000116,-0.222855526496
ACH-000118,0.00123011929824
ACH-000120,-0.14516301796800002
ACH-000123,0.010077853880499999
ACH-000127,0.0307415083882
ACH-000128,0.0416514717224
ACH-000132,-0.135445724518
ACH-000133,-0.152488199981
ACH-000137,-0.07861704121799999
ACH-000138,-0.0980777743442
ACH-000142,-0.029271025981400002
ACH-000143,-0.182475709795
ACH-000146,0.070295196986
ACH-000148,0.047945511426
ACH-000150,-0.19691924857999998
ACH-000152,0.107957065341
ACH-000153,-0.290401356999
ACH-000159,-0.091280831545
ACH-000160,0.27229441840199997
ACH-000163,-0.029037559718400004
ACH-000167,0.599243620609
ACH-000168,-0.0834599165202
ACH-000169,-0.0563524894759
ACH-000178,-0.105509669284
ACH-000182,0.10931125749000002
ACH-000183,-0.08956508623610002
ACH-000188,-0.06315815700569999
ACH-000189,-0.0874078292531
ACH-000190,0.241743113397
ACH-000198,-0.340110328994
ACH-000204,-0.125780496841
ACH-000206,-0.0615649239262
ACH-000207,-0.00825308483894
ACH-000211,-0.078827047638
ACH-000215,-0.0801478301927
ACH-000221,-0.011360659996400001
ACH-000222,-0.264778727331
ACH-000223,-0.238788361885
ACH-000226,0.0468213416067
ACH-000227,-0.0724745309914
ACH-000228,-0.07447879370410002
ACH-000231,-0.00800237503963
ACH-000232,-0.112537952235
ACH-000233,0.072664044793
ACH-000234,-0.17161822752
ACH-000235,-0.15322057442099998
ACH-000237,-0.0553619916734
ACH-000238,-0.324199849494
ACH-000243,-0.0249889056318
ACH-000244,-0.259836897567
ACH-000246,-0.242009713101
ACH-000248,-0.055849868365
ACH-000250,-0.0321673746446
ACH-000251,0.35533044658699997
ACH-000253,-0.0226296924461
ACH-000255,-0.046802457812
ACH-000256,0.0969287828074
ACH-000257,-0.22164476984
ACH-000258,-0.19220876921399999
ACH-000259,-0.043568279528099996
ACH-000260,-0.0776487587237
ACH-000261,-0.0199027832382
ACH-000262,-0.262268237902
ACH-000263,0.195248710627
ACH-000264,-0.0718530928604
ACH-000265,-0.0571281249556
ACH-000266,-0.127736258011
ACH-000272,-0.11441475987400002
ACH-000273,-0.195059130845
ACH-000274,-0.12481180886700001
ACH-000277,0.0889069000914
ACH-000278,0.00966155485619
ACH-000279,0.0486502014272
ACH-000280,-0.137579727791
ACH-000281,-0.158266133168
ACH-000288,0.0594017902494
ACH-000291,-0.06627151831349999
ACH-000293,-0.13588335377900002
ACH-000294,0.00418173016582
ACH-000295,-0.307837175361
ACH-000296,-0.281727186423
ACH-000302,-0.0317885837162
ACH-000304,-0.417407566
ACH-000307,-0.109740927713
ACH-000308,-0.03881924556619999
ACH-000310,-0.45909083135300005
ACH-000311,-0.134307438766
ACH-000312,-0.14223735711899999
