,GNG2 (54331)
ACH-000004,-0.120814934147
ACH-000007,-0.07722634952610001
ACH-000009,-0.231517073778
ACH-000011,-0.251815460799
ACH-000012,-0.17695055635
ACH-000013,-0.227765616074
ACH-000014,0.020117375395099998
ACH-000015,-0.22440461511999998
ACH-000017,0.018102715629
ACH-000018,-0.1562501173
ACH-000019,-0.327678556472
ACH-000021,-0.0809463659082
ACH-000022,-0.277965505742
ACH-000025,-0.205161694549
ACH-000028,-0.325570371357
ACH-000030,-0.191751330162
ACH-000035,-0.12568728383
ACH-000036,-0.185498364124
ACH-000037,-0.021265749549699998
ACH-000039,-0.186684124034
ACH-000040,-0.09927892560769999
ACH-000041,-0.207988818348
ACH-000042,-0.140006467743
ACH-000045,-0.07421486328049999
ACH-000047,-0.31322856214
ACH-000052,-0.497314812069
ACH-000053,-0.198809511921
ACH-000054,-0.199572875638
ACH-000055,-0.41259982201800005
ACH-000060,-0.536448912488
ACH-000067,-0.041892716348
ACH-000070,0.0620889237884
ACH-000075,-0.203797646246
ACH-000078,-0.193081805744
ACH-000082,-0.156571845679
ACH-000085,-0.6789360923209999
ACH-000086,-0.0980262420043
ACH-000087,-0.38513473113200003
ACH-000092,-0.160629907151
ACH-000095,-0.115917848935
ACH-000097,-0.333768796081
ACH-000098,-0.238589914276
ACH-000099,-0.246847623765
ACH-000108,-0.044871526087
ACH-000113,-0.28518740302900003
ACH-000115,-0.219563182597
ACH-000116,-0.152967866324
ACH-000118,-0.287584013618
ACH-000120,-0.210407386933
ACH-000123,-0.114673486814
ACH-000127,-0.154358378939
ACH-000128,-0.0579574181767
ACH-000132,-0.141574810436
ACH-000133,-0.33592511307899997
ACH-000137,-0.177916121441
ACH-000138,-0.06727456279380001
ACH-000142,-0.217962061112
ACH-000143,-0.18212461202999997
ACH-000146,-0.25452834891
ACH-000148,-0.16749108004799998
ACH-000150,-0.0340630714456
ACH-000152,-0.29545237255199996
ACH-000153,0.0151341975065
ACH-000159,-0.17078906680999997
ACH-000160,-0.11955866694499999
ACH-000163,-0.203899492764
ACH-000167,-0.25492972585
ACH-000168,0.05156832887619999
ACH-000169,-0.248813493069
ACH-000178,-0.272899056177
ACH-000182,-0.157726405043
ACH-000183,-0.16905560752300003
ACH-000188,-0.13263384252000002
ACH-000189,-0.07646396257060001
ACH-000190,-0.137474412116
ACH-000198,-0.100106908446
ACH-000204,-0.201860242097
ACH-000206,-0.190478899702
ACH-000207,-0.531303016448
ACH-000211,-0.195537070676
ACH-000215,-0.20703016822999998
