,MAEA (10296)
ACH-000163,-0.0307998496355
ACH-000167,-0.72389500174
ACH-000168,0.21586875022100002
ACH-000169,-0.25122504799199996
ACH-000178,-0.570187917578
ACH-000182,-0.557416442219
ACH-000183,-0.476365344807
ACH-000188,-0.37987048768299997
ACH-000189,-0.503838132033
ACH-000190,-0.626587241751
ACH-000198,0.00176969785606
ACH-000204,-0.254834796372
ACH-000206,-0.307361803986
ACH-000207,-0.200129317513
ACH-000211,-0.636481402068
ACH-000215,-0.21302058454300002
ACH-000221,-0.057132585314
ACH-000222,-0.460867227281
ACH-000223,-0.656948230092
ACH-000226,-0.0635142931988
ACH-000227,-0.21466719502
ACH-000228,-0.6745831784790001
ACH-000231,-0.866179459057
ACH-000232,-0.31649548592
ACH-000233,-0.346149942342
ACH-000234,-0.568865005679
ACH-000235,-0.5309458528100001
ACH-000237,-0.609885399802
ACH-000238,-0.48912527728999994
ACH-000243,-0.694672838183
ACH-000244,-0.06921936850989999
ACH-000246,-0.619725511855
ACH-000248,-0.691761489293
ACH-000250,-0.48173564345
ACH-000251,-0.481278325138
ACH-000253,-0.652030144668
ACH-000255,-0.450343407712
ACH-000256,-0.588518352678
ACH-000257,-0.025625039838400004
ACH-000258,-0.634932384839
ACH-000259,-0.895163564473
ACH-000260,-0.43468350641599995
ACH-000261,-0.5709717159350001
ACH-000262,-0.597155426836
ACH-000263,-0.541585831739
ACH-000264,-0.721991602514
ACH-000265,-0.0886967085714
ACH-000266,-0.672958381991
ACH-000272,-0.498326979035
ACH-000273,-0.470359885482
ACH-000274,-0.262286725813
ACH-000277,-0.557558734787
ACH-000278,-0.280486306604
ACH-000279,-0.179219362768
ACH-000280,-0.647425787917
ACH-000281,-0.446870767968
ACH-000288,-0.543369566856
ACH-000291,-0.487312914024
ACH-000293,-0.47311716160899997
ACH-000294,-0.00406258683829
ACH-000295,-0.24921934846000002
ACH-000296,-0.305171716288
ACH-000302,-0.8351244231080001
ACH-000304,-0.639860053826
ACH-000307,-0.6900160509469999
ACH-000308,-0.6878524467020001
ACH-000310,-0.163792454726
ACH-000311,-0.375987199801
ACH-000312,-0.562060198662
ACH-000315,-0.345158023627
ACH-000316,-0.0907163504478
ACH-000317,-0.7582584842919999
ACH-000318,-0.40863323982
ACH-000319,-0.166816138013
ACH-000320,-0.474804146755
ACH-000322,-0.414979216532
ACH-000323,0.15063425276599998
ACH-000324,-0.386461111981
ACH-000329,-0.0901935764941
ACH-000330,-0.512333911
ACH-000331,-0.8610123987809999
ACH-000332,-0.198068588666
ACH-000334,-0.36126005746699996
ACH-000335,-0.39933628524899994
ACH-000336,-0.489846732869
ACH-000337,-0.5833848855780001
ACH-000339,-0.000533451839115
ACH-000341,-0.344310711477
ACH-000348,-0.453063166324
ACH-000350,-0.91798584559
ACH-000352,-0.916020712962
ACH-000356,-0.845730195822
ACH-000361,-0.332932029364
ACH-000362,0.0279585775121
ACH-000363,-0.56903606628
ACH-000364,-0.393415246399
ACH-000365,-0.128758280711
ACH-000366,-0.829196017828
ACH-000368,-0.725543878993
ACH-000374,-0.46383997193099996
ACH-000375,-0.589146471048
ACH-000376,-0.258242815018
ACH-000381,-0.5593620149149999
ACH-000383,-0.391992909363
ACH-000387,-0.045839242102100004
ACH-000389,-0.283688900991
ACH-000390,-0.086487635345
ACH-000393,-0.189491190049
ACH-000395,-0.37211912694300003
ACH-000397,-1.0634300588799999
ACH-000401,-0.40951085319799996
ACH-000402,-0.11330264349500001
ACH-000403,-0.741202960751
ACH-000404,-0.650695020543
ACH-000406,-0.149131567769
ACH-000407,-0.182822717137
ACH-000408,-0.482883745602
ACH-000410,-0.6400419688600001
ACH-000411,-0.306834058
ACH-000414,-0.262488778532
ACH-000415,-0.386478803921
ACH-000416,-0.554672464814
ACH-000420,-0.289410184366
ACH-000421,-0.43697221891800003
ACH-000424,-0.373964088335
ACH-000425,-0.457991732384
ACH-000426,-0.406727653826
ACH-000427,-0.669647504934
ACH-000433,-0.47927646101099997
ACH-000436,-0.427933425436
ACH-000444,-0.174910556098
ACH-000445,-0.476048702632
ACH-000448,-0.854605470574
ACH-000450,-0.514606772824
ACH-000452,-0.494209855894
ACH-000454,-0.484666927315
ACH-000458,-0.304134364274
ACH-000459,-0.31574386154399997
ACH-000460,-0.863377976954
ACH-000461,-0.358665889493
ACH-000463,-0.636959133957
ACH-000464,-0.49742518078000003
ACH-000466,-0.5423956300680001
ACH-000467,-0.43433632733499994
ACH-000468,-0.502714608003
ACH-000469,-0.727813240275
ACH-000470,-0.281524730956
ACH-000471,0.122115153228
ACH-000472,-0.26113370125999996
ACH-000473,-0.569786202419
ACH-000475,-0.5869375716749999
ACH-000476,-0.39369154315800003
ACH-000477,-0.414648035603
ACH-000480,-0.10376683827299998
ACH-000481,-0.0560743391363
ACH-000483,-0.578643108759
ACH-000484,0.07518637605289999
ACH-000485,-0.7866137648989999
ACH-000486,-0.52949546626
ACH-000487,-0.20740658127
ACH-000488,-0.669743517702
ACH-000490,-0.424199368541
ACH-000491,-0.49045411913500003
ACH-000495,-0.499514339823
ACH-000496,-0.51859596738
ACH-000499,-0.233041363756
ACH-000500,-0.036376988404
ACH-000502,-0.389743165342
ACH-000503,-0.642556771179
ACH-000505,-0.631568937733
ACH-000507,-0.318902832478
ACH-000510,-0.21179057421300002
ACH-000511,-0.39974360122
ACH-000512,-0.558329663101
ACH-000516,-0.475361700574
ACH-000517,-0.21918174583500002
ACH-000518,-0.578988808179
ACH-000520,-0.26778842333
ACH-000521,-0.44813206886699997
ACH-000522,-0.517075150723
ACH-000524,-0.676469137492
ACH-000527,-0.7555330930949999
ACH-000528,-0.649606553181
ACH-000537,-0.572906609498
ACH-000541,-1.1464415829799999
ACH-000542,-0.40927338841899996
ACH-000544,-0.474886523258
ACH-000545,-0.35737439569799995
ACH-000547,-0.0728000040484
ACH-000548,-0.680339723838
ACH-000549,-0.568854328485
ACH-000550,-0.14421884577
ACH-000552,-0.571540823041
ACH-000556,-0.190077668633
ACH-000557,-0.137907379331
ACH-000570,-0.38107766504900004
ACH-000571,-0.569535980399
ACH-000573,-0.471820449121
ACH-000576,-0.274324271869
ACH-000580,-0.6238772085800001
ACH-000584,-0.487390954017
ACH-000585,-0.7896724712369999
ACH-000588,-0.629229517737
ACH-000589,-0.45293634297200003
ACH-000591,-0.549869595703
ACH-000593,-0.93763426346
ACH-000600,-0.540238478261
ACH-000601,-0.31277842145199997
ACH-000604,-0.520091300015
ACH-000605,-0.31915208979299997
ACH-000606,-0.688579042906
ACH-000608,-0.543552237472
ACH-000614,-0.0231421561745
ACH-000616,-0.47605315243
ACH-000618,-0.417956138842
ACH-000619,-0.658793876256
ACH-000620,-0.896083090219
ACH-000621,-0.431265090478
ACH-000622,-0.324634200794
ACH-000623,-0.569360902536
ACH-000624,-0.31038453537599997
ACH-000627,-0.579705799115
ACH-000630,-0.713063934876
ACH-000632,-0.352855567828
ACH-000633,-0.12375093674399999
ACH-000637,-0.42052347874799995
ACH-000638,-0.239656552307
ACH-000646,-0.8188626637909999
ACH-000647,-0.579067486827
ACH-000648,-0.316970545798
ACH-000649,-0.39152300039300003
ACH-000651,-0.222062281316
ACH-000652,-0.571892180401
ACH-000653,0.163468287537
ACH-000657,-0.21365842961
ACH-000658,-0.440780880325
ACH-000661,-0.583473285238
ACH-000662,-0.532045136884
ACH-000663,-0.2554076061
ACH-000665,-0.592272056929
ACH-000671,-0.474791559289
ACH-000673,-0.0900757064563
ACH-000676,-0.354358241852
ACH-000677,-0.367270393609
ACH-000681,-0.135202761256
ACH-000682,-0.322996538324
ACH-000683,-0.49460021838699997
ACH-000684,-0.304117302621
ACH-000688,-0.994102867247
ACH-000693,-0.38693560122299997
ACH-000694,-0.38004293
ACH-000695,-0.43277112769500004
ACH-000696,-0.445787626714
ACH-000697,-0.50456636088
ACH-000699,-0.05798525697319999
ACH-000701,-0.48486045085100005
ACH-000706,-0.43843514436399994
ACH-000711,-0.327351491577
ACH-000713,-0.241784415898
ACH-000714,-1.21862138482
ACH-000718,-0.523393679488
ACH-000720,-0.621964078456
ACH-000721,0.0229107214273
ACH-000724,-0.631120060369
ACH-000725,-0.9397293902060001
ACH-000732,-0.49282722755400005
ACH-000734,-0.45323520945600004
ACH-000735,-0.8399198095
ACH-000736,-0.511253715132
ACH-000738,-0.08828875477989999
ACH-000746,-0.36625215455399995
ACH-000747,-0.7108059470129999
ACH-000748,-0.231899285359
ACH-000753,-0.319021617779
ACH-000756,-0.6409017357360001
ACH-000757,-0.18276052216699998
ACH-000758,-0.191875520764
ACH-000760,-0.0870454316175
ACH-000763,0.0943339036438
ACH-000764,-0.430045385981
ACH-000765,-0.111112697719
ACH-000766,-0.49975452977799995
ACH-000767,0.00476435037799
ACH-000768,-0.510349890712
ACH-000769,-0.296527695879
ACH-000770,-0.226937554816
ACH-000771,-0.7006904239630001
ACH-000773,-0.234209764808
ACH-000776,-0.37171654413800004
ACH-000777,-0.658741706888
ACH-000778,-0.504022796301
ACH-000781,-0.181044257566
ACH-000782,-0.36763545812700005
ACH-000783,-1.0449721303
ACH-000784,-0.181579453473
ACH-000785,-0.658769162613
ACH-000787,-0.8884142944769999
ACH-000788,-0.367325721905
ACH-000791,-0.271213556001
ACH-000792,-0.628132449063
ACH-000794,-1.00657832012
ACH-000796,-0.808604615933
ACH-000799,-0.5314191382600001
ACH-000800,-0.570507733665
ACH-000802,-0.319978115558
ACH-000804,-0.293204819409
ACH-000805,-0.385266017198
ACH-000809,-0.404657801667
ACH-000810,-0.208589789798
ACH-000811,-0.245101596421
ACH-000817,-0.065919382781
ACH-000819,-0.279968090133
ACH-000820,-0.7852324668199999
ACH-000821,-0.392823679622
ACH-000822,-0.263397120669
ACH-000823,-0.31420599535300003
ACH-000824,-0.34043941950199996
ACH-000827,-0.388730583446
ACH-000829,-0.17865205944899998
ACH-000831,-0.319928460715
ACH-000832,-0.42669925298199995
ACH-000833,-0.432173422529
ACH-000834,-0.667371901432
ACH-000835,-0.37357053240800003
ACH-000836,-0.569212290365
ACH-000837,-0.14400399538
ACH-000838,-0.273888321412
ACH-000839,-0.536596476458
ACH-000840,-0.045160165065
ACH-000841,-0.697146932802
ACH-000843,-0.296088694878
ACH-000846,-0.235075159123
ACH-000847,-0.213150698384
ACH-000848,-0.33616026328500004
ACH-000849,-0.481239326158
ACH-000851,-0.6325988932209999
ACH-000855,-0.368150639512
ACH-000856,-0.355063162271
ACH-000858,-0.6822728365199999
ACH-000859,-0.251113262337
ACH-000861,-0.226221550147
ACH-000862,-0.29030227451699997
ACH-000865,-0.348799935572
ACH-000866,-0.55937138477
ACH-000867,0.0656476384613
ACH-000869,-0.598924798459
ACH-000872,-0.451268940152
ACH-000873,-0.520071525189
ACH-000876,-0.950325812342
ACH-000878,0.0199295248066
ACH-000880,-0.784967344527
ACH-000881,-0.37989236345700006
ACH-000882,-0.171511061507
ACH-000884,-0.480732155879
ACH-000885,-0.557727017269
ACH-000887,-0.199376055743
ACH-000888,-0.522108218265
ACH-000889,-0.226412168129
ACH-000890,-0.17109463396299998
ACH-000896,-0.743048088682
ACH-000898,-0.401851491157
ACH-000900,-0.7042356402959999
ACH-000901,-0.36196132962600003
ACH-000905,-0.500686918563
ACH-000906,-0.39671678642999997
ACH-000907,-0.0798535126088
ACH-000910,-0.530888407248
ACH-000911,-0.381280833921
ACH-000912,-0.699905451011
ACH-000913,-0.33384882883
ACH-000915,-0.739910061136
ACH-000916,-0.6762871336990001
ACH-000917,-0.484624357894
ACH-000921,-0.44298605428300003
ACH-000924,-0.548905635189
ACH-000926,-0.570283246438
ACH-000928,-0.594050354097
ACH-000929,-0.704179968217
ACH-000932,-0.5646175984340001
ACH-000935,0.0917209408018
ACH-000936,-0.400251529199
ACH-000937,-0.204691113281
ACH-000938,0.277828729921
ACH-000939,-0.46781857560900003
ACH-000941,-0.527866543367
ACH-000943,-0.24302129803199998
ACH-000946,-0.218340539642
ACH-000947,-0.218924764616
ACH-000948,-0.340507382189
ACH-000950,-0.34048671494599997
ACH-000953,-0.432315028181
ACH-000957,-0.43514063888099996
ACH-000958,-0.539153378192
ACH-000960,-0.284594958463
ACH-000963,-0.0618517556315
ACH-000968,-0.501474341875
ACH-000969,-0.332030977668
ACH-000973,-0.15220845712099998
ACH-000974,-0.308189411015
ACH-000975,-0.13154119396400002
ACH-000976,-0.702472077121
ACH-000978,-0.566759628266
ACH-000980,-0.325323154163
ACH-000984,-0.28116414824999997
ACH-000986,-0.646646757357
ACH-000988,-0.384710042347
ACH-000993,-0.514572516978
ACH-000994,-0.7442898098790001
ACH-000996,-0.5749245594560001
ACH-001001,-0.309400677399
ACH-001020,-0.274804262597
ACH-001028,-0.049412931875
ACH-001031,-0.208770477526
ACH-001038,-0.254367912756
ACH-001048,-0.336162627932
ACH-001050,-0.8039675959999999
ACH-001053,-0.303023916072
ACH-001054,-0.587611955198
ACH-001061,-0.09632347883230001
ACH-001067,-0.794945728187
ACH-001075,-0.7552281826080001
ACH-001096,-0.562568756948
ACH-001128,-0.964781961109
ACH-001134,-0.5412389514
ACH-001151,-0.326436778702
ACH-001163,-0.0810633656458
ACH-001164,-0.874364743237
ACH-001173,-0.5947248121940001
ACH-001183,-0.464123402876
ACH-001184,-0.11634089314000001
ACH-001190,-0.936642425713
ACH-001192,-0.0652509604906
ACH-001193,-0.43542071346999994
ACH-001196,-0.152318638354
ACH-001197,-0.47309226889600003
ACH-001205,-0.767079532384
ACH-001211,-0.365529595362
ACH-001212,-0.441166844851
ACH-001228,-0.669345266347
ACH-001232,-0.196634765447
ACH-001239,-0.5187985944829999
ACH-001274,-0.380162922887
ACH-001275,-0.224467863144
ACH-001277,-0.331629247834
ACH-001278,-0.043063060081000006
ACH-001280,-0.21138838646400002
ACH-001283,-0.00230797339465
ACH-001289,-0.33103839228
ACH-001295,-0.38907775821699997
ACH-001300,-0.38112917284000003
ACH-001301,-0.676971022223
ACH-001302,-0.288220404764
ACH-001303,-0.6169517517090001
ACH-001306,-0.332984408627
ACH-001318,-0.45407956633999996
ACH-001322,-0.595751079424
ACH-001328,-0.508019337
ACH-001332,-0.6662945855210001
ACH-001333,-0.310899105993
ACH-001336,-0.202471437173
ACH-001340,-0.613210907739
ACH-001346,-0.556968196655
ACH-001353,-0.976983428111
ACH-001354,-0.5884519734529999
ACH-001367,-0.964933702505
ACH-001368,0.00427076407239
ACH-001374,-0.298687474279
ACH-001375,-0.504012133317
ACH-001377,-0.383211655468
ACH-001380,-0.479947591676
ACH-001391,-0.243239794159
ACH-001407,-0.21881716065499998
ACH-001408,-0.562796368241
ACH-001413,-0.309350822593
ACH-001430,-0.737161238083
ACH-001431,-0.58373986698
ACH-001450,0.0869172702156
ACH-001496,-0.461959570607
ACH-001500,-0.663350874978
ACH-001521,-0.820357538455
ACH-001523,-0.615694781666
ACH-001532,-0.520039815436
ACH-001536,-0.661530427187
ACH-001550,-0.129135453882
ACH-001552,-0.0716546826194
ACH-001554,-0.657454446143
ACH-001645,-0.21224337148699998
ACH-001654,-0.63476017376
ACH-001715,-0.507097559033
ACH-001735,-0.15783850405
ACH-001736,-0.5485044213120001
ACH-001737,-0.58793597485
ACH-001740,-0.21057562816599998
ACH-001745,-0.361932129962
ACH-001750,-0.492903596174
ACH-001765,-0.416618073569
ACH-001956,-0.423975650555
ACH-001957,-0.7228585356049999
