,ZBED9 (114821)
ACH-000004,-0.00643753267026
ACH-000007,0.335625242175
ACH-000009,-0.036935100010699995
ACH-000011,0.213176683752
ACH-000012,0.11335047230900001
ACH-000013,0.12883784661800002
ACH-000014,0.280462539758
ACH-000015,0.23643753136100001
ACH-000017,0.09791519192050001
ACH-000018,-0.164743603544
ACH-000019,0.138068590018
ACH-000021,0.181796836208
ACH-000022,0.301732425
ACH-000025,0.148327794695
ACH-000028,0.06701960535950001
ACH-000030,0.19237843922400003
ACH-000035,0.07363691096639999
ACH-000036,0.167795281519
ACH-000037,0.020974263651799996
ACH-000039,-0.022279940627299998
ACH-000040,0.300176403245
ACH-000041,0.310784958165
ACH-000042,0.227861379522
ACH-000045,0.177334173481
ACH-000047,-0.037245643484199994
ACH-000052,0.189000414435
ACH-000053,0.11190210731599999
ACH-000054,0.29638603129
ACH-000055,0.12266670927000001
ACH-000060,0.22419934458299998
ACH-000067,0.0789590222635
ACH-000070,0.345513178038
ACH-000075,0.24060574674600002
ACH-000078,0.252661384995
ACH-000082,0.352625103477
ACH-000085,-0.222040251481
ACH-000086,0.213930967201
ACH-000087,0.10739938585999999
ACH-000092,0.21022676475000002
ACH-000095,0.157010675746
ACH-000097,0.161364533752
ACH-000098,0.192111525359
ACH-000099,0.192226510272
ACH-000108,0.225482622331
ACH-000113,0.35204256558799996
ACH-000115,-0.0200548432652
ACH-000116,0.113777881718
ACH-000118,0.08975788179239999
ACH-000120,0.106703446459
ACH-000123,0.15312428740999998
ACH-000127,0.08909227129580001
ACH-000128,0.164661417106
ACH-000132,0.225752496317
ACH-000133,0.144062278277
ACH-000137,0.243462155639
ACH-000138,0.005408983011800001
ACH-000142,0.248837804781
ACH-000143,0.17645603202
ACH-000146,0.164394537629
ACH-000148,0.227595615247
ACH-000150,0.05544009955780001
ACH-000152,0.22658247346500002
ACH-000153,0.185498912916
ACH-000159,0.205714983308
ACH-000160,0.0685460179055
ACH-000163,0.0516336805444
ACH-000167,0.07612535597910002
ACH-000168,0.224327230686
ACH-000169,-0.0132830164258
ACH-000178,0.0947671952242
ACH-000182,0.20363569957699998
ACH-000183,0.10487301271600001
ACH-000188,0.157666160375
ACH-000189,0.26679813499899996
ACH-000190,0.20955733343
ACH-000198,0.0686480843062
ACH-000204,0.174975578993
ACH-000206,0.209283289422
ACH-000207,0.403644022113
ACH-000211,0.27904105847800004
ACH-000215,0.171845180516
ACH-000221,0.0252681671308
ACH-000222,0.153081794174
ACH-000223,0.11445596588
ACH-000226,0.145651196678
ACH-000227,0.22851400390999999
ACH-000228,0.12528921669600002
ACH-000231,0.0136467119854
ACH-000232,0.138691830542
ACH-000233,0.06548885574459999
ACH-000234,0.106417553492
ACH-000235,0.215884930542
ACH-000237,-0.0110375929088
ACH-000238,0.0538460101363
ACH-000243,0.23953792132100002
ACH-000244,0.22769877310199998
ACH-000246,0.13770988221799998
ACH-000248,0.009577416157860001
ACH-000250,0.177084098802
ACH-000251,0.0126051676571
ACH-000253,0.159997174289
ACH-000255,0.341174998549
ACH-000256,-0.0030439825847199996
ACH-000257,0.286559781876
ACH-000258,0.288881788155
ACH-000259,0.15675824266
ACH-000260,0.19390154415199998
ACH-000261,0.214540781963
ACH-000262,0.37193533787199995
ACH-000263,-0.0101642250709
ACH-000264,0.0193341169036
ACH-000265,0.0122439617885
ACH-000266,0.17338311052000002
ACH-000272,0.12193902229499999
ACH-000273,0.07061160542139999
ACH-000274,0.31609607079999996
ACH-000277,0.26319169731
ACH-000278,0.149319095637
ACH-000279,-0.0662594739544
ACH-000280,0.0594578524213
ACH-000281,-0.009131278960770001
ACH-000288,0.130092597247
ACH-000291,0.14034344152699998
ACH-000293,0.118707397595
ACH-000294,0.0651823389132
ACH-000295,0.0157231776098
ACH-000296,0.26644165226
ACH-000302,0.22215979225000002
ACH-000304,0.255256305754
ACH-000307,0.17227501289299998
ACH-000308,0.0294354853602
ACH-000310,0.134766560196
ACH-000311,0.160822590839
ACH-000312,0.218968426134
ACH-000315,0.291720683894
ACH-000316,0.29258995857700004
ACH-000317,0.00663480201215
ACH-000318,0.188370380804
ACH-000319,0.210922119855
ACH-000320,0.124570108888
ACH-000322,0.342897600144
ACH-000323,0.11322963975
ACH-000324,0.12125264939899999
ACH-000329,-0.009055887382200001
ACH-000330,0.23237085421599998
ACH-000331,0.213307057987
ACH-000332,0.138639129011
ACH-000334,0.0490302530597
ACH-000335,0.308781255648
ACH-000336,0.127418450536
ACH-000337,0.19714799872400002
ACH-000339,0.143983104094
ACH-000341,0.494079770322
ACH-000348,0.144864717625
ACH-000350,0.208462626272
ACH-000352,0.106194984935
ACH-000356,-0.09363356070810001
ACH-000361,0.10083186439099999
ACH-000362,0.177651782806
ACH-000363,0.260504210405
ACH-000364,0.186483034479
ACH-000365,0.15371099417099998
ACH-000366,0.225004767334
ACH-000368,0.219452338802
ACH-000374,-0.104076443352
ACH-000375,0.121563354916
ACH-000376,0.27691344519
ACH-000381,0.272379137727
ACH-000383,0.020878950081
ACH-000387,0.120365555557
ACH-000389,0.24699787376899998
ACH-000390,0.0850584506291
ACH-000393,0.30968320373
ACH-000395,0.117573639335
ACH-000397,0.282147751497
ACH-000401,0.0615075415074
ACH-000402,0.17007089789700003
ACH-000403,0.20980156026500002
ACH-000404,0.386236185264
ACH-000406,0.08521021625289998
ACH-000407,0.193506224435
ACH-000408,0.230116965899
ACH-000410,0.188346553054
ACH-000411,0.12868585434000002
ACH-000414,0.163602383586
ACH-000415,0.192387959967
ACH-000416,0.26906894694600003
ACH-000420,0.16273643512900002
ACH-000421,0.08736618010510001
ACH-000424,0.24734162858199998
ACH-000425,0.164678158179
ACH-000426,0.293650178617
ACH-000427,0.14083402719799998
ACH-000433,-0.0902472262383
ACH-000436,-0.120574449606
ACH-000444,0.051052450039999996
ACH-000445,0.24415717957400002
ACH-000448,0.23499918258900002
ACH-000450,0.143194400922
ACH-000452,0.0908830873769
ACH-000454,0.00037879625700199996
ACH-000458,0.221995194529
ACH-000459,0.17587293391
ACH-000460,0.0341168781453
ACH-000461,0.262932953112
ACH-000463,0.287637373353
ACH-000464,0.113999223722
ACH-000466,0.33187193775699997
ACH-000467,0.194738124413
ACH-000468,0.207645533695
ACH-000469,-0.059066889280699995
ACH-000470,0.11068069643200001
ACH-000471,0.121957228349
ACH-000472,0.17605201019400002
ACH-000473,0.125926003529
ACH-000475,0.119608120399
ACH-000476,0.347073372776
ACH-000477,0.155420714751
ACH-000480,0.36980744966300005
ACH-000481,0.25282239402600004
ACH-000483,0.16885632604800002
ACH-000484,0.172162079094
ACH-000485,0.207422062141
ACH-000486,0.248343356642
ACH-000487,0.175005619523
ACH-000488,0.0698324746098
ACH-000490,0.165739328847
ACH-000491,0.0398280135082
ACH-000495,0.28199249141399996
ACH-000496,-0.0371892076716
ACH-000499,0.206272777702
ACH-000500,0.0440511335894
ACH-000502,0.219277162389
ACH-000503,0.44412009742299996
ACH-000505,0.270000972624
ACH-000507,0.143718675453
ACH-000510,0.105003659272
ACH-000511,0.0918742829204
ACH-000512,0.23547504593899998
ACH-000516,0.111622822337
ACH-000517,0.188049199043
ACH-000518,0.181863142229
ACH-000520,0.21679602435800002
ACH-000521,0.049907368573900004
ACH-000522,0.149434424376
ACH-000524,0.042789497641400005
ACH-000527,0.262101139318
ACH-000528,0.141383286065
ACH-000537,-0.0186458338189
ACH-000541,0.0830721497163
ACH-000542,0.14402471773
ACH-000544,0.330693035892
ACH-000545,0.138987263927
ACH-000547,-0.043486530562000004
ACH-000548,0.186454155006
ACH-000549,0.175950323854
ACH-000550,0.15361626226
ACH-000552,0.169952699483
ACH-000556,0.141007476142
ACH-000557,0.28867630294
ACH-000570,0.126662771087
ACH-000571,-0.0546374165426
ACH-000573,0.0647796077738
ACH-000576,0.04721185462119999
ACH-000580,0.0519120981513
ACH-000584,0.117864390921
ACH-000585,0.06744403330630001
ACH-000588,0.36124038667499997
ACH-000589,0.106662380485
ACH-000591,0.0950494626557
ACH-000593,0.315568924726
ACH-000600,0.250316476029
ACH-000601,0.14350179053200002
ACH-000604,0.0351141808627
ACH-000605,0.289252103809
ACH-000606,-0.0026822212301899997
ACH-000608,0.269997335547
ACH-000614,0.276971589759
ACH-000616,0.256025525721
ACH-000618,0.166253219149
ACH-000619,0.260620218921
ACH-000620,0.209625421394
ACH-000621,0.159119653542
ACH-000622,0.0610648381874
ACH-000623,0.209376391365
ACH-000624,0.245818347044
ACH-000627,0.152087423182
ACH-000630,0.170373593002
ACH-000632,0.08581022816770001
ACH-000633,0.277635570554
ACH-000637,-0.0897530759987
