,PIGU (128869)
ACH-000520,-0.25698497456
ACH-000521,-0.34431572232
ACH-000522,-0.411479484735
ACH-000524,-0.0623211955401
ACH-000527,-0.220430781283
ACH-000528,-0.317393619725
ACH-000537,-0.470136130313
ACH-000541,-0.130887048839
ACH-000542,-0.026194664338599998
ACH-000544,0.16871051214699997
ACH-000545,-0.07104226633289999
ACH-000547,-0.124902599242
ACH-000548,-0.05822056945450001
ACH-000549,-0.323216101371
ACH-000550,-0.0366488410124
ACH-000552,-0.23814057428100002
ACH-000556,-0.103037352963
ACH-000557,-0.16655159032199998
ACH-000570,-0.20213400641600002
ACH-000571,-0.0748168915443
ACH-000573,-0.0835456966483
ACH-000576,0.23247255184300003
ACH-000580,-0.088395614653
ACH-000584,0.0560282474685
ACH-000585,-0.0326588232252
ACH-000588,-0.20789107524099998
ACH-000589,-0.117305668483
ACH-000591,-0.09933913582149999
ACH-000593,-0.36142015086999996
ACH-000600,-0.45513517234800005
ACH-000601,-0.0794081253442
ACH-000604,0.0823049372457
ACH-000605,-0.177891670029
ACH-000606,-0.18397282096
ACH-000608,-0.304245185234
ACH-000614,-0.277497799455
ACH-000616,0.0961484341309
ACH-000618,0.022116160267099998
ACH-000619,-0.197754419259
ACH-000620,-0.621847816935
ACH-000621,-0.0137519132776
ACH-000622,-0.242403180735
ACH-000623,-0.145464058626
ACH-000624,-0.0509332129747
ACH-000627,-0.244195239197
ACH-000630,-0.21080305100000002
ACH-000632,-0.248005750275
ACH-000633,-0.19590741634
ACH-000637,-0.021510846475999996
ACH-000638,0.0596259750566
ACH-000646,-0.410615857306
ACH-000647,-0.14108095311
ACH-000648,-0.12257779880400001
ACH-000649,-0.125075675776
ACH-000651,-0.113763382484
ACH-000652,-0.228276364875
ACH-000653,-0.172037895935
ACH-000657,-0.038109109646099995
ACH-000658,-0.290902623182
ACH-000661,-0.210458096001
ACH-000662,-0.0179593511614
ACH-000663,-0.163105667466
ACH-000665,-0.269826074973
ACH-000671,-0.535021285611
ACH-000673,-0.099428495073
ACH-000676,0.011432672255799999
ACH-000677,0.0473171929575
ACH-000681,-0.235865353636
ACH-000682,-0.121046953565
ACH-000683,-0.284536095248
ACH-000684,-0.309104076845
ACH-000688,-0.159038778508
ACH-000693,-0.155127111152
ACH-000694,0.00421617816801
ACH-000695,-0.117734937914
ACH-000696,-0.047379825483300005
ACH-000697,-0.0739509112435
ACH-000699,-0.141598455664
ACH-000701,-0.20345036451499998
ACH-000706,-0.386094321024
ACH-000711,0.0342175108105
ACH-000713,-0.201212655666
ACH-000714,-0.0388741553604
ACH-000718,-0.48217210866899995
ACH-000720,-0.0974103485048
ACH-000721,-0.26184178942200004
ACH-000724,-0.182311342608
ACH-000725,-0.0351057503283
ACH-000732,-0.0948736366309
ACH-000734,-0.08835030546880002
ACH-000735,0.0121036165238
ACH-000736,-0.0169320892558
ACH-000738,-0.163534908179
ACH-000746,-0.322604466185
ACH-000747,-0.172182171528
ACH-000748,-0.014442643387200001
ACH-000753,-0.0132620017644
ACH-000756,0.0301632163863
ACH-000757,0.10346422446299999
ACH-000758,-0.30806740597
ACH-000760,-0.08696068009610002
ACH-000763,-0.166327525747
ACH-000764,-0.0953853345845
ACH-000765,0.0486553846227
ACH-000766,-0.327843818074
ACH-000767,-0.147687503845
ACH-000768,-0.20272596277
ACH-000769,-0.118839607227
ACH-000770,-0.166086517982
ACH-000771,-0.304397462879
ACH-000773,-0.0233288270855
ACH-000776,-0.0984712712456
ACH-000777,-0.175344796853
ACH-000778,-0.180966582452
ACH-000781,-0.17838203558899998
ACH-000782,-0.172479169604
ACH-000783,0.025912103379700003
ACH-000784,-0.111046262913
ACH-000785,-0.0916771612635
ACH-000787,-0.321046923081
ACH-000788,-0.09652438895479999
ACH-000791,-0.0558646537139
ACH-000792,-0.155149387852
ACH-000794,-0.049834266996499996
ACH-000796,-0.114578526974
ACH-000799,-0.0170231010061
ACH-000800,0.0203957717192
ACH-000802,-0.036083251651699996
ACH-000804,0.0411530354318
ACH-000805,-0.050320987831199995
ACH-000809,0.0152059957837
ACH-000810,-0.0156783418311
ACH-000811,-0.273962124042
ACH-000817,-0.135464123243
ACH-000819,-0.138721133543
ACH-000820,-0.16267454564
ACH-000821,0.0320214537791
ACH-000822,-0.25205799665999995
ACH-000823,-0.9233672520849999
ACH-000824,0.024269405280400003
ACH-000827,-0.127733303417
ACH-000829,-0.311125506489
ACH-000831,-0.0477768043498
ACH-000832,-0.0970968622139
ACH-000833,-0.0300826978754
ACH-000834,-0.25706864693799997
ACH-000835,-0.136334985591
ACH-000836,-0.393539287396
ACH-000837,-0.13074129428300002
ACH-000838,-0.244990484218
ACH-000839,-0.390286313887
ACH-000840,-0.236716491937
ACH-000841,0.100490944704
ACH-000843,-0.132637111597
ACH-000846,-0.157958026383
ACH-000847,-0.21200484558600002
ACH-000848,0.000152796968214
ACH-000849,-0.272485496322
ACH-000851,-0.328268688757
ACH-000855,-0.156909728241
ACH-000856,-0.306422494094
ACH-000858,0.0476789855585
ACH-000859,-0.0582798229983
ACH-000861,-0.20647869249899997
ACH-000862,0.032367632200599995
ACH-000865,-0.0299645942245
ACH-000866,-0.275906202981
ACH-000867,-0.0790563096153
ACH-000869,-0.0161380499845
ACH-000872,-0.066700351681
ACH-000873,-0.136279502616
ACH-000876,-0.111172473255
ACH-000878,-0.18132463668200002
ACH-000880,-0.552067250405
ACH-000881,0.151117922017
ACH-000882,-0.0554720398996
ACH-000884,-0.0176570325718
ACH-000885,-0.552534076287
ACH-000887,-0.101490460719
ACH-000888,-0.19320091822500002
ACH-000889,0.150732933619
ACH-000890,-0.37380482359399997
ACH-000896,-0.0343213886878
ACH-000898,-0.219087808077
ACH-000900,-0.148335184074
ACH-000901,-0.173951251901
ACH-000905,-0.125660603412
ACH-000906,-0.038988822537099996
ACH-000907,-0.40800156712499996
ACH-000910,-0.0653760389716
ACH-000911,-0.246894384193
ACH-000912,0.11361591613600001
ACH-000913,-0.202335406722
ACH-000915,-0.184611241934
ACH-000916,-0.0453505128655
ACH-000917,-0.30567046025600003
ACH-000921,-0.174898624102
ACH-000924,-0.129112135998
ACH-000926,-0.575595360153
ACH-000928,-0.137077213874
ACH-000929,0.08911010200549999
ACH-000932,-0.005820890642960001
ACH-000935,-0.0206608405507
ACH-000936,-0.312405982335
ACH-000937,-0.05252251211969999
ACH-000938,-0.00273009529544
ACH-000939,-0.288097623825
ACH-000941,-0.16922938198600002
ACH-000943,-0.165299341556
ACH-000946,-0.312401838735
ACH-000947,-0.06460060291860001
ACH-000948,-0.147642403436
ACH-000950,-0.36566469969300003
ACH-000953,-0.0663076451805
ACH-000957,-0.0963220518365
ACH-000958,-0.21103686040199998
ACH-000960,-0.039866763269599995
ACH-000963,-0.113616116085
ACH-000968,-0.05976130399019999
ACH-000969,-0.232214195586
ACH-000973,-0.0293680606317
ACH-000974,-0.20257003222
ACH-000975,0.0109976725236
ACH-000976,-0.198117883687
ACH-000978,0.12478119142500001
ACH-000980,-0.052510707012599994
ACH-000984,-0.06303507704
ACH-000986,-0.20252100587900002
ACH-000988,-0.219493492313
ACH-000993,-0.0681782714242
ACH-000994,-0.192888648818
ACH-000996,0.0290699421506
ACH-001001,-0.0793379963717
ACH-001020,0.0871464736654
ACH-001028,-0.139800713457
ACH-001031,-0.16836675862
ACH-001038,-0.0829432430316
ACH-001048,-0.242392228096
ACH-001050,-0.183591418845
ACH-001053,-0.0292972470725
ACH-001054,-0.134961082564
ACH-001061,-0.15381894364499998
ACH-001067,-0.048870408197599996
ACH-001075,-0.293531393639
ACH-001096,-0.12161026978499999
ACH-001128,-0.29270128116
ACH-001134,0.0274374765865
ACH-001151,-0.311361584569
ACH-001163,-0.278546058455
ACH-001164,0.126903921272
ACH-001173,-0.132674483507
ACH-001183,-0.244870871434
ACH-001184,0.08717670333529999
ACH-001190,-0.17671527577100002
ACH-001192,0.022465470642
ACH-001193,0.248078794709
ACH-001196,-0.10161826574300001
ACH-001197,-0.053426469974300006
ACH-001205,-0.294366350176
ACH-001211,-0.263437677711
ACH-001212,-0.315525524787
ACH-001228,-0.098777013591
ACH-001232,-0.081090646532
ACH-001239,-0.251256837013
ACH-001274,-0.0666970533051
ACH-001275,-0.146197628025
ACH-001277,-0.250514304974
ACH-001278,-0.18786879862599998
ACH-001280,-0.052954677231
ACH-001283,0.015401640178499999
ACH-001289,-0.165970328538
ACH-001295,-0.0635918633909
ACH-001300,-0.0476032801569
ACH-001301,-0.11547750022
ACH-001302,-0.211925113499
ACH-001303,-0.025289824630999998
ACH-001306,-0.174038682422
ACH-001318,-0.24654789319000003
ACH-001322,0.0564481293539
ACH-001328,-0.298922821221
ACH-001332,-0.115594035353
ACH-001333,0.0240813717967
ACH-001336,0.10255810309
ACH-001340,-0.19773011215599998
ACH-001346,0.0618486662887
ACH-001353,-0.364496985908
ACH-001354,0.09864990097930001
ACH-001367,-0.27416051584
ACH-001368,-0.170715111294
ACH-001374,-0.178099348022
ACH-001375,-0.10951080911399999
ACH-001377,-0.0818229764292
ACH-001380,-0.111014389982
ACH-001391,-0.27217506763099997
ACH-001407,-0.015731243580499998
ACH-001408,-0.0830041734316
ACH-001413,-0.22906742228100002
ACH-001430,-0.00903783231443
ACH-001431,-0.165674598358
ACH-001450,-0.0172631189844
ACH-001496,-0.0740181857225
ACH-001500,-0.34159310150399996
ACH-001521,0.0603004614466
ACH-001523,-0.308789641041
ACH-001532,-0.039890267631900005
ACH-001536,-0.162083746594
ACH-001550,-0.0584146293361
ACH-001552,-0.184544741635
ACH-001554,-0.08512837720180001
ACH-001645,-0.03184296329
ACH-001654,-0.0925238131027
ACH-001715,-0.585738401604
ACH-001735,-0.0931676678348
ACH-001736,-0.18050432725200002
ACH-001737,-0.318042091084
ACH-001740,0.127767109451
ACH-001745,-0.11829053624600001
ACH-001750,-0.171142501662
ACH-001765,0.009327504390309998
ACH-001956,-0.180815173623
ACH-001957,-0.302289059273
